wallMs,obsHostFrame,obsHostTimeMs,guestFrame,seekAccum,filteredOffsetMs,expectedHostFrame,driftMs
1775783364366,42624,1775783363879,8592,46704,-233.000,55680.0,-8.000
1775783364458,42624,1775783363879,13008,46704,-233.000,60096.0,-8.000
1775783364563,42624,1775783363879,18048,46704,-233.000,65136.0,-8.000
1775783364668,42624,1775783363879,23088,46704,-233.000,70176.0,-8.000
1775783364762,42624,1775783363879,27600,46704,-234.300,74625.6,-6.700
1775783364866,64608,1775783364338,32592,46704,-234.300,81489.6,-45.700
1775783364960,64608,1775783364338,37104,46704,-234.300,86001.6,-45.700
1775783365067,64608,1775783364338,42240,46704,-234.300,91137.6,-45.700
1775783365160,64608,1775783364338,46704,46704,-234.300,95601.6,-45.700
1775783365262,64608,1775783364338,51600,46704,-234.300,100497.6,-45.700
1775783365362,88848,1775783364842,56400,48459,-234.300,105105.6,-5.137
1775783365464,88848,1775783364842,61296,48459,-234.300,110001.6,-5.137
1775783365564,88848,1775783364842,66096,48459,-234.300,114801.6,-5.137
1775783365665,88848,1775783364842,70944,48459,-234.300,119649.6,-5.137
1775783365766,88848,1775783364842,75792,48459,-232.370,124590.2,-7.067
1775783365817,115488,1775783365397,78240,48459,-232.370,125166.2,31.933
1775783365969,115488,1775783365397,85536,48459,-232.370,132462.2,31.933
1775783366019,115488,1775783365397,87936,48459,-232.370,134862.2,31.933
1775783366120,115488,1775783365397,92784,48459,-232.370,139710.2,31.933
1775783366223,115488,1775783365397,97680,48459,-232.370,144654.2,30.933
1775783366323,137280,1775783365852,102528,48459,-232.370,150942.2,0.933
1775783366423,137280,1775783365852,107280,48459,-232.370,155742.2,-0.067
1775783366524,137280,1775783365852,112176,48459,-232.370,160590.2,0.933
1775783366625,137280,1775783365852,117024,48459,-231.733,165468.8,0.295
1775783366726,137280,1775783365852,121872,48459,-231.733,170316.8,0.295
1775783366827,161520,1775783366357,126720,48459,-231.733,174924.8,5.295
1775783366928,161520,1775783366357,131568,48459,-231.733,179772.8,5.295
1775783367029,161520,1775783366357,136416,48459,-231.733,184620.8,5.295
1775783367130,161520,1775783366357,141264,48459,-231.733,189468.8,5.295
1775783367230,161520,1775783366357,146064,48459,-231.733,194268.8,5.295
1775783367332,185760,1775783366861,150960,48459,-231.733,198876.8,11.295
1775783367432,185760,1775783366861,155760,48459,-231.733,203676.8,11.295
1775783367534,185760,1775783366861,160656,48459,-231.733,208572.8,11.295
1775783367636,185760,1775783366861,165504,48459,-231.160,213496.3,9.722
1775783367737,185760,1775783366861,170352,48459,-231.160,218344.3,9.722
1775783367839,210000,1775783367367,175296,48459,-231.160,222952.3,16.722
1775783367939,210000,1775783367367,180096,48459,-231.160,227752.3,16.722
1775783368040,210000,1775783367367,184944,48459,-231.160,232600.3,16.722
1775783368142,210000,1775783367367,189840,48459,-231.160,237496.3,16.722
1775783368243,210000,1775783367367,194688,48459,-231.160,242344.3,16.722
1775783368343,234192,1775783367870,199488,48459,-231.160,247096.3,17.722
1775783368444,234192,1775783367870,204336,48459,-231.160,251944.3,17.722
1775783368545,234192,1775783367870,209184,48459,-235.044,256605.9,21.606
1775783368646,234192,1775783367870,214032,47629,-235.044,261453.9,4.315
1775783368748,234192,1775783367870,218928,47629,-235.044,266349.9,4.315
1775783368849,234192,1775783367870,223776,47629,-235.044,271197.9,4.315
1775783368951,258384,1775783368374,228672,47629,-235.044,275901.9,8.315
1775783369052,258384,1775783368374,233520,47629,-235.044,280749.9,8.315
1775783369153,258384,1775783368374,238368,47629,-235.044,285597.9,8.315
1775783369254,258384,1775783368374,243216,47629,-235.044,290445.9,8.315
1775783369355,282528,1775783368878,248064,47629,-235.044,295101.9,12.315
1775783369456,282528,1775783368878,252864,47629,-235.044,299949.9,11.315
1775783369556,282528,1775783368878,257712,47629,-235.044,304749.9,12.315
1775783369657,282528,1775783368878,262560,47629,-235.044,309597.9,12.315
1775783369759,306816,1775783369384,267408,47629,-238.539,315094.1,-1.190
1775783369859,306816,1775783369384,272256,47629,-238.539,319894.1,-0.190
1775783369961,306816,1775783369384,277152,47629,-238.539,324790.1,-0.190
1775783370062,306816,1775783369384,282000,47629,-238.539,329638.1,-0.190
1775783370162,306816,1775783369384,286800,47629,-238.539,334438.1,-0.190
1775783370262,306816,1775783369384,291600,47629,-238.539,339238.1,-0.190
1775783370363,331008,1775783369887,296448,47629,-238.539,342982.1,22.810
1775783370463,331008,1775783369887,301248,46753,-238.539,347782.1,4.560
1775783370564,331008,1775783369887,306096,46753,-238.539,352630.1,4.560
1775783370666,331008,1775783369887,310992,46753,-241.685,357375.1,7.706
1775783370716,331008,1775783369887,313392,46753,-241.685,359775.1,7.706
1775783370868,352848,1775783370342,320688,46753,-241.685,369231.1,-37.294
1775783370968,352848,1775783370342,325488,46753,-241.685,374031.1,-37.294
1775783371019,352848,1775783370342,327888,46753,-241.685,376479.1,-38.294
