seq,hostTimeMs,rxWallMs,anchorFramePos,anchorTimeNs,framePos,timeNs,playing
3,1775783405346,1775783405849,4656,1009834666378315,89376,1009836431602429,1
4,1775783405750,1775783406257,4656,1009834666378315,108768,1009836835481751,0
0,1775783407493,1775783407898,4992,1009838283151803,19152,1009838578803522,1
1,1775783407994,1775783408408,4992,1009838283151803,43200,1009839079278053,1
2,1775783408489,1775783408919,4992,1009838283151803,66960,1009839574686594,1
3,1775783408995,1775783409432,4992,1009838283151803,91248,1009840080712011,1
4,1775783409298,1775783409842,4992,1009838283151803,105744,1009840382952271,0
0,1775783409786,1775783410357,4272,1009840871721229,4272,1009840871721229,0
0,1775783410546,1775783410969,4752,1009841337374562,18864,1009841630995552,1
1,1775783411047,1775783411480,4752,1009841337374562,42912,1009842132140916,1
2,1775783411507,1775783411992,4752,1009841337374562,64992,1009842592011333,1
3,1775783412011,1775783412487,4752,1009841337374562,89184,1009843096406697,1
4,1775783412516,1775783413016,4752,1009841337374562,113424,1009843601373624,1
5,1775783413023,1775783413489,4752,1009841337374562,137760,1009844107903884,1
6,1775783413528,1775783414050,4752,1009841337374562,162000,1009844613101176,1
7,1775783414034,1775783414449,4752,1009841337374562,186288,1009845119516175,1
8,1775783414537,1775783414960,4752,1009841337374562,210432,1009845622492269,1
9,1775783415042,1775783415477,4752,1009841337374562,234672,1009846127304248,1
10,1775783415546,1775783415986,4752,1009841337374562,258864,1009846631524091,1
11,1775783416050,1775783416495,4752,1009841337374562,283056,1009847135532008,1
12,1775783416504,1775783417009,4752,1009841337374562,304848,1009847589277164,1
13,1775783417009,1775783417490,4752,1009841337374562,329088,1009848094376903,1
14,1775783417514,1775783418047,4752,1009841337374562,353328,1009848599548101,1
15,1775783418019,1775783418489,4752,1009841337374562,377568,1009849103944768,1
16,1775783418525,1775783418954,4752,1009841337374562,401856,1009849610129663,1
17,1775783419030,1775783419467,4752,1009841337374562,426096,1009850114943726,1
18,1775783419535,1775783419979,4752,1009841337374562,450384,1009850620761069,1
19,1775783420039,1775783420489,4752,1009841337374562,474528,1009851124435808,1
20,1775783420543,1775783421003,4752,1009841337374562,498720,1009851628305808,1
21,1775783421048,1775783421489,4752,1009841337374562,523008,1009852133808673,1
22,1775783421554,1775783422027,4752,1009841337374562,547248,1009852639601225,1
23,1775783422007,1775783422489,4752,1009841337374562,569040,1009853092764401,1
24,1775783422512,1775783422948,4752,1009841337374562,593232,1009853597430130,1
25,1775783423017,1775783423461,4752,1009841337374562,617520,1009854102746589,1
26,1775783423522,1775783423973,4752,1009841337374562,641712,1009854607452526,1
27,1775783424026,1775783424485,4752,1009841337374562,665904,1009855111180859,1
28,1775783424532,1775783424997,4752,1009841337374562,690192,1009855617107265,1
29,1775783425037,1775783425489,4752,1009841337374562,714432,1009856122324348,1
30,1775783425541,1775783426022,4752,1009841337374562,738624,1009856626396536,1
31,1775783426048,1775783426487,4752,1009841337374562,762960,1009857133485390,1
32,1775783426502,1775783426954,4752,1009841337374562,784800,1009857587810077,1
33,1775783427007,1775783427453,4752,1009841337374562,808992,1009858092694868,1
34,1775783427513,1775783427969,4752,1009841337374562,833280,1009858598062108,1
35,1775783428017,1775783428476,4752,1009841337374562,857472,1009859102710389,1
36,1775783428524,1775783428991,4752,1009841337374562,881808,1009859609520909,1
37,1775783429030,1775783429486,4752,1009841337374562,906096,1009860115673565,1
38,1775783429536,1775783430016,4752,1009841337374562,930384,1009860621579503,1
39,1775783430040,1775783430490,4752,1009841337374562,954576,1009861125490805,1
40,1775783430546,1775783431051,4752,1009841337374562,978864,1009861631083304,1
41,1775783431050,1775783431489,4752,1009841337374562,1003056,1009862135611794,1
42,1775783431506,1775783431960,4752,1009841337374562,1024944,1009862590897054,1
43,1775783432012,1775783432472,4752,1009841337374562,1049232,1009863097002471,1
44,1775783432517,1775783432984,4752,1009841337374562,1073472,1009863602025595,1
45,1775783433023,1775783433493,4752,1009841337374562,1097760,1009864108163095,1
46,1775783433528,1775783434008,4752,1009841337374562,1122000,1009864613199970,1
47,1775783434033,1775783434487,4752,1009841337374562,1146240,1009865118463303,1
48,1775783434539,1775783435030,4752,1009841337374562,1170528,1009865624543355,1
49,1775783435045,1775783435450,4752,1009841337374562,1194816,1009866130574605,1
50,1775783435549,1775783435953,4752,1009841337374562,1219008,1009866634515803,1
51,1775783436004,1775783436466,4752,1009841337374562,1240848,1009867089499865,1
52,1775783436510,1775783436977,4752,1009841337374562,1265136,1009867594980229,1
53,1775783437016,1775783437487,4752,1009841337374562,1289424,1009868101084448,1
54,1775783437522,1775783438001,4752,1009841337374562,1313712,1009868606991166,1
55,1775783438026,1775783438489,4752,1009841337374562,1337904,1009869111127000,1
56,1775783438530,1775783438924,4752,1009841337374562,1362096,1009869615400281,1
57,1775783439034,1775783439488,4752,1009841337374562,1386336,1009870119793874,1
58,1775783439540,1775783440048,4752,1009841337374562,1410576,1009870625657311,1
59,1775783440046,1775783440458,4752,1009841337374562,1434864,1009871131407259,1
60,1775783440551,1775783440970,4752,1009841337374562,1459104,1009871636522467,1
61,1775783441005,1775783441481,4752,1009841337374562,1480944,1009872090715540,1
62,1775783441510,1775783441995,4752,1009841337374562,1505136,1009872594970332,1
63,1775783442014,1775783442488,4752,1009841337374562,1529328,1009873099636425,1
64,1775783442519,1775783443019,4752,1009841337374562,1553568,1009873604491529,1
65,1775783443024,1775783443489,4752,1009841337374562,1577808,1009874109157206,1
66,1775783443530,1775783444058,4752,1009841337374562,1602096,1009874615331477,1
67,1775783444035,1775783444452,4752,1009841337374562,1626336,1009875120541320,1
68,1775783444539,1775783444965,4752,1009841337374562,1650576,1009875624854028,1
69,1775783445045,1775783445476,4752,1009841337374562,1674816,1009876130529028,1
70,1775783445550,1775783445988,4752,1009841337374562,1699056,1009876635128455,1
71,1775783446005,1775783446492,4752,1009841337374562,1720944,1009877090861788,1
72,1775783446511,1775783447016,4752,1009841337374562,1745184,1009877596025278,1
73,1775783447015,1775783447489,4752,1009841337374562,1769376,1009878099975225,1
74,1775783447519,1775783448049,4752,1009841337374562,1793568,1009878604542256,1
75,1775783448025,1775783448448,4752,1009841337374562,1817904,1009879110864704,1
76,1775783448530,1775783448959,4752,1009841337374562,1842096,1009879615514183,1
77,1775783449034,1775783449471,4752,1009841337374562,1866288,1009880119529339,1
78,1775783449538,1775783449983,4752,1009841337374562,1890528,1009880623886891,1
79,1775783450043,1775783450493,4752,1009841337374562,1914768,1009881128779026,1
80,1775783450548,1775783451005,4752,1009841337374562,1938960,1009881633237984,1
81,1775783451052,1775783451489,4752,1009841337374562,1963152,1009882137604182,1
82,1775783451505,1775783452030,4752,1009841337374562,1984896,1009882590314390,1
83,1775783452010,1775783452487,4752,1009841337374562,2009136,1009883095677463,1
84,1775783452515,1775783452951,4752,1009841337374562,2033376,1009883600258088,1
85,1775783453021,1775783453464,4752,1009841337374562,2057664,1009884105934338,1
86,1775783453525,1775783453976,4752,1009841337374562,2081856,1009884610457879,1
87,1775783454031,1775783454486,4752,1009841337374562,2106144,1009885116207827,1
88,1775783454536,1775783455001,4752,1009841337374562,2130384,1009885621263972,1
89,1775783455040,1775783455487,4752,1009841337374562,2154576,1009886125131316,1
90,1775783455544,1775783455921,4752,1009841337374562,2178816,1009886629799076,1
91,1775783456049,1775783456489,4752,1009841337374562,2203056,1009887134859336,1
92,1775783456503,1775783456953,4752,1009841337374562,2224800,1009887588313867,1
93,1775783457007,1775783457457,4752,1009841337374562,2248992,1009888092542774,1
94,1775783457512,1775783457972,4752,1009841337374562,2273232,1009888597620690,1
95,1775783458017,1775783458483,4752,1009841337374562,2297472,1009889102333554,1
96,1775783458523,1775783458996,4752,1009841337374562,2321760,1009889608012356,1
97,1775783459027,1775783459492,4752,1009841337374562,2345952,1009890112124908,1
98,1775783459531,1775783460017,4752,1009841337374562,2370144,1009890616214595,1
99,1775783460036,1775783460428,4752,1009841337374562,2394384,1009891121539543,1
100,1775783460543,1775783460951,4752,1009841337374562,2418720,1009891627930897,1
101,1775783461048,1775783461453,4752,1009841337374562,2442960,1009892132899282,1
102,1775783461552,1775783461963,4752,1009841337374562,2467152,1009892637456366,1
103,1775783462008,1775783462475,4752,1009841337374562,2489040,1009893093007042,1
104,1775783462514,1775783462990,4752,1009841337374562,2513328,1009893599265844,1
105,1775783463019,1775783463402,4752,1009841337374562,2537616,1009894104857615,1
106,1775783463525,1775783464017,4752,1009841337374562,2561904,1009894610824386,1
107,1775783464030,1775783464424,4752,1009841337374562,2586096,1009895114894750,1
108,1775783464535,1775783465155,4752,1009841337374562,2610336,1009895620281260,1
109,1775783465039,1775783465489,4752,1009841337374562,2634528,1009896124172145,1
110,1775783465545,1775783466166,4752,1009841337374562,2658816,1009896630579229,1
111,1775783466050,1775783466470,4752,1009841337374562,2683056,1009897135592926,1
112,1775783466554,1775783466981,4752,1009841337374562,2707248,1009897639445478,1
113,1775783467008,1775783467490,4752,1009841337374562,2729088,1009898093758968,1
114,1775783467514,1775783468004,4752,1009841337374562,2753328,1009898599569540,1
115,1775783468020,1775783468492,4752,1009841337374562,2777664,1009899105846780,1
116,1775783468525,1775783469044,4752,1009841337374562,2801856,1009899610355894,1
117,1775783469030,1775783469490,4752,1009841337374562,2826096,1009900115623238,1
118,1775783469535,1775783469952,4752,1009841337374562,2850336,1009900620564956,1
119,1775783470041,1775783470461,4752,1009841337374562,2874624,1009901126110269,1
120,1775783470545,1775783470974,4752,1009841337374562,2898864,1009901630892300,1
121,1775783471051,1775783471488,4752,1009841337374562,2923152,1009902136865737,1
122,1775783471505,1775783472000,4752,1009841337374562,2944944,1009902590863341,1
123,1775783472010,1775783472490,4752,1009841337374562,2969136,1009903095159330,1
124,1775783472514,1775783473024,4752,1009841337374562,2993328,1009903599537507,1
125,1775783473020,1775783473491,4752,1009841337374562,3017616,1009904105217403,1
126,1775783473525,1775783473957,4752,1009841337374562,3041856,1009904610493392,1
127,1775783474030,1775783474456,4752,1009841337374562,3066096,1009905115201257,1
128,1775783474534,1775783474967,4752,1009841337374562,3090336,1009905619841881,1
129,1775783475038,1775783475479,4752,1009841337374562,3114528,1009906123844485,1
130,1775783475544,1775783475994,4752,1009841337374562,3138768,1009906629567141,1
131,1775783476047,1775783476491,4752,1009841337374562,3162912,1009907132473860,1
132,1775783476553,1775783477018,4752,1009841337374562,3187248,1009907638807714,1
133,1775783477008,1775783477491,4752,1009841337374562,3209040,1009908093499016,1
134,1775783477512,1775783478059,4752,1009841337374562,3233232,1009908597451464,1
135,1775783478016,1775783478456,4752,1009841337374562,3257424,1009909101514172,1
136,1775783478521,1775783478963,4752,1009841337374562,3281664,1009909606160682,1
137,1775783479026,1775783479473,4752,1009841337374562,3305904,1009910111356880,1
138,1775783479531,1775783479987,4752,1009841337374562,3330144,1009910616369327,1
139,1775783480035,1775783480496,4752,1009841337374562,3354384,1009911120845681,1
140,1775783480540,1775783481009,4752,1009841337374562,3378576,1009911625373910,1
141,1775783480843,1775783481319,4752,1009841337374562,3393120,1009911928700421,0
