seq,hostTimeMs,rxWallMs,anchorFramePos,anchorTimeNs,framePos,timeNs,playing
0,1775745256896,1775745257782,4320,988734466931208,18480,988734762606155,1
1,1775745257395,1775745258292,4320,988734466931208,42720,988735267202614,1
2,1775745257895,1775745258802,4320,988734466931208,64704,988735725174072,1
3,1775745258402,1775745259315,4320,988734466931208,88896,988736229096311,1
4,1775745258895,1775745259754,4320,988734466931208,113136,988736734224853,1
5,1775745259395,1775745260239,4320,988734466931208,137376,988737239335686,1
6,1775745259895,1775745260765,4320,988734466931208,161616,988737744115633,1
7,1775745260395,1775745261270,4320,988734466931208,185808,988738248688081,1
8,1775745260895,1775745261713,4320,988734466931208,210000,988738752381987,1
9,1775745261395,1775745262286,4320,988734466931208,234192,988739256505685,1
10,1775745261896,1775745262797,4320,988734466931208,258480,988739762117560,1
11,1775745262396,1775745263310,4320,988734466931208,282720,988740267397507,1
12,1775745262895,1775745263821,4320,988734466931208,304512,988740721300632,1
13,1775745263395,1775745264275,4320,988734466931208,328752,988741225956049,1
14,1775745263896,1775745264753,4320,988734466931208,352992,988741731732559,1
15,1775745264397,1775745265254,4320,988734466931208,377232,988742235938705,1
16,1775745264896,1775745265771,4320,988734466931208,401472,988742741267454,1
17,1775745265397,1775745266279,4320,988734466931208,425712,988743246354277,1
18,1775745265897,1775745266791,4320,988734466931208,449952,988743750931412,1
19,1775745266397,1775745267304,4320,988734466931208,474096,988744254420423,1
20,1775745266896,1775745267814,4320,988734466931208,498336,988744759389433,1
21,1775745267397,1775745268266,4320,988734466931208,522528,988745263793860,1
22,1775745267897,1775745268763,4320,988734466931208,546768,988745768181672,1
23,1775745268397,1775745269270,4320,988734466931208,571008,988746273677401,1
24,1775745268896,1775745269760,4320,988734466931208,592848,988746727880265,1
25,1775745269397,1775745270275,4320,988734466931208,617088,988747233511724,1
26,1775745269895,1775745270785,4320,988734466931208,641328,988747738618807,1
27,1775745270396,1775745271299,4320,988734466931208,665520,988748242419900,1
28,1775745270896,1775745271809,4320,988734466931208,689760,988748747612140,1
29,1775745271397,1775745272323,4320,988734466931208,714000,988749252759275,1
30,1775745271897,1775745272867,4320,988734466931208,738192,988749755915889,1
31,1775745272397,1775745273260,4320,988734466931208,762384,988750260389847,1
32,1775745272896,1775745273765,4320,988734466931208,786720,988750767087712,1
33,1775745273395,1775745274267,4320,988734466931208,810912,988751271235316,1
34,1775745273897,1775745274778,4320,988734466931208,832800,988751727115107,1
35,1775745274397,1775745275290,4320,988734466931208,856992,988752231198753,1
36,1775745274896,1775745275801,4320,988734466931208,881232,988752735846669,1
37,1775745275397,1775745276314,4320,988734466931208,905424,988753240494898,1
38,1775745275897,1775745276868,4320,988734466931208,929664,988753744832971,1
39,1775745276397,1775745277259,4320,988734466931208,953904,988754250268492,1
40,1775745276897,1775745277771,4320,988734466931208,978240,988754757053700,1
41,1775745277397,1775745278264,4320,988734466931208,1002480,988755262466252,1
42,1775745277897,1775745278771,4320,988734466931208,1026720,988755767599741,1
43,1775745278396,1775745279284,4320,988734466931208,1050960,988756272408908,1
44,1775745278897,1775745279798,4320,988734466931208,1072752,988756726413178,1
45,1775745279397,1775745280310,4320,988734466931208,1097040,988757232199220,1
46,1775745279897,1775745280820,4320,988734466931208,1121280,988757737586772,1
47,1775745280397,1775745281274,4320,988734466931208,1145568,988758243385053,1
48,1775745280896,1775745281757,4320,988734466931208,1169856,988758749771719,1
49,1775745281395,1775745282261,4320,988734466931208,1194000,988759252410000,1
50,1775745281895,1775745282768,4320,988734466931208,1218288,988759758336406,1
51,1775745282396,1775745283279,4320,988734466931208,1242480,988760262071823,1
52,1775745282896,1775745283790,4320,988734466931208,1266768,988760768641614,1
53,1775745283395,1775745284302,4320,988734466931208,1290960,988761272330208,1
54,1775745283895,1775745284813,4320,988734466931208,1312752,988761726300312,1
