wallMs,obsHostFrame,obsHostTimeMs,guestFrame,seekAccum,filteredOffsetMs,expectedHostFrame,driftMs
1775784553506,43824,1775784553157,9360,41015,-228.527,50422.7,-0.994
1775784553602,43824,1775784553157,14016,41015,-228.527,55030.7,0.006
1775784553697,43824,1775784553157,18576,41015,-228.527,59590.7,0.006
1775784553802,43824,1775784553157,23616,41015,-228.527,64630.7,0.006
1775784553897,43824,1775784553157,28176,41015,-228.527,69190.7,0.006
1775784554003,43824,1775784553157,33216,41015,-228.527,74278.7,-0.994
1775784554109,64896,1775784553596,38352,41015,-228.527,81046.7,-34.994
1775784554203,64896,1775784553596,42864,41015,-228.527,85558.7,-34.994
1775784554296,64896,1775784553596,47328,41015,-228.527,90022.7,-34.994
1775784554357,64896,1775784553596,50256,41015,-228.074,92972.4,-35.446
1775784554458,64896,1775784553596,55104,41015,-228.074,97820.4,-35.446
1775784554610,89136,1775784554101,62400,42376,-228.074,104876.4,-2.092
1775784554660,89136,1775784554101,64800,42376,-228.074,107276.4,-2.092
1775784554761,89136,1775784554101,69648,42376,-228.074,112124.4,-2.092
1775784554862,89136,1775784554101,74496,42376,-228.074,116972.4,-2.092
1775784554963,89136,1775784554101,79344,42376,-228.074,121820.4,-2.092
1775784555065,113376,1775784554606,84192,42376,-228.074,126476.4,1.908
1775784555166,113376,1775784554606,89040,42376,-228.074,131324.4,1.908
1775784555316,113376,1775784554606,96288,42376,-227.767,138539.2,2.600
1775784555367,113376,1775784554606,98736,42376,-227.767,140987.2,2.600
1775784555468,113376,1775784554606,103584,42376,-227.767,145835.2,2.600
1775784555569,113376,1775784554606,108384,42376,-227.767,150683.2,1.600
1775784555669,137520,1775784555109,113232,42376,-227.767,155339.2,5.600
1775784555771,137520,1775784555109,118080,42376,-227.767,160235.2,4.600
1775784555872,137520,1775784555109,122976,42376,-227.767,165083.2,5.600
1775784555973,137520,1775784555109,127824,42376,-227.767,169931.2,5.600
1775784556074,137520,1775784555109,132624,42376,-227.767,174779.2,4.600
1775784556175,161760,1775784555614,137472,42376,-227.767,179387.2,9.600
1775784556276,161760,1775784555614,142368,42376,-227.767,184235.2,10.600
1775784556377,161760,1775784555614,147168,42376,-227.490,189096.5,9.324
1775784556478,161760,1775784555614,152016,42376,-227.490,193944.5,9.324
1775784556579,186048,1775784556120,156912,42376,-227.490,198504.5,16.324
1775784556680,186048,1775784556120,161712,42376,-227.490,203352.5,15.324
1775784556780,186048,1775784556120,166560,42376,-227.490,208152.5,16.324
1775784556882,186048,1775784556120,171408,42376,-227.490,213048.5,15.324
1775784556984,186048,1775784556120,176304,42376,-227.490,217944.5,15.324
1775784557083,210240,1775784556624,181104,42376,-227.490,222600.5,18.324
1775784557184,210240,1775784556624,185952,42376,-227.490,227448.5,18.324
1775784557286,210240,1775784556624,190800,42376,-227.490,232344.5,17.324
1775784557387,210240,1775784556624,195696,42376,-227.490,237192.5,18.324
1775784557488,210240,1775784556624,200496,42376,-227.241,242052.4,17.075
1775784557589,234528,1775784557130,205344,42376,-227.241,246900.4,17.075
1775784557690,234528,1775784557130,210240,42376,-227.241,251748.4,18.075
1775784557791,234528,1775784557130,215088,42376,-227.241,256596.4,18.075
1775784557892,234528,1775784557130,219936,42376,-227.241,261444.4,18.075
1775784557994,234528,1775784557130,224784,42376,-227.241,266340.4,17.075
1775784558095,258768,1775784557635,229632,42376,-227.241,270660.4,28.075
1775784558196,258768,1775784557635,234480,41298,-227.241,275508.4,5.616
1775784558296,258768,1775784557635,239328,41298,-227.241,280308.4,6.616
1775784558397,258768,1775784557635,244176,41298,-226.317,285200.8,5.692
1775784558497,258768,1775784557635,248976,41298,-226.317,290000.8,5.692
1775784558597,283008,1775784558140,253776,41298,-226.317,294560.8,10.692
1775784558698,283008,1775784558140,258624,41298,-226.317,299408.8,10.692
1775784558799,283008,1775784558140,263472,41298,-226.317,304256.8,10.692
1775784558899,283008,1775784558140,268272,41298,-226.317,309056.8,10.692
1775784559000,283008,1775784558140,273120,41298,-226.317,313904.8,10.692
1775784559101,304848,1775784558595,277920,41298,-226.317,320816.8,-33.308
1775784559202,304848,1775784558595,282816,42577,-226.317,325664.8,-5.662
1775784559253,304848,1775784558595,285264,42577,-226.685,328095.1,-5.294
1775784559355,304848,1775784558595,290112,42577,-226.685,332991.1,-6.294
1775784559456,304848,1775784558595,294960,42577,-226.685,337839.1,-6.294
1775784559556,329136,1775784559101,299808,42577,-226.685,342447.1,-1.294
1775784559658,329136,1775784559101,304704,42577,-226.685,347343.1,-1.294
1775784559759,329136,1775784559101,309552,42577,-226.685,352191.1,-1.294
1775784559860,329136,1775784559101,314352,42577,-226.685,357039.1,-2.294
1775784559960,329136,1775784559101,319200,42577,-226.685,361839.1,-1.294
1775784560062,329136,1775784559101,324048,42577,-226.685,366735.1,-2.294
1775784560163,353280,1775784559604,328944,42577,-226.685,371439.1,1.706
1775784560265,353280,1775784559604,333792,42577,-227.017,376319.2,1.038
1775784560367,353280,1775784559604,338688,42577,-227.017,381215.2,1.038
1775784560468,353280,1775784559604,343584,42577,-227.017,386063.2,2.038
1775784560568,353280,1775784559604,348336,42577,-227.017,390863.2,1.038
1775784560668,377520,1775784560109,353184,42577,-227.017,395423.2,7.038
1775784560770,377520,1775784560109,358080,42577,-227.017,400319.2,7.038
1775784560872,377520,1775784560109,362928,42577,-227.017,405215.2,6.038
1775784560973,377520,1775784560109,367776,42577,-227.017,410063.2,6.038
1775784561074,404160,1775784560664,372672,42577,-227.017,413519.2,36.038
1775784561175,404160,1775784560664,377520,41193,-227.017,418367.2,7.204
1775784561276,404160,1775784560664,382368,41193,-227.017,423215.2,7.204
1775784561377,404160,1775784560664,387216,41193,-227.017,428063.2,7.204
1775784561479,404160,1775784560664,392064,41193,-227.315,432944.9,6.503
1775784561580,426000,1775784561120,396912,41193,-227.315,439136.9,-21.497
1775784561680,426000,1775784561120,401760,41193,-227.315,443936.9,-20.497
1775784561782,426000,1775784561120,406608,41193,-227.315,448832.9,-21.497
1775784561883,426000,1775784561120,411456,41193,-227.315,453680.9,-21.497
1775784561984,426000,1775784561120,416304,41193,-227.315,458528.9,-21.497
1775784562084,450288,1775784561625,421152,41193,-227.315,462704.9,-7.497
1775784562185,450288,1775784561625,426000,41193,-227.315,467552.9,-7.497
1775784562287,450288,1775784561625,430848,41193,-227.315,472448.9,-8.497
1775784562387,450288,1775784561625,435696,41193,-227.584,477236.0,-7.229
1775784562488,450288,1775784561625,440544,41193,-227.584,482084.0,-7.229
1775784562591,474432,1775784562128,445440,41193,-227.584,486884.0,-5.229
1775784562691,474432,1775784562128,450288,41193,-227.584,491684.0,-4.229
1775784562792,474432,1775784562128,455088,41193,-227.584,496532.0,-5.229
1775784562893,474432,1775784562128,459984,41193,-227.584,501380.0,-4.229
1775784562994,474432,1775784562128,464784,41193,-227.584,506228.0,-5.229
1775784563095,498720,1775784562634,469632,41193,-227.584,510596.0,4.771
1775784563195,498720,1775784562634,474432,41193,-227.584,515396.0,4.771
1775784563296,498720,1775784562634,479328,41193,-227.584,520244.0,5.771
1775784563398,498720,1775784562634,484176,41193,-227.825,525128.4,5.013
1775784563499,498720,1775784562634,489072,41193,-227.825,529976.4,6.013
1775784563600,522960,1775784563139,493920,41193,-227.825,534680.4,9.013
1775784563702,522960,1775784563139,498768,41193,-227.825,539576.4,8.013
1775784563803,522960,1775784563139,503664,41193,-227.825,544424.4,9.013
1775784563853,522960,1775784563139,506064,41193,-227.825,546824.4,9.013
1775784563954,522960,1775784563139,510912,41193,-227.825,551672.4,9.013
1775784564055,522960,1775784563139,515760,41193,-227.825,556520.4,9.013
1775784564156,544752,1775784563593,520560,41193,-227.825,563576.4,-37.987
1775784564256,544752,1775784563593,525408,42652,-227.825,568376.4,-6.591
1775784564357,544752,1775784563593,530256,42652,-228.743,573180.4,-5.674
1775784564459,544752,1775784563593,535104,42652,-228.743,578076.4,-6.674
1775784564559,544752,1775784563593,539952,42652,-228.743,582876.4,-5.674
1775784564660,568944,1775784564097,544800,42652,-228.743,587436.4,0.326
1775784564762,568944,1775784564097,549648,42652,-228.743,592332.4,-0.674
1775784564862,568944,1775784564097,554496,42652,-228.743,597132.4,0.326
1775784564963,568944,1775784564097,559296,42652,-228.743,601980.4,-0.674
1775784565063,593184,1775784564602,564144,42652,-228.743,606732.4,1.326
1775784565165,593184,1775784564602,569040,42652,-228.743,611628.4,1.326
1775784565266,593184,1775784564602,573888,42652,-228.743,616476.4,1.326
1775784565367,593184,1775784564602,578736,42652,-227.168,621399.9,-0.248
1775784565468,617424,1775784565107,583584,42652,-227.168,625911.9,6.752
1775784565569,617424,1775784565107,588384,42652,-227.168,630759.9,5.752
1775784565670,617424,1775784565107,593280,42652,-227.168,635607.9,6.752
1775784565771,617424,1775784565107,598128,42652,-227.168,640455.9,6.752
1775784565873,617424,1775784565107,602976,42652,-227.168,645351.9,5.752
1775784565974,617424,1775784565107,607872,42652,-227.168,650199.9,6.752
1775784566076,641616,1775784565611,612768,42652,-227.168,654807.9,12.752
1775784566177,641616,1775784565611,617616,42652,-227.168,659655.9,12.752
1775784566278,641616,1775784565611,622464,42652,-227.168,664503.9,12.752
1775784566379,641616,1775784565611,627312,42652,-227.168,669351.9,12.752
1775784566480,641616,1775784565611,632112,42652,-225.752,674267.9,10.335
1775784566581,665856,1775784566116,637008,42652,-225.752,679259.9,8.335
1775784566683,665856,1775784566116,641856,42652,-225.752,684155.9,7.335
1775784566784,665856,1775784566116,646704,42652,-225.752,689003.9,7.335
1775784566884,665856,1775784566116,651552,42652,-225.752,693803.9,8.335
1775784566986,665856,1775784566116,656400,42652,-225.752,698699.9,7.335
1775784567087,690048,1775784566620,661296,42652,-225.752,703163.9,16.335
1775784567189,690048,1775784566620,666192,42652,-225.752,708059.9,16.335
1775784567290,690048,1775784566620,671040,42652,-225.752,712907.9,16.335
1775784567391,690048,1775784566620,675888,42652,-224.476,717817.1,15.060
1775784567493,690048,1775784566620,680784,42652,-224.476,722713.1,15.060
1775784567595,714336,1775784567126,685632,42652,-224.476,727321.1,20.060
1775784567696,714336,1775784567126,690480,41882,-224.476,732169.1,4.018
1775784567796,714336,1775784567126,695280,41882,-224.476,736969.1,4.018
1775784567897,714336,1775784567126,700176,41882,-224.476,741817.1,5.018
1775784567999,714336,1775784567126,705024,41882,-224.476,746713.1,4.018
1775784568100,738576,1775784567631,709920,41882,-224.476,751129.1,14.018
1775784568200,738576,1775784567631,714720,41882,-224.476,755929.1,14.018
1775784568302,738576,1775784567631,719568,41882,-224.476,760825.1,13.018
1775784568403,738576,1775784567631,724464,41882,-223.329,765728.2,12.871
1775784568454,738576,1775784567631,726912,41882,-223.329,768176.2,12.871
1775784568555,738576,1775784567631,731760,41882,-223.329,773024.2,12.871
1775784568656,762816,1775784568136,736608,41882,-223.329,777536.2,19.871
1775784568757,762816,1775784568136,741456,41882,-223.329,782384.2,19.871
1775784568858,762816,1775784568136,746304,41882,-223.329,787232.2,19.871
1775784568959,762816,1775784568136,751152,41882,-223.329,792080.2,19.871
1775784569060,762816,1775784568136,756000,41882,-223.329,796928.2,19.871
1775784569161,784656,1775784568591,760848,41882,-223.329,804032.2,-27.129
1775784573070,18768,1775784572299,9264,36562,-222.291,45826.0,-0.000
1775784573164,18768,1775784572299,13776,36562,-222.291,50338.0,-0.000
1775784573268,43008,1775784572803,18768,36562,-222.291,55234.0,2.000
1775784573363,43008,1775784572803,23280,36562,-226.262,59603.4,4.971
1775784573468,43008,1775784572803,28368,36562,-226.262,64643.4,5.971
1775784573563,43008,1775784572803,32928,36562,-226.262,69203.4,5.971
1775784573669,43008,1775784572803,38016,36562,-226.262,74291.4,5.971
1775784573762,65088,1775784573264,42480,36562,-226.262,80627.4,-33.029
1775784573866,65088,1775784573264,47472,36562,-226.262,85619.4,-33.029
1775784573967,65088,1775784573264,52320,36562,-226.262,90467.4,-33.029
1775784574068,65088,1775784573264,57168,37830,-226.262,95315.4,-6.613
1775784574169,65088,1775784573264,62016,37830,-226.262,100163.4,-6.613
1775784574269,89328,1775784573768,66816,37830,-226.236,104676.7,-0.639
1775784574370,89328,1775784573768,71664,37830,-226.236,109524.7,-0.639
1775784574421,89328,1775784573768,74064,37830,-226.236,111972.7,-1.639
1775784574522,89328,1775784573768,78960,37830,-226.236,116820.7,-0.639
1775784574623,89328,1775784573768,83808,37830,-226.236,121668.7,-0.639
1775784574775,113472,1775784574272,91104,37830,-226.236,128964.7,-0.639
1775784574826,113472,1775784574272,93504,37830,-226.236,131412.7,-1.639
1775784574927,113472,1775784574272,98400,37830,-226.236,136260.7,-0.639
1775784575027,113472,1775784574272,103200,37830,-226.236,141060.7,-0.639
1775784575128,113472,1775784574272,108048,37830,-226.236,145908.7,-0.639
1775784575230,137664,1775784574776,112896,37830,-226.236,150420.7,6.361
1775784575330,137664,1775784574776,117744,37830,-226.212,155221.8,7.337
1775784575431,137664,1775784574776,122592,37830,-226.212,160069.8,7.337
1775784575532,137664,1775784574776,127440,37830,-226.212,164917.8,7.337
1775784575633,137664,1775784574776,132288,37830,-226.212,169765.8,7.337
1775784575734,137664,1775784574776,137136,37830,-226.212,174613.8,7.337
1775784575835,161904,1775784575281,141936,37830,-226.212,179317.8,9.337
1775784575935,161904,1775784575281,146784,37830,-226.212,184117.8,10.337
1775784576037,161904,1775784575281,151632,37830,-226.212,189013.8,9.337
1775784576137,161904,1775784575281,156480,37830,-226.212,193813.8,10.337
1775784576238,186144,1775784575785,161328,37830,-226.212,198565.8,12.337
1775784576339,186144,1775784575785,166176,37830,-226.191,203414.8,12.316
1775784576440,186144,1775784575785,171024,37830,-226.191,208262.8,12.316
1775784576541,186144,1775784575785,175872,37830,-226.191,213110.8,12.316
1775784576642,186144,1775784575785,180720,37830,-226.191,217958.8,12.316
1775784576743,210288,1775784576289,185568,37830,-226.191,222518.8,18.316
1775784576844,210288,1775784576289,190416,37830,-226.191,227366.8,18.316
1775784576945,210288,1775784576289,195264,37830,-226.191,232214.8,18.316
1775784577046,210288,1775784576289,200112,37830,-226.191,237062.8,18.316
1775784577147,210288,1775784576289,204960,37830,-226.191,241910.8,18.316
1775784577248,234576,1775784576795,209808,37830,-226.191,246374.8,26.316
1775784577348,234576,1775784576795,214608,36819,-226.172,251175.7,5.235
1775784577449,234576,1775784576795,219456,36819,-226.172,256023.7,5.235
1775784577550,234576,1775784576795,224304,36819,-226.172,260871.7,5.235
1775784577651,234576,1775784576795,229152,36819,-226.172,265719.7,5.235
1775784577753,258768,1775784577299,234048,36819,-226.172,270519.7,7.235
1775784577854,258768,1775784577299,238896,36819,-226.172,275367.7,7.235
1775784577955,258768,1775784577299,243744,36819,-226.172,280215.7,7.235
1775784578056,258768,1775784577299,248592,36819,-226.172,285063.7,7.235
1775784578157,258768,1775784577299,253440,36819,-226.172,289911.7,7.235
1775784578258,283008,1775784577804,258288,36819,-226.172,294615.7,10.235
1775784578359,283008,1775784577804,263088,36819,-226.155,299464.6,9.217
1775784578459,283008,1775784577804,267936,36819,-226.155,304264.6,10.217
1775784578561,283008,1775784577804,272832,36819,-226.155,309160.6,10.217
1775784578662,283008,1775784577804,277632,36819,-226.155,314008.6,9.217
1775784578762,304848,1775784578259,282480,36819,-226.155,320872.6,-32.783
1775784578863,304848,1775784578259,287328,38078,-226.155,325720.6,-6.554
1775784578964,304848,1775784578259,292128,38078,-226.155,330568.6,-7.554
1775784581041,18720,1775784580253,8784,37416,-230.495,46248.2,-1.005
1775784581145,18720,1775784580253,13776,37416,-230.495,51240.2,-1.005
1775784581240,43056,1775784580760,18336,37416,-230.495,55464.2,5.995
1775784581345,43056,1775784580760,23376,37416,-231.446,60458.6,6.946
1775784581439,43056,1775784580760,27936,37416,-231.446,64970.6,7.946
1775784581544,43056,1775784580760,32928,37416,-231.446,70010.6,6.946
1775784581640,43056,1775784580760,37536,37416,-231.446,74618.6,6.946
1775784581745,65040,1775784581218,42576,37416,-231.446,81578.6,-33.054
1775784581849,65040,1775784581218,47568,37416,-231.446,86570.6,-33.054
1775784581950,65040,1775784581218,52416,37416,-231.446,91418.6,-33.054
1775784582000,65040,1775784581218,54864,38685,-231.446,93818.6,-5.617
1775784582101,65040,1775784581218,59712,38685,-231.446,98666.6,-5.617
1775784582253,89232,1775784581721,66960,38685,-232.301,105777.5,-2.761
1775784582304,89232,1775784581721,69408,38685,-232.301,108225.5,-2.761
1775784582404,89232,1775784581721,74208,38685,-232.301,113025.5,-2.761
1775784582505,89232,1775784581721,79056,38685,-232.301,117873.5,-2.761
1775784583816,18384,1775784583149,9216,30621,-233.071,39836.6,0.009
1775784583921,18384,1775784583149,14304,30621,-233.071,44876.6,1.009
1775784584017,18384,1775784583149,18864,30621,-233.071,49484.6,0.009
1775784584122,42432,1775784583650,23904,30621,-233.071,54476.6,1.009
1775784584217,42432,1775784583650,28464,30621,-233.071,59036.6,1.009
1775784584321,42432,1775784583650,33456,30621,-233.764,63995.3,1.702
1775784584417,42432,1775784583650,38064,30621,-233.764,68603.3,1.702
1775784584521,42432,1775784583650,43056,30621,-233.764,73595.3,1.702
1775784584616,64416,1775784584109,47616,30621,-233.764,80123.3,-39.298
1775784584678,64416,1775784584109,50592,30621,-233.764,83099.3,-39.298
1775784584779,64416,1775784584109,55440,30621,-233.764,87947.3,-39.298
1775784584880,64416,1775784584109,60288,32130,-233.764,92795.3,-7.861
1775784584982,88704,1775784584614,65184,32130,-233.764,97451.3,-2.861
1775784585083,88704,1775784584614,70032,32130,-233.764,102299.3,-2.861
1775784593956,18768,1775784593119,8880,39251,-241.263,48083.4,0.992
1775784594062,42576,1775784593614,13920,39251,-241.263,53315.4,-3.008
1775784594157,42576,1775784593614,18480,39251,-241.263,57875.4,-3.008
1775784594261,42576,1775784593614,23472,39251,-242.036,62830.3,-2.234
1775784594356,42576,1775784593614,28080,39251,-242.036,67390.3,-1.234
1775784594462,42576,1775784593614,33120,39251,-242.036,72478.3,-2.234
1775784594557,65136,1775784594085,37680,39251,-242.036,78526.3,-33.234
1775784594661,65136,1775784594085,42672,39251,-242.036,83518.3,-33.234
1775784594756,65136,1775784594085,47232,39251,-242.036,88078.3,-33.234
1775784594866,65136,1775784594085,52560,39251,-242.036,93358.3,-32.234
1775784594918,65136,1775784594085,55008,40489,-242.036,95854.3,-7.443
1775784595018,89376,1775784594590,59808,40489,-242.036,100318.3,-0.443
1775784595118,89376,1775784594590,64656,40489,-242.036,105118.3,0.557
1775784595219,89376,1775784594590,69456,40489,-242.036,109966.3,-0.443
1775784595320,89376,1775784594590,74304,40489,-240.133,114905.6,-2.346
1775784595421,89376,1775784594590,79200,40489,-240.133,119753.6,-1.346
1775784595573,113664,1775784595095,86496,40489,-240.133,126809.6,3.654
1775784595624,113664,1775784595095,88896,40489,-240.133,129257.6,2.654
1775784595724,113664,1775784595095,93744,40489,-240.133,134057.6,3.654
1775784595824,113664,1775784595095,98544,40489,-240.133,138857.6,3.654
1775784595925,113664,1775784595095,103392,40489,-240.133,143705.6,3.654
1775784596027,137904,1775784595601,108240,40489,-240.133,148409.6,6.654
1775784596127,137904,1775784595601,113088,40489,-240.133,153209.6,7.654
1775784596228,137904,1775784595601,117888,40489,-238.819,158120.7,5.340
1775784596329,137904,1775784595601,122736,40489,-238.819,162968.7,5.340
1775784596430,137904,1775784595601,127632,40489,-238.819,167816.7,6.340
1775784596531,137904,1775784595601,132480,40489,-238.819,172664.7,6.340
1775784596632,162144,1775784596106,137328,40489,-238.819,177176.7,13.340
1775784596734,162144,1775784596106,142176,40489,-238.819,182072.7,12.340
1775784596835,162144,1775784596106,147072,40489,-238.819,186920.7,13.340
1775784596936,162144,1775784596106,151872,40489,-238.819,191768.7,12.340
1775784597038,162144,1775784596106,156768,40489,-238.819,196664.7,12.340
1775784597139,186384,1775784596610,161616,40489,-238.819,-278295.3,10008.340
1775784597341,186384,1775784596610,171360,-439874,-238.038,-268561.8,0.996
1775784597443,186384,1775784596610,176208,-439874,-238.038,-263665.8,-0.004
1775784597544,186384,1775784596610,181104,-439874,-238.038,-258817.8,0.996
1775784597645,210672,1775784597116,185904,-439874,-238.038,-1694833.8,30017.996
1775784597847,210672,1775784597116,195600,-1880738,-238.038,-1685137.8,-0.004
1775784597948,210672,1775784597116,200448,-1880738,-238.038,-1680289.8,-0.004
1775784598049,234816,1775784597619,205296,-1880738,-238.038,-2635489.8,20000.996
1775784598250,234816,1775784597619,214944,-2840834,-237.334,-2625808.0,-1.708
1775784598350,234816,1775784597619,219744,-2840834,-237.334,-2621008.0,-1.708
1775784598451,234816,1775784597619,224592,-2840834,-237.334,-2616160.0,-1.708
1775784598551,256704,1775784598076,229440,-2840834,-237.334,-3569392.0,19958.292
1775784598754,256704,1775784598076,239136,-3798784,-237.334,-3559648.0,0.000
1775784598855,256704,1775784598076,243984,-3798784,-237.334,-3554800.0,0.000
1775784598956,256704,1775784598076,248832,-3798784,-237.334,-3549952.0,0.000
1775784599056,280944,1775784598581,253680,-3798784,-237.334,-3545296.0,4.000
1775784599157,280944,1775784598581,258528,-3798784,-237.334,-3540448.0,4.000
1775784599259,280944,1775784598581,263376,-3798784,-236.700,-3535521.6,2.367
1775784599361,280944,1775784598581,268272,-3798784,-236.700,-3530625.6,2.367
1775784599462,280944,1775784598581,273120,-3798784,-236.700,-3525777.6,2.367
1775784599563,305184,1775784599085,278016,-3798784,-236.700,-3521217.6,9.367
1775784599664,305184,1775784599085,282864,-3798784,-236.700,-3516369.6,9.367
1775784599765,305184,1775784599085,287712,-3798784,-236.700,-3511521.6,9.367
1775784599866,305184,1775784599085,292560,-3798784,-236.700,-3506673.6,9.367
1775784599967,305184,1775784599085,297360,-3798784,-236.700,-3501825.6,8.367
1775784600068,329424,1775784599591,302256,-3798784,-236.700,-3497265.6,15.367
1775784600119,329424,1775784599591,304656,-3798784,-236.700,-3494817.6,14.367
1775784600270,329424,1775784599591,311904,-3798784,-235.730,-3487523.1,13.397
1775784600321,329424,1775784599591,314352,-3798784,-235.730,-3485075.1,13.397
1775784600422,329424,1775784599591,319200,-3798784,-235.730,-3480227.1,13.397
