wallMs,obsHostFrame,obsHostTimeMs,guestFrame,seekAccum,filteredOffsetMs,expectedHostFrame,driftMs
1775787498877,43056,1775787498412,9072,44832,-240.000,53856.0,1.000
1775787498969,43056,1775787498412,13488,44832,-240.000,58272.0,1.000
1775787499074,43056,1775787498412,18528,44832,-240.000,63312.0,1.000
1775787499167,43056,1775787498412,22992,44832,-240.000,67776.0,1.000
1775787499273,43056,1775787498412,28080,44832,-240.000,72864.0,1.000
1775787499367,66912,1775787498909,32592,44832,-240.000,77520.0,-2.000
1775787499482,66912,1775787498909,38112,44832,-237.300,83169.6,-4.700
1775787499565,66912,1775787498909,42096,44832,-237.300,87153.6,-4.700
1775787499671,66912,1775787498909,47184,44832,-237.300,92241.6,-4.700
1775787499772,66912,1775787498909,52032,44832,-237.300,97089.6,-4.700
1775787499873,88704,1775787499363,56880,44832,-237.300,104049.6,-48.700
1775787499974,88704,1775787499363,61728,46702,-237.300,108897.6,-9.742
1775787500075,88704,1775787499363,66576,46702,-237.300,113745.6,-9.742
1775787500176,88704,1775787499363,71424,46702,-237.300,118593.6,-9.742
1775787500277,88704,1775787499363,76224,46702,-237.300,123441.6,-10.742
1775787500378,112992,1775787499869,81120,46702,-237.300,128001.6,-3.742
1775787500479,112992,1775787499869,85968,46702,-240.170,132711.8,-0.872
1775787500580,112992,1775787499869,90816,46702,-240.170,137559.8,-0.872
1775787500630,112992,1775787499869,93216,46702,-240.170,139959.8,-0.872
1775787500732,112992,1775787499869,98112,46702,-240.170,144855.8,-0.872
1775787500833,142032,1775787500474,102960,46702,-240.170,149463.8,4.128
1775787500933,142032,1775787500474,107760,46702,-240.170,154263.8,4.128
1775787501035,142032,1775787500474,112608,46702,-240.170,159159.8,3.128
1775787501136,142032,1775787500474,117504,46702,-240.170,164007.8,4.128
1775787501237,142032,1775787500474,122304,46702,-240.170,168855.8,3.128
1775787501338,142032,1775787500474,127200,46702,-240.170,173703.8,4.128
1775787501439,166224,1775787500978,132000,46702,-240.170,178359.8,7.128
1775787501540,166224,1775787500978,136896,46702,-240.170,183207.8,8.128
1775787501641,166224,1775787500978,141744,46702,-242.753,187931.9,10.711
1775787501742,166224,1775787500978,146592,46702,-242.753,192779.9,10.711
1775787501843,185568,1775787501381,151392,46702,-242.753,197483.9,12.711
1775787501944,185568,1775787501381,156240,46702,-242.753,202331.9,12.711
1775787502045,185568,1775787501381,161136,46702,-242.753,207179.9,13.711
1775787502145,185568,1775787501381,165936,46702,-242.753,211979.9,13.711
