eventId,wallMs,msSinceSeek,driftMs,correctionFrames,oldVf,newVf,kind
15,1775785981109,0,-29.540,1134,3222311,3223445,pre
15,1775785981261,152,-5.915,,,,probe
15,1775785981463,354,-5.915,,,,probe
15,1775785981665,556,-2.915,,,,probe
15,1775785982171,1062,4.187,,,,probe
15,1775785983181,2072,11.279,,,,probe
16,1775785983989,0,22.279,-856,3362453,3361597,pre
16,1775785984090,101,4.528,,,,probe
16,1775785984291,302,5.528,,,,probe
16,1775785984493,504,4.528,,,,probe
16,1775785984996,1007,9.528,,,,probe
16,1775785986058,2069,23.602,,,,probe
17,1775785986058,0,23.602,-906,3462109,3461203,pre
17,1775785986159,101,4.727,,,,probe
17,1775785986361,303,4.794,,,,probe
17,1775785986564,506,-41.206,,,,probe
17,1775785987069,1011,-36.206,,,,probe
18,1775785987069,0,-36.206,1390,3509107,3510497,pre
18,1775785987171,102,-7.247,,,,probe
18,1775785987373,304,-8.087,,,,probe
18,1775785987576,507,-4.087,,,,probe
18,1775785988079,1010,1.157,,,,probe
18,1775785989089,2020,10.157,,,,probe
19,1775785990553,0,25.804,-991,3678401,3677410,pre
19,1775785990655,102,5.159,,,,probe
19,1775785990857,304,5.159,,,,probe
19,1775785991061,508,10.159,,,,probe
19,1775785991615,1062,-35.186,,,,probe
20,1775785991615,0,-35.186,1351,3725986,3727337,pre
20,1775785991767,152,-7.041,,,,probe
20,1775785992019,404,-0.041,,,,probe
20,1775785992171,556,0.549,,,,probe
20,1775785992676,1061,3.549,,,,probe
20,1775785993686,2071,16.079,,,,probe
21,1775785994593,0,25.557,-981,3870761,3869780,pre
21,1775785994693,100,6.119,,,,probe
21,1775785994895,302,5.119,,,,probe
21,1775785995098,505,7.849,,,,probe
21,1775785995655,1062,12.849,,,,probe
22,1775785996514,0,-26.494,1017,3961652,3962669,pre
22,1775785996666,152,-5.307,,,,probe
22,1775785996867,353,-4.307,,,,probe
22,1775785997069,555,-0.016,,,,probe
22,1775785997574,1060,6.984,,,,probe
22,1775785998583,2069,12.246,,,,probe
23,1775785999593,0,21.582,-829,4110509,4109680,pre
23,1775785999694,101,4.311,,,,probe
23,1775785999895,302,4.311,,,,probe
23,1775786000097,504,9.311,,,,probe
23,1775786000600,1007,14.713,,,,probe
24,1775786000953,0,20.713,-795,4176976,4176181,pre
24,1775786001105,152,2.613,,,,probe
24,1775786001256,303,2.613,,,,probe
24,1775786001458,505,2.613,,,,probe
24,1775786001962,1009,5.613,,,,probe
25,1775786002063,0,-39.387,1512,4228789,4230301,pre
25,1775786002163,100,-8.371,,,,probe
25,1775786002364,301,-8.371,,,,probe
25,1775786002566,503,-1.371,,,,probe
25,1775786003072,1009,1.629,,,,probe
25,1775786004084,2021,8.893,,,,probe
26,1775786005599,0,22.635,-869,4398301,4397432,pre
26,1775786005700,101,4.531,,,,probe
26,1775786005903,304,4.531,,,,probe
26,1775786006156,557,9.531,,,,probe
26,1775786006662,1063,15.594,,,,probe
27,1775786007118,0,-30.406,1168,4470200,4471368,pre
27,1775786007269,151,-6.015,,,,probe
27,1775786007471,353,-6.015,,,,probe
27,1775786007674,556,-1.015,,,,probe
27,1775786008177,1059,4.436,,,,probe
27,1775786009187,2069,10.843,,,,probe
28,1775786010198,0,20.208,-776,4619304,4618528,pre
28,1775786010299,101,4.042,,,,probe
28,1775786010502,304,4.042,,,,probe
28,1775786010804,606,9.042,,,,probe
28,1775786011258,1060,14.371,,,,probe
29,1775786012066,0,21.767,-836,4709440,4708604,pre
29,1775786012167,101,4.351,,,,probe
29,1775786012369,303,4.351,,,,probe
29,1775786012570,504,-38.649,,,,probe
29,1775786013075,1009,-36.649,,,,probe
30,1775786013075,0,-36.649,1407,4756700,4758107,pre
30,1775786013176,101,-7.880,,,,probe
30,1775786013378,303,-7.880,,,,probe
30,1775786013580,505,-3.880,,,,probe
30,1775786014084,1009,2.120,,,,probe
30,1775786015095,2020,15.090,,,,probe
31,1775786016056,0,25.404,-976,4901819,4900843,pre
31,1775786016156,100,5.071,,,,probe
31,1775786016357,301,5.071,,,,probe
31,1775786016560,504,11.071,,,,probe
31,1775786017067,1011,16.071,,,,probe
32,1775786017471,0,-27.747,1065,4968043,4969108,pre
32,1775786017572,101,-5.559,,,,probe
32,1775786017774,303,-5.559,,,,probe
32,1775786017976,505,0.441,,,,probe
32,1775786018482,1011,0.505,,,,probe
32,1775786019494,2023,14.663,,,,probe
33,1775786020554,0,21.905,-841,5117812,5116971,pre
33,1775786020655,101,4.384,,,,probe
33,1775786020857,303,4.384,,,,probe
33,1775786021058,504,9.384,,,,probe
33,1775786021612,1058,14.702,,,,probe
33,1775786022573,2019,22.088,,,,probe
34,1775786022573,0,22.088,-848,5213067,5212219,pre
34,1775786022674,101,4.421,,,,probe
34,1775786022877,304,4.421,,,,probe
34,1775786023080,507,-41.031,,,,probe
34,1775786023584,1011,-37.031,,,,probe
35,1775786023584,0,-37.031,1422,5260027,5261449,pre
35,1775786023686,102,-7.406,,,,probe
35,1775786023888,304,-7.406,,,,probe
35,1775786024090,506,1.594,,,,probe
35,1775786024596,1012,4.187,,,,probe
35,1775786025606,2022,11.820,,,,probe
36,1775786026568,0,21.490,-825,5405545,5404720,pre
36,1775786026670,102,4.303,,,,probe
36,1775786026871,303,4.303,,,,probe
36,1775786027073,505,8.606,,,,probe
36,1775786027579,1011,13.606,,,,probe
37,1775786028084,0,-31.122,1195,5476432,5477627,pre
37,1775786028185,101,-7.226,,,,probe
37,1775786028388,304,-6.226,,,,probe
37,1775786028590,506,-0.226,,,,probe
37,1775786029096,1012,5.020,,,,probe
37,1775786030156,2072,16.241,,,,probe
38,1775786030458,0,21.241,-816,5592827,5592011,pre
38,1775786030559,101,4.241,,,,probe
38,1775786030760,302,4.241,,,,probe
38,1775786030962,504,9.241,,,,probe
38,1775786031469,1011,9.440,,,,probe
39,1775786032076,0,21.440,-823,5668811,5667988,pre
39,1775786032177,101,4.973,,,,probe
39,1775786032380,304,4.973,,,,probe
39,1775786032582,506,-38.027,,,,probe
39,1775786033085,1009,-37.027,,,,probe
40,1775786033085,0,-37.027,1422,5715892,5717314,pre
40,1775786033186,101,-8.491,,,,probe
40,1775786033389,304,-8.491,,,,probe
40,1775786033591,506,-2.491,,,,probe
40,1775786034097,1012,3.509,,,,probe
40,1775786035110,2025,10.947,,,,probe
41,1775786036171,0,20.823,-800,5866018,5865218,pre
41,1775786036273,102,4.156,,,,probe
41,1775786036475,304,4.156,,,,probe
41,1775786036677,506,12.156,,,,probe
41,1775786037182,1011,15.945,,,,probe
42,1775786037787,0,20.945,-804,5941922,5941118,pre
42,1775786037889,102,3.195,,,,probe
42,1775786038091,304,-40.805,,,,probe
42,1775786038292,505,-40.096,,,,probe
42,1775786038797,1010,-32.096,,,,probe
43,1775786038797,0,-32.096,1232,5989022,5990254,pre
43,1775786038898,101,-6.429,,,,probe
43,1775786039099,302,-3.790,,,,probe
43,1775786039300,503,-3.790,,,,probe
43,1775786039858,1061,4.210,,,,probe
43,1775786040866,2069,11.885,,,,probe
44,1775786041574,0,25.592,-983,6124462,6123479,pre
44,1775786041675,101,4.113,,,,probe
44,1775786041877,303,5.113,,,,probe
44,1775786042080,506,8.113,,,,probe
44,1775786042587,1013,-37.251,,,,probe
45,1775786042587,0,-37.251,1430,6171767,6173197,pre
45,1775786042688,101,-7.459,,,,probe
45,1775786042892,305,-7.459,,,,probe
45,1775786043094,507,-1.459,,,,probe
45,1775786043597,1010,5.114,,,,probe
45,1775786044658,2071,18.630,,,,probe
46,1775786045064,0,22.630,-869,6293005,6292136,pre
46,1775786045165,101,4.990,,,,probe
46,1775786045367,303,4.990,,,,probe
46,1775786045568,504,11.990,,,,probe
46,1775786046074,1010,16.990,,,,probe
47,1775786046579,0,21.808,-837,6363848,6363011,pre
47,1775786046681,102,4.370,,,,probe
47,1775786046883,304,4.370,,,,probe
47,1775786047084,505,8.370,,,,probe
47,1775786047590,1011,-37.794,,,,probe
48,1775786047590,0,-37.794,1451,6411107,6412558,pre
48,1775786047691,101,-7.565,,,,probe
48,1775786047894,304,-7.565,,,,probe
48,1775786048095,505,-0.565,,,,probe
48,1775786048601,1011,2.287,,,,probe
48,1775786049662,2072,11.454,,,,probe
49,1775786050571,0,20.705,-795,6556558,6555763,pre
49,1775786050672,101,4.142,,,,probe
49,1775786050874,303,4.142,,,,probe
49,1775786051076,505,7.468,,,,probe
49,1775786051582,1011,11.468,,,,probe
49,1775786052593,2022,-29.140,,,,probe
50,1775786052593,0,-29.140,1119,6651667,6652786,pre
50,1775786052694,101,-5.827,,,,probe
50,1775786052896,303,-5.827,,,,probe
50,1775786053098,505,-0.974,,,,probe
50,1775786053601,1008,2.026,,,,probe
50,1775786054662,2069,11.895,,,,probe
51,1775786055569,0,23.776,-913,6797074,6796161,pre
51,1775786055670,101,4.755,,,,probe
51,1775786055872,303,4.755,,,,probe
51,1775786056074,505,7.648,,,,probe
51,1775786056580,1011,7.648,,,,probe
51,1775786057590,2021,22.552,,,,probe
52,1775786057590,0,22.552,-866,6891681,6890815,pre
52,1775786057691,101,4.511,,,,probe
52,1775786057894,304,4.511,,,,probe
52,1775786058096,506,-35.489,,,,probe
52,1775786058600,1010,-34.576,,,,probe
53,1775786058600,0,-34.576,1328,6938815,6940143,pre
53,1775786058701,101,-6.909,,,,probe
53,1775786059004,404,-6.909,,,,probe
53,1775786059156,556,-1.909,,,,probe
53,1775786059662,1062,4.013,,,,probe
53,1775786060670,2070,14.943,,,,probe
54,1775786061578,0,23.880,-917,7084047,7083130,pre
54,1775786061678,100,4.776,,,,probe
54,1775786061880,302,4.776,,,,probe
54,1775786062082,504,10.719,,,,probe
54,1775786062585,1007,-35.281,,,,probe
55,1775786062585,0,-35.281,1355,7131034,7132389,pre
55,1775786062686,101,-6.052,,,,probe
55,1775786062889,304,-7.052,,,,probe
55,1775786063091,506,-2.103,,,,probe
55,1775786063597,1012,1.897,,,,probe
55,1775786064660,2075,12.851,,,,probe
56,1775786065568,0,22.810,-876,7276293,7275417,pre
56,1775786065668,100,4.560,,,,probe
56,1775786065871,303,4.560,,,,probe
56,1775786066073,505,7.623,,,,probe
56,1775786066578,1010,12.623,,,,probe
56,1775786067588,2020,19.679,,,,probe
57,1775786068093,0,-26.321,1011,7395225,7396236,pre
57,1775786068194,101,-5.259,,,,probe
57,1775786068396,303,-4.208,,,,probe
57,1775786068598,505,0.792,,,,probe
57,1775786069153,1060,4.838,,,,probe
57,1775786070165,2072,13.879,,,,probe
58,1775786070568,0,20.879,-802,7516236,7515434,pre
58,1775786070670,102,4.171,,,,probe
58,1775786070872,304,4.171,,,,probe
58,1775786071074,506,6.171,,,,probe
58,1775786071579,1011,11.208,,,,probe
58,1775786072589,2021,21.241,,,,probe
59,1775786072589,0,21.241,-816,7611626,7610810,pre
59,1775786072689,100,4.241,,,,probe
59,1775786072892,303,4.241,,,,probe
59,1775786073094,505,9.241,,,,probe
59,1775786073600,1011,-34.729,,,,probe
60,1775786073600,0,-34.729,1334,7658618,7659952,pre
60,1775786073701,101,-6.937,,,,probe
60,1775786073954,354,-6.937,,,,probe
60,1775786074156,556,-3.910,,,,probe
60,1775786074659,1059,1.090,,,,probe
60,1775786075669,2069,14.414,,,,probe
61,1775786076579,0,24.706,-949,7803856,7802907,pre
61,1775786076679,100,5.936,,,,probe
61,1775786076881,302,4.936,,,,probe
61,1775786077083,504,6.936,,,,probe
61,1775786077587,1008,11.198,,,,probe
61,1775786078596,2017,-29.565,,,,probe
62,1775786078596,0,-29.565,1135,7898619,7899754,pre
62,1775786078697,101,-5.920,,,,probe
62,1775786078899,303,-5.920,,,,probe
62,1775786079101,505,0.080,,,,probe
62,1775786079655,1059,6.093,,,,probe
62,1775786080665,2069,12.905,,,,probe
63,1775786081981,0,23.835,-915,8062954,8062039,pre
63,1775786082082,101,4.773,,,,probe
63,1775786082285,304,3.810,,,,probe
63,1775786082487,506,3.810,,,,probe
63,1775786082991,1010,9.810,,,,probe
63,1775786084001,2020,19.844,,,,probe
64,1775786084102,0,-21.156,812,8162839,8163651,pre
64,1775786084202,100,-4.209,,,,probe
64,1775786084455,353,-4.209,,,,probe
64,1775786084657,555,-0.209,,,,probe
64,1775786085163,1061,4.818,,,,probe
64,1775786086173,2071,16.818,,,,probe
65,1775786086678,0,22.842,-877,8288355,8287478,pre
65,1775786086780,102,4.571,,,,probe
65,1775786086982,304,4.571,,,,probe
65,1775786087184,506,7.293,,,,probe
65,1775786087690,1012,11.293,,,,probe
66,1775786088597,0,-23.957,920,8378582,8379502,pre
66,1775786088699,102,-5.790,,,,probe
66,1775786088901,304,-5.790,,,,probe
66,1775786089101,504,0.210,,,,probe
66,1775786089605,1008,4.985,,,,probe
66,1775786090668,2071,15.782,,,,probe
67,1775786091073,0,22.400,-860,8499310,8498450,pre
67,1775786091174,101,4.483,,,,probe
67,1775786091376,303,4.483,,,,probe
67,1775786091578,505,7.483,,,,probe
67,1775786092082,1009,12.483,,,,probe
68,1775786092587,0,20.039,-769,8570546,8569777,pre
68,1775786092688,101,3.018,,,,probe
68,1775786092891,304,3.018,,,,probe
68,1775786093092,505,-44.982,,,,probe
68,1775786093597,1010,-36.482,,,,probe
69,1775786093597,0,-36.482,1401,8617681,8619082,pre
69,1775786093697,100,-7.294,,,,probe
69,1775786093899,302,-7.294,,,,probe
69,1775786094100,503,-1.294,,,,probe
69,1775786094604,1007,4.156,,,,probe
69,1775786095665,2068,12.561,,,,probe
70,1775786096573,0,22.826,-877,8763082,8762205,pre
70,1775786096675,102,4.555,,,,probe
70,1775786096876,303,4.555,,,,probe
70,1775786097078,505,9.793,,,,probe
70,1775786097582,1009,13.793,,,,probe
71,1775786098086,0,-29.207,1122,8834109,8835231,pre
71,1775786098187,101,-4.617,,,,probe
71,1775786098388,302,-5.617,,,,probe
71,1775786098589,503,3.383,,,,probe
71,1775786099095,1009,5.383,,,,probe
71,1775786100156,2070,14.649,,,,probe
72,1775786101064,0,23.716,-911,8979231,8978320,pre
72,1775786101166,102,4.737,,,,probe
72,1775786101368,304,4.737,,,,probe
72,1775786101569,505,10.737,,,,probe
72,1775786102073,1009,13.737,,,,probe
73,1775786102983,0,20.796,-799,9069328,9068529,pre
73,1775786103084,101,4.150,,,,probe
73,1775786103286,303,4.204,,,,probe
73,1775786103488,505,5.204,,,,probe
73,1775786103993,1010,-41.796,,,,probe
74,1775786103993,0,-41.796,1605,9115569,9117174,pre
74,1775786104094,101,-0.310,,,,probe
74,1775786104296,303,-0.310,,,,probe
74,1775786104497,504,-0.310,,,,probe
74,1775786105002,1009,4.690,,,,probe
74,1775786106061,2068,19.333,,,,probe
75,1775786106263,0,20.913,-803,9227382,9226579,pre
75,1775786106365,102,3.183,,,,probe
75,1775786106567,304,6.183,,,,probe
75,1775786106769,506,6.183,,,,probe
75,1775786107274,1011,12.705,,,,probe
76,1775786108082,0,21.705,-833,9312979,9312146,pre
76,1775786108182,100,4.820,,,,probe
76,1775786108385,303,4.820,,,,probe
76,1775786108587,505,-39.180,,,,probe
76,1775786109092,1010,-34.058,,,,probe
77,1775786109092,0,-34.058,1308,9359954,9361262,pre
77,1775786109193,101,-6.808,,,,probe
77,1775786109395,303,-6.808,,,,probe
77,1775786109598,506,-3.808,,,,probe
77,1775786110104,1012,0.192,,,,probe
