eventId,wallMs,msSinceSeek,driftMs,correctionFrames,oldVf,newVf,kind
38,1775787581372,506,8.702,,,,probe
38,1775787581979,1113,11.875,,,,probe
38,1775787582938,2072,-27.868,,,,probe
39,1775787582938,0,-27.868,1070,4086021,4087091,pre
39,1775787583040,102,-5.577,,,,probe
39,1775787583241,303,-5.577,,,,probe
39,1775787583493,555,-0.246,,,,probe
39,1775787583948,1010,4.754,,,,probe
39,1775787584957,2019,16.751,,,,probe
40,1775787585360,0,21.751,-835,4202483,4201648,pre
40,1775787585462,102,5.153,,,,probe
40,1775787585664,304,6.153,,,,probe
40,1775787585867,507,8.153,,,,probe
40,1775787586373,1013,14.153,,,,probe
41,1775787586928,0,21.671,-832,4278256,4277424,pre
41,1775787587079,151,4.338,,,,probe
41,1775787587230,302,4.338,,,,probe
41,1775787587483,555,9.704,,,,probe
41,1775787587938,1010,-36.296,,,,probe
42,1775787587938,0,-36.296,1394,4325424,4326818,pre
42,1775787588038,100,-7.254,,,,probe
42,1775787588241,303,-7.254,,,,probe
42,1775787588442,504,-0.024,,,,probe
42,1775787588949,1011,4.976,,,,probe
42,1775787589957,2019,12.782,,,,probe
43,1775787590966,0,23.708,-910,4470722,4469812,pre
43,1775787591067,101,4.750,,,,probe
43,1775787591268,302,4.750,,,,probe
43,1775787591470,504,11.783,,,,probe
43,1775787591975,1009,15.783,,,,probe
44,1775787592835,0,-28.087,1079,4560820,4561899,pre
44,1775787592936,101,-5.608,,,,probe
44,1775787593139,304,-5.608,,,,probe
44,1775787593341,506,-0.608,,,,probe
44,1775787593847,1012,4.609,,,,probe
44,1775787594858,2023,8.609,,,,probe
45,1775787595967,0,25.650,-985,4710699,4709714,pre
45,1775787596068,101,5.130,,,,probe
45,1775787596270,303,5.130,,,,probe
45,1775787596472,505,11.721,,,,probe
45,1775787596977,1010,14.721,,,,probe
46,1775787597329,0,-29.279,1124,4776722,4777846,pre
46,1775787597430,101,-5.230,,,,probe
46,1775787597633,304,-5.230,,,,probe
46,1775787597835,506,-1.230,,,,probe
46,1775787598339,1010,4.770,,,,probe
46,1775787599347,2018,9.338,,,,probe
47,1775787599953,0,21.850,-839,4902838,4901999,pre
47,1775787600053,100,4.371,,,,probe
47,1775787600256,303,3.371,,,,probe
47,1775787600457,504,7.832,,,,probe
47,1775787600962,1009,14.832,,,,probe
48,1775787601466,0,20.247,-777,4974191,4973414,pre
48,1775787601566,100,4.059,,,,probe
48,1775787601769,303,4.059,,,,probe
48,1775787601972,506,9.059,,,,probe
48,1775787602477,1011,-35.941,,,,probe
49,1775787602477,0,-35.941,1380,5021222,5022602,pre
49,1775787602679,202,-5.718,,,,probe
49,1775787602880,403,-0.718,,,,probe
49,1775787603033,556,-1.718,,,,probe
49,1775787603538,1061,4.008,,,,probe
49,1775787604549,2072,14.562,,,,probe
50,1775787605358,0,24.562,-943,5161802,5160859,pre
50,1775787605458,100,6.314,,,,probe
50,1775787605660,302,6.314,,,,probe
50,1775787605863,505,12.314,,,,probe
50,1775787606369,1011,17.314,,,,probe
51,1775787606874,0,22.572,-867,5232859,5231992,pre
51,1775787606974,100,5.510,,,,probe
51,1775787607177,303,5.510,,,,probe
51,1775787607430,556,-40.258,,,,probe
51,1775787607936,1062,-34.258,,,,probe
52,1775787607936,0,-34.258,1316,5284696,5286012,pre
52,1775787608037,101,-6.841,,,,probe
52,1775787608240,304,-6.841,,,,probe
52,1775787608442,506,0.368,,,,probe
52,1775787608947,1011,5.368,,,,probe
52,1775787609958,2022,14.556,,,,probe
53,1775787610868,0,24.925,-957,5425212,5424255,pre
53,1775787610969,101,4.988,,,,probe
53,1775787611171,303,4.988,,,,probe
53,1775787611374,506,7.988,,,,probe
53,1775787611878,1010,-36.480,,,,probe
54,1775787611878,0,-36.480,1401,5472255,5473656,pre
54,1775787611979,101,-7.292,,,,probe
54,1775787612232,354,-7.292,,,,probe
54,1775787612434,556,-5.292,,,,probe
54,1775787612939,1061,0.387,,,,probe
54,1775787613952,2074,8.198,,,,probe
55,1775787615868,0,25.566,-982,5665368,5664386,pre
55,1775787615969,101,5.107,,,,probe
55,1775787616171,303,5.107,,,,probe
55,1775787616373,505,11.107,,,,probe
55,1775787616928,1060,16.001,,,,probe
56,1775787617332,0,-29.999,1152,5736386,5737538,pre
56,1775787617433,101,-8.795,,,,probe
56,1775787617634,302,-8.795,,,,probe
56,1775787617836,504,-8.795,,,,probe
56,1775787618342,1010,1.205,,,,probe
56,1775787619353,2021,11.689,,,,probe
57,1775787620363,0,23.024,-884,5881442,5880558,pre
57,1775787620463,100,4.909,,,,probe
57,1775787620665,302,4.909,,,,probe
57,1775787620867,504,3.909,,,,probe
57,1775787621370,1007,10.909,,,,probe
58,1775787622328,0,-28.819,1107,5976558,5977665,pre
58,1775787622429,101,-5.512,,,,probe
58,1775787622631,303,-5.512,,,,probe
58,1775787622833,505,0.488,,,,probe
58,1775787623338,1010,6.488,,,,probe
58,1775787624348,2020,18.708,,,,probe
59,1775787624851,0,21.105,-810,6097665,6096855,pre
59,1775787624952,101,4.230,,,,probe
59,1775787625155,304,4.230,,,,probe
59,1775787625358,507,9.230,,,,probe
59,1775787625862,1011,15.689,,,,probe
60,1775787626469,0,20.201,-776,6173847,6173071,pre
60,1775787626570,101,3.035,,,,probe
60,1775787626772,303,4.035,,,,probe
60,1775787626973,504,9.035,,,,probe
60,1775787627478,1009,-37.505,,,,probe
61,1775787627478,0,-37.505,1440,6220783,6222223,pre
61,1775787627629,151,-6.505,,,,probe
61,1775787627830,352,-0.505,,,,probe
61,1775787628033,555,-0.505,,,,probe
61,1775787628536,1058,2.311,,,,probe
61,1775787629545,2067,11.311,,,,probe
62,1775787630352,0,21.244,-816,6361327,6360511,pre
62,1775787630453,101,3.284,,,,probe
62,1775787630654,302,3.284,,,,probe
62,1775787630857,505,8.284,,,,probe
62,1775787631363,1011,11.284,,,,probe
62,1775787632373,2021,-29.580,,,,probe
63,1775787632373,0,-29.580,1136,6456319,6457455,pre
63,1775787632475,102,-6.913,,,,probe
63,1775787632677,304,-6.690,,,,probe
63,1775787632879,506,-2.690,,,,probe
63,1775787633433,1060,4.310,,,,probe
63,1775787634445,2072,17.880,,,,probe
64,1775787635453,0,20.124,-773,6606255,6605482,pre
64,1775787635554,101,4.019,,,,probe
64,1775787635755,302,4.019,,,,probe
64,1775787635957,504,7.019,,,,probe
64,1775787636462,1009,15.938,,,,probe
65,1775787637069,0,20.938,-804,6682282,6681478,pre
65,1775787637169,100,4.188,,,,probe
65,1775787637371,302,9.188,,,,probe
65,1775787637574,505,11.815,,,,probe
65,1775787638131,1062,-33.185,,,,probe
66,1775787638131,0,-33.185,1274,6734278,6735552,pre
66,1775787638232,101,-6.643,,,,probe
66,1775787638434,303,-3.279,,,,probe
66,1775787638636,505,-2.279,,,,probe
66,1775787639142,1011,2.721,,,,probe
66,1775787640150,2019,10.149,,,,probe
67,1775787640857,0,20.634,-792,6864768,6863976,pre
67,1775787640958,101,4.134,,,,probe
67,1775787641159,302,4.134,,,,probe
67,1775787641361,504,10.134,,,,probe
67,1775787641865,1008,9.671,,,,probe
67,1775787642875,2018,17.254,,,,probe
68,1775787642926,0,21.254,-816,6964872,6964056,pre
68,1775787643077,151,4.254,,,,probe
68,1775787643229,303,3.254,,,,probe
68,1775787643429,503,-41.822,,,,probe
68,1775787643934,1008,-37.822,,,,probe
69,1775787643934,0,-37.822,1452,7012152,7013604,pre
69,1775787644035,101,-7.572,,,,probe
69,1775787644238,304,-7.572,,,,probe
69,1775787644441,507,-1.640,,,,probe
69,1775787644944,1010,3.360,,,,probe
69,1775787645953,2019,14.299,,,,probe
70,1775787646860,0,22.244,-854,7152708,7151854,pre
70,1775787646961,101,4.453,,,,probe
70,1775787647163,303,4.453,,,,probe
70,1775787647365,505,10.453,,,,probe
70,1775787647870,1010,9.403,,,,probe
71,1775787648375,0,-29.597,1137,7223758,7224895,pre
71,1775787648476,101,-9.554,,,,probe
71,1775787648678,303,-9.554,,,,probe
71,1775787648930,555,-4.554,,,,probe
71,1775787649436,1061,3.766,,,,probe
71,1775787650448,2073,15.854,,,,probe
72,1775787651357,0,23.854,-916,7368991,7368075,pre
72,1775787651458,101,4.771,,,,probe
72,1775787651660,303,6.650,,,,probe
72,1775787651862,505,10.650,,,,probe
72,1775787652368,1011,16.650,,,,probe
73,1775787652873,0,24.341,-935,7439883,7438948,pre
73,1775787652974,101,4.862,,,,probe
73,1775787653176,303,4.862,,,,probe
73,1775787653429,556,-43.816,,,,probe
73,1775787653882,1009,-36.816,,,,probe
74,1775787653882,0,-36.816,1414,7487716,7489130,pre
74,1775787654034,152,-8.358,,,,probe
74,1775787654236,354,-7.358,,,,probe
74,1775787654438,556,-2.967,,,,probe
74,1775787654942,1060,3.033,,,,probe
74,1775787655950,2068,10.483,,,,probe
75,1775787656858,0,20.989,-806,7632266,7631460,pre
75,1775787656959,101,4.198,,,,probe
75,1775787657161,303,4.198,,,,probe
75,1775787657363,505,8.198,,,,probe
75,1775787657866,1008,11.753,,,,probe
75,1775787658875,2017,-30.547,,,,probe
76,1775787658875,0,-30.547,1173,7727556,7728729,pre
76,1775787658976,101,-6.110,,,,probe
76,1775787659230,355,-6.110,,,,probe
76,1775787659432,557,-1.110,,,,probe
76,1775787659936,1061,3.720,,,,probe
76,1775787660947,2072,16.667,,,,probe
77,1775787661351,0,20.667,-794,7848345,7847551,pre
77,1775787661453,102,3.777,,,,probe
77,1775787661655,304,2.777,,,,probe
77,1775787661857,506,6.777,,,,probe
77,1775787662360,1009,12.777,,,,probe
77,1775787663370,2019,18.464,,,,probe
78,1775787663472,0,-27.536,1057,7948543,7949600,pre
78,1775787663574,102,-5.515,,,,probe
78,1775787663775,303,-5.797,,,,probe
78,1775787663977,505,-1.797,,,,probe
78,1775787664481,1009,1.949,,,,probe
78,1775787665542,2070,9.721,,,,probe
79,1775787666551,0,21.916,-842,8098208,8097366,pre
79,1775787666652,101,3.374,,,,probe
79,1775787666853,302,8.374,,,,probe
79,1775787667055,504,8.374,,,,probe
79,1775787667559,1008,18.249,,,,probe
80,1775787667962,0,22.249,-854,8164470,8163616,pre
80,1775787668064,102,3.457,,,,probe
80,1775787668266,304,3.457,,,,probe
80,1775787668467,505,14.045,,,,probe
80,1775787668973,1011,-29.955,,,,probe
81,1775787668973,0,-29.955,1150,8211712,8212862,pre
81,1775787669074,101,-4.997,,,,probe
81,1775787669276,303,-4.997,,,,probe
81,1775787669478,505,0.332,,,,probe
81,1775787670035,1062,8.332,,,,probe
81,1775787671045,2072,17.328,,,,probe
82,1775787671346,0,20.328,-781,8327966,8327185,pre
82,1775787671448,102,2.253,,,,probe
82,1775787671650,304,2.253,,,,probe
82,1775787671852,506,2.253,,,,probe
82,1775787672356,1010,13.253,,,,probe
82,1775787673366,2020,-27.370,,,,probe
83,1775787673366,0,-27.370,1051,8423089,8424140,pre
83,1775787673469,103,-7.935,,,,probe
83,1775787673670,304,-6.935,,,,probe
83,1775787673872,506,-0.935,,,,probe
83,1775787674376,1010,4.065,,,,probe
83,1775787675438,2072,15.750,,,,probe
84,1775787675843,0,20.867,-801,8544332,8543531,pre
84,1775787675944,101,4.180,,,,probe
84,1775787676147,304,4.180,,,,probe
84,1775787676349,506,4.180,,,,probe
84,1775787676854,1011,13.084,,,,probe
85,1775787677457,0,20.799,-799,8620427,8619628,pre
85,1775787677559,102,4.153,,,,probe
85,1775787677761,304,4.153,,,,probe
85,1775787677963,506,-38.847,,,,probe
85,1775787678466,1009,-34.804,,,,probe
86,1775787678466,0,-34.804,1336,8667244,8668580,pre
86,1775787678567,101,-6.971,,,,probe
86,1775787678769,303,-7.971,,,,probe
86,1775787678971,505,-1.971,,,,probe
86,1775787679577,1111,3.168,,,,probe
86,1775787680537,2071,12.168,,,,probe
87,1775787681345,0,22.393,-860,8807780,8806920,pre
87,1775787681446,101,3.779,,,,probe
87,1775787681648,303,3.779,,,,probe
87,1775787681850,505,3.779,,,,probe
87,1775787682355,1010,13.779,,,,probe
88,1775787682858,0,-32.549,1250,8878824,8880074,pre
88,1775787682959,101,-6.507,,,,probe
88,1775787683161,303,-6.507,,,,probe
88,1775787683363,505,-3.507,,,,probe
88,1775787683868,1010,2.197,,,,probe
88,1775787684876,2018,12.932,,,,probe
89,1775787685836,0,22.693,-871,9024170,9023299,pre
89,1775787685938,102,4.547,,,,probe
89,1775787686140,304,4.547,,,,probe
89,1775787686342,506,9.547,,,,probe
89,1775787686847,1011,11.632,,,,probe
89,1775787687856,2020,22.808,,,,probe
90,1775787687856,0,22.808,-876,9119978,9119102,pre
90,1775787687958,102,4.558,,,,probe
90,1775787688159,303,4.558,,,,probe
90,1775787688360,504,-41.442,,,,probe
90,1775787688865,1009,-42.183,,,,probe
91,1775787688865,0,-42.183,1620,9167198,9168818,pre
91,1775787688966,101,-3.433,,,,probe
91,1775787689169,304,-3.433,,,,probe
91,1775787689370,505,0.567,,,,probe
91,1775787689875,1010,3.900,,,,probe
91,1775787690934,2069,13.299,,,,probe
92,1775787691841,0,21.859,-839,9312914,9312075,pre
92,1775787691942,101,4.380,,,,probe
92,1775787692144,303,4.380,,,,probe
92,1775787692347,506,10.380,,,,probe
92,1775787692851,1010,15.984,,,,probe
93,1775787693357,0,-27.016,1037,9383691,9384728,pre
93,1775787693457,100,-5.769,,,,probe
93,1775787693658,301,-5.769,,,,probe
93,1775787693860,503,-5.769,,,,probe
93,1775787694365,1008,1.231,,,,probe
93,1775787695373,2016,9.910,,,,probe
94,1775787696334,0,21.221,-815,9529016,9528201,pre
94,1775787696435,101,4.522,,,,probe
94,1775787696637,303,4.522,,,,probe
94,1775787696839,505,8.522,,,,probe
94,1775787697344,1010,13.522,,,,probe
94,1775787698355,2021,-26.226,,,,probe
95,1775787698355,0,-26.226,1007,9624009,9625016,pre
95,1775787698456,101,-4.720,,,,probe
95,1775787698657,302,-3.720,,,,probe
95,1775787698860,505,-4.720,,,,probe
95,1775787699363,1008,7.280,,,,probe
95,1775787700371,2016,19.654,,,,probe
96,1775787700877,0,22.491,-864,9745208,9744344,pre
96,1775787700978,101,5.491,,,,probe
96,1775787701230,353,5.491,,,,probe
96,1775787701434,557,11.344,,,,probe
96,1775787701937,1060,18.344,,,,probe
97,1775787702340,0,25.344,-973,9815960,9814987,pre
97,1775787702491,151,4.941,,,,probe
97,1775787702643,303,4.941,,,,probe
97,1775787702846,506,3.941,,,,probe
97,1775787703351,1011,-37.059,,,,probe
98,1775787703351,0,-37.059,1423,9862795,9864218,pre
98,1775787703452,101,-7.533,,,,probe
98,1775787703654,303,-7.533,,,,probe
98,1775787703856,505,-1.533,,,,probe
98,1775787704362,1011,3.467,,,,probe
98,1775787705373,2022,12.360,,,,probe
99,1775787706333,0,22.764,-874,10008218,10007344,pre
99,1775787706434,101,4.019,,,,probe
99,1775787706636,303,4.019,,,,probe
99,1775787706839,506,4.019,,,,probe
99,1775787707343,1010,11.019,,,,probe
100,1775787707848,0,-29.465,1131,10079344,10080475,pre
100,1775787707949,101,-5.902,,,,probe
100,1775787708151,303,-5.902,,,,probe
100,1775787708353,505,-0.902,,,,probe
100,1775787708860,1012,4.363,,,,probe
100,1775787709869,2021,16.602,,,,probe
101,1775787710476,0,21.602,-830,10205275,10204445,pre
101,1775787710577,101,4.310,,,,probe
101,1775787710778,302,4.525,,,,probe
101,1775787711032,556,9.525,,,,probe
101,1775787711484,1008,14.718,,,,probe
102,1775787711837,0,20.718,-796,10271645,10270849,pre
102,1775787711938,101,4.135,,,,probe
102,1775787712140,303,4.135,,,,probe
102,1775787712341,504,-40.865,,,,probe
102,1775787712846,1009,-37.691,,,,probe
103,1775787712846,0,-37.691,1447,10318753,10320200,pre
103,1775787712947,101,-7.545,,,,probe
103,1775787713149,303,-7.545,,,,probe
103,1775787713350,504,-0.545,,,,probe
103,1775787713854,1008,8.712,,,,probe
103,1775787714865,2019,12.142,,,,probe
104,1775787715371,0,21.142,-812,10440296,10439484,pre
104,1775787715472,101,3.226,,,,probe
104,1775787715674,303,3.714,,,,probe
104,1775787715876,505,3.714,,,,probe
104,1775787716432,1061,12.653,,,,probe
105,1775787717342,0,23.653,-908,10535484,10534576,pre
105,1775787717442,100,4.681,,,,probe
105,1775787717644,302,4.681,,,,probe
105,1775787717846,504,-41.319,,,,probe
105,1775787718350,1008,-36.319,,,,probe
106,1775787718350,0,-36.319,1395,10582288,10583683,pre
106,1775787718451,101,-7.256,,,,probe
106,1775787718653,303,-7.306,,,,probe
106,1775787718855,505,-8.306,,,,probe
106,1775787719360,1010,-4.306,,,,probe
106,1775787720370,2020,10.650,,,,probe
107,1775787721331,0,21.610,-830,10727587,10726757,pre
107,1775787721432,101,3.482,,,,probe
107,1775787721632,301,4.482,,,,probe
107,1775787721833,502,10.482,,,,probe
107,1775787722339,1008,15.482,,,,probe
108,1775787722843,0,-30.370,1166,10798853,10800019,pre
108,1775787722944,101,-6.079,,,,probe
108,1775787723147,304,-6.079,,,,probe
108,1775787723348,505,-2.079,,,,probe
108,1775787723854,1011,3.154,,,,probe
108,1775787724863,2020,14.464,,,,probe
109,1775787725872,0,21.843,-839,10943635,10942796,pre
109,1775787725973,101,4.363,,,,probe
109,1775787726176,304,3.363,,,,probe
109,1775787726377,505,8.704,,,,probe
109,1775787726933,1061,13.704,,,,probe
109,1775787727942,2070,-26.989,,,,probe
110,1775787727942,0,-26.989,1036,11043788,11044824,pre
110,1775787728043,101,-5.406,,,,probe
110,1775787728244,302,-5.406,,,,probe
110,1775787728445,503,-0.130,,,,probe
110,1775787728948,1006,3.870,,,,probe
110,1775787729957,2015,14.119,,,,probe
111,1775787730868,0,24.342,-935,11184600,11183665,pre
111,1775787730969,101,4.863,,,,probe
111,1775787731170,302,4.863,,,,probe
111,1775787731372,504,3.863,,,,probe
111,1775787731876,1008,9.464,,,,probe
112,1775787732330,0,20.464,-786,11254993,11254207,pre
112,1775787732482,152,4.630,,,,probe
112,1775787732633,303,4.630,,,,probe
112,1775787732835,505,-40.370,,,,probe
112,1775787733341,1011,-36.370,,,,probe
113,1775787733341,0,-36.370,1397,11302111,11303508,pre
113,1775787733442,101,-6.779,,,,probe
113,1775787733644,303,-6.779,,,,probe
113,1775787733846,505,-1.779,,,,probe
113,1775787734351,1010,5.221,,,,probe
113,1775787735361,2020,14.660,,,,probe
114,1775787736370,0,26.754,-1027,11447412,11446385,pre
114,1775787736471,101,7.643,,,,probe
