wallMs,obsHostFrame,obsHostTimeMs,guestFrame,seekAccum,filteredOffsetMs,expectedHostFrame,driftMs
1775783884819,19584,1775783883924,8784,42672,-239.000,51456.0,0.000
1775783884924,42864,1775783884408,13824,42672,-239.000,56880.0,-8.000
1775783885018,42864,1775783884408,18336,42672,-239.000,61392.0,-8.000
1775783885121,42864,1775783884408,23280,42672,-239.000,66336.0,-8.000
1775783885214,42864,1775783884408,27792,42672,-239.000,70800.0,-7.000
1775783885321,42864,1775783884408,32880,42672,-239.000,75936.0,-8.000
1775783885425,64992,1775783884869,37872,42672,-239.000,82800.0,-47.000
1775783885518,64992,1775783884869,42384,42672,-239.000,87264.0,-46.000
1775783885615,64992,1775783884869,46992,42672,-239.000,91920.0,-47.000
1775783885726,64992,1775783884869,52320,42672,-235.700,97406.4,-50.300
1775783885827,89232,1775783885375,57216,44604,-235.700,101966.4,-3.050
1775783885877,89232,1775783885375,59616,44604,-235.700,104366.4,-3.050
1775783885979,89232,1775783885375,64464,44604,-235.700,109262.4,-4.050
1775783886079,89232,1775783885375,69264,44604,-235.700,114062.4,-4.050
1775783886180,89232,1775783885375,74112,44604,-235.700,118910.4,-4.050
1775783886332,113472,1775783885879,81408,44604,-235.700,126110.4,-2.050
1775783886382,113472,1775783885879,83808,44604,-235.700,128510.4,-2.050
1775783886483,113472,1775783885879,88656,44604,-235.700,133358.4,-2.050
1775783886584,113472,1775783885879,93504,44604,-235.700,138206.4,-2.050
1775783886685,113472,1775783885879,98352,44604,-235.700,143054.4,-2.050
1775783886785,113472,1775783885879,103152,44604,-232.730,147997.0,-5.020
1775783886936,137712,1775783886384,110448,44604,-232.730,155101.0,-1.020
1775783886987,137712,1775783886384,112896,44604,-232.730,157549.0,-1.020
1775783887088,137712,1775783886384,117744,44604,-232.730,162397.0,-1.020
1775783887190,137712,1775783886384,122592,44604,-232.730,167293.0,-2.020
1775783887291,137712,1775783886384,127488,44604,-232.730,172141.0,-1.020
1775783887391,137712,1775783886384,132288,44604,-232.730,176941.0,-1.020
1775783887492,161904,1775783886888,137088,44604,-232.730,181597.0,1.980
1775783887593,161904,1775783886888,141936,44604,-232.730,186445.0,1.980
1775783887694,161904,1775783886888,146832,44604,-232.730,191293.0,2.980
1775783887795,186192,1775783887394,151632,44604,-230.057,195885.3,7.307
1775783887895,186192,1775783887394,156480,44604,-230.057,200685.3,8.307
1775783887997,186192,1775783887394,161328,44604,-230.057,205581.3,7.307
1775783888098,186192,1775783887394,166176,44604,-230.057,210429.3,7.307
1775783888198,186192,1775783887394,170976,44604,-230.057,215229.3,7.307
1775783888298,186192,1775783887394,175824,44604,-230.057,220029.3,8.307
1775783888399,210432,1775783887899,180624,44604,-230.057,224637.3,12.307
1775783888500,210432,1775783887899,185472,44604,-230.057,229485.3,12.307
1775783888601,210432,1775783887899,190320,44604,-230.057,234333.3,12.307
1775783888701,210432,1775783887899,195168,44604,-230.151,239128.7,13.401
1775783888801,210432,1775783887899,199968,44604,-230.151,243928.7,13.401
1775783888902,234624,1775783888404,204816,44604,-230.151,249784.7,-7.599
1775783889004,234624,1775783888404,209664,44604,-230.151,254680.7,-8.599
1775783889104,234624,1775783888404,214512,44604,-230.151,259480.7,-7.599
1775783889205,234624,1775783888404,219360,44604,-230.151,264328.7,-7.599
1775783889306,258864,1775783888908,224208,44604,-230.151,267832.7,20.401
1775783889407,258864,1775783888908,229056,43821,-230.151,272680.7,4.089
1775783889508,258864,1775783888908,233904,43821,-230.151,277528.7,4.089
1775783889609,258864,1775783888908,238704,43821,-230.151,282376.7,3.089
1775783889710,258864,1775783888908,243552,43821,-230.151,287224.7,3.089
1775783889812,283104,1775783889414,248448,43821,-230.236,291732.7,11.174
1775783889912,283104,1775783889414,253248,43821,-230.236,296532.7,11.174
1775783890013,283104,1775783889414,258096,43821,-230.236,301380.7,11.174
1775783890114,283104,1775783889414,262944,43821,-230.236,306228.7,11.174
1775783890215,283104,1775783889414,267792,43821,-230.236,311076.7,11.174
1775783890318,304992,1775783889869,272784,43821,-230.236,318180.7,-32.826
1775783890418,304992,1775783889869,277584,45082,-230.236,322980.7,-6.556
1775783890520,304992,1775783889869,282432,45082,-230.236,327876.7,-7.556
1775783890621,304992,1775783889869,287280,45082,-230.236,332724.7,-7.556
1775783890722,304992,1775783889869,292128,45082,-230.313,337569.0,-7.479
1775783890822,329184,1775783890374,296928,45082,-230.313,342129.0,-2.479
1775783890923,329184,1775783890374,301776,45082,-230.313,346977.0,-2.479
1775783891023,329184,1775783890374,306624,45082,-230.313,351777.0,-1.479
1775783891125,329184,1775783890374,311472,45082,-230.313,356673.0,-2.479
1775783891226,329184,1775783890374,316320,45082,-230.313,361521.0,-2.479
