seq,hostTimeMs,rxWallMs,anchorFramePos,anchorTimeNs,framePos,timeNs,playing
34,1775785219634,1775785220090,4320,1011633455268201,833040,1011650719863976,1
35,1775785220137,1775785220686,4320,1011633455268201,857136,1011651222344341,1
36,1775785220643,1775785221113,4320,1011633455268201,881424,1011651728506215,1
37,1775785221150,1775785221583,4320,1011633455268201,905760,1011652235439236,1
38,1775785221656,1775785222138,4320,1011633455268201,930048,1011652741243819,1
39,1775785222161,1775785222590,4320,1011633455268201,954288,1011653246084965,1
40,1775785222666,1775785223060,4320,1011633455268201,978576,1011653751821787,1
41,1775785223171,1775785223659,4320,1011633455268201,1002768,1011654256066631,1
42,1775785223675,1775785224087,4320,1011633455268201,1026960,1011654760357881,1
43,1775785224128,1775785224618,4320,1011633455268201,1048704,1011655213199391,1
44,1775785224633,1775785225109,4320,1011633455268201,1072944,1011655718304443,1
45,1775785225137,1775785225619,4320,1011633455268201,1097184,1011656222542932,1
46,1775785225642,1775785226132,4320,1011633455268201,1121424,1011656727835068,1
47,1775785226147,1775785226582,4320,1011633455268201,1145616,1011657232395797,1
48,1775785226651,1775785227158,4320,1011633455268201,1169808,1011657736317671,1
49,1775785227156,1775785227523,4320,1011633455268201,1194048,1011658241022671,1
50,1775785227660,1775785228091,4320,1011633455268201,1218288,1011658745536369,1
51,1775785228166,1775785228525,4320,1011633455268201,1242576,1011659251795587,1
52,1775785228671,1775785229101,4320,1011633455268201,1266816,1011659756742983,1
53,1775785229127,1775785229613,4320,1011633455268201,1288656,1011660211905848,1
54,1775785229633,1775785230126,4320,1011633455268201,1312944,1011660718121889,1
55,1775785230138,1775785230626,4320,1011633455268201,1337232,1011661223863712,1
56,1775785230642,1775785231150,4320,1011633455268201,1361424,1011661727592462,1
57,1775785231147,1775785231644,4320,1011633455268201,1385664,1011662232691055,1
58,1775785231652,1775785232194,4320,1011633455268201,1409856,1011662737472617,1
59,1775785232156,1775785232591,4320,1011633455268201,1434048,1011663240985638,1
60,1775785232661,1775785233093,4320,1011633455268201,1458288,1011663746522305,1
61,1775785233166,1775785233593,4320,1011633455268201,1482528,1011664251176315,1
62,1775785233670,1775785234121,4320,1011633455268201,1506768,1011664755602929,1
63,1775785234176,1775785234591,4320,1011633455268201,1531008,1011665261214491,1
64,1775785234631,1775785235143,4320,1011633455268201,1552896,1011665716613658,1
65,1775785235137,1775785235589,4320,1011633455268201,1577136,1011666222385689,1
66,1775785235641,1775785236061,4320,1011633455268201,1601376,1011666726862147,1
67,1775785236144,1775785236584,4320,1011633455268201,1625520,1011667229779647,1
68,1775785236650,1775785237091,4320,1011633455268201,1649760,1011667735382824,1
69,1775785237155,1775785237692,4320,1011633455268201,1674000,1011668240015063,1
70,1775785237660,1775785238113,4320,1011633455268201,1698288,1011668745759282,1
71,1775785238166,1775785238626,4320,1011633455268201,1722576,1011669251887459,1
72,1775785238671,1775785239138,4320,1011633455268201,1746816,1011669756615011,1
73,1775785239176,1775785239591,4320,1011633455268201,1771008,1011670261163448,1
74,1775785239630,1775785240161,4320,1011633455268201,1792848,1011670715583135,1
75,1775785240137,1775785240516,4320,1011633455268201,1817136,1011671222009541,1
76,1775785240643,1775785241085,4320,1011633455268201,1841424,1011671728254020,1
77,1775785241149,1775785241618,4320,1011633455268201,1865712,1011672234520895,1
78,1775785241654,1775785242107,4320,1011633455268201,1890000,1011672739730687,1
79,1775785242159,1775785242619,4320,1011633455268201,1914192,1011673244343343,1
80,1775785242664,1775785243131,4320,1011633455268201,1938432,1011673749469905,1
81,1775785243170,1775785243591,4320,1011633455268201,1962720,1011674255138134,1
82,1775785243674,1775785244051,4320,1011633455268201,1986912,1011674759525529,1
83,1775785244130,1775785244519,4320,1011633455268201,2008848,1011675215768238,1
84,1775785244636,1775785245034,4320,1011633455268201,2033136,1011675721576831,1
85,1775785245143,1775785245533,4320,1011633455268201,2057424,1011676227930998,1
86,1775785245647,1775785246099,4320,1011633455268201,2081616,1011676732216466,1
87,1775785246152,1775785246519,4320,1011633455268201,2105856,1011677237507299,1
88,1775785246658,1775785247127,4320,1011633455268201,2130144,1011677743451883,1
89,1775785247164,1775785247587,4320,1011633455268201,2154432,1011678249174122,1
90,1775785247669,1775785248148,4320,1011633455268201,2178720,1011678754541205,1
91,1775785248175,1775785248560,4320,1011633455268201,2202960,1011679260320007,1
92,1775785248629,1775785249172,4320,1011633455268201,2224800,1011679714885163,1
93,1775785249134,1775785249529,4320,1011633455268201,2249040,1011680219868548,1
94,1775785249639,1775785250199,4320,1011633455268201,2273280,1011680724884694,1
95,1775785250145,1775785250625,4320,1011633455268201,2297520,1011681230471933,1
96,1775785250650,1775785251116,4320,1011633455268201,2321760,1011681735269641,1
97,1775785251155,1775785251613,4320,1011633455268201,2346000,1011682240233912,1
98,1775785251659,1775785252140,4320,1011633455268201,2370240,1011682744699954,1
99,1775785252163,1775785252550,4320,1011633455268201,2394432,1011683248603339,1
100,1775785252669,1775785253083,4320,1011633455268201,2418672,1011683753955318,1
101,1775785253174,1775785253521,4320,1011633455268201,2442912,1011684258924640,1
102,1775785253629,1775785254086,4320,1011633455268201,2464752,1011684713977765,1
103,1775785254137,1775785254693,4320,1011633455268201,2489136,1011685222272557,1
104,1775785254642,1775785255111,4320,1011633455268201,2513376,1011685726899744,1
105,1775785255146,1775785255624,4320,1011633455268201,2537568,1011686231244223,1
106,1775785255650,1775785256134,4320,1011633455268201,2561808,1011686735724639,1
107,1775785256155,1775785256589,4320,1011633455268201,2586000,1011687240434066,1
108,1775785256659,1775785257055,4320,1011633455268201,2610192,1011687744230525,1
109,1775785257163,1775785257520,4320,1011633455268201,2634384,1011688248353129,1
110,1775785257668,1775785258083,4320,1011633455268201,2658624,1011688753406045,1
111,1775785258174,1775785258598,4320,1011633455268201,2682912,1011689259263284,1
112,1775785258628,1775785259107,4320,1011633455268201,2704752,1011689713808440,1
113,1775785259134,1775785259616,4320,1011633455268201,2729040,1011690219649169,1
114,1775785259640,1775785260130,4320,1011633455268201,2753280,1011690725014794,1
115,1775785260144,1775785260590,4320,1011633455268201,2777472,1011691228953179,1
116,1775785260649,1775785261154,4320,1011633455268201,2801712,1011691734237346,1
117,1775785261153,1775785261518,4320,1011633455268201,2825952,1011692238624950,1
118,1775785261659,1775785262186,4320,1011633455268201,2850192,1011692744200210,1
119,1775785262162,1775785262522,4320,1011633455268201,2874336,1011693247044793,1
120,1775785262667,1775785263099,4320,1011633455268201,2898624,1011693752736668,1
121,1775785263172,1775785263518,4320,1011633455268201,2922864,1011694257743543,1
122,1775785263677,1775785264233,4320,1011633455268201,2947056,1011694762374532,1
123,1775785264133,1775785264634,4320,1011633455268201,2968944,1011695218293282,1
124,1775785264637,1775785265145,4320,1011633455268201,2993136,1011695722176407,1
125,1775785265142,1775785265581,4320,1011633455268201,3017376,1011696227472396,1
126,1775785265645,1775785266171,4320,1011633455268201,3041568,1011696730564948,1
127,1775785266150,1775785266517,4320,1011633455268201,3065760,1011697235277500,1
128,1775785266655,1775785267091,4320,1011633455268201,3090048,1011697740644948,1
129,1775785267161,1775785267627,4320,1011633455268201,3114288,1011698246330781,1
130,1775785267667,1775785268117,4320,1011633455268201,3138576,1011698752034427,1
131,1775785268170,1775785268609,4320,1011633455268201,3162768,1011699255631458,1
132,1775785268625,1775785269139,4320,1011633455268201,3184608,1011699710546249,1
133,1775785269131,1775785269581,4320,1011633455268201,3208848,1011700216433072,1
134,1775785269636,1775785270164,4320,1011633455268201,3233088,1011700721521613,1
135,1775785270141,1775785270520,4320,1011633455268201,3257328,1011701226424582,1
136,1775785270646,1775785271085,4320,1011633455268201,3281568,1011701731347394,1
137,1775785271149,1775785271621,4320,1011633455268201,3305760,1011702234620050,1
138,1775785271654,1775785272111,4320,1011633455268201,3330000,1011702739557602,1
139,1775785272159,1775785272623,4320,1011633455268201,3354192,1011703244420571,1
140,1775785272664,1775785273135,4320,1011633455268201,3378432,1011703748998279,1
141,1775785273169,1775785273579,4320,1011633455268201,3402672,1011704254142289,1
142,1775785273675,1775785274160,4320,1011633455268201,3426960,1011704760404893,1
143,1775785274130,1775785274521,4320,1011633455268201,3448800,1011705215212080,1
144,1775785274634,1775785275083,4320,1011633455268201,3473040,1011705719790049,1
145,1775785275140,1775785275595,4320,1011633455268201,3497328,1011706225600205,1
146,1775785275646,1775785276104,4320,1011633455268201,3521568,1011706731266403,1
147,1775785276261,1775785276518,4320,1011633455268201,3551136,1011707346836455,1
148,1775785276658,1775785277130,4320,1011633455268201,3570192,1011707743817496,1
149,1775785277164,1775785277590,4320,1011633455268201,3594480,1011708249644163,1
150,1775785277669,1775785278152,4320,1011633455268201,3618672,1011708753990621,1
151,1775785278122,1775785278664,4320,1011633455268201,3640464,1011709207834162,1
152,1775785278628,1775785279186,4320,1011633455268201,3664752,1011709713831506,1
153,1775785279133,1775785279519,4320,1011633455268201,3688992,1011710218868901,1
154,1775785279638,1775785280098,4320,1011633455268201,3713232,1011710723548276,1
155,1775785280144,1775785280586,4320,1011633455268201,3737520,1011711229747963,1
156,1775785280649,1775785281122,4320,1011633455268201,3761760,1011711734823432,1
157,1775785281155,1775785281635,4320,1011633455268201,3786000,1011712240299786,1
158,1775785281661,1775785282133,4320,1011633455268201,3810288,1011712746449786,1
159,1775785282165,1775785282590,4320,1011633455268201,3834480,1011713250360827,1
160,1775785282672,1775785283389,4320,1011633455268201,3858816,1011713757373692,1
161,1775785283127,1775785283734,4320,1011633455268201,3880656,1011714211931660,1
162,1775785283631,1775785284089,4320,1011633455268201,3904848,1011714716177910,1
163,1775785284136,1775785284530,4320,1011633455268201,3929136,1011715221582285,1
164,1775785284641,1775785285116,4320,1011633455268201,3953376,1011715726868743,1
165,1775785285145,1775785285613,4320,1011633455268201,3977520,1011716230191034,1
166,1775785285652,1775785286139,4320,1011633455268201,4001856,1011716737355045,1
167,1775785286157,1775785286582,4320,1011633455268201,4026096,1011717242172805,1
168,1775785286663,1775785287058,4320,1011633455268201,4050384,1011717748045826,1
169,1775785287167,1775785287555,4320,1011633455268201,4074576,1011718252150044,1
170,1775785287672,1775785288090,4320,1011633455268201,4098816,1011718757078638,1
171,1775785288127,1775785288597,4320,1011633455268201,4120704,1011719212549367,1
172,1775785288634,1775785289108,4320,1011633455268201,4144992,1011719718917908,1
173,1775785289140,1775785289621,4320,1011633455268201,4169280,1011720225389314,1
174,1775785289644,1775785290133,4320,1011633455268201,4193472,1011720729479835,1
175,1775785290149,1775785290587,4320,1011633455268201,4217712,1011721234113845,1
176,1775785290654,1775785291157,4320,1011633455268201,4241952,1011721739202439,1
177,1775785291158,1775785291522,4320,1011633455268201,4266192,1011722243580668,1
178,1775785291664,1775785292080,4320,1011633455268201,4290432,1011722749099313,1
179,1775785292169,1775785292679,4320,1011633455268201,4314672,1011723254479417,1
180,1775785292673,1775785293103,4320,1011633455268201,4338864,1011723758072750,1
181,1775785293128,1775785293614,4320,1011633455268201,4360704,1011724213337281,1
182,1775785293634,1775785294128,4320,1011633455268201,4384992,1011724719507073,1
183,1775785294140,1775785294589,4320,1011633455268201,4409280,1011725225299885,1
184,1775785294646,1775785295152,4320,1011633455268201,4433568,1011725730915666,1
185,1775785295151,1775785295560,4320,1011633455268201,4457856,1011726236630302,1
186,1775785295658,1775785296084,4320,1011633455268201,4482144,1011726743528114,1
187,1775785296163,1775785296524,4320,1011633455268201,4506432,1011727248810353,1
188,1775785296668,1775785297095,4320,1011633455268201,4530624,1011727753356291,1
189,1775785297173,1775785297632,4320,1011633455268201,4554912,1011728258786603,1
190,1775785297629,1775785298119,4320,1011633455268201,4576752,1011728714005248,1
191,1775785298133,1775785298634,4320,1011633455268201,4600992,1011729218763009,1
192,1775785298639,1775785299143,4320,1011633455268201,4625232,1011729724244884,1
193,1775785299145,1775785299589,4320,1011633455268201,4649520,1011730230328373,1
194,1775785299650,1775785300064,4320,1011633455268201,4673760,1011730735285664,1
195,1775785300154,1775785300525,4320,1011633455268201,4697952,1011731239079414,1
196,1775785300659,1775785301042,4320,1011633455268201,4722240,1011731744736549,1
197,1775785301164,1775785301690,4320,1011633455268201,4746432,1011732249509466,1
198,1775785301670,1775785302114,4320,1011633455268201,4770768,1011732755814049,1
199,1775785302173,1775785302625,4320,1011633455268201,4794864,1011733258383580,1
200,1775785302629,1775785303138,4320,1011633455268201,4816752,1011733714213319,1
201,1775785303133,1775785303581,4320,1011633455268201,4840944,1011734218444778,1
202,1775785303639,1775785304161,4320,1011633455268201,4865232,1011734724072225,1
203,1775785304143,1775785304589,4320,1011633455268201,4889472,1011735228573684,1
204,1775785304648,1775785305089,4320,1011633455268201,4913664,1011735733470298,1
205,1775785305152,1775785305686,4320,1011633455268201,4937856,1011736237412016,1
206,1775785305656,1775785306107,4320,1011633455268201,4962096,1011736741662537,1
207,1775785306163,1775785306620,4320,1011633455268201,4986384,1011737248359933,1
208,1775785306668,1775785307132,4320,1011633455268201,5010672,1011737753664099,1
209,1775785307172,1775785307583,4320,1011633455268201,5034864,1011738257641130,1
210,1775785307627,1775785308156,4320,1011633455268201,5056704,1011738712625974,1
211,1775785308133,1775785308519,4320,1011633455268201,5080944,1011739218447380,1
212,1775785308638,1775785309090,4320,1011633455268201,5105232,1011739723868630,1
213,1775785309142,1775785309520,4320,1011633455268201,5129424,1011740227852327,1
214,1775785309649,1775785310103,4320,1011633455268201,5153712,1011740734422119,1
215,1775785310154,1775785310613,4320,1011633455268201,5177952,1011741239068994,1
216,1775785310659,1775785311127,4320,1011633455268201,5202192,1011741744110764,1
217,1775785311164,1775785311638,4320,1011633455268201,5226480,1011742249583004,1
218,1775785311670,1775785312150,4320,1011633455268201,5250768,1011742755588368,1
219,1775785312176,1775785312561,4320,1011633455268201,5275008,1011743261252951,1
220,1775785312631,1775785313081,4320,1011633455268201,5296848,1011743715925555,1
221,1775785313135,1775785313792,4320,1011633455268201,5321040,1011744220232118,1
222,1775785313639,1775785314093,4320,1011633455268201,5345232,1011744724256024,1
223,1775785314142,1775785314690,4320,1011633455268201,5369376,1011745227366023,1
224,1775785314646,1775785315119,4320,1011633455268201,5393568,1011745731525607,1
225,1775785315150,1775785315588,4320,1011633455268201,5417760,1011746235399148,1
226,1775785315654,1775785316141,4320,1011633455268201,5441952,1011746739236492,1
227,1775785316161,1775785316587,4320,1011633455268201,5466288,1011747246064408,1
228,1775785316666,1775785317165,4320,1011633455268201,5490528,1011747751452429,1
229,1775785317171,1775785317583,4320,1011633455268201,5514816,1011748256699147,1
230,1775785317626,1775785318091,4320,1011633455268201,5536656,1011748711666230,1
231,1775785318133,1775785318612,4320,1011633455268201,5560944,1011749218172220,1
232,1775785318636,1775785319113,4320,1011633455268201,5585088,1011749721453678,1
233,1775785319139,1775785319625,4320,1011633455268201,5609280,1011750224780449,1
234,1775785319645,1775785320137,4320,1011633455268201,5633520,1011750729919407,1
235,1775785320151,1775785320587,4320,1011633455268201,5657808,1011751235960969,1
236,1775785320656,1775785321061,4320,1011633455268201,5682096,1011751741572063,1
237,1775785321160,1775785321520,4320,1011633455268201,5706288,1011752245859823,1
238,1775785321667,1775785322082,4320,1011633455268201,5730576,1011752752167010,1
239,1775785322171,1775785322539,4320,1011633455268201,5754816,1011753256551593,1
240,1775785322676,1775785323105,4320,1011633455268201,5779056,1011753761739249,1
241,1775785323131,1775785323619,4320,1011633455268201,5800848,1011754216476801,1
242,1775785323634,1775785324130,4320,1011633455268201,5825040,1011754719585968,1
243,1775785324139,1775785324535,4320,1011633455268201,5849232,1011755224318155,1
244,1775785324644,1775785325156,4320,1011633455268201,5873472,1011755729301957,1
245,1775785325148,1775785325518,4320,1011633455268201,5897712,1011756233720707,1
246,1775785325653,1775785326084,4320,1011633455268201,5921904,1011756738042425,1
247,1775785326159,1775785326587,4320,1011633455268201,5946240,1011757244777529,1
248,1775785326666,1775785327100,4320,1011633455268201,5970528,1011757750969404,1
249,1775785327172,1775785327611,4320,1011633455268201,5994816,1011758257326643,1
250,1775785327628,1775785328124,4320,1011633455268201,6016704,1011758713337164,1
251,1775785328134,1775785328622,4320,1011633455268201,6040992,1011759219201487,1
252,1775785328640,1775785329147,4320,1011633455268201,6065280,1011759724929351,1
253,1775785329143,1775785329543,4320,1011633455268201,6089472,1011760228808466,1
254,1775785329649,1775785330068,4320,1011633455268201,6113712,1011760734160757,1
255,1775785330154,1775785330592,4320,1011633455268201,6137952,1011761239159976,1
256,1775785330658,1775785331093,4320,1011633455268201,6162192,1011761743624142,1
257,1775785331162,1775785331629,4320,1011633455268201,6186384,1011762247794402,1
258,1775785331669,1775785332118,4320,1011633455268201,6210672,1011762754370704,1
259,1775785332173,1775785332583,4320,1011633455268201,6234864,1011763257897892,1
260,1775785332627,1775785333139,4320,1011633455268201,6256656,1011763712398516,1
261,1775785333132,1775785333582,4320,1011633455268201,6280944,1011764217721433,1
262,1775785333638,1775785334062,4320,1011633455268201,6305184,1011764723288099,1
263,1775785334143,1775785334522,4320,1011633455268201,6329424,1011765228000912,1
264,1775785334648,1775785335090,4320,1011633455268201,6353664,1011765732954089,1
265,1775785335154,1775785335628,4320,1011633455268201,6377952,1011766239186172,1
266,1775785335660,1775785336111,4320,1011633455268201,6402240,1011766745191953,1
267,1775785336164,1775785336624,4320,1011633455268201,6426432,1011767249077005,1
268,1775785336669,1775785337134,4320,1011633455268201,6450672,1011767754287525,1
269,1775785337174,1775785337585,4320,1011633455268201,6474960,1011768259672369,1
270,1775785337629,1775785338161,4320,1011633455268201,6496752,1011768714476171,1
271,1775785338132,1775785338517,4320,1011633455268201,6520896,1011769217012629,1
272,1775785338636,1775785339089,4320,1011633455268201,6545136,1011769721868045,1
273,1775785339141,1775785339589,4320,1011633455268201,6569376,1011770226546222,1
274,1775785339647,1775785340105,4320,1011633455268201,6593616,1011770732499139,1
275,1775785340153,1775785340617,4320,1011633455268201,6617904,1011771237942420,1
276,1775785340658,1775785341129,4320,1011633455268201,6642192,1011771743671951,1
277,1775785341163,1775785341588,4320,1011633455268201,6666432,1011772248653357,1
278,1775785341667,1775785342050,4320,1011633455268201,6690624,1011772752810128,1
279,1775785342172,1775785342517,4320,1011633455268201,6714816,1011773257336325,1
280,1775785342627,1775785343082,4320,1011633455268201,6736656,1011773712409033,1
281,1775785343131,1775785343583,4320,1011633455268201,6760848,1011774216188825,1
282,1775785343637,1775785344100,4320,1011633455268201,6785136,1011774722296793,1
283,1775785344240,1775785344517,4320,1011633455268201,6814080,1011775325493929,1
284,1775785344646,1775785345124,4320,1011633455268201,6833616,1011775731581949,1
285,1775785345150,1775785345518,4320,1011633455268201,6857808,1011776235643407,1
286,1775785345656,1775785346144,4320,1011633455268201,6882048,1011776741038668,1
287,1775785346161,1775785346540,4320,1011633455268201,6906336,1011777246681115,1
288,1775785346666,1775785347066,4320,1011633455268201,6930528,1011777751108355,1
289,1775785347171,1775785347588,4320,1011633455268201,6954768,1011778256285490,1
290,1775785347726,1775785348090,4320,1011633455268201,6981456,1011778811783615,1
291,1775785348133,1775785348582,4320,1011633455268201,7000944,1011779218179344,1
292,1775785348639,1775785349114,4320,1011633455268201,7025232,1011779724096739,1
293,1775785349143,1775785349627,4320,1011633455268201,7049424,1011780228422885,1
294,1775785349647,1775785350141,4320,1011633455268201,7073664,1011780732864968,1
295,1775785350153,1775785350588,4320,1011633455268201,7097904,1011781238022937,1
296,1775785350659,1775785351060,4320,1011633455268201,7122192,1011781743918718,1
297,1775785351165,1775785351529,4320,1011633455268201,7146480,1011782249981426,1
298,1775785351669,1775785352083,4320,1011633455268201,7170672,1011782754182624,1
299,1775785352125,1775785352626,4320,1011633455268201,7192560,1011783210215019,1
300,1775785352629,1775785353109,4320,1011633455268201,7216752,1011783714468561,1
301,1775785353233,1775785353623,4320,1011633455268201,7245792,1011784318867884,1
302,1775785353636,1775785354134,4320,1011633455268201,7265088,1011784720943560,1
303,1775785354141,1775785354581,4320,1011633455268201,7289376,1011785226539550,1
304,1775785354647,1775785355059,4320,1011633455268201,7313616,1011785732196477,1
305,1775785355151,1775785355565,4320,1011633455268201,7337856,1011786236885487,1
306,1775785355656,1775785356387,4320,1011633455268201,7362048,1011786741151633,1
307,1775785356160,1775785356844,4320,1011633455268201,7386288,1011787245644237,1
308,1775785356666,1775785357023,4320,1011633455268201,7410528,1011787751195070,1
309,1775785357171,1775785357616,4320,1011633455268201,7434768,1011788256311476,1
310,1775785357624,1775785358130,4320,1011633455268201,7456560,1011788709827049,1
311,1775785358130,1775785358585,4320,1011633455268201,7480848,1011789215737882,1
312,1775785358635,1775785359153,4320,1011633455268201,7505040,1011789720430277,1
313,1775785359140,1775785359582,4320,1011633455268201,7529280,1011790225442308,1
314,1775785359645,1775785360073,4320,1011633455268201,7553568,1011790730849808,1
315,1775785360150,1775785360523,4320,1011633455268201,7577760,1011791235199548,1
316,1775785360655,1775785361094,4320,1011633455268201,7602000,1011791740318245,1
317,1775785361161,1775785361609,4320,1011633455268201,7626288,1011792246507776,1
318,1775785361667,1775785362121,4320,1011633455268201,7650576,1011792752452151,1
319,1775785362123,1775785362526,4320,1011633455268201,7672512,1011793208769755,1
320,1775785362630,1775785363041,4320,1011633455268201,7696800,1011793715154963,1
321,1775785363134,1775785363553,4320,1011633455268201,7721040,1011794219880536,1
322,1775785363639,1775785364064,4320,1011633455268201,7745280,1011794724696734,1
323,1775785364144,1775785364518,4320,1011633455268201,7769520,1011795229880952,1
324,1775785364649,1775785365089,4320,1011633455268201,7793712,1011795734453973,1
325,1775785365154,1775785365617,4320,1011633455268201,7817952,1011796239390119,1
326,1775785365657,1775785366115,4320,1011633455268201,7842096,1011796742284702,1
327,1775785366163,1775785366627,4320,1011633455268201,7866384,1011797247990483,1
328,1775785366668,1775785367139,4320,1011633455268201,7890672,1011797753557618,1
329,1775785367174,1775785367589,4320,1011633455268201,7914912,1011798259232149,1
330,1775785367628,1775785368060,4320,1011633455268201,7936704,1011798712953555,1
331,1775785368134,1775785368517,4320,1011633455268201,7960992,1011799219337409,1
332,1775785368640,1775785369082,4320,1011633455268201,7985328,1011799725750742,1
333,1775785369144,1775785369615,4320,1011633455268201,8009520,1011800229715482,1
334,1775785369650,1775785370109,4320,1011633455268201,8033760,1011800735000377,1
335,1775785370153,1775785370620,4320,1011633455268201,8057904,1011801238210846,1
336,1775785370656,1775785371131,4320,1011633455268201,8082096,1011801741836939,1
337,1775785371161,1775785371581,4320,1011633455268201,8106288,1011802246025950,1
338,1775785371666,1775785372037,4320,1011633455268201,8130576,1011802751668658,1
339,1775785372171,1775785372521,4320,1011633455268201,8154816,1011803256695897,1
340,1775785372677,1775785373187,4320,1011633455268201,8179056,1011803761924543,1
341,1775785373131,1775785373602,4320,1011633455268201,8200896,1011804216779751,1
342,1775785373636,1775785374100,4320,1011633455268201,8225088,1011804721211469,1
343,1775785374140,1775785374531,4320,1011633455268201,8249328,1011805225648188,1
344,1775785374644,1775785375085,4320,1011633455268201,8273520,1011805729812146,1
345,1775785375150,1775785375642,4320,1011633455268201,8297808,1011806235537563,1
346,1775785375656,1775785376150,4320,1011633455268201,8322048,1011806741161677,1
347,1775785376160,1775785376582,4320,1011633455268201,8346240,1011807245168344,1
348,1775785376665,1775785377016,4320,1011633455268201,8370480,1011807750315375,1
349,1775785377170,1775785377607,4320,1011633455268201,8394720,1011808255486312,1
350,1775785377675,1775785378095,4320,1011633455268201,8419008,1011808760873603,1
351,1775785378129,1775785378639,4320,1011633455268201,8440800,1011809214594176,1
352,1775785378635,1775785379030,4320,1011633455268201,8465040,1011809720081103,1
353,1775785379140,1775785379633,4320,1011633455268201,8489280,1011810224945426,1
354,1775785379644,1775785380144,4320,1011633455268201,8513520,1011810729843186,1
355,1775785380150,1775785380555,4320,1011633455268201,8537760,1011811234947092,1
356,1775785380657,1775785381165,4320,1011633455268201,8562096,1011811742512717,1
357,1775785381161,1775785381581,4320,1011633455268201,8586336,1011812246617248,1
358,1775785381666,1775785382089,4320,1011633455268201,8610576,1011812751869539,1
359,1775785382171,1775785382537,4320,1011633455268201,8634816,1011813256668758,1
360,1775785382677,1775785383027,4320,1011633455268201,8659056,1011813761994122,1
361,1775785383131,1775785383625,4320,1011633455268201,8680896,1011814216641518,1
362,1775785383637,1775785384138,4320,1011633455268201,8705136,1011814721937247,1
363,1775785384141,1775785384588,4320,1011633455268201,8729328,1011815226499226,1
364,1775785384646,1775785385284,4320,1011633455268201,8753616,1011815731689017,1
365,1775785385151,1775785385585,4320,1011633455268201,8777808,1011816236158913,1
366,1775785385655,1775785386083,4320,1011633455268201,8802000,1011816740135684,1
367,1775785386159,1775785386531,4320,1011633455268201,8826192,1011817244143183,1
368,1775785386664,1775785387106,4320,1011633455268201,8850432,1011817749318912,1
369,1775785387169,1775785387621,4320,1011633455268201,8874672,1011818254331360,1
370,1775785387673,1775785388131,4320,1011633455268201,8898864,1011818758120162,1
371,1775785388127,1775785388579,4320,1011633455268201,8920656,1011819212303495,1
372,1775785388632,1775785389052,4320,1011633455268201,8944896,1011819717065422,1
373,1775785389136,1775785389519,4320,1011633455268201,8969136,1011820221573807,1
374,1775785389640,1775785390087,4320,1011633455268201,8993280,1011820724982453,1
375,1775785390143,1775785390685,4320,1011633455268201,9017424,1011821228343547,1
