wallMs,obsHostFrame,obsHostTimeMs,guestFrame,seekAccum,filteredOffsetMs,expectedHostFrame,driftMs
1775782935216,19056,1775782934415,9504,36677,-247.900,46132.8,1.004
1775782935310,42816,1775782934911,13968,36677,-247.900,50644.8,0.004
1775782935416,42816,1775782934911,19056,36677,-247.900,55732.8,0.004
1775782935511,42816,1775782934911,23616,36677,-247.900,60292.8,0.004
1775782935615,42816,1775782934911,28608,36677,-247.900,65284.8,0.004
1775782935708,42816,1775782934911,33072,36677,-247.900,69748.8,0.004
1775782935812,42816,1775782934911,38064,36677,-247.900,74740.8,0.004
1775782935907,64752,1775782935367,42624,36677,-247.900,81316.8,-41.996
1775782936011,64752,1775782935367,47616,36677,-250.110,86202.7,-39.786
1775782936112,64752,1775782935367,52464,36677,-250.110,91050.7,-39.786
1775782936214,64752,1775782935367,57360,38205,-250.110,95946.7,-7.952
1775782936314,64752,1775782935367,62160,38205,-250.110,100746.7,-7.952
1775782936415,89040,1775782935874,67008,38205,-250.110,105258.7,-0.952
1775782936516,89040,1775782935874,71856,38205,-250.110,110106.7,-0.952
1775782936617,89040,1775782935874,76752,38205,-250.110,114954.7,0.048
1775782936668,89040,1775782935874,79152,38205,-250.110,117402.7,-0.952
1775782936819,113280,1775782936378,86448,38205,-250.110,124554.7,2.048
1775782936870,113280,1775782936378,88848,38205,-253.599,126835.2,4.537
1775782936970,113280,1775782936378,93696,38205,-253.599,131635.2,5.537
1775782937072,113280,1775782936378,98544,38205,-253.599,136531.2,4.537
1775782937173,113280,1775782936378,103392,38205,-253.599,141379.2,4.537
1775782937273,113280,1775782936378,108240,38205,-253.599,146179.2,5.537
1775782937374,137520,1775782936883,113088,38205,-253.599,150691.2,12.537
1775782937475,137520,1775782936883,117888,38205,-253.599,155539.2,11.537
1775782937577,137520,1775782936883,122784,38205,-253.599,160435.2,11.537
1775782937678,137520,1775782936883,127632,38205,-253.599,165283.2,11.537
1775782937828,161760,1775782937388,134880,38205,-249.939,172514.9,11.877
1775782937879,161760,1775782937388,137280,38205,-249.939,174962.9,10.877
1775782937980,161760,1775782937388,142128,38205,-249.939,179810.9,10.877
1775782938080,161760,1775782937388,146976,38205,-249.939,184610.9,11.877
1775782938181,161760,1775782937388,151776,38205,-249.939,189458.9,10.877
1775782938282,161760,1775782937388,156624,38205,-249.939,194306.9,10.877
1775782938382,186048,1775782937895,161472,38205,-249.939,198770.9,18.877
1775782938482,186048,1775782937895,166272,38205,-249.939,203570.9,18.877
1775782938584,186048,1775782937895,171120,38205,-249.939,208466.9,17.877
1775782938685,186048,1775782937895,175968,38205,-249.939,213314.9,17.877
1775782938785,210240,1775782938399,180768,38205,-249.939,217922.9,21.877
1775782938886,210240,1775782938399,185616,37365,-246.645,222929.0,1.083
1775782938987,210240,1775782938399,190512,37365,-246.645,227777.0,2.083
1775782939088,210240,1775782938399,195312,37365,-246.645,232625.0,1.083
1775782939188,210240,1775782938399,200160,37365,-246.645,237425.0,2.083
1775782939289,234432,1775782938903,204960,37365,-246.645,242561.0,-4.917
1775782939391,234432,1775782938903,209856,37365,-246.645,247457.0,-4.917
1775782939492,234432,1775782938903,214704,37365,-246.645,252305.0,-4.917
1775782939592,234432,1775782938903,219552,37365,-246.645,257105.0,-3.917
1775782939693,234432,1775782938903,224352,37365,-246.645,261953.0,-4.917
1775782939794,258720,1775782939409,229248,37365,-246.645,266033.0,12.083
1775782939896,258720,1775782939409,234096,37365,-243.681,271071.3,8.118
1775782939996,258720,1775782939409,238944,37365,-243.681,275871.3,9.118
1775782940098,258720,1775782939409,243792,37365,-243.681,280767.3,8.118
1775782940198,258720,1775782939409,248640,37365,-243.681,285567.3,9.118
1775782940299,258720,1775782939409,253440,37365,-243.681,290415.3,8.118
1775782940400,280560,1775782939863,258288,37365,-243.681,297375.3,-35.882
1775782940501,280560,1775782939863,263136,38743,-243.681,302223.3,-7.174
1775782940602,280560,1775782939863,268032,38743,-243.681,307071.3,-6.174
1775782940704,280560,1775782939863,272880,38743,-243.681,311967.3,-7.174
1775782940804,280560,1775782939863,277680,38743,-243.681,316767.3,-7.174
1775782940906,304800,1775782940368,282576,38743,-241.013,321647.4,-6.841
1775782941006,304800,1775782940368,287376,38743,-241.013,326447.4,-6.841
1775782941107,304800,1775782940368,292224,38743,-241.013,331295.4,-6.841
1775782941208,304800,1775782940368,297072,38743,-241.013,336143.4,-6.841
1775782941309,304800,1775782940368,301920,38743,-241.013,340991.4,-6.841
1775782941411,328992,1775782940873,306816,38743,-241.013,345551.4,0.159
1775782941511,328992,1775782940873,311664,38743,-241.013,350351.4,1.159
1775782941613,328992,1775782940873,316512,38743,-241.013,355247.4,0.159
1775782941713,328992,1775782940873,321360,38743,-241.013,360047.4,1.159
1775782941814,353232,1775782941378,326160,38743,-238.611,364962.7,-1.243
1775782941915,353232,1775782941378,331008,38743,-238.611,369810.7,-1.243
1775782942016,353232,1775782941378,335904,38743,-238.611,374658.7,-0.243
1775782942067,353232,1775782941378,338304,38743,-238.611,377106.7,-1.243
