wallMs,framePos,timeNs,ok
1775747343627,2880,668841163465484,1
1775747343727,7587,668841262762600,1
1775747343827,11618,668841346366984,1
1775747343927,16613,668841451192407,1
1775747344026,21697,668841556121869,1
1775747344127,26690,668841660300753,1
1775747344227,31684,668841764811715,1
1775747344326,35712,668841847465522,1
1775747344426,40610,668841950235022,1
1775747344535,45698,668842056374061,1
1775747344626,50691,668842160680522,1
1775747344726,55777,668842265904637,1
1775747344829,59811,668842350594176,1
1775747344926,64802,668842454423022,1
1775747345031,69891,668842560562368,1
1775747345127,74883,668842664572983,1
1775747345227,79010,668842750303406,1
1775747345326,84000,668842853462214,1
1775747345427,89092,668842960913868,1
1775747345527,94176,668843065466791,1
1775747345664,98981,668843167350829,1
1775747345751,103779,668843266538829,1
1775747345826,103779,668843266538829,1
1775747345926,108673,668843367909290,1
1775747346027,113477,668843469315944,1
1775747346126,118371,668843570765598,1
1775747346227,123264,668843671491290,1
1775747346327,128067,668843772678482,1
1775747346437,137856,668843975479021,1
1775747346527,137856,668843975479021,1
1775747346627,142657,668844075917636,1
1775747346726,147460,668844176895905,1
1775747346826,152260,668844277042944,1
1775747346927,157061,668844377210021,1
1775747347027,161954,668844478398444,1
1775747347127,166756,668844578856443,1
1775747347227,171557,668844679445559,1
1775747347327,176452,668844780877020,1
1775747347427,181344,668844881471174,1
1775747347527,186145,668844981873135,1
1775747347629,190947,668845082706635,1
1775747347727,195840,668845183474481,1
1775747347846,205536,668845385483097,1
1775747347927,205536,668845385483097,1
1775747348028,210340,668845486841674,1
1775747348127,215232,668845587473943,1
1775747348227,220036,668845689074866,1
1775747348330,224930,668845790328750,1
1775747348427,229824,668845891471866,1
1775747348527,234625,668845992041789,1
1775747348627,239427,668846092521596,1
1775747348726,244321,668846194027365,1
1775747348851,249122,668846294432442,1
1775747348927,254016,668846395485096,1
1775747349027,258818,668846496393442,1
1775747349127,263618,668846596362980,1
1775747349227,268421,668846697451827,1
1775747349346,273314,668846798307365,1
1775747349426,278208,668846899475673,1
1775747349527,283008,668846999493211,1
1775747349627,287811,668847100669711,1
1775747349727,292706,668847202344980,1
1775747349834,297508,668847302802442,1
1775747349927,302401,668847404019557,1
1775747350027,307296,668847505486788,1
1775747350129,312097,668847605950172,1
1775747350227,316993,668847707946903,1
1775747350327,321892,668847810930018,1
1775747350427,326596,668847909061364,1
1775747350527,331489,668848009958556,1
1775747350627,336289,668848110079133,1
1775747350727,341186,668848212172556,1
1775747350826,345989,668848313417095,1
1775747350927,350977,668848415913018,1
1775747351027,355778,668848516348056,1
1775747351126,360578,668848616332094,1
1775747351226,365473,668848717790440,1
1775747351333,370277,668848819348133,1
1775747351430,375172,668848920824210,1
1775747351527,379973,668849021326210,1
1775747351627,384865,668849122110902,1
1775747351726,389665,668849221928171,1
1775747351842,394560,668849323481325,1
1775747351927,399364,668849425016748,1
1775747352027,404259,668849526610632,1
1775747352127,409061,668849627205055,1
1775747352226,413952,668849727473517,1
1775747352326,418757,668849829412286,1
1775747352426,423648,668849929477632,1
1775747352527,428449,668850029815632,1
1775747352626,433253,668850131351170,1
1775747352726,438148,668850233010824,1
1775747352826,443041,668850334105939,1
1775747352926,447843,668850434746401,1
1775747353027,452645,668850535145785,1
1775747353126,457538,668850636336362,1
1775747353226,462340,668850737070247,1
1775747353326,467141,668850837203554,1
1775747353426,472035,668850938771516,1
1775747353527,476932,668851040816208,1
1775747353627,481733,668851141339631,1
1775747353726,486629,668851243315439,1
1775747353826,491524,668851345097823,1
1775747353926,496325,668851445347439,1
1775747354026,501313,668851547924169,1
1775747354126,506112,668851647464323,1
1775747354226,510914,668851748190746,1
1775747354326,515808,668851849464284,1
1775747354426,520704,668851951464861,1
1775747354527,525505,668852052008246,1
1775747354627,530305,668852151829900,1
1775747354727,535201,668852254001900,1
1775747354826,540002,668852354267130,1
1775747354926,544802,668852454336746,1
1775747355026,549605,668852555201245,1
1775747355127,554499,668852656754322,1
1775747355227,559301,668852757424784,1
1775747355327,564193,668852857999745,1
1775747355426,568996,668852958814861,1
1775747355527,573888,668853059468591,1
1775747355626,578689,668853159981976,1
1775747355737,583493,668853261300630,1
1775747355827,588293,668853361361706,1
1775747355927,593188,668853462998783,1
1775747356027,598083,668853564644091,1
1775747356126,602885,668853665184283,1
1775747356226,607778,668853766275360,1
1775747356326,612579,668853866724552,1
1775747356427,617381,668853967159783,1
1775747356527,622273,668854067821744,1
1775747356627,627073,668854168117898,1
1775747356726,627073,668854168117898,1
1775747356826,631877,668854269211513,1
1775747356926,636769,668854370025052,1
1775747357027,641569,668854469939013,1
1775747357127,646464,668854571484936,1
1775747357227,651266,668854672241667,1
