wallMs,obsHostFrame,obsHostTimeMs,guestFrame,seekAccum,filteredOffsetMs,expectedHostFrame,driftMs
1775785922221,18480,1775785921378,8880,39263,-233.025,48190.8,-0.996
1775785922325,42144,1775785921871,13920,39263,-235.222,53413.3,-4.799
1775785922410,42144,1775785921871,17952,39263,-235.222,57493.3,-5.799
1775785922515,42144,1775785921871,23040,39263,-235.222,62533.3,-4.799
1775785922609,42144,1775785921871,27504,39263,-235.222,67045.3,-5.799
1775785922713,42144,1775785921871,32496,39263,-235.222,72037.3,-5.799
1775785922808,42144,1775785921871,37104,39263,-235.222,76597.3,-4.799
1775785922912,64176,1775785922330,42096,39263,-235.222,83557.3,-45.799
1775785923009,64176,1775785922330,46704,39263,-235.222,88213.3,-46.799
1775785923069,64176,1775785922330,49632,39263,-235.222,91093.3,-45.799
1775785923170,64176,1775785922330,54480,39263,-235.222,95941.3,-45.799
1775785923272,64176,1775785922330,59328,41022,-237.200,100742.4,-8.175
1775785923372,88464,1775785922835,64128,41022,-237.200,105302.4,-3.175
1775785923473,88464,1775785922835,69024,41022,-237.200,110150.4,-2.175
1775785923574,88464,1775785922835,73824,41022,-237.200,114998.4,-3.175
1775785923674,88464,1775785922835,78624,41022,-237.200,119798.4,-3.175
1775785923825,112752,1775785923342,85920,41022,-237.200,126710.4,4.825
1775785923876,112752,1775785923342,88320,41022,-237.200,129158.4,3.825
1775785923976,112752,1775785923342,93168,41022,-237.200,133958.4,4.825
1775785924078,112752,1775785923342,98064,41022,-237.200,138854.4,4.825
1775785924179,112752,1775785923342,102912,41022,-236.780,143722.6,4.405
1775785924280,137040,1775785923848,107760,41022,-236.780,148858.6,-1.595
1775785924381,137040,1775785923848,112608,41022,-236.780,153706.6,-1.595
1775785924482,137040,1775785923848,117408,41022,-236.780,158554.6,-2.595
1775785924583,137040,1775785923848,122304,41022,-236.780,163402.6,-1.595
1775785924685,137040,1775785923848,127152,41022,-236.780,168298.6,-2.595
1775785924786,161232,1775785924352,132048,41022,-236.780,172282.6,16.405
1775785924888,161232,1775785924352,136896,41022,-236.780,177178.6,15.405
1775785924988,161232,1775785924352,141744,41022,-236.780,181978.6,16.405
1775785925089,161232,1775785924352,146544,41022,-236.780,186826.6,15.405
1775785925189,161232,1775785924352,151392,41022,-233.802,191769.5,13.427
1775785925291,161232,1775785924352,156240,41022,-233.802,196665.5,12.427
1775785925392,185568,1775785924859,161088,41022,-233.802,201273.5,17.427
1775785925493,185568,1775785924859,165984,41022,-233.802,206121.5,18.427
1775785925594,185568,1775785924859,170832,41022,-233.802,210969.5,18.427
1775785925695,185568,1775785924859,175680,41022,-233.802,215817.5,18.427
1775785925797,185568,1775785924859,180528,41022,-233.802,220713.5,17.427
1775785925897,209856,1775785925365,185376,41022,-233.802,225225.5,24.427
1775785925998,209856,1775785925365,190224,40084,-233.802,230073.5,4.885
1775785926099,209856,1775785925365,195072,40084,-233.802,234921.5,4.885
1775785926201,209856,1775785925365,199920,40084,-231.122,239946.2,1.205
1775785926302,234000,1775785925868,204768,40084,-231.122,244650.2,4.205
1775785926403,234000,1775785925868,209616,40084,-231.122,249498.2,4.205
1775785926504,234000,1775785925868,214464,40084,-231.122,254346.2,4.205
1775785926605,234000,1775785925868,219312,40084,-231.122,259194.2,4.205
1775785926707,234000,1775785925868,224208,40084,-231.122,264090.2,4.205
1775785926807,234000,1775785925868,229056,40084,-231.122,268890.2,5.205
1775785930312,18720,1775785929426,9168,41989,-225.226,51109.1,0.997
1775785930407,43008,1775785929932,13728,41989,-225.226,55381.1,6.997
1775785930502,43008,1775785929932,18288,41989,-225.226,59941.1,6.997
1775785930606,43008,1775785929932,23280,41989,-225.226,64933.1,6.997
1775785930710,43008,1775785929932,28272,41989,-225.226,69925.1,6.997
1775785930803,43008,1775785929932,32688,41989,-225.226,74389.1,5.997
1775785930907,64944,1775785930389,37728,41989,-225.226,81541.1,-38.003
1775785931001,64944,1775785930389,42240,41989,-225.226,86053.1,-38.003
1775785931105,64944,1775785930389,47184,41989,-225.226,91045.1,-39.003
1775785931167,64944,1775785930389,50160,41989,-225.226,94021.1,-39.003
1775785931268,64944,1775785930389,55008,41989,-225.804,98841.4,-38.425
1775785931368,91584,1775785930944,59856,43465,-225.804,102057.4,26.325
1775785931471,91584,1775785930944,64800,43465,-225.804,107001.4,26.325
1775785931572,91584,1775785930944,69600,43465,-225.804,111849.4,25.325
1775785931672,91584,1775785930944,74448,43465,-225.804,116649.4,26.325
1775785934803,18624,1775785933992,8736,38342,-227.212,47125.8,-0.996
1775785934907,18624,1775785933992,13776,38342,-227.212,52117.8,0.004
1775785935012,42576,1775785934490,18816,38342,-227.212,57349.8,-3.996
1775785935109,42576,1775785934490,23424,38342,-227.212,62005.8,-4.996
1775785935202,42576,1775785934490,27936,38342,-230.591,66307.7,-0.618
1775785935306,42576,1775785934490,32928,38342,-230.591,71299.7,-0.618
1775785935411,42576,1775785934490,37968,38342,-230.591,76339.7,-0.618
1775785935506,64560,1775785934949,42528,38342,-230.591,82867.7,-41.618
1775785935602,64560,1775785934949,47136,38342,-230.591,87475.7,-41.618
1775785935663,64560,1775785934949,50064,38342,-230.591,90403.7,-41.618
1775785935815,64560,1775785934949,57312,38342,-230.591,97699.7,-42.618
1775785935865,88944,1775785935456,59760,39979,-230.591,99763.7,-0.514
1775785935966,88944,1775785935456,64608,39979,-230.591,104611.7,-0.514
1775785936068,88944,1775785935456,69456,39979,-230.591,109507.7,-1.514
1775785936168,88944,1775785935456,74304,39979,-230.591,114307.7,-0.514
1775785939433,18672,1775785938598,9552,38254,-241.048,47805.7,0.007
1775785939526,18672,1775785938598,14016,38254,-241.048,52269.7,0.007
1775785939630,42720,1775785939099,19008,38254,-241.048,57309.7,-0.993
1775785939725,42720,1775785939099,23568,38254,-241.048,61869.7,-0.993
1775785939830,42720,1775785939099,28608,38254,-241.048,66909.7,-0.993
1775785939925,42720,1775785939099,33168,38254,-241.048,71469.7,-0.993
1775785940030,42720,1775785939099,38208,38254,-241.048,76509.7,-0.993
1775785940125,64848,1775785939560,42768,38254,-241.048,82941.7,-39.993
1775785940221,64848,1775785939560,47376,38254,-241.048,87549.7,-39.993
1775785940282,64848,1775785939560,50304,38254,-237.244,90660.3,-43.798
1775785940384,64848,1775785939560,55200,38254,-237.244,95556.3,-43.798
1775785940485,64848,1775785939560,60048,39936,-237.244,100404.3,-8.756
1775785940585,89040,1775785940064,64848,39936,-237.244,105012.3,-4.756
1775785940686,89040,1775785940064,69696,39936,-237.244,109860.3,-4.756
1775785940787,89040,1775785940064,74544,39936,-237.244,114708.3,-4.756
1775785940888,89040,1775785940064,79392,39936,-237.244,119556.3,-4.756
1775785940989,89040,1775785940064,84240,39936,-237.244,124404.3,-4.756
1775785941090,113232,1775785940567,89088,39936,-237.244,129108.3,-1.756
1775785941191,113232,1775785940567,93936,39936,-233.819,134120.7,-5.181
1775785941292,113232,1775785940567,98784,39936,-233.819,138968.7,-5.181
1775785941393,113232,1775785940567,103632,39936,-233.819,143816.7,-5.181
1775785941494,137472,1775785941073,108480,39936,-233.819,148376.7,0.819
1775785941595,137472,1775785941073,113328,39936,-233.819,153224.7,0.819
1775785941697,137472,1775785941073,118176,39936,-233.819,158120.7,-0.181
1775785941797,137472,1775785941073,123024,39936,-233.819,162920.7,0.819
1775785941898,137472,1775785941073,127872,39936,-233.819,167768.7,0.819
1775785942000,161664,1775785941577,132768,39936,-233.819,172472.7,4.819
1775785942101,161664,1775785941577,137616,39936,-233.819,177320.7,4.819
