eventId,wallMs,msSinceSeek,driftMs,correctionFrames,oldVf,newVf,kind
76,1775744217603,199,-348.175,,,,probe
76,1775744217704,300,-356.249,,,,probe
76,1775744218003,599,-351.311,,,,probe
76,1775744218404,1000,-302.311,,,,probe
77,1775744218404,0,-302.311,11609,4818235,4829844,pre
77,1775744218607,203,-303.357,,,,probe
77,1775744218804,400,-304.336,,,,probe
77,1775744219004,600,-302.336,,,,probe
77,1775744219404,1000,-304.357,,,,probe
78,1775744219404,0,-304.357,11687,4877844,4889531,pre
78,1775744219610,206,-306.355,,,,probe
78,1775744219804,400,-304.438,,,,probe
78,1775744220004,600,-302.438,,,,probe
78,1775744220404,1000,-306.438,,,,probe
79,1775744220404,0,-306.438,11767,4937339,4949106,pre
79,1775744220504,100,-306.376,,,,probe
79,1775744220803,399,-305.609,,,,probe
79,1775744221004,600,-304.692,,,,probe
79,1775744221404,1000,-307.671,,,,probe
80,1775744221404,0,-307.671,11815,4996818,5008633,pre
80,1775744221504,100,-305.692,,,,probe
80,1775744221704,300,-403.942,,,,probe
80,1775744221904,500,-408.859,,,,probe
80,1775744222404,1000,-408.879,,,,probe
81,1775744222404,0,-408.879,15701,5056633,5072334,pre
81,1775744222504,100,-406.942,,,,probe
81,1775744222804,400,-361.085,,,,probe
81,1775744222904,500,-359.148,,,,probe
81,1775744223404,1000,-359.127,,,,probe
82,1775744223404,0,-359.127,13790,5120430,5134220,pre
82,1775744223504,100,-359.064,,,,probe
82,1775744223727,323,-288.271,,,,probe
82,1775744224004,600,-361.291,,,,probe
82,1775744224404,1000,-361.229,,,,probe
83,1775744224404,0,-361.229,13871,5182124,5195995,pre
83,1775744224504,100,-359.291,,,,probe
83,1775744224804,400,-363.416,,,,probe
83,1775744224904,500,-363.416,,,,probe
83,1775744225404,1000,-364.395,,,,probe
84,1775744225404,0,-364.395,13993,5243707,5257700,pre
84,1775744225504,100,-362.416,,,,probe
84,1775744225804,400,-365.566,,,,probe
84,1775744226004,600,-363.650,,,,probe
84,1775744226404,1000,-365.566,,,,probe
85,1775744226404,0,-365.566,14038,5305700,5319738,pre
85,1775744226504,100,-365.545,,,,probe
85,1775744226704,300,-363.681,,,,probe
85,1775744226904,500,-365.701,,,,probe
85,1775744227504,1100,-360.785,,,,probe
86,1775744227504,0,-360.785,13854,5372538,5386392,pre
86,1775744227621,117,-377.844,,,,probe
86,1775744227912,408,-368.844,,,,probe
86,1775744228004,500,-358.885,,,,probe
86,1775744228504,1000,-310.823,,,,probe
87,1775744228504,0,-310.823,11936,5434296,5446232,pre
87,1775744228617,113,-322.016,,,,probe
87,1775744228804,300,-313.932,,,,probe
87,1775744229004,500,-311.995,,,,probe
87,1775744229504,1000,-312.974,,,,probe
88,1775744229504,0,-312.974,12018,5494040,5506058,pre
88,1775744229604,100,-311.214,,,,probe
88,1775744229804,300,-317.131,,,,probe
88,1775744230004,500,-315.152,,,,probe
88,1775744230617,1113,-328.372,,,,probe
89,1775744230617,0,-328.372,12609,5559338,5571947,pre
89,1775744230804,187,-320.288,,,,probe
89,1775744231004,387,-318.330,,,,probe
89,1775744231204,587,-316.330,,,,probe
89,1775744231703,1086,-321.512,,,,probe
90,1775744231703,0,-321.512,12346,5623979,5636325,pre
90,1775744231804,101,-320.491,,,,probe
90,1775744232003,300,-319.491,,,,probe
90,1775744232203,500,-317.553,,,,probe
90,1775744232703,1000,-424.698,,,,probe
91,1775744232703,0,-424.698,16308,5684325,5700633,pre
91,1775744232804,101,-425.656,,,,probe
91,1775744233004,301,-421.698,,,,probe
91,1775744233203,500,-418.677,,,,probe
91,1775744233706,1003,-376.928,,,,probe
92,1775744233706,0,-376.928,14474,5748633,5763107,pre
92,1775744233903,197,-373.824,,,,probe
92,1775744234103,397,-371.928,,,,probe
92,1775744234319,613,-290.824,,,,probe
92,1775744234804,1098,-376.831,,,,probe
93,1775744234804,0,-376.831,14470,5815715,5830185,pre
93,1775744234904,100,-374.831,,,,probe
93,1775744235104,300,-372.894,,,,probe
93,1775744235404,600,-376.852,,,,probe
93,1775744235903,1099,-374.921,,,,probe
94,1775744235903,0,-374.921,14397,5882889,5897286,pre
94,1775744236003,100,-374.900,,,,probe
94,1775744236206,303,-379.942,,,,probe
94,1775744236404,501,-375.900,,,,probe
94,1775744236904,1001,-376.585,,,,probe
95,1775744236904,0,-376.585,14461,5945190,5959651,pre
95,1775744237004,100,-376.585,,,,probe
95,1775744237308,404,-380.585,,,,probe
95,1775744237404,500,-376.544,,,,probe
95,1775744237908,1004,-331.541,,,,probe
96,1775744237908,0,-331.541,12731,6007747,6020478,pre
96,1775744238104,196,-323.583,,,,probe
96,1775744238322,414,-350.562,,,,probe
96,1775744238504,596,-330.583,,,,probe
96,1775744239004,1096,-326.504,,,,probe
97,1775744239004,0,-326.504,12538,6072990,6085528,pre
97,1775744239104,100,-324.504,,,,probe
97,1775744239404,400,-328.420,,,,probe
97,1775744239504,500,-326.525,,,,probe
97,1775744240004,1000,-331.389,,,,probe
98,1775744240004,0,-331.389,12725,6133336,6146061,pre
98,1775744240104,100,-329.389,,,,probe
98,1775744240304,300,-326.389,,,,probe
98,1775744240504,500,-324.389,,,,probe
98,1775744241103,1099,-323.321,,,,probe
99,1775744241103,0,-323.321,12416,6198765,6211181,pre
99,1775744241204,101,-322.404,,,,probe
99,1775744241404,301,-323.425,,,,probe
99,1775744241604,501,-321.299,,,,probe
99,1775744242104,1001,-317.320,,,,probe
100,1775744242104,0,-317.320,12185,6259085,6271270,pre
100,1775744242230,126,-348.362,,,,probe
100,1775744242503,399,-321.299,,,,probe
100,1775744242604,500,-320.320,,,,probe
100,1775744243204,1100,-375.344,,,,probe
101,1775744243204,0,-375.344,14413,6323974,6338387,pre
101,1775744243304,100,-375.323,,,,probe
101,1775744243504,300,-373.344,,,,probe
101,1775744243704,500,-375.268,,,,probe
101,1775744244304,1100,-374.247,,,,probe
102,1775744244304,0,-374.247,14371,6388979,6403350,pre
102,1775744244504,200,-372.268,,,,probe
102,1775744244614,310,-380.279,,,,probe
102,1775744244804,500,-375.237,,,,probe
102,1775744245404,1100,-377.175,,,,probe
103,1775744245404,0,-377.175,14484,6456150,6470634,pre
103,1775744245504,100,-375.175,,,,probe
103,1775744245704,300,-372.847,,,,probe
103,1775744245904,500,-370.951,,,,probe
103,1775744246503,1099,-369.888,,,,probe
104,1775744246503,0,-369.888,14204,6523338,6537542,pre
104,1775744246604,101,-368.656,,,,probe
104,1775744246804,301,-368.614,,,,probe
104,1775744247004,501,-366.552,,,,probe
104,1775744247504,1001,-367.593,,,,probe
105,1775744247504,0,-367.593,14116,6585446,6599562,pre
105,1775744247604,100,-363.614,,,,probe
105,1775744247804,300,-321.348,,,,probe
105,1775744248004,500,-319.390,,,,probe
105,1775744248504,1000,-317.307,,,,probe
106,1775744248504,0,-317.307,12185,6647466,6659651,pre
106,1775744248612,108,-323.109,,,,probe
106,1775744248804,300,-369.047,,,,probe
106,1775744249104,600,-367.109,,,,probe
106,1775744249504,1000,-318.068,,,,probe
107,1775744249504,0,-318.068,12214,6707555,6719769,pre
107,1775744249604,100,-316.130,,,,probe
107,1775744249804,300,-321.894,,,,probe
107,1775744250103,599,-318.936,,,,probe
107,1775744250504,1000,-319.894,,,,probe
108,1775744250504,0,-319.894,12284,6767577,6779861,pre
108,1775744250604,100,-318.101,,,,probe
108,1775744250804,300,-319.059,,,,probe
108,1775744251005,501,-320.059,,,,probe
108,1775744251607,1103,-322.245,,,,probe
109,1775744251607,0,-322.245,12374,6832853,6845227,pre
109,1775744251729,122,-346.328,,,,probe
109,1775744252004,397,-319.307,,,,probe
109,1775744252204,597,-317.266,,,,probe
109,1775744252704,1097,-420.495,,,,probe
110,1775744252704,0,-420.495,16147,6897643,6913790,pre
110,1775744252804,100,-373.454,,,,probe
110,1775744253004,300,-371.433,,,,probe
110,1775744253205,501,-375.391,,,,probe
110,1775744253806,1102,-375.325,,,,probe
111,1775744253806,0,-375.325,14412,6966590,6981002,pre
111,1775744254004,198,-371.283,,,,probe
111,1775744254203,397,-366.346,,,,probe
111,1775744254404,598,-373.346,,,,probe
111,1775744254903,1097,-373.170,,,,probe
112,1775744254903,0,-373.170,14330,7033514,7047844,pre
112,1775744255003,100,-371.211,,,,probe
112,1775744255203,300,-369.128,,,,probe
112,1775744255404,501,-373.128,,,,probe
112,1775744255904,1001,-373.069,,,,probe
113,1775744255904,0,-373.069,14326,7095748,7110074,pre
113,1775744256104,200,-371.048,,,,probe
113,1775744256204,300,-373.007,,,,probe
113,1775744256404,500,-371.028,,,,probe
113,1775744257004,1100,-371.940,,,,probe
114,1775744257004,0,-371.940,14282,7162778,7177060,pre
114,1775744257104,100,-369.981,,,,probe
114,1775744257304,300,-372.919,,,,probe
114,1775744257504,500,-370.940,,,,probe
114,1775744258104,1100,-320.841,,,,probe
115,1775744258104,0,-320.841,12320,7229764,7242084,pre
115,1775744258204,100,-324.779,,,,probe
115,1775744258404,300,-320.883,,,,probe
115,1775744258604,500,-318.890,,,,probe
115,1775744259211,1107,-326.911,,,,probe
116,1775744259211,0,-326.911,12553,7295172,7307725,pre
116,1775744259404,193,-324.890,,,,probe
116,1775744259623,412,-340.074,,,,probe
116,1775744259723,512,-347.054,,,,probe
116,1775744260304,1093,-324.033,,,,probe
117,1775744260304,0,-324.033,12443,7360045,7372488,pre
117,1775744260503,199,-319.033,,,,probe
117,1775744260704,400,-324.144,,,,probe
117,1775744260804,500,-324.123,,,,probe
117,1775744261304,1000,-320.123,,,,probe
118,1775744261304,0,-320.123,12293,7420488,7432781,pre
118,1775744261404,100,-318.186,,,,probe
118,1775744261604,300,-316.123,,,,probe
118,1775744261804,500,-320.163,,,,probe
118,1775744262403,1099,-418.205,,,,probe
119,1775744262403,0,-418.205,16059,7485389,7501448,pre
119,1775744262504,101,-417.246,,,,probe
119,1775744262704,301,-316.978,,,,probe
119,1775744262903,500,-371.936,,,,probe
119,1775744263404,1001,-368.999,,,,probe
120,1775744263404,0,-368.999,14170,7549352,7563522,pre
120,1775744263616,212,-378.836,,,,probe
120,1775744263704,300,-422.732,,,,probe
120,1775744264003,599,-415.753,,,,probe
120,1775744264504,1100,-360.795,,,,probe
121,1775744264504,0,-360.795,13855,7616226,7630081,pre
121,1775744264609,105,-363.816,,,,probe
121,1775744264804,300,-364.653,,,,probe
121,1775744265104,600,-362.611,,,,probe
121,1775744265507,1003,-367.653,,,,probe
122,1775744265507,0,-367.653,14118,7677985,7692103,pre
