wallMs,framePos,timeNs,ok
1775784577955,243744,10914759452501,1
1775784578056,248592,10914860523855,1
1775784578157,253440,10914961333230,1
1775784578258,258288,10915061977188,1
1775784578359,263088,10915162707188,1
1775784578459,267936,10915263457292,1
1775784578561,272832,10915365128334,1
1775784578662,277632,10915465635938,1
1775784578762,282480,10915566223386,1
1775784578863,287328,10915666992448,1
1775784578964,292128,10915767707188,1
1775784580947,4320,10917751297968,1
1775784581041,8784,10917844759322,1
1775784581145,13776,10917948771302,1
1775784581240,18336,10918044182812,1
1775784581345,23376,10918148945833,1
1775784581439,27936,10918243279999,1
1775784581544,32928,10918347981301,1
1775784581640,37536,10918443889739,1
1775784581745,42576,10918549007447,1
1775784581849,47568,10918652618541,1
1775784581950,52416,10918754116770,1
1775784582000,54864,10918804362708,1
1775784582101,59712,10918905516822,1
1775784582253,66960,10919056651510,1
1775784582304,69408,10919107555468,1
1775784582404,74208,10919207924895,1
1775784582505,79056,10919309047395,1
1775784583722,4704,10920525995624,1
1775784583816,9216,10920619979061,1
1775784583921,14304,10920725524894,1
1775784584017,18864,10920821136613,1
1775784584122,23904,10920925561144,1
1775784584217,28464,10921020980259,1
1775784584321,33456,10921124954477,1
1775784584417,38064,10921220994634,1
1775784584521,43056,10921325121821,1
1775784584616,47616,10921420340259,1
1775784584678,50592,10921481842707,1
1775784584779,55440,10921583352186,1
1775784584880,60288,10921684392967,1
1775784584982,65184,10921785613904,1
1775784585083,70032,10921886818331,1
1775784593863,4368,10930666905828,1
1775784593956,8880,10930760480411,1
1775784594062,13920,10930865861557,1
1775784594157,18480,10930961040724,1
1775784594261,23472,10931064896765,1
1775784594356,28080,10931160332911,1
1775784594462,33120,10931265914213,1
1775784594557,37680,10931360645255,1
1775784594661,42672,10931464920046,1
1775784594756,47232,10931559718015,1
1775784594866,52560,10931670360359,1
1775784594918,55008,10931721856244,1
1775784595018,59808,10931821661973,1
1775784595118,64656,10931922498119,1
1775784595219,69456,10932022659734,1
1775784595320,74304,10932123836765,1
1775784595421,79200,10932225502650,1
1775784595573,86496,10932377196296,1
1775784595624,88896,10932427660306,1
1775784595724,93744,10932528153067,1
1775784595824,98544,10932628291504,1
1775784595925,103392,10932729394577,1
1775784596027,108240,10932830560931,1
1775784596127,113088,10932931532598,1
1775784596228,117888,10933031728483,1
1775784596329,122736,10933133095098,1
1775784596430,127632,10933234156452,1
1775784596531,132480,10933335468119,1
1775784596632,137328,10933436483327,1
1775784596734,142176,10933538060879,1
1775784596835,147072,10933639476660,1
1775784596936,151872,10933740101921,1
1775784597038,156768,10933841708535,1
1775784597139,161616,10933942993014,1
1775784597240,166464,10934044103170,1
1775784597341,171360,10934145221087,1
1775784597443,176208,10934246677702,1
1775784597544,181104,10934348193222,1
1775784597645,185904,10934448861087,1
1775784597746,190752,10934549843483,1
1775784597847,195600,10934650606243,1
1775784597948,200448,10934751943535,1
1775784598049,205296,10934852628847,1
1775784598149,210144,10934953412962,1
1775784598250,214944,10935053794837,1
1775784598350,219744,10935153954680,1
1775784598451,224592,10935254606399,1
1775784598551,229440,10935355475670,1
1775784598653,234288,10935456749628,1
1775784598754,239136,10935557815045,1
1775784598855,243984,10935659194732,1
1775784598956,248832,10935759984836,1
1775784599056,253680,10935860454159,1
1775784599157,258528,10935961322076,1
1775784599259,263376,10936062937128,1
1775784599361,268272,10936164572805,1
1775784599462,273120,10936265645618,1
1775784599563,278016,10936367151920,1
1775784599664,282864,10936468482597,1
1775784599765,287712,10936569302388,1
1775784599866,292560,10936670407232,1
1775784599967,297360,10936770994680,1
1775784600068,302256,10936872310253,1
1775784600119,304656,10936922772701,1
1775784600270,311904,10937074088742,1
1775784600321,314352,10937124630878,1
1775784600422,319200,10937225564836,1
1775784600522,324048,10937326239107,1
1775784600624,328896,10937427970878,1
1775784600725,333744,10937529062700,1
1775784600826,338640,10937630369055,1
1775784600927,343488,10937731230617,1
1775784601028,348288,10937832004263,1
1775784601130,353184,10937933713221,1
1775784601231,358080,10938035181346,1
1775784601332,362880,10938135585773,1
1775784601433,367728,10938236691763,1
1775784601533,372576,10938337478794,1
1775784601634,377376,10938437972596,1
1775784601735,382224,10938538572752,1
1775784601836,387120,10938640162283,1
1775784601937,391968,10938741527752,1
1775784602038,396816,10938842247856,1
1775784602139,401616,10938942932492,1
1775784602241,406512,10939044584314,1
1775784602341,411312,10939145071919,1
1775784602442,416160,10939245732908,1
1775784602543,421008,10939346961866,1
1775784602644,425856,10939447884262,1
1775784602744,430704,10939548312648,1
1775784602845,435552,10939649370200,1
1775784602946,440400,10939750524679,1
1775784603048,445296,10939852187595,1
1775784603149,450096,10939952909835,1
1775784603250,454992,10940054346606,1
1775784603351,459840,10940155534731,1
1775784603453,464688,10940257055616,1
1775784603553,469488,10940356759887,1
1775784603653,474336,10940457539731,1
1775784603755,479184,10940558659835,1
1775784603856,484032,10940659567855,1
1775784603956,488880,10940760541970,1
1775784604057,493728,10940861373116,1
1775784604158,498576,10940962390251,1
1775784604260,503472,10941064336918,1
1775784604361,508272,10941165084522,1
1775784604462,513168,10941266540564,1
1775784604564,518016,10941367717699,1
1775784604665,522864,10941468825199,1
1775784604766,527712,10941569749001,1
1775784604866,532512,10941669943376,1
1775784604967,537408,10941771484678,1
1775784605068,542256,10941872227907,1
1775784605119,544656,10941922810772,1
1775784605220,549552,10942024412490,1
1775784605322,554400,10942125609469,1
1775784605422,559200,10942225718740,1
1775784605523,564048,10942326783167,1
1775784605624,568896,10942427848949,1
1775784605725,573792,10942529249573,1
1775784605826,578592,10942629979365,1
1775784605927,583488,10942731218115,1
1775784606028,588288,10942831678740,1
1775784606128,593088,10942931930980,1
1775784606229,597984,10943033191865,1
1775784606330,602784,10943133916188,1
1775784606431,607680,10943235485615,1
1775784606532,612480,10943335673740,1
1775784606632,617328,10943436358167,1
1775784606733,622176,10943537534834,1
1775784606834,627024,10943638551083,1
1775784606936,631872,10943739613323,1
1775784607036,636720,10943840508219,1
1775784607138,641568,10943941559885,1
1775784607239,646416,10944043060042,1
1775784607340,651264,10944144021240,1
1775784607441,656160,10944245402281,1
1775784607543,661008,10944346600042,1
1775784607644,665856,10944448017958,1
1775784607744,670704,10944548458739,1
1775784607845,675552,10944649445302,1
1775784607947,680400,10944750844052,1
1775784608048,685248,10944851912541,1
1775784608149,690096,10944952877229,1
1775784608250,694944,10945053846187,1
1775784608351,699792,10945154646604,1
1775784608452,704640,10945255654677,1
1775784608553,709488,10945356697333,1
1775784608653,714288,10945457071604,1
1775784608754,719184,10945558470041,1
1775784608856,724032,10945659691551,1
1775784608957,728880,10945761025666,1
1775784609057,733728,10945861161656,1
1775784609159,738576,10945962852593,1
1775784609260,743424,10946063838687,1
1775784609361,748272,10946164945978,1
1775784609463,753168,10946266554520,1
1775784609564,758016,10946367661968,1
1775784609665,762864,10946469014676,1
1775784609765,767712,10946569543947,1
1775784609867,772608,10946671160926,1
1775784609918,775008,10946721779520,1
1775784610018,779856,10946822422697,1
1775784610120,784704,10946923950093,1
1775784610221,789552,10947024990509,1
1775784610322,794448,10947126322488,1
1775784610423,799296,10947227411759,1
1775784610524,804096,10947327920092,1
1775784610625,808992,10947429454415,1
1775784610727,813840,10947530758113,1
1775784610827,818688,10947631345249,1
1775784610928,823536,10947732248790,1
1775784611028,828336,10947832548582,1
1775784611130,833184,10947934040509,1
1775784611231,838032,10948034818009,1
1775784611332,842880,10948135738790,1
1775784611433,847728,10948236871967,1
1775784611533,852576,10948337499675,1
1775784611635,857424,10948438886082,1
1775784611736,862272,10948539668217,1
1775784611836,867072,10948639925665,1
1775784611937,871968,10948741510925,1
1775784612038,876768,10948842099259,1
1775784612139,881664,10948943388113,1
1775784612240,886512,10949044452227,1
1775784612341,891360,10949145387904,1
1775784612442,896208,10949246496915,1
1775784612544,901056,10949347621290,1
1775784612644,905856,10949448078008,1
1775784612745,910704,10949548821758,1
1775784612846,915552,10949649727279,1
1775784612947,920400,10949751108425,1
1775784613048,925248,10949851624831,1
1775784613148,930096,10949952516758,1
1775784613250,934944,10950053757435,1
1775784613351,939792,10950154937904,1
1775784613452,944640,10950255785300,1
1775784613552,949488,10950356443320,1
1775784613653,954288,10950456601081,1
1775784613754,959184,10950558187591,1
1775784613855,964032,10950659468112,1
1775784613956,968880,10950760317175,1
1775784614057,973680,10950860911862,1
1775784614158,978528,10950961812643,1
1775784614259,983376,10951062789935,1
1775784614360,988224,10951163577747,1
1775784614461,993072,10951264679101,1
1775784614562,997920,10951365856341,1
1775784614663,1002768,10951466819310,1
1775784614764,1007616,10951567616185,1
1775784614865,1012464,10951669066653,1
1775784614966,1017312,10951770033320,1
1775784615016,1019760,10951820483789,1
1775784615117,1024608,10951921140664,1
1775784615218,1029408,10952021937434,1
1775784615318,1034256,10952122420716,1
1775784615420,1039104,10952223924570,1
1775784615521,1043952,10952325026913,1
1775784615623,1048848,10952426675768,1
1775784615723,1053696,10952527250090,1
1775784615824,1058544,10952628250768,1
1775784615925,1063392,10952729178007,1
1775784616025,1068192,10952829238215,1
1775784616126,1073040,10952930510924,1
1775784616227,1077888,10953031393788,1
1775784616328,1082736,10953132262330,1
1775784616430,1087584,10953233889726,1
1775784616531,1092432,10953334894569,1
1775784616632,1097280,10953435818528,1
1775784616734,1102176,10953538008007,1
1775784616834,1107024,10953638306548,1
1775784616937,1111968,10953741211757,1
1775784617036,1116672,10953840034882,1
1775784617137,1121568,10953941330923,1
1775784617238,1126368,10954041989257,1
1775784617339,1131216,10954142866809,1
1775784617440,1136064,10954244191965,1
1775784617541,1140912,10954344932434,1
1775784617642,1145760,10954446137590,1
1775784617742,1150608,10954546392850,1
1775784617843,1155456,10954647549256,1
1775784617944,1160256,10954747691183,1
1775784618044,1165056,10954848005610,1
1775784618145,1169904,10954949037798,1
1775784618247,1174800,10955051107694,1
1775784618348,1179648,10955151875558,1
1775784618449,1184496,10955253034985,1
1775784618550,1189392,10955354277694,1
1775784618651,1194192,10955454810454,1
1775784618752,1199040,10955555761183,1
1775784618853,1203888,10955656880506,1
1775784618953,1208688,10955757010923,1
1775784619054,1213536,10955857880610,1
1775784619155,1218384,10955958629985,1
1775784619256,1223232,10956059866183,1
1775784619357,1228080,10956160630193,1
1775784619458,1232928,10956261792381,1
1775784619559,1237824,10956363452849,1
1775784619660,1242624,10956463925506,1
1775784619760,1247424,10956564011079,1
1775784619861,1252272,10956664657693,1
1775784619962,1257120,10956765946651,1
1775784620064,1262016,10956867721860,1
1775784620165,1266864,10956968611026,1
1775784620265,1271712,10957069502745,1
1775784620366,1276560,10957170160349,1
1775784620417,1278960,10957220890401,1
1775784620518,1283808,10957321596391,1
1775784620619,1288656,10957423000349,1
1775784620720,1293552,10957524397641,1
1775784620821,1298400,10957625250245,1
1775784620922,1303200,10957725870453,1
1775784621023,1308048,10957826806963,1
1775784621123,1312896,10957927256703,1
1775784621225,1317744,10958028641495,1
1775784621326,1322592,10958129624568,1
1775784621477,1329840,10958280822120,1
1775784621527,1332288,10958331487015,1
1775784621628,1337136,10958432272901,1
1775784621729,1341984,10958533539984,1
1775784621831,1346832,10958634589151,1
1775784621932,1351680,10958735723682,1
1775784622033,1356528,10958836798005,1
1775784622133,1361328,10958937004880,1
1775784622234,1366176,10959037993786,1
1775784622335,1371072,10959139531390,1
1775784622436,1375872,10959239853421,1
1775784622536,1380720,10959340446598,1
1775784622637,1385568,10959441510244,1
1775784622739,1390416,10959542641338,1
1775784622840,1395264,10959643590296,1
1775784622940,1400064,10959744043681,1
1775784623041,1404960,10959845278734,1
1775784623143,1409808,10959946876129,1
1775784623244,1414656,10960048010452,1
1775784623345,1419504,10960148760661,1
1775784623446,1424352,10960249828525,1
1775784623547,1429248,10960351548160,1
1775784623649,1434096,10960453132848,1
1775784623750,1438944,10960553880608,1
1775784623851,1443792,10960654763942,1
1775784623951,1448592,10960754942587,1
1775784624051,1453440,10960855398525,1
1775784624153,1458288,10960956933889,1
1775784624254,1463136,10961057666441,1
1775784624355,1467984,10961158613212,1
1775784624456,1472832,10961259582743,1
1775784624557,1477680,10961360674670,1
1775784624657,1482528,10961461547014,1
1775784624759,1487376,10961562655295,1
1775784624860,1492224,10961663608056,1
1775784624960,1497024,10961763825035,1
1775784625061,1501872,10961865045087,1
1775784625161,1506720,10961965451910,1
1775784625262,1511520,10962065836337,1
1775784625362,1516320,10962166024253,1
1775784625462,1521168,10962266203628,1
1775784625563,1525968,10962366976545,1
1775784625664,1530816,10962468065972,1
1775784625765,1535712,10962569151805,1
1775784625866,1540512,10962670068420,1
1775784625966,1545360,10962770476076,1
1775784626018,1547808,10962821705347,1
1775784626168,1555008,10962971768837,1
1775784626219,1557456,10963022664982,1
1775784626320,1562304,10963123562118,1
1775784626420,1567104,10963224068316,1
1775784626572,1574400,10963375585711,1
1775784626622,1576800,10963425574305,1
1775784626723,1581648,10963526609253,1
1775784626823,1586496,10963627496076,1
1775784626924,1591344,10963728530607,1
1775784627026,1596192,10963830074617,1
1775784627127,1601040,10963930711961,1
1775784627228,1605888,10964032101805,1
1775784627329,1610736,10964132713003,1
1775784627430,1615584,10964233565815,1
1775784627530,1620432,10964334347117,1
1775784627632,1625280,10964435773315,1
1775784627733,1630128,10964536808315,1
1775784627833,1634976,10964637482534,1
1775784627934,1639776,10964738108367,1
1775784628035,1644672,10964839181127,1
1775784628136,1649520,10964940294565,1
1775784628237,1654368,10965041146127,1
1775784628338,1659168,10965141622898,1
1775784628438,1664016,10965242196492,1
1775784628539,1668816,10965342839669,1
1775784628640,1673712,10965444144513,1
1775784628740,1678512,10965544304929,1
1775784628841,1683360,10965645520138,1
1775784628942,1688160,10965745912169,1
1775784629043,1693056,10965847199096,1
1775784629144,1697904,10965948436231,1
1775784629246,1702800,10966050171908,1
1775784629347,1707600,10966150943314,1
1775784629448,1712448,10966252021960,1
1775784629549,1717296,10966352943939,1
1775784629650,1722144,10966454097846,1
1775784629751,1727040,10966555517377,1
1775784629852,1731840,10966655852012,1
1775784629953,1736736,10966757406856,1
1775784630054,1741536,10966857931960,1
1775784630155,1746384,10966958834825,1
1775784630256,1751280,10967060476856,1
1775784630357,1756128,10967161475241,1
1775784630458,1760928,10967261801335,1
1775784630559,1765776,10967362717168,1
1775784630660,1770624,10967463862637,1
1775784630761,1775520,10967565281908,1
1775784630862,1780368,10967666141283,1
1775784630963,1785216,10967767433053,1
1775784631064,1790016,10967868020658,1
1775784631164,1794816,10967968069095,1
1775784631265,1799712,10968069513626,1
