wallMs,obsHostFrame,obsHostTimeMs,guestFrame,seekAccum,filteredOffsetMs,expectedHostFrame,driftMs
1775793962799,19152,1775793961954,9216,38064,-258.000,47328.0,-1.000
1775793962905,42912,1775793962450,14304,38064,-258.000,52368.0,0.000
1775793962999,42912,1775793962450,18816,38064,-258.000,56880.0,0.000
1775793963116,42912,1775793962450,24432,38064,-261.800,62313.6,3.800
1775793963199,42912,1775793962450,28464,38064,-261.800,66297.6,4.800
1775793963303,42912,1775793962450,33408,38064,-261.800,71289.6,3.800
1775793963398,42912,1775793962450,37968,38064,-261.800,75849.6,3.800
1775793963504,64896,1775793962907,43056,38064,-261.800,80985.6,2.800
1775793963597,64896,1775793962907,47520,38064,-261.800,85449.6,2.800
1775793963657,64896,1775793962907,50448,38064,-261.800,88329.6,3.800
1775793963758,64896,1775793962907,55296,38064,-261.800,93177.6,3.800
1775793963860,64896,1775793962907,60144,38064,-261.800,98073.6,2.800
1775793963961,89040,1775793963411,64992,38064,-261.800,102873.6,3.800
1775793964112,89040,1775793963411,72240,38064,-265.220,109957.4,7.220
1775793964162,89040,1775793963411,74688,38064,-265.220,112357.4,8.220
1775793964263,89040,1775793963411,79488,38064,-265.220,117205.4,7.220
1775793964364,89040,1775793963411,84384,38064,-265.220,122053.4,8.220
1775793964466,113280,1775793963916,89232,38064,-265.220,126949.4,7.220
1775793964567,113280,1775793963916,94080,38064,-265.220,131797.4,7.220
1775793964668,113280,1775793963916,98928,38064,-265.220,136645.4,7.220
1775793964768,113280,1775793963916,103728,38064,-265.220,141445.4,7.220
1775793964869,113280,1775793963916,108576,38064,-265.220,146293.4,7.220
1775793964970,137568,1775793964422,113424,38064,-265.220,151141.4,7.220
1775793965071,137568,1775793964422,118272,38064,-268.298,155841.7,10.298
1775793965172,137568,1775793964422,123120,38064,-268.298,160689.7,10.298
1775793965273,137568,1775793964422,127968,38064,-268.298,165537.7,10.298
1775793965373,137568,1775793964422,132768,38064,-268.298,170337.7,10.298
1775793965474,161760,1775793964926,137616,38064,-268.298,175185.7,10.298
1775793965575,161760,1775793964926,142464,38064,-268.298,180033.7,10.298
1775793965676,161760,1775793964926,147312,38064,-268.298,184881.7,10.298
1775793965776,161760,1775793964926,152160,38064,-268.298,189681.7,11.298
1775793965877,161760,1775793964926,156960,38064,-268.298,194529.7,10.298
1775793965978,186048,1775793965431,161808,38064,-268.298,199425.7,9.298
1775793966079,186048,1775793965431,166656,38064,-264.568,204452.7,5.568
1775793966180,186048,1775793965431,171504,38064,-264.568,209300.7,5.568
1775793966281,186048,1775793965431,176352,38064,-264.568,214148.7,5.568
1775793966381,210240,1775793965936,181200,38064,-264.568,218900.7,7.568
1775793966482,210240,1775793965936,186000,38064,-264.568,223748.7,6.568
1775793966583,210240,1775793965936,190896,38064,-264.568,228596.7,7.568
1775793966684,210240,1775793965936,195696,38064,-264.568,233444.7,6.568
1775793966785,210240,1775793965936,200592,38064,-264.568,238292.7,7.568
1775793966887,210240,1775793965936,205440,38064,-264.568,243188.7,6.568
1775793966988,234480,1775793966440,210288,38064,-264.568,248084.7,5.568
1775793969626,19488,1775793968875,8880,34393,-255.471,43273.4,-0.008
1775793969733,19488,1775793968875,13968,34393,-255.471,48409.4,-1.008
1775793969827,19488,1775793968875,18480,34393,-255.471,52921.4,-1.008
1775793969933,43152,1775793969367,23616,34393,-255.471,58057.4,-1.008
1775793970028,43152,1775793969367,28128,34393,-255.471,62617.4,-2.008
1775793970135,43152,1775793969367,33264,34393,-255.471,67753.4,-2.008
