wallMs,obsHostFrame,obsHostTimeMs,guestFrame,seekAccum,filteredOffsetMs,expectedHostFrame,driftMs
1775745258209,18480,1775745256896,6817,0,-809.000,42672.0,-4.042
1775745258306,42720,1775745257395,11810,0,-809.000,47616.0,-3.021
1775745258454,42720,1775745257395,18816,0,-809.000,54720.0,-5.063
1775745258506,42720,1775745257395,20741,0,-809.000,57216.0,-16.958
1775745258606,42720,1775745257395,25729,0,-809.000,62016.0,-13.042
1775745258706,42720,1775745257395,30721,0,-809.000,66816.0,-9.042
1775745258806,64704,1775745257895,35717,0,-809.000,69600.0,37.042
1775745258906,64704,1775745257895,40708,-1422,-809.000,74400.0,11.396
1775745259006,64704,1775745257895,44834,-1422,-809.000,79200.0,-2.646
1775745259106,64704,1775745257895,49924,-1422,-809.000,84000.0,3.396
1775745259206,64704,1775745257895,55008,-1422,-809.000,88800.0,9.313
1775745259306,64704,1775745257895,59042,-1422,-809.000,93600.0,-6.646
1775745259406,88896,1775745258402,64037,-1422,-809.000,98256.0,0.417
1775745259506,88896,1775745258402,69122,-1422,-809.000,103056.0,6.354
1775745259606,88896,1775745258402,74020,-1422,-809.000,107856.0,8.396
1775745259706,88896,1775745258402,79012,-1422,-809.000,112656.0,12.396
1775745259822,113136,1775745258895,84002,-1422,-809.000,118800.0,-11.646
1775745259906,113136,1775745258895,88037,-1422,-809.000,122832.0,-11.583
1775745260008,113136,1775745258895,93120,-1422,-809.000,127728.0,-7.688
1775745260108,113136,1775745258895,94085,-1422,-809.000,132528.0,-87.583
1775745260206,113136,1775745258895,99072,1941,-809.000,137232.0,-11.625
1775745260307,137376,1775745259395,103968,1941,-809.000,142320.0,-15.625
1775745260407,137376,1775745259395,108770,1941,-809.000,147120.0,-15.583
1775745260506,137376,1775745259395,113570,1941,-809.000,151872.0,-14.583
1775745260606,137376,1775745259395,118372,1941,-809.000,156672.0,-14.542
1775745260707,137376,1775745259395,123264,1941,-809.000,161520.0,-13.625
1775745260821,161616,1775745259895,128068,1941,-809.000,167232.0,-32.542
1775745260906,161616,1775745259895,132961,1941,-809.000,171312.0,-15.604
1775745261007,161616,1775745259895,137765,1941,-809.000,176160.0,-16.521
1775745261106,161616,1775745259895,142752,1941,-809.000,180912.0,-11.625
1775745261207,161616,1775745259895,147554,1941,-809.000,185760.0,-12.583
1775745261324,185808,1775745260395,152355,1941,-809.000,191568.0,-33.563
1775745261408,185808,1775745260395,157250,3230,-809.000,195600.0,11.271
1775745261507,185808,1775745260395,162144,3230,-809.000,200352.0,14.229
1775745261607,185808,1775745260395,166948,3230,-809.000,205152.0,14.313
1775745261706,185808,1775745260395,171842,3230,-809.000,209904.0,17.271
1775745261808,210000,1775745260895,176644,3230,-809.000,214992.0,11.313
1775745261907,210000,1775745260895,181537,3230,-809.000,219744.0,14.250
1775745262007,210000,1775745260895,186432,3230,-809.000,224544.0,16.229
1775745262107,210000,1775745260895,191234,3230,-809.000,229344.0,16.271
1775745262207,210000,1775745260895,196128,3230,-809.000,234144.0,18.229
1775745262349,234192,1775745261395,205731,3230,-809.000,241152.0,72.292
1775745262409,234192,1775745261395,205731,454,-809.000,244032.0,-45.542
1775745262529,234192,1775745261395,210626,454,-809.000,249792.0,-63.563
1775745262607,234192,1775745261395,215522,454,-809.000,253536.0,-39.563
1775745262707,234192,1775745261395,220416,454,-809.000,258336.0,-37.604
1775745262851,258480,1775745261896,230021,454,-809.000,265488.0,13.500
1775745262911,258480,1775745261896,230021,454,-809.000,268368.0,-46.500
1775745263006,258480,1775745261896,234917,454,-809.000,272928.0,-39.500
1775745263107,258480,1775745261896,239811,454,-809.000,277776.0,-38.542
1775745263207,258480,1775745261896,244609,454,-809.000,282576.0,-38.583
1775745263307,258480,1775745261896,249509,454,-809.000,287376.0,-36.500
1775745263407,282720,1775745262396,254305,454,-808.800,292425.6,-41.783
1775745263506,282720,1775745262396,259200,2058,-808.800,297177.6,-5.387
1775745263607,282720,1775745262396,264004,2058,-808.800,302025.6,-6.304
1775745263707,282720,1775745262396,268898,2058,-808.800,306825.6,-4.346
1775745263807,282720,1775745262396,273793,2058,-808.800,311625.6,-2.367
1775745263907,304512,1775745262895,278595,2058,-808.800,314265.6,42.675
1775745264007,304512,1775745262895,283397,2058,-808.800,319065.6,42.717
1775745264107,304512,1775745262895,288288,2058,-808.800,323865.6,44.613
1775745264207,304512,1775745262895,293089,2058,-808.800,328665.6,44.633
1775745264328,328752,1775745263395,297987,2058,-808.800,334713.6,20.675
1775745264409,328752,1775745263395,302787,2058,-808.820,338600.6,39.695
1775745264507,328752,1775745263395,307589,534,-808.820,343304.6,9.987
1775745264607,328752,1775745263395,312484,534,-808.820,348104.6,11.966
1775745264707,328752,1775745263395,317284,534,-808.820,352904.6,11.966
1775745264807,352992,1775745263896,322177,534,-808.820,357896.6,9.903
1775745264907,352992,1775745263896,326981,534,-808.820,362696.6,9.987
1775745265007,352992,1775745263896,331781,534,-808.820,367496.6,9.987
1775745265107,352992,1775745263896,336673,534,-808.820,372296.6,11.903
1775745265206,352992,1775745263896,341568,534,-808.820,377048.6,14.883
1775745265307,377232,1775745264397,346373,534,-808.820,382088.6,9.987
1775745265409,377232,1775745264397,351267,534,-808.838,386983.8,9.963
1775745265507,377232,1775745264397,356068,534,-808.838,391687.8,11.984
1775745265636,377232,1775745264397,360962,534,-808.838,397879.8,-15.058
1775745265706,377232,1775745264397,365856,534,-808.838,401239.8,16.900
1775745265815,401472,1775745264896,370661,534,-808.838,406759.8,2.005
1775745265907,401472,1775745264896,375554,534,-808.838,411175.8,11.942
1775745266007,401472,1775745264896,380449,534,-808.838,415975.8,13.921
1775745266107,401472,1775745264896,385252,534,-808.838,420775.8,13.984
1775745266207,401472,1775745264896,390051,534,-808.838,425575.8,13.963
1775745266333,425712,1775745265397,394947,534,-808.838,431815.8,-14.037
1775745266407,425712,1775745265397,399748,534,-808.838,435367.8,11.984
1775745266506,425712,1775745265397,404641,534,-808.854,440119.0,14.938
1775745266607,425712,1775745265397,409541,534,-808.854,444967.0,1.083
1775745266707,425712,1775745265397,414338,534,-808.854,449767.0,1.021
1775745266843,449952,1775745265897,419139,534,-808.854,456535.0,-39.958
1775745266906,449952,1775745265897,423940,2068,-808.854,459559.0,29.021
1775745267008,449952,1775745265897,428832,2068,-808.854,464455.0,28.938
1775745267107,449952,1775745265897,433634,2068,-808.854,469207.0,29.979
1775745267207,449952,1775745265897,438437,2068,-808.854,474007.0,30.042
1775745267306,474096,1775745266397,443333,2068,-808.854,478903.0,30.042
1775745267407,474096,1775745266397,448226,2068,-808.854,483751.0,30.979
1775745267506,474096,1775745266397,453028,2068,-808.869,488502.3,32.036
1775745267606,474096,1775745266397,457923,2068,-808.869,493302.3,34.015
1775745267708,474096,1775745266397,462723,2068,-808.869,498198.3,32.015
1775745267807,474096,1775745266397,467618,2068,-808.869,502950.3,34.994
1775745267907,498336,1775745266896,472421,2068,-808.869,508038.3,29.056
1775745268007,498336,1775745266896,477312,952,-808.869,512838.3,7.702
1775745268107,498336,1775745266896,482114,952,-808.869,517638.3,7.744
1775745268207,498336,1775745266896,487011,952,-808.869,522438.3,9.765
1775745268318,522528,1775745267397,491809,952,-808.869,527910.3,-4.277
1775745268407,522528,1775745267397,496611,952,-808.869,532182.3,6.765
1775745268507,522528,1775745267397,501413,952,-808.882,536981.7,6.819
1775745268606,522528,1775745267397,506305,952,-808.882,541733.7,9.736
1775745268707,522528,1775745267397,511201,952,-808.882,546581.7,10.736
1775745268807,546768,1775745267897,511201,952,-808.882,551621.7,-94.264
