wallMs,obsHostFrame,obsHostTimeMs,guestFrame,seekAccum,filteredOffsetMs,expectedHostFrame,driftMs
1775782060882,113760,1775782060149,103728,33975,-234.046,137709.8,-0.142
1775782060984,113760,1775782060149,108576,33975,-234.046,142605.8,-1.142
1775782061084,138048,1775782060655,113376,33975,-234.046,147405.8,-1.142
1775782061184,138048,1775782060655,118224,33975,-234.046,152205.8,-0.142
1775782061286,138048,1775782060655,123072,33975,-234.046,157101.8,-1.142
1775782061386,138048,1775782060655,127920,33975,-234.046,161901.8,-0.142
1775782061487,138048,1775782060655,132720,33975,-234.046,166749.8,-1.142
1775782061588,138048,1775782060655,137568,33975,-234.046,171597.8,-1.142
1775782061689,162288,1775782061160,142416,33975,-234.046,176445.8,-1.142
1775782061790,162288,1775782061160,147264,33975,-234.046,181293.8,-1.142
1775782061891,162288,1775782061160,152112,33975,-234.046,186141.8,-1.142
1775782061993,162288,1775782061160,157008,33975,-232.141,191129.2,-3.046
1775782062093,186480,1775782061664,161808,33975,-232.141,195929.2,-3.046
1775782062194,186480,1775782061664,166656,33975,-232.141,200777.2,-3.046
1775782062296,186480,1775782061664,171552,33975,-232.141,205673.2,-3.046
1775782062397,186480,1775782061664,176400,33975,-232.141,210521.2,-3.046
1775782062497,186480,1775782061664,181200,33975,-232.141,215321.2,-3.046
1775782062598,210768,1775782062171,186096,33975,-232.141,220121.2,-1.046
1775782062699,210768,1775782062171,190896,33975,-232.141,224969.2,-2.046
1775782062800,210768,1775782062171,195744,33975,-232.141,229817.2,-2.046
1775782062900,210768,1775782062171,200544,33975,-232.141,234617.2,-2.046
1775782063002,210768,1775782062171,205440,33975,-230.427,239595.5,-3.760
1775782063103,235056,1775782062676,210288,33975,-230.427,244491.5,-4.760
1775782063204,235056,1775782062676,215136,33975,-230.427,249339.5,-4.760
1775782063305,235056,1775782062676,220032,33975,-230.427,254187.5,-3.760
1775782063407,235056,1775782062676,224880,33975,-230.427,259083.5,-4.760
1775782063508,235056,1775782062676,229728,33975,-230.427,263931.5,-4.760
1775782063609,256848,1775782063131,234576,33975,-230.427,268731.5,-3.760
1775782063710,256848,1775782063131,239472,33975,-230.427,273579.5,-2.760
1775782063812,256848,1775782063131,244320,33975,-230.427,278475.5,-3.760
