wallMs,framePos,timeNs,ok
1775744139004,2208,665669731559753,1
1775744139103,6917,665669831363714,1
1775744139203,11041,665669916143253,1
1775744139303,16131,665670022712945,1
1775744139403,21220,665670128899060,1
1775744139503,25251,665670212589599,1
1775744139612,31109,665670335423675,1
1775744139704,35232,665670419562214,1
1775744139804,40226,665670524344060,1
1775744139903,45317,665670631283906,1
1775744140003,49442,665670716342560,1
1775744140107,54433,665670820020367,1
1775744140225,60480,665670945574175,1
1775744140308,64324,665671027157252,1
1775744140403,69312,665671129565444,1
1775744140503,73539,665671218861406,1
1775744140644,80546,665671364379598,1
1775744140735,84485,665671447351328,1
1775744140813,88608,665671531566828,1
1775744140907,92547,665671614566098,1
1775744141003,93600,665671635557790,1
1775744141104,98405,665671737501097,1
1775744141204,103299,665671838846751,1
1775744141303,108194,665671940512982,1
1775744141404,112996,665672041081174,1
1775744141503,117891,665672142710174,1
1775744141604,122693,665672243451251,1
1775744141704,127584,665672343557174,1
1775744141804,132388,665672445139559,1
1775744141903,137281,665672545908058,1
1775744142004,142081,665672645911712,1
1775744142104,146882,665672746343597,1
1775744142204,151777,665672848038674,1
1775744142304,156581,665672949348327,1
1775744142403,161472,665673049558712,1
1775744142503,166275,665673150705981,1
1775744142603,171074,665673250329827,1
1775744142704,175877,665673351485058,1
1775744142804,180768,665673451568519,1
1775744142903,185571,665673552701173,1
1775744143003,190466,665673654501635,1
1775744143103,195267,665673754569750,1
1775744143203,200068,665673855107250,1
1775744143304,204963,665673956775365,1
1775744143403,209765,665674057216211,1
1775744143504,214656,665674157575211,1
1775744143623,219461,665674259496250,1
1775744143703,224355,665674360820711,1
1775744143804,229250,665674462346749,1
1775744143908,234147,665674564646095,1
1775744144003,238946,665674664504288,1
1775744144104,243840,665674765579326,1
1775744144203,248644,665674866976711,1
1775744144320,253539,665674968581595,1
1775744144403,258340,665675068891287,1
1775744144503,263236,665675171165518,1
1775744144624,268129,665675271996326,1
1775744144730,272933,665675373499710,1
1775744144804,277824,665675473570749,1
1775744144903,282627,665675574647941,1
1775744145003,287522,665675676435248,1
1775744145103,292324,665675776892556,1
1775744145204,297216,665675877564325,1
1775744145358,306916,665676081043594,1
1775744145430,306916,665676081043594,1
1775744145504,311810,665676182251864,1
1775744145604,316611,665676282675863,1
1775744145707,321507,665676384582440,1
1775744145804,326307,665676484760133,1
1775744145903,331108,665676585097286,1
1775744146003,336000,665676685563402,1
1775744146118,340802,665676786270286,1
1775744146203,345604,665676886989709,1
1775744146303,350497,665676987989517,1
1775744146404,355298,665677088495132,1
1775744146504,360101,665677189475863,1
1775744146627,364995,665677290874517,1
1775744146703,369796,665677391181709,1
1775744146804,374597,665677491412016,1
1775744146904,379489,665677592201170,1
1775744147004,384290,665677692341132,1
1775744147104,389091,665677792749285,1
1775744147204,393987,665677894807401,1
1775744147328,398882,665677996531478,1
1775744147404,403682,665678096364862,1
1775744147504,408483,665678196565862,1
1775744147610,413377,665678298196631,1
1775744147704,418181,665678399436670,1
1775744147804,423076,665678501064708,1
1775744147905,427877,665678601325900,1
1775744148004,432771,665678702779862,1
1775744148103,437665,665678804158939,1
1775744148204,442468,665678904922708,1
1775744148328,447268,665679005210977,1
1775744148404,452163,665679106658438,1
1775744148503,456964,665679207136361,1
1775744148623,461859,665679308751246,1
1775744148704,466752,665679409566861,1
1775744148804,471651,665679512721784,1
1775744148904,476354,665679610353592,1
1775744149004,481253,665679713402899,1
1775744149104,486052,665679813183822,1
1775744149204,491041,665679915960976,1
1775744149334,495745,665680014201168,1
1775744149406,500545,665680114199822,1
1775744149504,505349,665680215219245,1
1775744149603,510242,665680316416053,1
1775744149704,515137,665680417893168,1
1775744149804,519941,665680519409976,1
1775744149904,524835,665680620807206,1
1775744150003,529729,665680722013822,1
1775744150103,534530,665680822241706,1
1775744150203,539330,665680922410437,1
1775744150303,544226,665681024544437,1
1775744150403,549120,665681125561091,1
1775744150504,553920,665681225562360,1
1775744150603,558720,665681325561052,1
1775744150703,563523,665681426668744,1
1775744150804,568417,665681528125783,1
1775744150903,573312,665681629560475,1
1775744151004,578209,665681732174936,1
1775744151103,578209,665681732174936,1
1775744151204,583008,665681831573629,1
1775744151303,587812,665681932933013,1
1775744151403,592708,665682034912013,1
1775744151503,597601,665682136068398,1
1775744151603,602402,665682236335744,1
1775744151703,607202,665682336325513,1
1775744151803,612096,665682437563667,1
1775744151903,616992,665682539558474,1
1775744152003,621794,665682640214551,1
1775744152103,626689,665682741955243,1
1775744152203,631492,665682843003666,1
1775744152303,636385,665682944151359,1
1775744152403,641187,665683044687089,1
1775744152503,646080,665683145561743,1
1775744152616,650884,665683247213205,1
1775744152703,655777,665683348097705,1
1775744152804,660580,665683449155320,1
1775744152904,665472,665683549568743,1
1775744153004,670276,665683651116358,1
1775744153105,675076,665683750988320,1
1775744153203,679969,665683852115204,1
1775744153337,689666,665684054256819,1
1775744153404,689666,665684054256819,1
1775744153504,694469,665684155508550,1
1775744153629,704164,665684357184627,1
1775744153724,704164,665684357184627,1
1775744153803,709058,665684458246935,1
1775744153904,713858,665684558236473,1
1775744154004,718659,665684658616473,1
1775744154104,723552,665684759580511,1
1775744154204,728354,665684860372896,1
1775744154303,733248,665684961573396,1
1775744154404,738144,665685063567934,1
1775744154504,742945,665685164142626,1
1775744154638,752548,665685365003434,1
1775744154704,752548,665685365003434,1
1775744154804,757440,665685465574434,1
1775744154904,762336,665685567571818,1
1775744155003,767141,665685669474664,1
1775744155104,772035,665685770608318,1
1775744155204,776928,665685871572664,1
1775744155304,781732,665685972992241,1
1775744155404,786532,665686073183587,1
1775744155504,791427,665686174768972,1
1775744155620,796320,665686275572202,1
1775744155703,801125,665686377233972,1
1775744155803,806018,665686478524510,1
1775744155904,810912,665686579563241,1
1775744156004,815713,665686680201048,1
1775744156104,820609,665686781930971,1
1775744156204,825413,665686883508740,1
1775744156311,830309,665686985272971,1
1775744156404,835202,665687086530394,1
1775744156503,840098,665687188457548,1
1775744156624,844901,665687289323625,1
1775744156704,849793,665687390014471,1
1775744156804,854594,665687490455240,1
1775744156903,859395,665687590688394,1
1775744157004,864288,665687691576278,1
1775744157104,869089,665687792188163,1
1775744157204,873893,665687893234894,1
1775744157332,878787,665687994653663,1
1775744157404,883685,665688097273778,1
1775744157504,888576,665688197565932,1
1775744157627,893376,665688297556239,1
1775744157704,898178,665688398260393,1
1775744157804,902981,665688499459278,1
1775744157903,907874,665688600544201,1
1775744158004,912677,665688701351355,1
1775744158103,917568,665688801561931,1
1775744158204,922369,665688902078624,1
1775744158304,927173,665689003389393,1
1775744158404,932064,665689103566470,1
1775744158504,936866,665689204232239,1
1775744158603,941668,665689305181854,1
1775744158704,946561,665689406077316,1
1775744158803,951361,665689506035392,1
1775744158903,956162,665689606374700,1
1775744159004,960962,665689706455469,1
1775744159103,965765,665689807487008,1
1775744159204,970659,665689908787931,1
1775744159304,975555,665690010619238,1
1775744159403,980357,665690111430584,1
1775744159504,985249,665690212175853,1
1775744159617,990144,665690313567623,1
1775744159704,995040,665690415574315,1
1775744159804,999844,665690517153738,1
1775744159904,1004645,665690617434353,1
1775744160003,1009541,665690719232199,1
1775744160104,1014341,665690819222122,1
1775744160204,1019234,665690920271699,1
1775744160307,1024036,665691021152468,1
1775744160404,1028932,665691123008045,1
1775744160503,1033733,665691223501545,1
1775744160603,1038629,665691325454737,1
1775744160703,1043429,665691425537968,1
1775744160804,1048323,665691526784160,1
1775744160904,1053217,665691628156276,1
1775744161004,1058020,665691729042160,1
1775744161103,1062914,665691830443275,1
1775744161209,1067715,665691930845852,1
1775744161326,1072609,665692032072852,1
1775744161403,1072609,665692032072852,1
1775744161503,1077412,665692132967583,1
1775744161624,1087107,665692334865737,1
1775744161704,1087107,665692334865737,1
1775744161804,1091908,665692435196275,1
1775744161904,1096803,665692536686313,1
1775744162010,1101697,665692638175659,1
1775744162104,1106498,665692738429582,1
1775744162203,1111393,665692840110852,1
1775744162304,1116194,665692940417082,1
1775744162404,1121090,665693042447582,1
1775744162503,1125984,665693143560121,1
1775744162627,1135685,665693347282813,1
1775744162704,1135685,665693347282813,1
1775744162804,1140483,665693446707313,1
1775744162904,1145284,665693547191428,1
1775744163004,1150176,665693647557697,1
1775744163103,1154980,665693749054620,1
1775744163203,1159781,665693849471351,1
1775744163304,1164673,665693949964774,1
1775744163404,1169473,665694050162505,1
1775744163504,1174368,665694151573351,1
1775744163616,1179168,665694251565274,1
1775744163704,1183971,665694352763504,1
1775744163804,1188865,665694453986389,1
1775744163904,1193667,665694554597658,1
1775744164004,1198467,665694654692735,1
1775744164104,1203267,665694754865043,1
1775744164204,1208163,665694856581889,1
1775744164321,1213057,665694958121465,1
1775744164404,1217859,665695058683235,1
1775744164504,1222752,665695159567927,1
1775744164626,1227554,665695260307811,1
1775744164704,1232357,665695361227081,1
1775744164804,1237156,665695461172004,1
1775744164904,1242050,665695562350773,1
1775744165004,1246853,665695663400427,1
1775744165104,1251747,665695764564657,1
1775744165204,1256641,665695865897311,1
1775744165316,1261442,665695966357119,1
1775744165404,1266242,665696066281619,1
1775744165504,1271045,665696167369657,1
1775744165620,1275940,665696269096541,1
1775744165703,1280833,665696370073311,1
1775744165803,1285728,665696471574734,1
1775744165904,1290531,665696572572195,1
1775744166004,1295425,665696673979464,1
1775744166103,1300225,665696774204580,1
1775744166203,1305122,665696876338156,1
1775744166339,1310018,665696978242349,1
1775744166404,1314821,665697079375502,1
1775744166504,1319712,665697179567810,1
1775744166608,1324515,665697280671502,1
1775744166703,1329408,665697381568502,1
1775744166804,1334212,665697483165118,1
1775744166904,1339104,665697583579848,1
1775744167004,1343909,665697685237079,1
1775744167103,1348804,665697787137194,1
1775744167214,1353696,665697887570463,1
1775744167304,1358498,665697988521502,1
1775744167404,1363393,665698089939386,1
1775744167503,1368197,665698191290386,1
1775744167611,1373091,665698292734809,1
1775744167735,1377892,665698392980078,1
1775744167804,1382784,665698493564809,1
1775744167903,1387588,665698595087271,1
1775744168003,1392482,665698696378194,1
1775744168104,1397285,665698797323078,1
1775744168204,1402178,665698898541886,1
1775744168304,1406980,665698999124963,1
1775744168403,1411874,665699100442655,1
1775744168504,1416768,665699201562078,1
1775744168615,1421573,665699303449732,1
1775744168703,1426465,665699404085539,1
1775744168803,1431268,665699505208578,1
1775744168904,1436161,665699606081154,1
1775744169003,1440965,665699707434347,1
1775744169104,1445861,665699809317616,1
1775744169204,1450849,665699912075616,1
1775744169314,1455555,665700010554577,1
1775744169403,1460450,665700112385923,1
1775744169504,1465252,665700213157577,1
1775744169618,1470240,665700315571385,1
1775744169704,1475042,665700416245577,1
1775744169804,1479841,665700516041654,1
1775744169904,1484736,665700617558115,1
1775744170004,1489538,665700718395731,1
1775744170104,1494432,665700819561269,1
1775744170204,1499236,665700920951423,1
1775744170323,1504036,665701021188653,1
1775744170404,1508837,665701121299923,1
1775744170503,1513728,665701221571807,1
1775744170603,1518720,665701325574961,1
1775744170703,1523428,665701424903230,1
1775744170803,1528320,665701525556307,1
1775744170903,1533217,665701628043422,1
1775744171003,1538020,665701728974499,1
1775744171103,1542916,665701830894768,1
1775744171204,1542916,665701830894768,1
1775744171304,1547811,665701932549807,1
1775744171404,1552611,665702032714999,1
1775744171504,1557412,665702133074730,1
1775744171603,1562213,665702233289383,1
1775744171703,1567107,665702334826691,1
1775744171804,1571909,665702435467652,1
1775744171904,1576802,665702536394345,1
1775744172004,1581698,665702638298729,1
1775744172103,1586498,665702738352075,1
1775744172204,1591299,665702838779575,1
1775744172304,1596194,665702940459575,1
1775744172403,1600995,665703040617037,1
1775744172504,1605890,665703142339844,1
1775744172604,1610785,665703244073844,1
1775744172703,1615587,665703344733383,1
1775744172804,1620483,665703446568844,1
1775744172903,1625283,665703546704113,1
1775744173004,1630177,665703647894421,1
1775744173103,1634978,665703748446151,1
1775744173204,1639873,665703849936036,1
1775744173303,1644676,665703951168805,1
1775744173403,1649572,665704053194305,1
1775744173504,1654465,665704153915036,1
1775744173619,1664164,665704357070843,1
1775744173704,1664164,665704357070843,1
1775744173804,1669057,665704458115766,1
1775744173904,1673860,665704559164612,1
1775744174004,1678661,665704659539766,1
1775744174104,1683556,665704760888382,1
1775744174204,1688356,665704861152920,1
1775744174322,1693248,665704961570920,1
1775744174404,1698048,665705061575881,1
1775744174504,1702852,665705162928227,1
1775744174621,1707745,665705264102343,1
1775744174704,1712545,665705363957881,1
1775744174804,1717347,665705464706419,1
1775744174904,1722242,665705566387804,1
1775744175004,1727045,665705667539496,1
1775744175104,1731938,665705768352342,1
1775744175204,1736832,665705869580112,1
1775744175303,1741728,665705971571342,1
1775744175404,1746533,665706073399342,1
1775744175504,1751429,665706175291342,1
1775744175603,1756323,665706276784111,1
1775744175704,1761217,665706377960803,1
1775744175804,1766020,665706479152688,1
1775744175904,1770913,665706580190726,1
1775744176003,1775808,665706681566996,1
1775744176103,1780609,665706782026534,1
1775744176204,1785504,665706883568457,1
1775744176304,1790306,665706984397995,1
1775744176403,1795109,665707085425995,1
1775744176504,1800005,665707187255572,1
1775744176612,1804896,665707287583611,1
1775744176704,1809605,665707387514803,1
1775744176804,1814500,665707488921187,1
1775744176904,1819397,665707591292803,1
1775744177003,1824288,665707691560841,1
1775744177104,1829093,665707793406802,1
1775744177204,1833986,665707894337187,1
1775744177313,1838880,665707995569841,1
1775744177403,1843681,665708096072725,1
1775744177504,1848483,665708196732110,1
1775744177614,1853284,665708297125571,1
1775744177705,1858179,665708398848302,1
1775744177804,1863072,665708499560494,1
1775744177903,1867876,665708601205571,1
1775744178004,1872770,665708702347148,1
1775744178104,1877570,665708802288840,1
1775744178203,1882464,665708903559609,1
1775744178331,1887266,665709004543763,1
1775744178404,1892067,665709104840994,1
1775744178504,1896961,665709206044955,1
1775744178618,1901763,665709306758378,1
1775744178704,1906659,665709408596763,1
1775744178804,1911460,665709508895840,1
1775744178904,1916355,665709610662378,1
1775744179004,1921157,665709711492186,1
