seq,hostTimeMs,rxWallMs,anchorFramePos,anchorTimeNs,framePos,timeNs,playing
2,1775784584109,1775784584587,4272,1011013940796198,64416,1011015193976094,1
3,1775784584614,1775784584998,4272,1011013940796198,88704,1011015699421718,1
4,1775784584716,1775784585157,4272,1011013940796198,93600,1011015801367135,0
0,1775784585150,1775784585612,4272,1011016235178489,4272,1011016235178489,0
0,1775784585521,1775784586022,4752,1011016606526145,4752,1011016606526145,0
0,1775784586122,1775784586635,4560,1011017206915780,4560,1011017206915780,0
0,1775784588021,1775784588542,4512,1011019106473957,4512,1011019106473957,0
0,1775784588798,1775784589241,4608,1011019883853279,4608,1011019883853279,0
0,1775784589191,1775784589710,4608,1011020276138487,4608,1011020276138487,0
0,1775784589594,1775784590120,4656,1011020679727081,4656,1011020679727081,0
0,1775784590007,1775784590413,4656,1011021092236248,4656,1011021092236248,0
0,1775784591219,1775784591761,4656,1011022304682133,4656,1011022304682133,0
0,1775784592016,1775784592453,4608,1011023101854476,4608,1011023101854476,0
0,1775784592424,1775784592886,4512,1011023508897861,4512,1011023508897861,0
0,1775784593119,1775784593604,4656,1011023909434997,18768,1011024203998069,1
1,1775784593614,1775784594008,4656,1011023909434997,42576,1011024699460048,1
2,1775784594085,1775784594520,4656,1011023909434997,65136,1011025170173746,1
3,1775784594590,1775784595032,4656,1011023909434997,89376,1011025675071610,1
4,1775784595095,1775784595549,4656,1011023909434997,113664,1011026180547027,1
5,1775784595601,1775784596058,4656,1011023909434997,137904,1011026686267495,1
6,1775784596106,1775784596568,4656,1011023909434997,162144,1011027191073433,1
7,1775784596610,1775784597091,4656,1011023909434997,186384,1011027695501141,1
8,1775784597116,1775784597591,4656,1011023909434997,210672,1011028201434734,1
9,1775784597619,1775784598004,4656,1011023909434997,234816,1011028704749943,1
10,1775784598076,1775784598514,4656,1011023909434997,256704,1011029161315307,1
11,1775784598581,1775784599028,4656,1011023909434997,280944,1011029666206557,1
12,1775784599085,1775784599539,4656,1011023909434997,305184,1011030170352286,1
13,1775784599591,1775784600051,4656,1011023909434997,329424,1011030676289994,1
14,1775784600096,1775784600563,4656,1011023909434997,353712,1011031181808223,1
15,1775784600602,1775784601092,4656,1011023909434997,378000,1011031687842129,1
16,1775784601107,1775784601590,4656,1011023909434997,402240,1011032192653795,1
17,1775784601614,1775784601995,4656,1011023909434997,426528,1011032698898691,1
18,1775784602118,1775784602611,4656,1011023909434997,450768,1011033203687545,1
19,1775784602573,1775784603022,4656,1011023909434997,472608,1011033658879524,1
20,1775784603078,1775784603532,4656,1011023909434997,496848,1011034163697180,1
21,1775784603583,1775784604046,4656,1011023909434997,521040,1011034667963222,1
22,1775784604089,1775784604556,4656,1011023909434997,545328,1011035174129680,1
23,1775784604594,1775784605068,4656,1011023909434997,569616,1011035679612752,1
24,1775784605099,1775784605505,4656,1011023909434997,593856,1011036184360408,1
25,1775784605602,1775784606093,4656,1011023909434997,617952,1011036687246085,1
26,1775784606107,1775784606506,4656,1011023909434997,642240,1011037192594262,1
27,1775784606612,1775784607014,4656,1011023909434997,666432,1011037697162387,1
28,1775784607116,1775784607526,4656,1011023909434997,690672,1011038201658272,1
29,1775784607622,1775784608039,4656,1011023909434997,714912,1011038707250928,1
30,1775784608076,1775784608552,4656,1011023909434997,736752,1011039161344991,1
31,1775784608582,1775784609063,4656,1011023909434997,760992,1011039666902230,1
32,1775784609088,1775784609573,4656,1011023909434997,785280,1011040172899053,1
33,1775784609593,1775784610094,4656,1011023909434997,809568,1011040678423271,1
34,1775784610098,1775784610507,4656,1011023909434997,833760,1011041183227177,1
35,1775784610602,1775784611007,4656,1011023909434997,858000,1011041687682542,1
36,1775784611108,1775784611520,4656,1011023909434997,882288,1011042193344104,1
37,1775784611612,1775784612032,4656,1011023909434997,906480,1011042697385510,1
38,1775784612117,1775784612485,4656,1011023909434997,930720,1011043202861812,1
39,1775784612622,1775784613056,4656,1011023909434997,954912,1011043707327385,1
40,1775784613076,1775784613567,4656,1011023909434997,976752,1011044161750718,1
41,1775784613581,1775784614097,4656,1011023909434997,1000992,1011044666362593,1
42,1775784614087,1775784614596,4656,1011023909434997,1025232,1011045171942645,1
43,1775784614593,1775784615102,4656,1011023909434997,1049568,1011045678744832,1
44,1775784615097,1775784615614,4656,1011023909434997,1073760,1011046182724988,1
45,1775784615601,1775784615995,4656,1011023909434997,1097904,1011046686002852,1
46,1775784616106,1775784616537,4656,1011023909434997,1122192,1011047191780977,1
47,1775784616611,1775784617055,4656,1011023909434997,1146384,1011047696154519,1
48,1775784617115,1775784617481,4656,1011023909434997,1170576,1011048200089310,1
49,1775784617618,1775784618086,4656,1011023909434997,1194768,1011048703790300,1
50,1775784618122,1775784618597,4656,1011023909434997,1218960,1011049207838633,1
51,1775784618576,1775784619097,4656,1011023909434997,1240704,1011049661129726,1
52,1775784619079,1775784619608,4656,1011023909434997,1264848,1011050164034778,1
53,1775784619584,1775784620020,4656,1011023909434997,1289136,1011050669733320,1
54,1775784620089,1775784620514,4656,1011023909434997,1313328,1011051174221653,1
55,1775784620594,1775784621043,4656,1011023909434997,1337616,1011051679772226,1
56,1775784621099,1775784621539,4656,1011023909434997,1361856,1011052184539777,1
57,1775784621605,1775784622067,4656,1011023909434997,1386096,1011052689935246,1
58,1775784622108,1775784622579,4656,1011023909434997,1410240,1011053193299985,1
59,1775784622612,1775784623102,4656,1011023909434997,1434480,1011053697698996,1
60,1775784623117,1775784623499,4656,1011023909434997,1458720,1011054202641339,1
61,1775784623621,1775784624115,4656,1011023909434997,1482864,1011054706282485,1
62,1775784624074,1775784624524,4656,1011023909434997,1504608,1011055159224255,1
63,1775784624578,1775784625037,4656,1011023909434997,1528848,1011055663754255,1
64,1775784625084,1775784625533,4656,1011023909434997,1553136,1011056169557172,1
65,1775784625588,1775784626062,4656,1011023909434997,1577328,1011056673492484,1
66,1775784626095,1775784626556,4656,1011023909434997,1601616,1011057180082328,1
67,1775784626599,1775784627090,4656,1011023909434997,1625856,1011057684841911,1
68,1775784627104,1775784627595,4656,1011023909434997,1650096,1011058189631338,1
69,1775784627609,1775784628005,4656,1011023909434997,1674336,1011058694349671,1
70,1775784628114,1775784628518,4656,1011023909434997,1698576,1011059199533056,1
71,1775784628618,1775784629029,4656,1011023909434997,1722720,1011059703158941,1
72,1775784629123,1775784629525,4656,1011023909434997,1747008,1011060208550191,1
73,1775784629578,1775784630055,4656,1011023909434997,1768848,1011060663504722,1
74,1775784630084,1775784630567,4656,1011023909434997,1793088,1011061169317847,1
75,1775784630591,1775784631179,4656,1011023909434997,1817472,1011061676495815,1
76,1775784630591,1775784631325,4656,1011023909434997,1817472,1011061676495815,0
