seq,hostTimeMs,rxWallMs,anchorFramePos,anchorTimeNs,framePos,timeNs,playing
62,1775747373349,1775747374275,4464,990810721229947,1504800,990841977837799,1
63,1775747373847,1775747374765,4464,990810721229947,1529136,990842484591706,1
64,1775747374347,1775747375322,4464,990810721229947,1553376,990842989492539,1
65,1775747374859,1775747375772,4464,990810721229947,1577568,990843493732747,1
66,1775747375348,1775747376384,4464,990810721229947,1601712,990843997034413,1
67,1775747375859,1775747376781,4464,990810721229947,1625904,990844501062226,1
68,1775747376347,1775747377284,4464,990810721229947,1650144,990845006348632,1
69,1775747376848,1775747377778,4464,990810721229947,1674336,990845510329725,1
70,1775747377347,1775747379838,4464,990810721229947,1698576,990846015047642,1
71,1775747377848,1775747379839,4464,990810721229947,1722864,990846520882537,1
72,1775747378347,1775747379840,4464,990810721229947,1744656,990846975356391,1
73,1775747378847,1775747379840,4464,990810721229947,1768992,990847481800870,1
74,1775747379347,1775747380281,4464,990810721229947,1793232,990847987224620,1
75,1775747379848,1775747380773,4464,990810721229947,1817424,990848491176859,1
76,1775747380347,1775747381289,4464,990810721229947,1841712,990848996864984,1
77,1775747380847,1775747381786,4464,990810721229947,1865856,990849499884203,1
78,1775747381347,1775747382273,4464,990810721229947,1890096,990850005212171,1
79,1775747381848,1775747382773,4464,990810721229947,1914384,990850510583161,1
80,1775747382349,1775747383307,4464,990810721229947,1938528,990851014309984,1
81,1775747382847,1775747383774,4464,990810721229947,1962816,990851519706598,1
82,1775747383348,1775747384331,4464,990810721229947,1987008,990852023938525,1
83,1775747383847,1775747384774,4464,990810721229947,2008800,990852477857535,1
84,1775747384348,1775747385377,4464,990810721229947,2033040,990852982667327,1
85,1775747384850,1775747385789,4464,990810721229947,2057280,990853487498056,1
86,1775747385349,1775747386278,4464,990810721229947,2081472,990853991741024,1
87,1775747385849,1775747386779,4464,990810721229947,2105760,990854497646128,1
88,1775747386349,1775747387277,4464,990810721229947,2130000,990855002592847,1
89,1775747386847,1775747387782,4464,990810721229947,2154192,990855506371805,1
90,1775747387349,1775747388326,4464,990810721229947,2178432,990856012325502,1
91,1775747387847,1775747388776,4464,990810721229947,2202720,990856517595867,1
92,1775747388349,1775747389377,4464,990810721229947,2226912,990857022050658,1
93,1775747388849,1775747389768,4464,990810721229947,2251104,990857525913887,1
94,1775747389349,1775747390374,4464,990810721229947,2272896,990857979821700,1
95,1775747389848,1775747390776,4464,990810721229947,2297088,990858483952585,1
96,1775747390349,1775747391277,4464,990810721229947,2321328,990858989356960,1
97,1775747390847,1775747391773,4464,990810721229947,2345616,990859495262689,1
98,1775747391349,1775747392319,4464,990810721229947,2369808,990859999306855,1
99,1775747391855,1775747392784,4464,990810721229947,2394096,990860504376594,1
100,1775747392349,1775747393343,4464,990810721229947,2418336,990861009761438,1
101,1775747392859,1775747393775,4464,990810721229947,2442672,990861516976230,1
102,1775747393349,1775747394367,4464,990810721229947,2466912,990862021820604,1
103,1775747393851,1775747394783,4464,990810721229947,2491152,990862527216490,1
104,1775747394349,1775747395275,4464,990810721229947,2512992,990862981498104,1
105,1775747394847,1775747395767,4464,990810721229947,2537136,990863484731437,1
106,1775747395348,1775747396314,4464,990810721229947,2561328,990863988649093,1
107,1775747395848,1775747396781,4464,990810721229947,2585664,990864495801176,1
108,1775747396348,1775747397336,4464,990810721229947,2609904,990865000858259,1
109,1775747396848,1775747397770,4464,990810721229947,2634096,990865504455968,1
110,1775747397349,1775747398359,4464,990810721229947,2658288,990866009043051,1
111,1775747397852,1775747398763,4464,990810721229947,2682480,990866513153103,1
112,1775747398349,1775747399271,4464,990810721229947,2706768,990867018486852,1
113,1775747398849,1775747399767,4464,990810721229947,2731008,990867524039456,1
114,1775747399349,1775747400307,4464,990810721229947,2752848,990867978682321,1
115,1775747399847,1775747400778,4464,990810721229947,2777088,990868484110810,1
116,1775747400348,1775747401329,4464,990810721229947,2801328,990868988772529,1
117,1775747400855,1775747401782,4464,990810721229947,2825520,990869492627685,1
118,1775747401349,1775747402273,4464,990810721229947,2849712,990869997170185,1
119,1775747401847,1775747402777,4464,990810721229947,2874048,990870503443987,1
120,1775747402349,1775747403272,4464,990810721229947,2898288,990871008925861,1
121,1775747402847,1775747403774,4464,990810721229947,2922480,990871513210965,1
122,1775747403349,1775747404279,4464,990810721229947,2946768,990872018486434,1
123,1775747403848,1775747404774,4464,990810721229947,2970960,990872522568257,1
124,1775747404349,1775747405323,4464,990810721229947,2992800,990872977454819,1
125,1775747404851,1775747405775,4464,990810721229947,3017136,990873484525965,1
126,1775747405349,1775747406347,4464,990810721229947,3041376,990873989742787,1
127,1775747405848,1775747406768,4464,990810721229947,3065712,990874496457735,1
128,1775747406349,1775747407371,4464,990810721229947,3089952,990875001711172,1
129,1775747406849,1775747407776,4464,990810721229947,3114144,990875506292266,1
130,1775747407349,1775747408274,4464,990810721229947,3138480,990876012630911,1
131,1775747407847,1775747408788,4464,990810721229947,3162624,990876515904661,1
132,1775747408349,1775747409419,4464,990810721229947,3186864,990877021196224,1
133,1775747408852,1775747409775,4464,990810721229947,3211152,990877526739453,1
134,1775747409347,1775747410347,4464,990810721229947,3232896,990877979444140,1
135,1775747409850,1775747410773,4464,990810721229947,3257136,990878484397317,1
136,1775747410348,1775747411272,4464,990810721229947,3281232,990878986710233,1
137,1775747410847,1775747411778,4464,990810721229947,3305520,990879492581848,1
138,1775747411349,1775747412287,4464,990810721229947,3329712,990879996761222,1
139,1775747411847,1775747412776,4464,990810721229947,3354000,990880502552733,1
140,1775747412348,1775747413312,4464,990810721229947,3378240,990881008263774,1
141,1775747412848,1775747413778,4464,990810721229947,3402528,990881514128566,1
142,1775747413349,1775747414334,4464,990810721229947,3426768,990882018752315,1
143,1775747413847,1775747414782,4464,990810721229947,3451008,990882524165961,1
144,1775747414349,1775747415370,4464,990810721229947,3472752,990882976981846,1
145,1775747414848,1775747415775,4464,990810721229947,3497040,990883482952940,1
146,1775747415348,1775747416286,4464,990810721229947,3521232,990883987341950,1
147,1775747415847,1775747416777,4464,990810721229947,3545568,990884493625752,1
148,1775747416349,1775747417274,4464,990810721229947,3569856,990884999735075,1
149,1775747416847,1775747417773,4464,990810721229947,3594144,990885506241116,1
150,1775747417347,1775747418329,4464,990810721229947,3615264,990886010114189,1
151,1775747417847,1775747418775,4464,990810721229947,3639552,990886515705439,1
152,1775747418349,1775747419368,4464,990810721229947,3663744,990887020199397,1
153,1775747418847,1775747419778,4464,990810721229947,3685584,990887475240543,1
154,1775747419348,1775747420376,4464,990810721229947,3709872,990887980798094,1
155,1775747419847,1775747420779,4464,990810721229947,3734112,990888486104032,1
156,1775747420348,1775747421277,4464,990810721229947,3758448,990888992691844,1
157,1775747420848,1775747421777,4464,990810721229947,3782640,990889496983823,1
158,1775747421349,1775747422326,4464,990810721229947,3806928,990890002596167,1
159,1775747421847,1775747422787,4464,990810721229947,3831168,990890507621635,1
160,1775747422349,1775747423348,4464,990810721229947,3855408,990891012558041,1
161,1775747422849,1775747423766,4464,990810721229947,3879600,990891516987364,1
162,1775747423350,1775747424373,4464,990810721229947,3903744,990892020259291,1
163,1775747423847,1775747424775,4464,990810721229947,3927984,990892524451114,1
164,1775747424349,1775747425279,4464,990810721229947,3949776,990892978830957,1
165,1775747424848,1775747425776,4464,990810721229947,3973968,990893482952519,1
166,1775747425349,1775747426316,4464,990810721229947,3998208,990893987732207,1
167,1775747425847,1775747426781,4464,990810721229947,4022400,990894491625071,1
168,1775747426347,1775747427368,4464,990810721229947,4046592,990894995834654,1
169,1775747426847,1775747427763,4464,990810721229947,4070832,990895500930279,1
170,1775747427349,1775747428370,4464,990810721229947,4095120,990896007192727,1
171,1775747427847,1775747428783,4464,990810721229947,4119360,990896511628195,1
172,1775747428348,1775747429274,4464,990810721229947,4143552,990897016130956,1
173,1775747428849,1775747429772,4464,990810721229947,4167744,990897520221424,1
174,1775747429347,1775747430309,4464,990810721229947,4191984,990898025248247,1
175,1775747429847,1775747430774,4464,990810721229947,4213824,990898479640278,1
176,1775747430347,1775747431333,4464,990810721229947,4238064,990898984662205,1
177,1775747430864,1775747431763,4464,990810721229947,4264704,990899539939548,1
178,1775747431348,1775747432274,4464,990810721229947,4286496,990899993892517,1
179,1775747431848,1775747432774,4464,990810721229947,4310832,990900500411058,1
180,1775747432349,1775747433282,4464,990810721229947,4335072,990901005991423,1
181,1775747432847,1775747433763,4464,990810721229947,4359264,990901510279183,1
182,1775747433349,1775747434304,4464,990810721229947,4383504,990902014662047,1
183,1775747433848,1775747434778,4464,990810721229947,4407792,990902520491943,1
184,1775747434347,1775747435329,4464,990810721229947,4431984,990903024662828,1
185,1775747434847,1775747435784,4464,990810721229947,4453728,990903477976891,1
186,1775747435349,1775747436277,4464,990810721229947,4477968,990903982959703,1
187,1775747435847,1775747436773,4464,990810721229947,4502208,990904488113401,1
188,1775747436349,1775747437279,4464,990810721229947,4526400,990904992276421,1
189,1775747436847,1775747437778,4464,990810721229947,4550736,990905498951004,1
190,1775747437349,1775747438273,4464,990810721229947,4575024,990906004799910,1
191,1775747437849,1775747438774,4464,990810721229947,4599264,990906509975483,1
192,1775747438348,1775747439320,4464,990810721229947,4623456,990907014238452,1
193,1775747438855,1775747439782,4464,990810721229947,4647744,990907520204702,1
194,1775747439349,1775747440366,4464,990810721229947,4672032,990908025687670,1
195,1775747439847,1775747440771,4464,990810721229947,4693872,990908480761368,1
196,1775747440349,1775747441371,4464,990810721229947,4718112,990908986271680,1
197,1775747440847,1775747441783,4464,990810721229947,4742304,990909489813763,1
198,1775747441349,1775747442291,4464,990810721229947,4766496,990909993963346,1
199,1775747441848,1775747442774,4464,990810721229947,4790736,990910498728659,1
200,1775747442348,1775747443315,4464,990810721229947,4814928,990911002850794,1
201,1775747442848,1775747443781,4464,990810721229947,4839120,990911507202148,1
202,1775747443349,1775747444368,4464,990810721229947,4863360,990912011644492,1
203,1775747443847,1775747444770,4464,990810721229947,4887600,990912516614752,1
204,1775747444349,1775747445275,4464,990810721229947,4911840,990913021625845,1
205,1775747444849,1775747445785,4464,990810721229947,4933680,990913476779751,1
206,1775747445349,1775747446277,4464,990810721229947,4957920,990913982363137,1
207,1775747445860,1775747446770,4464,990810721229947,4984512,990914535856105,1
208,1775747446349,1775747447274,4464,990810721229947,5006304,990914990216522,1
209,1775747446847,1775747447777,4464,990810721229947,5030496,990915493978188,1
210,1775747447349,1775747448332,4464,990810721229947,5054784,990915999798344,1
211,1775747447853,1775747448775,4464,990810721229947,5079072,990916505749854,1
212,1775747448348,1775747449374,4464,990810721229947,5103312,990917010447771,1
213,1775747448849,1775747449773,4464,990810721229947,5127552,990917515476156,1
214,1775747449349,1775747450283,4464,990810721229947,5151744,990918020241468,1
215,1775747449847,1775747450775,4464,990810721229947,5173632,990918476003760,1
216,1775747450349,1775747451279,4464,990810721229947,5197872,990918980669124,1
217,1775747450848,1775747451777,4464,990810721229947,5222064,990919484600114,1
218,1775747451349,1775747452326,4464,990810721229947,5246256,990919989055374,1
219,1775747451848,1775747452785,4464,990810721229947,5270544,990920494873863,1
220,1775747452348,1775747453279,4464,990810721229947,5294736,990920998422509,1
221,1775747452848,1775747453779,4464,990810721229947,5318976,990921503518498,1
222,1775747453349,1775747454277,4464,990810721229947,5343264,990922010158238,1
223,1775747453847,1775747454773,4464,990810721229947,5367504,990922514524488,1
224,1775747454349,1775747455278,4464,990810721229947,5391792,990923020605789,1
225,1775747454849,1775747455776,4464,990810721229947,5415984,990923525083966,1
226,1775747455349,1775747456320,4464,990810721229947,5437728,990923978167091,1
227,1775747455847,1775747456773,4464,990810721229947,5462016,990924484180893,1
228,1775747456349,1775747457368,4464,990810721229947,5486256,990924988767299,1
229,1775747456849,1775747457764,4464,990810721229947,5510544,990925494477247,1
230,1775747457349,1775747458294,4464,990810721229947,5534784,990925999592715,1
231,1775747457848,1775747458777,4464,990810721229947,5559024,990926505045840,1
232,1775747458349,1775747459278,4464,990810721229947,5583120,990927007223861,1
233,1775747458847,1775747459773,4464,990810721229947,5607408,990927512707767,1
234,1775747459349,1775747460314,4464,990810721229947,5631600,990928016724694,1
235,1775747459856,1775747460770,4464,990810721229947,5655792,990928521155475,1
236,1775747460349,1775747461313,4464,990810721229947,5680032,990929025955839,1
237,1775747460848,1775747461774,4464,990810721229947,5701872,990929480386881,1
238,1775747461347,1775747462280,4464,990810721229947,5726112,990929985649901,1
239,1775747461849,1775747462780,4464,990810721229947,5750304,990930489737297,1
240,1775747462349,1775747463277,4464,990810721229947,5774496,990930994052193,1
241,1775747462849,1775747463772,4464,990810721229947,5798784,990931499597192,1
242,1775747463349,1775747464308,4464,990810721229947,5823024,990932005100473,1
243,1775747463847,1775747464785,4464,990810721229947,5847216,990932508815994,1
244,1775747464349,1775747465332,4464,990810721229947,5871456,990933013886306,1
245,1775747464748,1775747466071,4464,990810721229947,5890848,990933418315004,0
