seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,out_lat_host_raw,out_lat_guest_raw,out_lat_delta_current,out_lat_delta_anchored,raw_offset_ms,win_min_raw_offset_ms,last_rtt_ms,win_min_rtt_ms,event
64,1777726679936,1777726680187,192.168.35.43:51998,0.00,0.00,1777726679554,-273.4,6140448,6159024,0,0.00,0.00,0.00,0.00,-274.0,-274.0,8,8,anchor_set
65,1777726680336,1777726680588,192.168.35.43:51998,-0.60,-5.60,1777726680058,-273.4,6164352,6177100,0,9.04,23.64,14.60,14.67,-274.0,-274.0,8,8,drift
66,1777726680827,1777726681089,192.168.35.43:51998,-2.88,-1.59,1777726680564,-273.4,6188352,6201164,0,8.00,24.93,16.93,14.67,-274.0,-274.0,8,8,drift
67,1777726681434,1777726681686,192.168.35.43:51998,-1.24,4.05,1777726681068,-273.5,6212352,6229836,0,7.00,22.67,15.68,14.67,-291.0,-274.0,45,8,drift
68,1777726681934,1777726682187,192.168.35.43:51998,-1.64,7.69,1777726681572,-273.5,6236352,6253900,0,7.19,23.61,16.42,14.67,-288.0,-274.0,40,8,drift
69,1777726682444,1777726682689,192.168.35.43:51998,-1.85,10.39,1777726682077,-273.5,6260448,6277964,0,8.94,24.99,16.05,14.67,-288.0,-274.0,40,8,drift
70,1777726683083,1777726683190,192.168.35.43:51998,4.17,-35.17,1777726682530,-273.5,6284352,6301772,0,8.23,19.85,11.62,14.67,-288.0,-274.0,40,8,drift
71,1777726683521,1777726683788,192.168.35.43:51998,-1.48,-30.52,1777726683034,-273.6,6308352,6330700,0,8.02,23.71,15.68,14.67,-504.0,-274.0,476,8,drift
72,1777726684024,1777726684289,192.168.35.43:51998,-3.52,-27.15,1777726683539,-273.6,6332352,6354764,0,7.55,25.23,17.68,14.67,-272.0,-274.0,11,8,drift
73,1777726684625,1777726684886,192.168.35.43:51998,0.67,-19.34,1777726684043,-273.6,6356352,6383436,0,8.20,22.41,14.20,14.67,-272.0,-274.0,11,8,drift
74,1777726685124,1777726685387,192.168.35.43:51998,-1.03,-15.70,1777726684548,-273.7,6380352,6407500,0,7.99,23.93,15.94,14.67,-274.0,-274.0,12,8,drift
75,1777726685626,1777726685889,192.168.35.43:51998,-1.82,-13.86,1777726685051,-273.7,6404352,6431564,0,8.79,25.23,16.44,14.67,-274.0,-274.0,12,8,drift
76,1777726686224,1777726686486,192.168.35.43:51998,2.02,1.31,1777726686063,-273.7,6452352,6460236,0,8.95,22.59,13.63,14.67,-274.0,-274.0,13,8,drift
77,1777726686724,1777726686988,192.168.35.43:51998,-1.30,3.83,1777726686568,-273.7,6476352,6484300,0,8.00,23.45,15.45,14.67,-274.0,-274.0,13,8,drift
78,1777726687225,1777726687489,192.168.35.43:51998,-3.23,7.14,1777726687073,-273.7,6500352,6508364,0,7.72,25.22,17.50,14.67,-274.0,-274.0,10,8,drift
79,1777726687826,1777726688086,192.168.35.43:51998,1.06,-35.94,1777726687526,-273.7,6524352,6537036,0,7.88,21.79,13.91,14.67,-274.0,-274.0,10,8,drift
80,1777726688323,1777726688587,192.168.35.43:51998,0.17,-32.54,1777726688032,-273.7,6548448,6561100,0,8.84,23.71,14.88,14.67,-272.0,-274.0,10,8,drift
81,1777726688832,1777726689089,192.168.35.43:51998,-2.80,-30.05,1777726688536,-273.7,6572352,6585164,0,7.36,25.07,17.72,14.67,-272.0,-274.0,10,8,drift
82,1777726689444,1777726689686,192.168.35.43:51998,0.31,-23.44,1777726689039,-273.8,6596352,6613836,0,8.14,22.61,14.46,14.67,-273.0,-274.0,10,8,drift
83,1777726689924,1777726690188,192.168.35.43:51998,-1.30,-22.38,1777726689542,-273.7,6620352,6637900,0,7.96,23.63,15.66,14.67,-289.0,-273.0,48,10,drift
84,1777726690435,1777726690689,192.168.35.43:51998,-2.12,-20.25,1777726690045,-273.7,6644352,6661964,0,7.92,24.78,16.86,14.67,-289.0,-273.0,48,10,drift
85,1777726691020,1777726691286,192.168.35.43:51998,-0.34,-15.01,1777726690550,-273.6,6668448,6690636,0,8.10,22.98,14.89,14.67,-273.0,-273.0,10,10,drift
86,1777726691531,1777726691788,192.168.35.43:51998,-1.58,-6.54,1777726691056,-273.6,6692256,6714700,0,7.56,23.31,15.75,14.67,-273.0,-273.0,10,10,drift
87,1777726692020,1777726692289,192.168.35.43:51998,-3.75,-3.42,1777726691561,-273.7,6716256,6738764,0,7.45,25.45,18.00,14.67,-274.0,-274.0,8,8,drift
88,1777726692626,1777726692886,192.168.35.43:51998,-0.20,4.05,1777726692065,-273.7,6740256,6767436,0,7.16,22.02,14.86,14.67,-274.0,-274.0,8,8,drift
89,1777726693132,1777726693387,192.168.35.43:51998,0.34,7.67,1777726692570,-273.7,6764352,6791500,0,9.23,23.84,14.61,14.67,-288.0,-274.0,41,8,drift
90,1777726693624,1777726693889,192.168.35.43:51998,-2.10,10.15,1777726693075,-273.7,6788352,6815564,0,8.80,25.27,16.46,14.67,-288.0,-274.0,41,8,drift
91,1777726694222,1777726694486,192.168.35.43:51998,0.15,-31.98,1777726694033,-273.7,6836448,6844236,0,7.57,22.52,14.95,14.67,-233.0,-274.0,98,8,drift
92,1777726694721,1777726694987,192.168.35.43:51998,-1.68,-25.30,1777726694539,-273.7,6860352,6868300,0,7.54,24.15,16.62,14.67,-233.0,-274.0,98,8,drift
93,1777726695224,1777726695489,192.168.35.43:51998,-2.97,-21.64,1777726695044,-273.8,6884352,6892364,0,7.61,24.92,17.31,14.67,-286.0,-274.0,39,8,drift
94,1777726695823,1777726696086,192.168.35.43:51998,-0.01,-11.72,1777726695549,-273.8,6908256,6921036,0,7.19,21.92,14.73,14.67,-286.0,-274.0,39,8,drift
95,1777726696323,1777726696587,192.168.35.43:51998,-1.50,-10.21,1777726696054,-273.7,6932352,6945100,0,7.41,23.88,16.47,14.67,-273.0,-273.0,8,8,drift
96,1777726696837,1777726697089,192.168.35.43:51998,-2.29,-7.42,1777726696558,-273.7,6956352,6969164,0,7.88,24.90,17.02,14.67,-273.0,-273.0,8,8,drift
97,1777726697429,1777726697686,192.168.35.43:51998,0.71,-0.04,1777726697062,-273.6,6980352,6997836,0,8.73,22.63,13.90,14.67,-273.0,-273.0,9,8,drift
98,1777726697923,1777726698188,192.168.35.43:51998,-0.57,1.30,1777726697567,-273.6,7004448,7021900,0,8.42,23.26,14.84,14.67,-297.0,-273.0,59,8,drift
99,1777726698422,1777726698689,192.168.35.43:51998,-2.18,5.15,1777726698072,-273.6,7028448,7045964,0,8.70,25.02,16.32,14.67,-297.0,-273.0,59,8,drift
100,1777726699022,1777726699286,192.168.35.43:51998,0.47,10.84,1777726698575,-273.5,7052448,7074636,0,9.26,23.16,13.90,14.67,-274.0,-273.0,9,8,drift
101,1777726699536,1777726699787,192.168.35.43:51998,-0.74,-35.46,1777726699028,-273.5,7076352,7098700,0,8.00,23.54,15.53,14.67,-274.0,-273.0,9,8,drift
102,1777726700019,1777726700289,192.168.35.43:51998,3.91,-33.47,1777726699533,-273.4,7100448,7122508,0,9.66,20.16,10.50,14.67,-273.0,-273.0,9,8,drift
103,1777726700636,1777726700887,192.168.35.43:51998,1.12,-24.38,1777726700038,-273.4,7124352,7151436,0,9.49,22.57,13.07,14.67,-273.0,-273.0,9,8,drift
104,1777726701120,1777726701388,192.168.35.43:51998,-1.66,-16.75,1777726700546,-273.4,7148256,7175500,0,7.71,23.44,15.73,14.67,-295.0,-273.0,51,8,drift
105,1777726701632,1777726701889,192.168.35.43:51998,-3.00,-14.75,1777726701049,-273.4,7172256,7199564,0,7.32,24.39,17.07,14.67,-295.0,-273.0,51,8,drift
106,1777726702223,1777726702486,192.168.35.43:51998,-0.24,-0.99,1777726702060,-273.4,7220256,7228236,0,8.06,22.67,14.60,14.67,-287.0,-273.0,49,8,drift
107,1777726702722,1777726702987,192.168.35.43:51998,-0.97,1.36,1777726702563,-273.4,7244256,7252300,0,7.74,23.32,15.58,14.67,-287.0,-273.0,49,8,drift
108,1777726703221,1777726703489,192.168.35.43:51998,5.15,5.15,1777726703069,-273.6,7268256,7276364,0,7.35,24.73,17.39,0.00,-276.0,-276.0,8,8,fallback
109,1777726703821,1777726704086,192.168.35.43:51998,-36.88,-36.88,1777726703524,-273.6,7292256,7305036,0,7.51,22.26,14.75,0.00,-276.0,-276.0,8,8,fallback
110,1777726704320,1777726704588,192.168.35.43:51998,-15.33,-15.33,1777726704030,-273.9,7316256,7329906,0,8.10,23.66,15.56,0.00,-293.0,-276.0,48,8,fallback
111,1777726704821,1777726705089,192.168.35.43:51998,-13.32,-13.32,1777726704534,-273.9,7340352,7353970,0,9.15,25.04,15.89,0.00,-293.0,-276.0,48,8,fallback
112,1777726705420,1777726705686,192.168.35.43:51998,-5.44,-5.44,1777726705039,-274.1,7364256,7382642,0,6.96,22.52,15.55,0.00,-264.0,-276.0,49,8,fallback
113,1777726705923,1777726706188,192.168.35.43:51998,-2.55,-2.55,1777726705544,-274.1,7388352,7406706,0,8.70,23.70,14.99,0.00,-274.0,-274.0,8,8,fallback
114,1777726706425,1777726706689,192.168.35.43:51998,-0.20,-0.20,1777726706049,-274.1,7412448,7430770,0,9.06,25.04,15.97,0.00,-274.0,-274.0,8,8,fallback
115,1777726707022,1777726707286,192.168.35.43:51998,7.19,7.19,1777726706555,-274.1,7436448,7459442,0,7.93,22.84,14.91,0.00,-289.0,-274.0,43,8,fallback
116,1777726707524,1777726707788,192.168.35.43:51998,10.86,10.86,1777726707060,-274.1,7460448,7483506,0,8.29,23.86,15.57,0.00,-289.0,-274.0,43,8,fallback
117,1777726708020,1777726708289,192.168.35.43:51998,14.45,14.45,1777726707567,-274.1,7484352,7507314,0,9.45,25.43,15.98,0.00,-286.0,-274.0,41,8,fallback
118,1777726708634,1777726708886,192.168.35.43:51998,25.45,25.45,1777726708069,-274.1,7508256,7536242,0,7.69,22.34,14.65,0.00,-286.0,-274.0,41,8,fallback
119,1777726709122,1777726709387,192.168.35.43:51998,0.70,27.82,1777726708573,-274.1,7532352,7560306,0,8.99,23.59,14.60,14.67,-289.0,-274.0,39,8,drift
120,1777726709634,1777726709889,192.168.35.43:51998,-2.37,-20.29,1777726709028,-274.1,7556352,7584370,0,8.02,25.07,17.05,14.67,-289.0,-274.0,39,8,drift
121,1777726710124,1777726710390,192.168.35.43:51998,4.03,-14.35,1777726709533,-274.0,7580352,7608178,0,9.56,20.66,11.10,14.67,-274.0,-274.0,10,8,drift
122,1777726710734,1777726710987,192.168.35.43:51998,-1.76,-0.60,1777726710545,-274.0,7628256,7637106,0,7.09,24.10,17.02,14.67,-274.0,-274.0,10,8,drift
123,1777726711223,1777726711489,192.168.35.43:51998,-2.89,2.19,1777726711049,-274.1,7652256,7661170,0,7.60,25.26,17.66,14.67,-275.0,-275.0,7,7,drift
124,1777726711824,1777726712086,192.168.35.43:51998,3.63,10.29,1777726711553,-274.1,7676352,7689842,0,9.31,21.20,11.89,14.67,-275.0,-275.0,7,7,drift
125,1777726712324,1777726712588,192.168.35.43:51998,0.02,12.89,1777726712057,-274.2,7700256,7713906,0,7.86,22.57,14.71,14.67,-274.0,-275.0,9,7,drift
126,1777726712827,1777726713089,192.168.35.43:51998,-1.22,17.73,1777726712563,-274.2,7724256,7737970,0,7.46,23.66,16.20,14.67,-274.0,-275.0,9,7,drift
127,1777726713424,1777726713686,192.168.35.43:51998,1.55,20.38,1777726712563,-274.3,7724256,7766642,0,7.46,21.42,13.96,14.67,-303.0,-275.0,65,7,drift
128,1777726713921,1777726714188,192.168.35.43:51998,2.13,27.46,1777726713573,-274.4,7772352,7790706,0,9.77,24.06,14.29,14.67,-273.0,-275.0,11,7,drift
129,1777726714424,1777726714689,192.168.35.43:51998,0.50,-19.71,1777726714026,-274.4,7796352,7814770,0,9.24,24.04,14.80,14.67,-273.0,-275.0,11,7,drift
130,1777726715028,1777726715286,192.168.35.43:51998,1.20,-15.88,1777726714531,-274.4,7820448,7843442,0,7.89,22.25,14.36,14.67,-276.0,-275.0,14,7,drift
131,1777726715527,1777726715788,192.168.35.43:51998,1.36,-8.72,1777726715038,-274.4,7844448,7867506,0,8.70,22.23,13.53,14.67,-276.0,-275.0,14,7,drift
132,1777726716024,1777726716289,192.168.35.43:51998,-1.27,-6.35,1777726715541,-274.5,7868352,7891570,0,8.13,24.69,16.55,14.67,-294.0,-275.0,56,7,drift
133,1777726716527,1777726716791,192.168.35.43:51998,3.74,-1.56,1777726716047,-274.5,7892352,7915378,0,7.81,19.57,11.76,14.67,-294.0,-275.0,56,7,drift
134,1777726717124,1777726717388,192.168.35.43:51998,0.01,6.88,1777726716553,-274.5,7916352,7944306,0,8.35,23.39,15.04,14.67,-273.0,-275.0,13,7,drift
135,1777726717628,1777726717889,192.168.35.43:51998,-0.19,9.72,1777726717058,-274.5,7940448,7968370,0,8.49,24.02,15.53,14.67,-273.0,-275.0,13,7,drift
136,1777726718226,1777726718486,192.168.35.43:51998,3.42,22.21,1777726718067,-274.6,7988448,7997042,0,8.80,21.22,12.42,14.67,-296.0,-275.0,59,7,drift
137,1777726718736,1777726718988,192.168.35.43:51998,2.03,24.95,1777726718571,-274.6,8012448,8021106,0,9.11,22.12,13.02,14.67,-296.0,-275.0,59,7,drift
138,1777726719225,1777726719489,192.168.35.43:51998,-0.99,-20.99,1777726719026,-274.6,8036352,8045170,0,8.12,24.45,16.33,14.67,-296.0,-275.0,57,7,drift
139,1777726719734,1777726719990,192.168.35.43:51998,3.01,-15.41,1777726719533,-274.6,8060352,8068978,0,7.47,20.22,12.75,14.67,-296.0,-275.0,57,7,drift
140,1777726720327,1777726720588,192.168.35.43:51998,0.45,-7.68,1777726720038,-274.7,8084352,8097906,0,7.97,22.70,14.72,14.67,-295.0,-275.0,53,7,drift
141,1777726720835,1777726721089,192.168.35.43:51998,0.46,-5.67,1777726720542,-274.7,8108448,8121970,0,8.82,23.87,15.05,14.67,-295.0,-275.0,53,7,drift
142,1777726721434,1777726721686,192.168.35.43:51998,2.33,3.12,1777726721047,-274.6,8132352,8150642,0,7.85,21.37,13.52,14.67,-294.0,-274.0,52,9,drift
143,1777726721924,1777726722187,192.168.35.43:51998,1.86,6.86,1777726721551,-274.5,8156352,8174706,0,7.88,21.94,14.05,14.67,-274.0,-274.0,8,8,drift
144,1777726722443,1777726722689,192.168.35.43:51998,2.48,13.01,1777726722058,-274.5,8180352,8198770,0,9.58,23.82,14.23,14.67,-274.0,-274.0,8,8,drift
145,1777726723024,1777726723286,192.168.35.43:51998,0.54,17.49,1777726722563,-274.5,8204352,8227442,0,7.33,22.37,15.04,14.67,-273.0,-274.0,12,8,drift
146,1777726723524,1777726723788,192.168.35.43:51998,0.52,20.44,1777726723066,-274.5,8228352,8251506,0,8.08,22.50,14.42,14.67,-273.0,-274.0,12,8,drift
147,1777726724025,1777726724289,192.168.35.43:51998,-1.79,22.88,1777726723571,-274.4,8252352,8275570,0,8.06,25.33,17.27,14.67,-273.0,-274.0,13,8,drift
148,1777726724529,1777726724791,192.168.35.43:51998,3.18,-21.70,1777726724027,-274.4,8276352,8299378,0,7.87,19.72,11.85,14.67,-273.0,-274.0,13,8,drift
149,1777726725126,1777726725388,192.168.35.43:51998,-0.77,-15.94,1777726724531,-274.4,8300352,8328306,0,7.12,22.83,15.71,14.67,-272.0,-274.0,14,8,drift
150,1777726725629,1777726725889,192.168.35.43:51998,-0.78,-11.28,1777726725036,-274.4,8324352,8352370,0,7.08,23.47,16.38,14.67,-272.0,-274.0,14,8,drift
151,1777726726226,1777726726486,192.168.35.43:51998,2.62,1.49,1777726726047,-274.4,8372448,8381042,0,8.61,21.51,12.91,14.67,-300.0,-274.0,63,8,drift
152,1777726726727,1777726726988,192.168.35.43:51998,1.30,7.13,1777726726554,-274.4,8396448,8405106,0,9.21,22.81,13.60,14.67,-300.0,-274.0,63,8,drift
153,1777726727226,1777726727489,192.168.35.43:51998,-1.08,12.75,1777726727060,-274.3,8420352,8429170,0,7.94,24.22,16.28,14.67,-272.0,-274.0,13,8,drift
