seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,event
414,1777352811120,1777352812952,192.168.35.90:57896,24.35,-34.05,1777352810844,-1843.9,8441280,8452066,45,drift
415,1777352811566,1777352812952,192.168.35.90:57896,-34.05,-34.05,1777352810844,-1843.9,8441280,8453073,46,corrective_seek_small
416,1777352812084,1777352813454,192.168.35.90:57896,39.57,-21.23,1777352810844,-1843.9,8441280,8474833,46,drift
417,1777352812119,1777352813954,192.168.35.90:57896,46.00,-13.58,1777352811855,-1843.9,8485440,8496593,46,drift
418,1777352812718,1777352814552,192.168.35.90:57896,42.09,-5.42,1777352812359,-1843.9,8507424,8523217,46,drift
419,1777352813219,1777352815053,192.168.35.90:57896,41.02,-4.27,1777352812863,-1843.9,8529504,8545233,46,drift
420,1777352813719,1777352815554,192.168.35.90:57896,44.63,3.26,1777352813370,-1843.9,8551584,8567249,46,drift
421,1777352814129,1777352815954,192.168.35.90:57896,-38.78,-38.78,1777352813826,-1843.9,8573568,8586280,47,corrective_seek_small
422,1777352814317,1777352816152,192.168.35.90:57896,59.79,-17.90,1777352813826,-1843.9,8573568,8594728,47,drift
423,1777352814832,1777352816653,192.168.35.90:57896,58.66,-20.62,1777352813826,-1843.9,8573568,8616744,47,drift
424,1777352815319,1777352817155,192.168.35.90:57896,65.22,-8.00,1777352814835,-1843.8,8617632,8638760,47,drift
425,1777352815970,1777352817752,192.168.35.90:57896,62.95,-6.01,1777352815339,-1843.8,8639712,8665128,47,drift
426,1777352816418,1777352818253,192.168.35.90:57896,58.57,-0.28,1777352815845,-1843.8,8661792,8687400,47,drift
427,1777352816919,1777352818755,192.168.35.90:57896,65.08,1.38,1777352816350,-1843.9,8683872,8709160,47,drift
428,1777352817262,1777352819054,192.168.35.90:57896,62.52,5.95,1777352816350,-1843.9,8683872,8721350,48,corrective_seek_small
429,1777352817516,1777352819352,192.168.35.90:57896,29.37,-26.48,1777352816855,-1843.9,8705856,8734150,48,drift
430,1777352818018,1777352819854,192.168.35.90:57896,29.55,-21.87,1777352817864,-1843.9,8750016,8756166,48,drift
431,1777352818519,1777352820355,192.168.35.90:57896,33.41,-14.26,1777352818368,-1843.9,8772000,8778182,48,drift
432,1777352819118,1777352820951,192.168.35.90:57896,31.53,-55.98,1777352818822,-1843.9,8794080,8804806,48,drift
433,1777352819617,1777352821453,192.168.35.90:57896,29.93,-54.81,1777352819326,-1843.9,8816064,8826822,48,drift
434,1777352820117,1777352821954,192.168.35.90:57896,32.38,-47.74,1777352819832,-1843.9,8838144,8848838,48,drift
435,1777352820527,1777352822152,192.168.35.90:57896,-50.98,-50.98,1777352819832,-1843.9,8838144,8858922,49,corrective_seek_small
436,1777352820744,1777352822551,192.168.35.90:57896,57.67,-42.72,1777352820338,-1843.9,8860224,8875206,49,drift
437,1777352821221,1777352823053,192.168.35.90:57896,55.71,-35.20,1777352820843,-1843.9,8882208,8897478,49,drift
438,1777352821720,1777352823555,192.168.35.90:57896,60.07,-37.51,1777352821347,-1843.9,8904384,8919238,49,drift
439,1777352822322,1777352824152,192.168.35.90:57896,58.05,-29.80,1777352821851,-1843.9,8926464,8945862,49,drift
440,1777352822823,1777352824653,192.168.35.90:57896,54.65,-26.10,1777352822355,-1843.9,8948352,8967878,49,drift
441,1777352823323,1777352825154,192.168.35.90:57896,54.76,-18.29,1777352822860,-1843.9,8970432,8990150,49,drift
442,1777352823347,1777352825154,192.168.35.90:57896,55.55,-18.29,1777352822860,-1843.9,8970432,8988925,50,corrective_seek_small
443,1777352823917,1777352825752,192.168.35.90:57896,29.45,-50.44,1777352823366,-1844.0,8992512,9014781,50,drift
444,1777352824420,1777352826253,192.168.35.90:57896,28.36,-45.75,1777352823869,-1844.0,9014592,9037053,50,drift
445,1777352825070,1777352826851,192.168.35.90:57896,30.60,-85.33,1777352824828,-1844.1,9058752,9063421,50,drift
446,1777352825518,1777352827352,192.168.35.90:57896,28.82,-79.56,1777352825334,-1844.2,9080640,9085437,50,drift
447,1777352826072,1777352827853,192.168.35.90:57896,25.93,-77.80,1777352825840,-1844.2,9102720,9107453,50,drift
448,1777352826928,1777352828254,192.168.35.90:57896,-78.08,-78.08,1777352825840,-1844.2,9102720,9127095,51,corrective_seek_small
449,1777352826929,1777352828451,192.168.35.90:57896,66.25,-76.21,1777352825840,-1844.2,9102720,9133821,51,drift
450,1777352827121,1777352828952,192.168.35.90:57896,66.76,-64.01,1777352826849,-1844.3,9146880,9156093,51,drift
451,1777352827663,1777352829454,192.168.35.90:57896,65.55,-68.13,1777352826849,-1844.3,9146880,9178109,51,drift
452,1777352828119,1777352829954,192.168.35.90:57896,69.44,-58.91,1777352827857,-1844.4,9191040,9200125,51,drift
453,1777352828720,1777352830551,192.168.35.90:57896,67.19,-60.32,1777352827857,-1844.4,9191040,9226493,51,drift
454,1777352829217,1777352831054,192.168.35.90:57896,67.04,-46.80,1777352828868,-1844.4,9235104,9248765,51,drift
455,1777352829809,1777352831352,192.168.35.90:57896,68.86,-47.53,1777352828868,-1844.4,9235104,9260559,52,corrective_seek_small
456,1777352829810,1777352831554,192.168.35.90:57896,32.22,-88.94,1777352828868,-1844.4,9235104,9269007,52,drift
457,1777352830448,1777352832152,192.168.35.90:57896,32.59,-132.89,1777352829322,-1844.4,9257088,9295375,52,drift
458,1777352830818,1777352832653,192.168.35.90:57896,33.32,-123.31,1777352830332,-1844.5,9301152,9317391,52,drift
459,1777352831320,1777352833154,192.168.35.90:57896,31.81,-116.50,1777352830837,-1844.5,9323232,9339663,52,drift
460,1777352831950,1777352833751,192.168.35.90:57896,34.47,-113.05,1777352830837,-1844.5,9323232,9366031,52,drift
461,1777352832463,1777352834253,192.168.35.90:57896,31.88,-106.97,1777352831847,-1844.6,9367296,9388047,52,drift
462,1777352832525,1777352834354,192.168.35.90:57896,-104.73,-104.73,1777352831847,-1844.6,9367296,9394708,53,corrective_seek_small
463,1777352832919,1777352834754,192.168.35.90:57896,88.91,-59.51,1777352832352,-1844.6,9389376,9411860,53,drift
464,1777352833521,1777352835352,192.168.35.90:57896,86.58,-48.23,1777352833361,-1844.8,9433536,9438484,53,drift
465,1777352834018,1777352835853,192.168.35.90:57896,85.12,-38.92,1777352833866,-1844.8,9455520,9460756,53,drift
466,1777352834520,1777352836355,192.168.35.90:57896,90.90,-40.72,1777352834370,-1844.9,9477696,9482516,53,drift
467,1777352835172,1777352836951,192.168.35.90:57896,84.86,-82.97,1777352834824,-1844.9,9499680,9509140,53,drift
468,1777352835620,1777352837453,192.168.35.90:57896,85.27,-82.44,1777352835328,-1845.1,9521760,9531156,53,drift
469,1777352835663,1777352837453,192.168.35.90:57896,86.61,-82.44,1777352835328,-1845.1,9521760,9529502,54,corrective_seek_small
470,1777352836172,1777352837954,192.168.35.90:57896,42.27,-121.21,1777352835833,-1845.1,9543744,9551262,54,drift
471,1777352836717,1777352838552,192.168.35.90:57896,43.05,-121.61,1777352836338,-1844.9,9565824,9577374,54,drift
472,1777352837220,1777352839053,192.168.35.90:57896,42.75,-112.45,1777352836844,-1844.9,9587904,9599646,54,drift
473,1777352837718,1777352839555,192.168.35.90:57896,44.19,-111.82,1777352837349,-1844.7,9609888,9621406,54,drift
474,1777352838321,1777352840152,192.168.35.90:57896,41.15,-106.54,1777352837854,-1844.7,9632064,9648030,54,drift
475,1777352838766,1777352840552,192.168.35.90:57896,-106.21,-106.21,1777352837854,-1844.7,9632064,9668292,55,corrective_seek_small
476,1777352838821,1777352840653,192.168.35.90:57896,94.18,-52.38,1777352838359,-1844.5,9653952,9672132,55,drift
477,1777352839319,1777352841154,192.168.35.90:57896,97.99,-47.28,1777352838863,-1844.5,9676032,9694148,55,drift
478,1777352839920,1777352841752,192.168.35.90:57896,96.29,-39.25,1777352839368,-1844.4,9698112,9720772,55,drift
479,1777352840438,1777352842254,192.168.35.90:57896,93.95,-89.84,1777352839821,-1844.4,9720096,9742788,55,drift
480,1777352841018,1777352842851,192.168.35.90:57896,95.92,-79.24,1777352840830,-1844.2,9764256,9769156,55,drift
481,1777352841520,1777352843352,192.168.35.90:57896,93.98,-79.63,1777352841333,-1844.1,9786336,9791172,55,drift
482,1777352841729,1777352843555,192.168.35.90:57896,97.26,-82.34,1777352841333,-1844.1,9786336,9798243,56,corrective_seek_small
483,1777352842021,1777352843853,192.168.35.90:57896,45.64,-117.74,1777352841839,-1844.1,9808320,9811299,56,drift
484,1777352842518,1777352844354,192.168.35.90:57896,50.59,-118.76,1777352842344,-1844.1,9830496,9833059,56,drift
485,1777352843122,1777352844952,192.168.35.90:57896,47.39,-109.06,1777352842849,-1844.1,9852480,9859683,56,drift
486,1777352843621,1777352845453,192.168.35.90:57896,45.88,-105.65,1777352843355,-1844.1,9874464,9881699,56,drift
487,1777352844117,1777352845954,192.168.35.90:57896,48.94,-101.08,1777352843861,-1844.1,9896640,9903715,56,drift
488,1777352844724,1777352846551,192.168.35.90:57896,44.62,-93.23,1777352844364,-1844.1,9918624,9930339,56,drift
489,1777352844848,1777352846653,192.168.35.90:57896,-97.35,-97.35,1777352844364,-1844.1,9918624,9936838,57,corrective_seek_small
490,1777352845272,1777352847053,192.168.35.90:57896,94.73,-64.60,1777352844868,-1844.1,9941376,9954246,57,drift
491,1777352845719,1777352847554,192.168.35.90:57896,98.76,-99.50,1777352845320,-1844.1,9962688,9976006,57,drift
492,1777352846317,1777352848152,192.168.35.90:57896,95.63,-93.19,1777352845824,-1844.1,9984768,10002630,57,drift
493,1777352846823,1777352848654,192.168.35.90:57896,91.90,-86.88,1777352846328,-1844.1,10006752,10024902,57,drift
494,1777352847418,1777352849250,192.168.35.90:57896,96.07,-82.83,1777352846834,-1844.1,10028832,10051014,57,drift
495,1777352847921,1777352849752,192.168.35.90:57896,94.53,-80.01,1777352847338,-1844.1,10051008,10073286,57,drift
496,1777352847955,1777352849752,192.168.35.90:57896,94.98,-80.01,1777352847338,-1844.1,10051008,10071448,58,corrective_seek_small
497,1777352848420,1777352850253,192.168.35.90:57896,45.77,-130.00,1777352847842,-1844.1,10072992,10092952,58,drift
498,1777352849235,1777352850851,192.168.35.90:57896,48.57,-126.77,1777352847842,-1844.1,10072992,10119320,58,drift
499,1777352849518,1777352851352,192.168.35.90:57896,48.36,-114.21,1777352849356,-1844.0,10139040,10141336,58,drift
500,1777352850017,1777352851853,192.168.35.90:57896,46.45,-108.41,1777352849859,-1844.0,10161120,10163608,58,drift
501,1777352850516,1777352852355,192.168.35.90:57896,49.32,-107.37,1777352850366,-1844.1,10183200,10185368,58,drift
502,1777352850929,1777352852754,192.168.35.90:57896,-105.76,-105.76,1777352850366,-1844.1,10183200,10205620,59,corrective_seek_small
503,1777352851118,1777352852951,192.168.35.90:57896,101.16,-52.09,1777352850870,-1844.1,10205280,10214068,59,drift
504,1777352851617,1777352853453,192.168.35.90:57896,99.44,-100.83,1777352851324,-1844.2,10227264,10236084,59,drift
505,1777352852220,1777352854050,192.168.35.90:57896,102.00,-94.61,1777352851829,-1844.2,10249440,10262452,59,drift
506,1777352852718,1777352854552,192.168.35.90:57896,98.74,-88.59,1777352852333,-1844.3,10271424,10284724,59,drift
507,1777352853218,1777352855053,192.168.35.90:57896,100.21,-82.47,1777352852839,-1844.3,10293408,10306740,59,drift
508,1777352853818,1777352855650,192.168.35.90:57896,103.55,-75.46,1777352853345,-1844.3,10315584,10333108,59,drift
509,1777352854029,1777352855853,192.168.35.90:57896,101.45,-71.47,1777352853850,-1844.4,10337568,10340087,60,corrective_seek_small
510,1777352854371,1777352856151,192.168.35.90:57896,51.73,-122.79,1777352853850,-1844.4,10337568,10352887,60,drift
511,1777352854820,1777352856653,192.168.35.90:57896,50.96,-114.88,1777352854356,-1844.4,10359648,10375159,60,drift
512,1777352855319,1777352857155,192.168.35.90:57896,53.97,-115.65,1777352854861,-1844.4,10381728,10396919,60,drift
513,1777352855918,1777352857751,192.168.35.90:57896,52.16,-105.10,1777352855365,-1844.5,10403712,10423543,60,drift
514,1777352856419,1777352858253,192.168.35.90:57896,50.29,-104.91,1777352855870,-1844.5,10425792,10445559,60,drift
515,1777352857017,1777352858850,192.168.35.90:57896,50.95,-144.86,1777352856829,-1844.5,10469952,10471927,60,drift
516,1777352857125,1777352858952,192.168.35.90:57896,-144.01,-144.01,1777352856829,-1844.5,10469952,10479966,61,corrective_seek_small
517,1777352857565,1777352859352,192.168.35.90:57896,123.65,-66.97,1777352857334,-1844.6,10491840,10497118,61,drift
518,1777352858019,1777352859853,192.168.35.90:57896,121.50,-65.53,1777352857840,-1844.6,10513920,10519134,61,drift
519,1777352858520,1777352860355,192.168.35.90:57896,125.70,-65.40,1777352858345,-1844.6,10536000,10540894,61,drift
520,1777352859319,1777352860951,192.168.35.90:57896,124.19,-60.01,1777352858345,-1844.6,10536000,10567518,61,drift
521,1777352859619,1777352861453,192.168.35.90:57896,122.12,-47.98,1777352859355,-1844.7,10580064,10589790,61,drift
522,1777352860220,1777352862050,192.168.35.90:57896,124.23,-45.35,1777352859861,-1844.7,10602144,10615902,61,drift
523,1777352860252,1777352862050,192.168.35.90:57896,124.23,-45.35,1777352859861,-1844.7,10602144,10613675,62,corrective_seek_small
524,1777352860717,1777352862551,192.168.35.90:57896,60.59,-105.24,1777352859861,-1844.7,10602144,10635435,62,drift
525,1777352861219,1777352863053,192.168.35.90:57896,59.35,-149.23,1777352860820,-1843.5,10646208,10657451,62,drift
526,1777352861820,1777352863650,192.168.35.90:57896,61.14,-145.26,1777352861324,-1842.5,10668384,10683819,62,drift
527,1777352862325,1777352864152,192.168.35.90:57896,58.95,-145.68,1777352861827,-1842.5,10690368,10705835,62,drift
528,1777352862821,1777352864653,192.168.35.90:57896,54.73,-137.18,1777352862333,-1841.2,10712352,10728107,62,drift
529,1777352863230,1777352865053,192.168.35.90:57896,-132.70,-132.70,1777352862837,-1841.2,10734432,10748953,63,corrective_seek_small
530,1777352863318,1777352865154,192.168.35.90:57896,121.82,-75.87,1777352862837,-1841.2,10734432,10752793,63,drift
531,1777352863919,1777352865752,192.168.35.90:57896,122.77,-70.82,1777352863341,-1840.1,10756512,10779161,63,drift
532,1777352864472,1777352866253,192.168.35.90:57896,120.28,-67.19,1777352863847,-1840.1,10778496,10801177,63,drift
533,1777352864919,1777352866755,192.168.35.90:57896,124.62,-61.14,1777352864353,-1839.2,10800576,10823193,63,drift
534,1777352865519,1777352867352,192.168.35.90:57896,121.85,-49.41,1777352865362,-1839.2,10844736,10849817,63,drift
535,1777352866018,1777352867854,192.168.35.90:57896,119.43,-54.39,1777352865362,-1838.4,10844736,10871833,63,drift
536,1777352866469,1777352868152,192.168.35.90:57896,123.09,-48.92,1777352865362,-1838.4,10844736,10882431,64,corrective_seek_small
537,1777352866573,1777352868354,192.168.35.90:57896,55.61,-163.90,1777352866324,-1838.4,10888896,10890879,64,drift
538,1777352866618,1777352868451,192.168.35.90:57896,55.61,0.00,1777352866324,-1837.6,10888896,10895231,64,anchor_reset_offset_drift
539,1777352869424,1777352871251,192.168.35.90:57896,55.61,0.00,1777352868846,-1837.3,10999104,11018623,64,anchor_set
540,1777352869616,1777352871352,192.168.35.90:57896,-0.67,-8.61,1777352868846,-1837.3,10999104,11028847,64,drift
541,1777352870020,1777352871853,192.168.35.90:57896,-2.54,-3.79,1777352869855,-1837.9,11043264,11050863,64,drift
542,1777352870619,1777352872451,192.168.35.90:57896,0.22,4.64,1777352870359,-1838.4,11065248,11077231,64,drift
543,1777352871120,1777352872951,192.168.35.90:57896,1.88,7.93,1777352870864,-1838.4,11087328,11099247,64,drift
544,1777352871619,1777352873453,192.168.35.90:57896,0.68,13.71,1777352871368,-1838.8,11109408,11121519,64,drift
545,1777352872119,1777352873954,192.168.35.90:57896,4.20,-32.17,1777352871823,-1838.8,11131296,11143279,64,drift
546,1777352872670,1777352873954,192.168.35.90:57896,-32.17,-32.17,1777352871823,-1838.8,11131296,11144500,65,corrective_seek_small
547,1777352872671,1777352874456,192.168.35.90:57896,18.72,-13.92,1777352871823,-1838.8,11131296,11166260,65,drift
548,1777352873216,1777352875053,192.168.35.90:57896,16.90,-6.93,1777352872835,-1839.3,11175552,11192628,65,drift
549,1777352873718,1777352875554,192.168.35.90:57896,14.76,0.42,1777352873339,-1839.6,11197536,11214900,65,drift
550,1777352874322,1777352876152,192.168.35.90:57896,15.74,9.34,1777352873844,-1839.6,11219520,11241268,65,drift
551,1777352874990,1777352876654,192.168.35.90:57896,14.58,5.37,1777352873844,-1839.6,11219520,11263284,65,drift
552,1777352875336,1777352877155,192.168.35.90:57896,20.86,20.63,1777352874857,-1840.0,11263680,11285300,65,drift
553,1777352875424,1777352877251,192.168.35.90:57896,21.54,21.54,1777352874857,-1840.0,11263680,11289433,66,corrective_seek_small
554,1777352875917,1777352877752,192.168.35.90:57896,7.19,9.54,1777352875362,-1840.3,11285664,11310937,66,drift
555,1777352876422,1777352878253,192.168.35.90:57896,7.06,15.17,1777352875868,-1840.3,11307840,11333209,66,drift
556,1777352876920,1777352878755,192.168.35.90:57896,8.12,-29.91,1777352876323,-1840.5,11329824,11355225,66,drift
557,1777352877518,1777352879352,192.168.35.90:57896,8.01,-21.07,1777352877332,-1840.8,11373984,11381593,66,drift
558,1777352878016,1777352879853,192.168.35.90:57896,6.61,-18.67,1777352877836,-1840.8,11395968,11403609,66,drift
559,1777352878671,1777352880450,192.168.35.90:57896,9.88,-10.15,1777352878341,-1841.2,11418048,11429977,66,drift
560,1777352879119,1777352880951,192.168.35.90:57896,9.41,-0.03,1777352878847,-1841.2,11440032,11452249,66,drift
561,1777352879672,1777352881453,192.168.35.90:57896,8.15,-1.47,1777352879352,-1841.4,11462208,11474265,66,drift
562,1777352880228,1777352882050,192.168.35.90:57896,11.61,10.04,1777352879858,-1841.4,11484192,11500633,66,drift
563,1777352880719,1777352882552,192.168.35.90:57896,8.25,10.51,1777352880362,-1841.6,11506176,11522649,66,drift
564,1777352881218,1777352883054,192.168.35.90:57896,7.76,17.55,1777352880868,-1841.6,11528256,11544921,66,drift
565,1777352881432,1777352883250,192.168.35.90:57896,21.06,21.06,1777352880868,-1841.6,11528256,11553161,67,corrective_seek_small
566,1777352881819,1777352883651,192.168.35.90:57896,-1.24,-44.13,1777352881324,-1841.7,11550240,11570313,67,drift
567,1777352882317,1777352884152,192.168.35.90:57896,-1.64,-36.36,1777352881828,-1841.7,11572320,11592585,67,drift
568,1777352882817,1777352884653,192.168.35.90:57896,-2.73,-36.00,1777352882333,-1841.8,11594400,11614601,67,drift
569,1777352883325,1777352885155,192.168.35.90:57896,-2.87,-31.20,1777352882839,-1841.8,11616384,11636617,67,drift
570,1777352883987,1777352885811,192.168.35.90:57896,-0.47,-14.53,1777352883851,-1842.0,11660640,11665801,67,drift
571,1777352884519,1777352886349,192.168.35.90:57896,2.62,-9.63,1777352884356,-1842.2,11682624,11689353,67,drift
572,1777352885021,1777352886850,192.168.35.90:57896,1.10,-2.67,1777352884861,-1842.2,11704704,11711625,67,drift
573,1777352885521,1777352887351,192.168.35.90:57896,1.53,0.00,1777352885366,-1842.4,11726784,11733641,67,anchor_reset_offset_drift
574,1777352885620,1777352887454,192.168.35.90:57896,1.53,0.00,1777352885366,-1842.4,11726784,11737993,67,anchor_set
575,1777352885717,1777352887555,192.168.35.90:57896,2.44,-5.73,1777352885366,-1842.4,11726784,11742310,67,drift
576,1777352886318,1777352888152,192.168.35.90:57896,1.29,-46.26,1777352885822,-1842.4,11748864,11768934,67,drift
577,1777352886771,1777352888551,192.168.35.90:57896,-37.34,-37.34,1777352886326,-1842.6,11770752,11787677,68,corrective_seek_small
578,1777352886871,1777352888653,192.168.35.90:57896,18.65,-22.05,1777352886326,-1842.6,11770752,11791773,68,drift
579,1777352887318,1777352889155,192.168.35.90:57896,21.44,-16.32,1777352886833,-1842.6,11792832,11813789,68,drift
580,1777352887917,1777352889752,192.168.35.90:57896,19.35,-14.17,1777352887337,-1842.7,11814912,11840157,68,drift
581,1777352888417,1777352890254,192.168.35.90:57896,18.37,-6.80,1777352887843,-1842.7,11836992,11862429,68,drift
582,1777352888919,1777352890755,192.168.35.90:57896,20.98,-8.37,1777352888346,-1842.8,11859072,11884189,68,drift
583,1777352889776,1777352891352,192.168.35.90:57896,19.19,1.77,1777352888851,-1842.8,11881056,11910813,68,drift
584,1777352889777,1777352891555,192.168.35.90:57896,21.78,-0.58,1777352888851,-1842.8,11881056,11919293,69,corrective_seek_small
585,1777352890017,1777352891853,192.168.35.90:57896,7.44,-5.28,1777352889862,-1843.0,11925120,11932093,69,drift
586,1777352890033,0,host,0.00,0.00,1777352889963,0.0,11929440,0,0,host_state_sync_sent
587,1777352890033,0,host,0.00,0.00,1777352889963,0.0,11929440,0,0,host_pause
588,1777352890087,1777352891853,192.168.35.90:57896,7.44,0.00,1777352889963,-1843.0,11929440,11932093,69,host_state_sync_recv
589,1777352890452,1777352891853,192.168.35.90:57896,7.44,0.00,1777352889963,-1843.0,11929440,11932093,69,guest_stop
