seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,out_lat_host_raw,out_lat_guest_raw,out_lat_delta_current,out_lat_delta_anchored,raw_offset_ms,win_min_raw_offset_ms,last_rtt_ms,win_min_rtt_ms,event
46,1777716428194,1777716428954,192.168.35.43:51808,-2.73,-1.29,1777716427943,-763.8,1012128,1023514,0,7.70,19.96,12.26,12.53,-751.0,-763.0,41,10,drift
47,1777716428795,1777716429550,192.168.35.43:51808,-5.65,7.31,1777716428448,-763.7,1034208,1050138,0,7.50,23.13,15.63,12.53,-756.0,-763.0,26,10,drift
48,1777716429294,1777716430052,192.168.35.43:51808,-7.08,8.05,1777716428953,-763.7,1056288,1072154,0,8.04,24.47,16.43,12.53,-756.0,-763.0,26,10,drift
49,1777716429794,1777716430554,192.168.35.43:51808,-4.28,15.89,1777716429458,-763.6,1078272,1094170,0,7.74,19.99,12.24,12.53,-749.0,-763.0,43,10,drift
50,1777716430395,1777716431151,192.168.35.43:51808,-5.21,18.18,1777716429962,-763.6,1100352,1120538,0,8.52,22.71,14.19,12.53,-749.0,-763.0,43,10,drift
51,1777716430897,1777716431652,192.168.35.43:51808,-7.13,25.13,1777716430469,-763.6,1122528,1142810,0,8.41,23.76,15.36,12.53,-746.0,-763.0,45,10,drift
52,1777716431399,1777716432154,192.168.35.43:51808,-2.15,-22.16,1777716430925,-763.6,1144512,1164570,0,8.05,19.61,11.56,12.53,-746.0,-763.0,45,10,drift
53,1777716431896,1777716432655,192.168.35.43:51808,-4.05,-16.35,1777716431429,-763.2,1166592,1186842,0,7.37,20.12,12.75,12.53,-750.0,-760.0,46,24,drift
54,1777716432496,1777716433252,192.168.35.43:51808,-6.17,-13.46,1777716431934,-763.2,1188672,1213210,0,8.14,23.24,15.10,12.53,-750.0,-760.0,46,24,drift
55,1777716432996,1777716433753,192.168.35.43:51808,-8.00,-6.06,1777716432438,-762.5,1210656,1235482,0,8.21,24.71,16.50,12.53,-747.0,-756.0,48,26,drift
56,1777716433599,1777716434351,192.168.35.43:51808,-5.73,4.39,1777716433447,-762.5,1254816,1261850,0,7.89,21.49,13.60,12.53,-747.0,-756.0,48,26,drift
57,1777716433699,1777716434453,192.168.35.43:51808,-5.73,0.00,1777716433447,-761.8,1254816,1266202,0,0.00,0.00,0.00,0.00,-742.0,-756.0,63,26,anchor_reset_offset_drift
58,1777716433799,1777716434554,192.168.35.43:51808,-5.73,0.00,1777716433447,-761.8,1254816,1270810,0,0.00,0.00,0.00,0.00,-742.0,-756.0,63,26,anchor_set
59,1777716434096,1777716434852,192.168.35.43:51808,1.86,4.63,1777716433951,-761.8,1276800,1283786,0,8.82,23.44,14.63,15.71,-742.0,-756.0,63,26,drift
60,1777716434597,1777716435353,192.168.35.43:51808,-1.22,6.14,1777716434457,-761.8,1298880,1305802,0,7.90,24.57,16.67,15.71,-742.0,-756.0,63,26,drift
61,1777716435096,1777716435855,192.168.35.43:51808,1.85,13.31,1777716434964,-761.3,1320960,1327818,0,8.04,20.51,12.46,15.71,-740.0,-756.0,59,26,drift
62,1777716435703,1777716436453,192.168.35.43:51808,2.08,23.49,1777716435470,-760.7,1343040,1354442,0,9.60,22.39,12.79,15.71,-740.0,-756.0,60,26,drift
63,1777716436198,1777716436954,192.168.35.43:51808,-0.06,-25.52,1777716435924,-760.7,1365024,1376458,0,8.49,24.02,15.53,15.71,-740.0,-756.0,60,26,drift
64,1777716436798,1777716437551,192.168.35.43:51808,0.97,-15.44,1777716436430,-760.3,1387008,1402826,0,8.13,21.52,13.39,15.71,-741.0,-756.0,58,26,drift
65,1777716437298,1777716438052,192.168.35.43:51808,-0.03,-14.40,1777716436935,-760.3,1409088,1424842,0,7.97,22.87,14.90,15.71,-741.0,-756.0,58,26,drift
66,1777716437796,1777716438553,192.168.35.43:51808,-1.60,-6.63,1777716437439,-759.8,1431072,1447114,0,8.45,24.68,16.23,15.71,-743.0,-756.0,64,26,drift
67,1777716438297,1777716439055,192.168.35.43:51808,-3.84,-5.51,1777716437945,-759.8,1453152,1469130,0,7.73,25.39,17.66,15.71,-743.0,-756.0,64,26,drift
68,1777716438898,1777716439652,192.168.35.43:51808,-0.13,2.03,1777716438449,-759.5,1475232,1495498,0,8.84,22.81,13.96,15.71,-756.0,-756.0,40,40,drift
69,1777716439398,1777716440153,192.168.35.43:51808,-3.58,4.97,1777716438955,-759.5,1497216,1517514,0,7.51,24.26,16.75,15.71,-756.0,-756.0,40,40,drift
70,1777716440000,1777716440751,192.168.35.43:51808,-1.67,11.78,1777716439461,-758.4,1519296,1543882,0,7.88,22.01,14.13,15.71,-749.0,-749.0,38,38,drift
71,1777716440496,1777716441252,192.168.35.43:51808,-2.60,12.85,1777716439966,-758.4,1541376,1565898,0,7.76,23.37,15.61,15.71,-749.0,-749.0,38,38,drift
72,1777716440997,1777716441753,192.168.35.43:51808,-4.64,19.36,1777716440469,-757.5,1563360,1588170,0,7.66,24.35,16.69,15.71,-745.0,-749.0,49,38,drift
73,1777716441597,1777716442351,192.168.35.43:51808,-2.25,-18.12,1777716441430,-757.5,1607520,1614538,0,7.78,21.50,13.72,15.71,-745.0,-749.0,49,38,drift
74,1777716442098,1777716442852,192.168.35.43:51808,-4.53,-19.19,1777716441934,-756.9,1629600,1636554,0,7.90,23.70,15.80,15.71,-752.0,-752.0,36,36,drift
75,1777716442598,1777716443353,192.168.35.43:51808,-4.07,-18.55,1777716442437,-756.9,1651680,1658570,0,8.60,24.31,15.71,15.71,-752.0,-752.0,36,36,drift
76,1777716442698,1777716443455,192.168.35.43:51808,-4.07,0.00,1777716442437,-756.4,1651680,1662922,0,0.00,0.00,0.00,0.00,-749.0,-752.0,41,36,anchor_reset_offset_drift
77,1777716442799,1777716443551,192.168.35.43:51808,-4.07,0.00,1777716442437,-756.4,1651680,1667274,0,0.00,0.00,0.00,0.00,-749.0,-752.0,41,36,anchor_set
78,1777716443198,1777716443951,192.168.35.43:51808,-1.27,0.28,1777716442942,-756.4,1673664,1685463,0,7.25,21.95,14.70,13.74,-749.0,-752.0,41,36,drift
79,1777716443697,1777716444452,192.168.35.43:51808,-1.02,8.58,1777716443447,-756.0,1695744,1707735,0,8.20,22.50,14.31,13.74,-750.0,-752.0,41,36,drift
80,1777716444203,1777716444953,192.168.35.43:51808,-3.91,8.93,1777716443950,-756.0,1717728,1729751,0,7.57,24.26,16.68,13.74,-750.0,-752.0,41,36,drift
81,1777716444798,1777716445551,192.168.35.43:51808,-1.11,14.36,1777716444456,-755.6,1739904,1756119,0,7.79,21.70,13.91,13.74,-798.0,-752.0,143,36,drift
82,1777716445296,1777716446052,192.168.35.43:51808,-1.20,19.62,1777716444962,-755.6,1761888,1778135,0,8.65,23.02,14.38,13.74,-798.0,-752.0,143,36,drift
83,1777716445798,1777716446554,192.168.35.43:51808,-2.20,27.39,1777716445466,-756.5,1783872,1800407,0,8.14,24.22,16.08,13.74,-765.0,-765.0,9,9,drift
84,1777716446396,1777716447151,192.168.35.43:51808,-0.58,35.41,1777716445972,-756.5,1805952,1826775,0,7.70,22.00,14.30,13.74,-765.0,-765.0,9,9,drift
85,1777716446895,1777716447652,192.168.35.43:51808,0.12,-14.93,1777716446426,-757.4,1828128,1848791,0,8.55,23.41,14.85,13.74,-775.0,-765.0,28,9,drift
86,1777716447397,1777716448153,192.168.35.43:51808,-1.63,-9.85,1777716446931,-757.4,1850016,1870807,0,7.67,24.34,16.68,13.74,-775.0,-765.0,28,9,drift
87,1777716447997,1777716448751,192.168.35.43:51808,1.14,-3.33,1777716447437,-758.1,1872192,1897175,0,8.04,22.01,13.97,13.74,-773.0,-765.0,26,9,drift
88,1777716448498,1777716449252,192.168.35.43:51808,1.09,5.26,1777716447943,-758.1,1894272,1919447,0,8.49,23.22,14.73,13.74,-773.0,-765.0,26,9,drift
89,1777716448997,1777716449754,192.168.35.43:51808,-0.39,12.13,1777716448450,-758.8,1916160,1941463,0,7.74,24.19,16.46,13.74,-769.0,-765.0,29,9,drift
90,1777716449496,1777716450255,192.168.35.43:51808,4.56,13.59,1777716448957,-758.8,1938336,1963223,0,8.65,20.22,11.57,13.74,-769.0,-765.0,29,9,drift
91,1777716450095,1777716450852,192.168.35.43:51808,2.86,28.26,1777716449966,-759.4,1982400,1989847,0,9.35,23.39,14.04,13.74,-755.0,-765.0,26,9,drift
92,1777716450597,1777716451353,192.168.35.43:51808,-0.20,33.23,1777716450470,-759.4,2004480,2012119,0,7.75,24.19,16.44,13.74,-755.0,-765.0,26,9,drift
93,1777716451101,1777716451855,192.168.35.43:51808,4.70,-15.36,1777716450926,-760.0,2026560,2033879,0,8.08,20.40,12.32,13.74,-753.0,-765.0,36,9,drift
94,1777716451698,1777716452452,192.168.35.43:51808,3.28,-4.04,1777716451431,-760.5,2048544,2060503,0,7.93,22.64,14.72,13.74,-765.0,-765.0,10,9,drift
95,1777716452197,1777716452954,192.168.35.43:51808,0.80,-3.53,1777716451937,-760.5,2070624,2082519,0,7.92,24.68,16.76,13.74,-765.0,-765.0,10,9,drift
96,1777716452699,1777716453455,192.168.35.43:51808,5.59,2.85,1777716452441,-760.9,2092704,2104535,0,8.07,20.44,12.37,13.74,-764.0,-765.0,10,9,drift
97,1777716453296,1777716454053,192.168.35.43:51808,3.63,6.38,1777716452945,-760.9,2114688,2130903,0,9.19,23.44,14.25,13.74,-764.0,-765.0,10,9,drift
98,1777716453803,1777716454553,192.168.35.43:51808,1.26,12.58,1777716453449,-761.4,2136768,2153175,0,7.68,24.49,16.81,13.74,-765.0,-765.0,17,9,drift
99,1777716454395,1777716455151,192.168.35.43:51808,3.41,20.76,1777716453955,-761.4,2158848,2179543,0,8.12,21.99,13.87,13.74,-765.0,-765.0,17,9,drift
100,1777716454697,1777716455449,192.168.35.43:51808,3.73,0.00,1777716454459,-761.7,2180928,2192599,0,0.00,0.00,0.00,0.00,-764.0,-765.0,12,9,anchor_reset_offset_drift
101,1777716454798,1777716455551,192.168.35.43:51808,3.73,0.00,1777716454459,-761.7,2180928,2197207,0,0.00,0.00,0.00,0.00,-764.0,-765.0,12,9,anchor_set
102,1777716454896,1777716455652,192.168.35.43:51808,-0.65,-9.49,1777716454459,-761.7,2180928,2200174,0,8.65,23.27,14.62,13.26,-764.0,-765.0,12,9,drift
103,1777716455401,1777716456154,192.168.35.43:51808,-1.69,-6.80,1777716454964,-761.7,2202912,2222190,0,8.39,24.06,15.66,13.26,-764.0,-765.0,12,9,drift
104,1777716455997,1777716456751,192.168.35.43:51808,-0.13,1.58,1777716455470,-761.9,2224992,2248558,0,8.20,21.94,13.74,13.26,-763.0,-764.0,13,10,drift
105,1777716456495,1777716457252,192.168.35.43:51808,-1.18,-42.41,1777716455924,-761.9,2247072,2270830,0,8.34,23.43,15.09,13.26,-763.0,-764.0,13,10,drift
106,1777716456996,1777716457754,192.168.35.43:51808,4.18,-38.51,1777716456430,-762.2,2269056,2292590,0,8.73,19.04,10.32,13.26,-764.0,-764.0,12,10,drift
107,1777716457498,1777716458255,192.168.35.43:51808,1.73,-32.93,1777716456934,-762.2,2291136,2314862,0,8.34,20.42,12.09,13.26,-764.0,-764.0,12,10,drift
108,1777716458097,1777716458852,192.168.35.43:51808,-0.24,-22.39,1777716457945,-762.3,2335200,2341230,0,8.49,22.95,14.46,13.26,-764.0,-764.0,12,10,drift
109,1777716458599,1777716459353,192.168.35.43:51808,-1.52,-16.83,1777716458449,-762.3,2357280,2363502,0,7.99,24.25,16.26,13.26,-764.0,-764.0,12,10,drift
110,1777716459194,1777716459951,192.168.35.43:51808,0.85,-10.36,1777716458953,-762.5,2379360,2389870,0,9.15,22.34,13.19,13.26,-757.0,-764.0,25,10,drift
111,1777716459695,1777716460452,192.168.35.43:51808,-0.74,-5.99,1777716459460,-762.7,2401344,2411886,0,7.57,23.26,15.69,13.26,-763.0,-764.0,12,10,drift
112,1777716460195,1777716460954,192.168.35.43:51808,3.61,-5.90,1777716459965,-762.7,2423424,2433646,0,8.03,19.37,11.34,13.26,-763.0,-764.0,12,10,drift
113,1777716460796,1777716461551,192.168.35.43:51808,1.44,4.15,1777716460471,-762.8,2445504,2460270,0,8.39,21.85,13.46,13.26,-764.0,-764.0,11,10,drift
114,1777716461305,1777716462052,192.168.35.43:51808,0.13,-37.52,1777716460925,-762.8,2467488,2482542,0,8.28,22.95,14.67,13.26,-764.0,-764.0,11,10,drift
115,1777716461958,1777716462554,192.168.35.43:51808,-2.80,-33.42,1777716461432,-762.8,2489472,2504558,0,7.85,24.15,16.30,13.26,-764.0,-764.0,11,10,drift
116,1777716462397,1777716463151,192.168.35.43:51808,1.95,4.48,1777716461988,-762.9,2512512,2530926,0,8.75,21.73,12.98,13.26,-926.0,-764.0,353,10,drift
117,1777716462898,1777716463653,192.168.35.43:51808,-0.74,-24.38,1777716462442,-763.0,2533632,2552942,0,7.44,21.71,14.27,13.26,-771.0,-764.0,21,11,drift
118,1777716463397,1777716464154,192.168.35.43:51808,-2.39,-15.51,1777716462948,-763.0,2555616,2575214,0,7.59,24.52,16.93,13.26,-771.0,-764.0,21,11,drift
119,1777716463901,1777716464655,192.168.35.43:51808,0.68,-13.93,1777716463452,-763.1,2577792,2597230,0,8.59,23.41,14.82,13.26,-773.0,-764.0,24,11,drift
120,1777716464498,1777716465253,192.168.35.43:51808,0.34,-9.17,1777716463957,-763.1,2599872,2623598,0,8.54,22.83,14.29,13.26,-773.0,-764.0,24,11,drift
121,1777716464997,1777716465753,192.168.35.43:51808,-1.39,-3.94,1777716464461,-763.2,2621760,2645614,0,8.09,24.14,16.05,13.26,-772.0,-764.0,23,11,drift
122,1777716465597,1777716466351,192.168.35.43:51808,1.82,5.11,1777716464968,-763.2,2643840,2671982,0,8.40,21.63,13.23,13.26,-772.0,-764.0,23,11,drift
123,1777716466102,1777716466852,192.168.35.43:51808,0.52,-45.05,1777716465422,-763.3,2665920,2693998,0,8.16,23.18,15.02,13.26,-760.0,-764.0,20,11,drift
124,1777716466597,1777716467353,192.168.35.43:51808,-1.07,-34.12,1777716466432,-763.3,2710080,2716270,0,7.37,24.14,16.77,13.26,-760.0,-764.0,20,11,drift
125,1777716467100,1777716467855,192.168.35.43:51808,0.66,-35.91,1777716466936,-763.4,2732160,2738030,0,7.15,20.52,13.37,13.26,-764.0,-764.0,12,11,drift
126,1777716467700,1777716468452,192.168.35.43:51808,1.66,-23.34,1777716467441,-763.4,2754144,2764654,0,7.82,21.91,14.08,13.26,-764.0,-764.0,12,11,drift
127,1777716468198,1777716468953,192.168.35.43:51808,-1.00,-21.38,1777716467946,-763.4,2776128,2786670,0,7.57,24.42,16.85,13.26,-764.0,-764.0,12,11,drift
128,1777716468795,1777716469551,192.168.35.43:51808,1.67,-16.76,1777716468450,-763.5,2798304,2813038,0,8.78,22.12,13.34,13.26,-766.0,-764.0,12,11,drift
129,1777716469296,1777716470053,192.168.35.43:51808,0.33,-8.64,1777716468955,-763.5,2820288,2835310,0,8.35,23.11,14.75,13.26,-766.0,-764.0,12,11,drift
130,1777716469796,1777716470553,192.168.35.43:51808,-0.99,-8.21,1777716469459,-763.7,2842368,2857326,0,7.15,24.27,17.12,13.26,-766.0,-766.0,10,10,drift
131,1777716470297,1777716471055,192.168.35.43:51808,1.81,-3.96,1777716469963,-763.7,2864448,2879342,0,7.31,20.74,13.43,13.26,-766.0,-766.0,10,10,drift
132,1777716470896,1777716471652,192.168.35.43:51808,0.82,0.94,1777716470467,-764.0,2886432,2905710,0,8.16,23.32,15.16,13.26,-762.0,-766.0,13,10,drift
133,1777716471399,1777716472154,192.168.35.43:51808,-0.48,8.19,1777716470971,-764.0,2908416,2927982,0,8.10,24.54,16.44,13.26,-762.0,-766.0,13,10,drift
134,1777716471897,1777716472655,192.168.35.43:51808,4.06,-38.58,1777716471428,-764.2,2930496,2949742,0,7.77,19.93,12.16,13.26,-764.0,-766.0,12,10,drift
135,1777716472498,1777716473252,192.168.35.43:51808,1.21,-31.25,1777716471932,-764.2,2952576,2976366,0,8.08,22.94,14.87,13.26,-764.0,-766.0,12,10,drift
136,1777716472997,1777716473753,192.168.35.43:51808,-0.00,-29.38,1777716472437,-764.3,2974656,2998382,0,8.40,24.13,15.73,13.26,-769.0,-766.0,15,10,drift
137,1777716473496,1777716474255,192.168.35.43:51808,3.15,-23.03,1777716472942,-764.3,2996640,3020398,0,7.19,20.30,13.11,13.26,-769.0,-766.0,15,10,drift
138,1777716474103,1777716474853,192.168.35.43:51808,0.80,-7.83,1777716473955,-764.4,3040800,3047022,0,7.50,22.83,15.33,13.26,-765.0,-765.0,9,9,drift
139,1777716474596,1777716475354,192.168.35.43:51808,-0.73,-8.65,1777716474458,-764.4,3062880,3069038,0,7.71,24.41,16.70,13.26,-765.0,-765.0,9,9,drift
140,1777716475098,1777716475855,192.168.35.43:51808,3.91,-8.46,1777716474962,-764.5,3084960,3090798,0,8.08,20.38,12.31,13.26,-749.0,-765.0,39,9,drift
141,1777716475697,1777716476452,192.168.35.43:51808,2.77,2.28,1777716475466,-764.5,3106944,3117422,0,9.29,23.13,13.84,13.26,-771.0,-765.0,24,9,drift
142,1777716476197,1777716476953,192.168.35.43:51808,0.84,10.38,1777716475973,-764.5,3129024,3139694,0,8.64,24.73,16.10,13.26,-771.0,-765.0,24,9,drift
143,1777716476696,1777716477455,192.168.35.43:51808,3.22,-40.08,1777716476428,-764.6,3151104,3161454,0,7.85,20.20,12.34,13.26,-773.0,-765.0,27,9,drift
144,1777716477310,1777716478052,192.168.35.43:51808,1.56,-27.55,1777716476935,-764.6,3173088,3188078,0,8.33,23.36,15.03,13.26,-773.0,-765.0,27,9,drift
145,1777716477798,1777716478553,192.168.35.43:51808,1.67,-26.21,1777716477439,-764.6,3195168,3210094,0,8.79,24.07,15.28,13.26,-772.0,-765.0,22,9,drift
146,1777716478397,1777716479151,192.168.35.43:51808,2.12,-16.70,1777716477946,-764.6,3217152,3236462,0,7.65,21.83,14.18,13.26,-772.0,-765.0,22,9,drift
147,1777716478896,1777716479653,192.168.35.43:51808,2.03,-18.18,1777716478450,-764.7,3239328,3258478,0,8.92,22.99,14.07,13.26,-759.0,-765.0,22,9,drift
148,1777716479395,1777716480154,192.168.35.43:51808,-0.43,-8.04,1777716478955,-764.7,3261216,3280750,0,8.15,24.79,16.64,13.26,-759.0,-765.0,22,9,drift
149,1777716479898,1777716480655,192.168.35.43:51808,-0.95,-5.09,1777716479461,-764.7,3283296,3302766,0,8.21,25.48,17.27,13.26,-766.0,-765.0,14,9,drift
150,1777716480496,1777716481252,192.168.35.43:51808,1.71,2.47,1777716479966,-764.7,3305376,3329134,0,7.96,22.91,14.94,13.26,-766.0,-765.0,14,9,drift
151,1777716480997,1777716481753,192.168.35.43:51808,1.68,4.61,1777716480471,-764.7,3327456,3351150,0,9.00,24.38,15.38,13.26,-766.0,-765.0,10,9,drift
152,1777716481601,1777716482356,192.168.35.43:51808,0.48,-33.04,1777716481432,-764.7,3371520,3377774,0,7.38,22.96,15.58,13.26,-766.0,-765.0,10,9,drift
153,1777716482196,1777716482953,192.168.35.43:51808,0.58,-27.59,1777716481938,-764.7,3393600,3404142,0,7.87,24.26,16.39,13.26,-756.0,-765.0,28,9,drift
154,1777716482696,1777716483455,192.168.35.43:51808,4.70,-17.49,1777716482445,-764.8,3415584,3426158,0,8.21,20.24,12.03,13.26,-758.0,-765.0,24,9,drift
155,1777716483298,1777716484053,192.168.35.43:51808,1.34,-17.11,1777716482949,-764.8,3437664,3452526,0,8.17,23.05,14.89,13.26,-758.0,-765.0,24,9,drift
