seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,out_lat_host_raw,out_lat_guest_raw,out_lat_delta_current,out_lat_delta_anchored,raw_offset_ms,win_min_raw_offset_ms,last_rtt_ms,win_min_rtt_ms,event
31,1777727411149,1777727411388,192.168.35.43:52028,4.03,7.24,1777727410726,-276.2,1101312,1120723,0,8.93,20.24,11.31,15.41,-269.0,-276.0,24,7,drift
32,1777727411722,1777727411985,192.168.35.43:52028,2.81,17.66,1777727411231,-276.2,1125216,1149651,0,8.70,22.26,13.56,15.41,-269.0,-276.0,24,7,drift
33,1777727412230,1777727412487,192.168.35.43:52028,0.24,20.62,1777727411735,-276.1,1149120,1173715,0,8.25,24.16,15.91,15.41,-275.0,-276.0,12,7,drift
34,1777727412725,1777727412988,192.168.35.43:52028,3.53,23.58,1777727412241,-276.1,1173216,1197523,0,7.57,19.52,11.95,15.41,-275.0,-276.0,12,7,drift
35,1777727413320,1777727413585,192.168.35.43:52028,1.87,32.67,1777727412747,-276.1,1197216,1226451,0,7.88,22.40,14.52,15.41,-270.0,-276.0,22,9,drift
36,1777727413825,1777727414087,192.168.35.43:52028,0.02,-15.27,1777727413200,-276.1,1221216,1250515,0,7.95,22.74,14.79,15.41,-270.0,-276.0,22,9,drift
37,1777727414321,1777727414588,192.168.35.43:52028,-2.10,-7.30,1777727414208,-276.1,1269120,1274579,0,7.80,24.94,17.14,15.41,-273.0,-276.0,16,9,drift
38,1777727414827,1777727415090,192.168.35.43:52028,2.60,-3.52,1777727414713,-276.1,1293120,1298387,0,7.44,19.81,12.36,15.41,-273.0,-276.0,16,9,drift
39,1777727415424,1777727415687,192.168.35.43:52028,-0.22,3.45,1777727415218,-276.1,1317120,1327315,0,7.82,23.86,16.05,15.41,-279.0,-276.0,10,9,drift
40,1777727415931,1777727416193,192.168.35.43:52028,2.67,10.55,1777727415723,-276.1,1341216,1351635,0,8.31,20.91,12.61,15.41,-293.0,-276.0,71,9,drift
41,1777727416525,1777727416785,192.168.35.43:52028,3.47,15.19,1777727416228,-276.1,1365216,1380051,0,8.33,21.30,12.97,15.41,-293.0,-276.0,71,9,drift
42,1777727417021,1777727417287,192.168.35.43:52028,-1.78,13.77,1777727416731,-276.0,1389216,1404115,0,7.47,24.08,16.61,15.41,-275.0,-275.0,9,9,drift
43,1777727417525,1777727417788,192.168.35.43:52028,-0.45,19.85,1777727417237,-276.0,1413216,1428179,0,7.74,24.60,16.86,15.41,-275.0,-275.0,9,9,drift
44,1777727418125,1777727418385,192.168.35.43:52028,1.78,27.50,1777727417742,-275.9,1437216,1456851,0,7.62,22.07,14.45,15.41,-294.0,-275.0,68,9,drift
45,1777727418620,1777727418887,192.168.35.43:52028,1.01,29.31,1777727418245,-275.9,1461216,1480915,0,8.82,23.79,14.97,15.41,-294.0,-275.0,68,9,drift
46,1777727419123,1777727419388,192.168.35.43:52028,2.84,-20.52,1777727418699,-275.8,1485312,1504723,0,8.99,20.71,11.72,15.41,-273.0,-275.0,57,9,drift
47,1777727419718,1777727419985,192.168.35.43:52028,0.79,-10.25,1777727419205,-275.8,1509216,1533651,0,8.16,23.26,15.10,15.41,-273.0,-275.0,57,9,drift
48,1777727420220,1777727420486,192.168.35.43:52028,-1.86,-5.85,1777727419709,-275.7,1533120,1557715,0,7.57,24.53,16.96,15.41,-263.0,-275.0,54,9,drift
49,1777727420718,1777727420988,192.168.35.43:52028,2.34,-4.20,1777727420214,-275.7,1557216,1581523,0,8.14,20.45,12.31,15.41,-263.0,-275.0,54,9,drift
50,1777727421318,1777727421585,192.168.35.43:52028,-0.65,5.35,1777727420719,-275.6,1581120,1610451,0,8.05,23.41,15.35,15.41,-286.0,-275.0,106,9,drift
51,1777727421819,1777727422087,192.168.35.43:52028,0.00,7.68,1777727421224,-275.6,1605216,1634515,0,9.32,24.68,15.36,15.41,-286.0,-275.0,106,9,drift
52,1777727422423,1777727422684,192.168.35.43:52028,3.01,20.40,1777727422234,-275.6,1653216,1663187,0,9.03,21.94,12.91,15.41,-256.0,-275.0,52,9,drift
53,1777727422920,1777727423185,192.168.35.43:52028,-0.20,20.81,1777727422737,-275.5,1677216,1687251,0,7.91,23.68,15.78,15.41,-281.0,-275.0,47,9,drift
54,1777727423424,1777727423687,192.168.35.43:52028,-0.89,25.61,1777727423243,-275.5,1701216,1711315,0,8.12,24.43,16.30,15.41,-281.0,-275.0,47,9,drift
55,1777727423927,1777727424193,192.168.35.43:52028,3.56,28.86,1777727423747,-275.5,1725216,1735379,0,8.05,20.39,12.34,15.41,-274.0,-275.0,67,9,drift
56,1777727424528,1777727424785,192.168.35.43:52028,1.87,-15.24,1777727424201,-275.5,1749312,1764051,0,9.51,23.29,13.78,15.41,-274.0,-275.0,67,9,drift
57,1777727425020,1777727425286,192.168.35.43:52028,-2.64,-12.59,1777727424705,-275.4,1773216,1788115,0,7.69,25.09,17.41,15.41,-269.0,-275.0,65,9,drift
58,1777727425521,1777727425788,192.168.35.43:52028,0.02,-8.48,1777727425210,-275.4,1797312,1812179,0,9.70,25.33,15.63,15.41,-269.0,-275.0,65,9,drift
59,1777727426120,1777727426385,192.168.35.43:52028,1.06,0.02,1777727425715,-275.4,1821216,1840851,0,8.96,23.39,14.42,15.41,-258.0,-275.0,64,9,drift
60,1777727426620,1777727426886,192.168.35.43:52028,-2.39,2.57,1777727426220,-275.4,1845216,1864915,0,7.26,24.46,17.20,15.41,-258.0,-275.0,64,9,drift
61,1777727427220,1777727427484,192.168.35.43:52028,10.98,10.98,1777727426726,-275.9,1869312,1893587,0,9.43,22.12,12.69,0.00,-260.0,-281.0,62,47,fallback
62,1777727427721,1777727427986,192.168.35.43:52028,12.57,12.57,1777727427230,-275.9,1893312,1917651,0,9.04,23.47,14.43,0.00,-260.0,-281.0,62,47,fallback
63,1777727428221,1777727428487,192.168.35.43:52028,16.51,16.51,1777727427734,-276.4,1917216,1941715,0,7.23,24.56,17.33,0.00,-259.0,-281.0,62,47,fallback
64,1777727428817,1777727429084,192.168.35.43:52028,24.56,24.56,1777727428238,-276.4,1941216,1970387,0,8.49,22.11,13.62,0.00,-259.0,-281.0,62,47,fallback
65,1777727429320,1777727429585,192.168.35.43:52028,26.33,26.33,1777727428741,-276.9,1965216,1994451,0,7.63,23.26,15.63,0.00,-260.0,-281.0,64,47,fallback
66,1777727429824,1777727430087,192.168.35.43:52028,-21.15,-21.15,1777727429244,-276.9,1989216,2016133,0,8.96,24.78,15.82,0.00,-260.0,-281.0,64,47,fallback
67,1777727430420,1777727430684,192.168.35.43:52028,-63.84,-63.84,1777727429699,-277.3,2013216,2044805,0,7.45,21.70,14.26,0.00,-255.0,-281.0,54,47,fallback
68,1777727430922,1777727431186,192.168.35.43:52028,-14.82,-14.82,1777727430711,-277.7,2061216,2070689,0,8.23,23.09,14.86,0.00,-262.0,-281.0,60,47,fallback
69,1777727431423,1777727431687,192.168.35.43:52028,-11.91,-11.91,1777727431216,-277.7,2085216,2094753,0,7.38,24.66,17.28,0.00,-262.0,-281.0,60,47,fallback
70,1777727431922,1777727432188,192.168.35.43:52028,-6.78,-6.78,1777727431721,-278.0,2109216,2118817,0,7.31,25.13,17.82,0.00,-256.0,-281.0,56,47,fallback
71,1777727432521,1777727432785,192.168.35.43:52028,1.72,1.72,1777727432226,-278.0,2133216,2147489,0,8.83,23.48,14.65,0.00,-256.0,-281.0,56,47,fallback
72,1777727433020,1777727433287,192.168.35.43:52028,1.54,1.54,1777727432731,-275.9,2157216,2171553,0,8.04,25.10,17.06,0.00,-257.0,-257.0,54,54,fallback
73,1777727433522,1777727433788,192.168.35.43:52028,7.43,7.43,1777727433237,-275.9,2181216,2195617,0,8.22,25.72,17.50,0.00,-257.0,-257.0,54,54,fallback
74,1777727434121,1777727434385,192.168.35.43:52028,12.25,12.25,1777727433742,-273.7,2205216,2224289,0,7.95,23.78,15.83,0.00,-254.0,-254.0,52,52,fallback
75,1777727434620,1777727434886,192.168.35.43:52028,17.71,17.71,1777727434247,-273.7,2229216,2248353,0,8.52,24.21,15.70,0.00,-254.0,-254.0,52,52,fallback
76,1777727435148,1777727435388,192.168.35.43:52028,-18.68,-18.68,1777727434700,-271.7,2253120,2273068,0,7.83,25.84,18.01,0.00,-262.0,-254.0,68,52,fallback
77,1777727435722,1777727435985,192.168.35.43:52028,-12.18,-12.18,1777727435206,-271.7,2277216,2301740,0,7.58,23.43,15.84,0.00,-262.0,-254.0,68,52,fallback
78,1777727436223,1777727436487,192.168.35.43:52028,-11.55,-11.55,1777727435710,-270.1,2301216,2325804,0,7.84,24.71,16.87,0.00,-255.0,-255.0,52,52,fallback
79,1777727436721,1777727436988,192.168.35.43:52028,-7.74,-7.74,1777727436215,-270.1,2325216,2349612,0,7.66,20.73,13.06,0.00,-255.0,-255.0,52,52,fallback
80,1777727437319,1777727437585,192.168.35.43:52028,-2.23,-2.23,1777727436719,-268.5,2349216,2378540,0,7.59,23.21,15.61,0.00,-254.0,-254.0,51,51,fallback
81,1777727437818,1777727438086,192.168.35.43:52028,2.93,2.93,1777727437225,-268.5,2373216,2402604,0,7.96,24.74,16.78,0.00,-254.0,-254.0,51,51,fallback
82,1777727438318,1777727438588,192.168.35.43:52028,3.68,3.68,1777727437729,-267.0,2397216,2426412,0,8.03,20.62,12.59,0.00,-264.0,-254.0,65,51,fallback
83,1777727438921,1777727439185,192.168.35.43:52028,15.56,15.56,1777727438737,-267.8,2445216,2455340,0,7.38,22.56,15.18,0.00,-275.0,-275.0,9,9,fallback
84,1777727439421,1777727439687,192.168.35.43:52028,17.25,17.25,1777727439241,-267.8,2469216,2479404,0,7.79,24.61,16.82,0.00,-275.0,-275.0,9,9,fallback
85,1777727439921,1777727440188,192.168.35.43:52028,23.11,23.11,1777727439747,-268.6,2493216,2503468,0,7.60,25.71,18.11,0.00,-276.0,-276.0,9,9,fallback
86,1777727440524,1777727440785,192.168.35.43:52028,-18.57,-18.57,1777727440202,-268.6,2517216,2532140,0,8.20,23.32,15.12,0.00,-276.0,-276.0,9,9,fallback
87,1777727441021,1777727441286,192.168.35.43:52028,-15.80,-15.80,1777727440706,-269.4,2541216,2556204,0,7.40,24.82,17.43,0.00,-276.0,-276.0,12,9,fallback
88,1777727441620,1777727441884,192.168.35.43:52028,-5.40,-5.40,1777727441214,-269.4,2565216,2584876,0,7.69,22.04,14.36,0.00,-276.0,-276.0,12,9,fallback
89,1777727442120,1777727442385,192.168.35.43:52028,-0.62,-0.62,1777727441718,-270.0,2589216,2608940,0,8.78,23.35,14.57,0.00,-273.0,-276.0,12,9,fallback
90,1777727442626,1777727442887,192.168.35.43:52028,0.02,0.02,1777727442221,-270.0,2613216,2633004,0,7.90,24.17,16.27,0.00,-273.0,-276.0,12,9,fallback
91,1777727443220,1777727443484,192.168.35.43:52028,9.37,9.37,1777727442727,-270.6,2637216,2661676,0,8.27,22.11,13.84,0.00,-276.0,-276.0,10,9,fallback
92,1777727443722,1777727443985,192.168.35.43:52028,10.92,10.92,1777727443230,-270.6,2661216,2685740,0,7.82,23.45,15.63,0.00,-276.0,-276.0,10,9,fallback
93,1777727444221,1777727444486,192.168.35.43:52028,17.51,17.51,1777727443736,-271.1,2685120,2709804,0,7.14,24.94,17.81,0.00,-275.0,-275.0,8,8,fallback
94,1777727444720,1777727444988,192.168.35.43:52028,21.18,21.18,1777727444242,-271.1,2709216,2733612,0,8.51,20.65,12.14,0.00,-275.0,-275.0,8,8,fallback
95,1777727445317,1777727445585,192.168.35.43:52028,-21.30,-21.30,1777727444747,-271.5,2733216,2760138,0,7.90,23.53,15.63,0.00,-276.0,-275.0,10,8,fallback
96,1777727445819,1777727446087,192.168.35.43:52028,-68.09,-68.09,1777727445202,-271.5,2757216,2784202,0,7.54,24.30,16.76,0.00,-276.0,-275.0,10,8,fallback
97,1777727446425,1777727446684,192.168.35.43:52028,-13.37,-13.37,1777727446213,-271.9,2805216,2814788,0,8.29,21.99,13.71,0.00,-276.0,-276.0,8,8,fallback
98,1777727446920,1777727447185,192.168.35.43:52028,-9.92,-9.92,1777727446718,-272.3,2829216,2838852,0,7.17,23.16,16.00,0.00,-275.0,-276.0,11,8,fallback
99,1777727447419,1777727447687,192.168.35.43:52028,-5.63,-5.63,1777727447223,-272.3,2853216,2862916,0,8.32,24.35,16.03,0.00,-275.0,-276.0,11,8,fallback
100,1777727447918,1777727448188,192.168.35.43:52028,-2.71,-2.71,1777727447728,-272.7,2877312,2886980,0,8.83,25.65,16.81,0.00,-276.0,-276.0,8,8,fallback
101,1777727448522,1777727448785,192.168.35.43:52028,8.02,8.02,1777727448234,-272.7,2901216,2915652,0,9.00,23.42,14.42,0.00,-276.0,-276.0,8,8,fallback
102,1777727449094,1777727449287,192.168.35.43:52028,9.29,9.29,1777727448738,-272.7,2925216,2939716,0,8.04,24.52,16.48,0.00,-276.0,-276.0,8,8,fallback
103,1777727449619,1777727449884,192.168.35.43:52028,17.36,17.36,1777727449243,-273.0,2949216,2968388,0,7.95,22.03,14.08,0.00,-392.0,-276.0,245,8,fallback
104,1777727450211,1777727450385,192.168.35.43:52028,-28.01,-28.01,1777727449698,-273.2,2973216,2992452,0,8.54,23.52,14.98,0.00,-275.0,-275.0,8,8,fallback
105,1777727450617,1777727450886,192.168.35.43:52028,-12.01,-12.01,1777727450202,-273.2,2997216,3017157,0,8.02,24.69,16.66,0.00,-275.0,-275.0,8,8,fallback
106,1777727451121,1777727451388,192.168.35.43:52028,-8.96,-8.96,1777727450707,-273.4,3021216,3041221,0,7.22,25.35,18.13,0.00,-303.0,-275.0,69,8,fallback
107,1777727451722,1777727451985,192.168.35.43:52028,1.79,1.79,1777727451214,-273.4,3045216,3069893,0,8.56,23.27,14.71,0.00,-303.0,-275.0,69,8,fallback
108,1777727452220,1777727452487,192.168.35.43:52028,5.26,5.26,1777727451719,-273.6,3069216,3093957,0,8.82,24.55,15.74,0.00,-275.0,-275.0,10,8,fallback
109,1777727452721,1777727452988,192.168.35.43:52028,9.74,9.74,1777727452224,-273.6,3093216,3118021,0,8.48,25.07,16.59,0.00,-275.0,-275.0,10,8,fallback
110,1777727453323,1777727453586,192.168.35.43:52028,14.81,14.81,1777727452728,-273.7,3117216,3146693,0,7.96,22.96,15.00,0.00,-275.0,-275.0,10,8,fallback
111,1777727453819,1777727454087,192.168.35.43:52028,18.49,18.49,1777727453232,-273.7,3141120,3170757,0,6.92,24.58,17.66,0.00,-275.0,-275.0,10,8,fallback
112,1777727454420,1777727454684,192.168.35.43:52028,-0.28,32.64,1777727454244,-273.8,3189216,3199429,0,8.41,22.37,13.96,15.41,-275.0,-275.0,11,8,drift
113,1777727454922,1777727455185,192.168.35.43:52028,-1.22,-12.26,1777727454698,-274.0,3213120,3223493,0,7.96,23.37,15.41,15.41,-276.0,-276.0,6,6,drift
114,1777727455422,1777727455686,192.168.35.43:52028,-1.37,-8.36,1777727455204,-274.0,3237216,3247557,0,8.24,24.09,15.85,15.41,-276.0,-276.0,6,6,drift
115,1777727456018,1777727456284,192.168.35.43:52028,1.07,-4.88,1777727455707,-274.2,3261312,3276229,0,9.72,22.62,12.90,15.41,-276.0,-276.0,8,6,drift
116,1777727456523,1777727456785,192.168.35.43:52028,-1.16,-2.28,1777727456211,-274.2,3285312,3300293,0,8.44,23.07,14.63,15.41,-276.0,-276.0,8,6,drift
117,1777727457021,1777727457286,192.168.35.43:52028,-2.05,2.04,1777727456716,-274.4,3309312,3324357,0,9.09,24.90,15.81,15.41,-276.0,-276.0,8,6,drift
118,1777727457522,1777727457788,192.168.35.43:52028,-2.61,6.35,1777727457220,-274.4,3333216,3348421,0,8.56,25.40,16.84,15.41,-276.0,-276.0,8,6,drift
119,1777727458121,1777727458385,192.168.35.43:52028,-1.23,12.78,1777727457725,-274.6,3357216,3377093,0,7.72,23.62,15.90,15.41,-391.0,-276.0,244,6,drift
120,1777727458619,1777727458887,192.168.35.43:52028,-3.63,15.05,1777727458229,-274.6,3381216,3401157,0,7.30,24.26,16.97,15.41,-391.0,-276.0,244,6,drift
121,1777727459220,1777727459484,192.168.35.43:52028,2.10,24.65,1777727458736,-274.7,3405312,3429829,0,9.25,22.09,12.84,15.41,-275.0,-276.0,8,6,drift
122,1777727459721,1777727459985,192.168.35.43:52028,-1.61,28.40,1777727459240,-274.7,3429216,3453893,0,7.66,23.09,15.42,15.41,-275.0,-276.0,8,6,drift
123,1777727460220,1777727460487,192.168.35.43:52028,-2.55,31.33,1777727459745,-274.8,3453216,3477957,0,7.75,24.71,16.95,15.41,-276.0,-276.0,7,6,drift
124,1777727460723,1777727460988,192.168.35.43:52028,-3.94,-15.93,1777727460198,-274.8,3477216,3502021,0,8.10,25.65,17.55,15.41,-276.0,-276.0,7,6,drift
125,1777727461318,1777727461585,192.168.35.43:52028,-0.63,-7.54,1777727460703,-275.0,3501216,3530693,0,8.98,23.59,14.61,15.41,-276.0,-276.0,8,6,drift
126,1777727461822,1777727462087,192.168.35.43:52028,-2.49,-4.94,1777727461208,-275.0,3525216,3554757,0,8.18,24.52,16.34,15.41,-276.0,-276.0,8,6,drift
127,1777727462318,1777727462588,192.168.35.43:52028,1.57,0.20,1777727461714,-275.1,3549216,3578565,0,8.22,20.52,12.31,15.41,-169.0,-276.0,222,6,drift
128,1777727462919,1777727463185,192.168.35.43:52028,-1.59,11.50,1777727462723,-275.2,3597216,3607493,0,7.88,23.64,15.76,15.41,-275.0,-276.0,9,6,drift
129,1777727463419,1777727463686,192.168.35.43:52028,-1.47,17.54,1777727463229,-275.2,3621216,3631557,0,8.63,24.70,16.06,15.41,-275.0,-276.0,9,6,drift
130,1777727463927,1777727464188,192.168.35.43:52028,1.56,25.11,1777727463734,-275.2,3645216,3655621,0,7.75,20.65,12.90,15.41,-305.0,-276.0,67,6,drift
131,1777727464519,1777727464785,192.168.35.43:52028,-1.49,29.43,1777727464241,-275.2,3669216,3684293,0,7.56,23.47,15.92,15.41,-305.0,-276.0,67,6,drift
132,1777727465021,1777727465287,192.168.35.43:52028,-1.82,34.98,1777727464748,-275.2,3693216,3708357,0,8.35,25.03,16.68,15.41,-275.0,-275.0,7,7,drift
133,1777727465521,1777727465788,192.168.35.43:52028,1.64,-11.68,1777727465202,-275.2,3717216,3732165,0,8.33,20.67,12.34,15.41,-275.0,-275.0,7,7,drift
134,1777727466120,1777727466385,192.168.35.43:52028,-2.25,-6.28,1777727465706,-275.2,3741216,3761093,0,7.20,23.78,16.58,15.41,-277.0,-275.0,8,7,drift
135,1777727466621,1777727466887,192.168.35.43:52028,-1.44,1.07,1777727466214,-275.2,3765216,3785157,0,7.91,24.47,16.56,15.41,-277.0,-275.0,8,7,drift
136,1777727467122,1777727467388,192.168.35.43:52028,-4.54,4.38,1777727466719,-275.2,3789216,3809221,0,7.17,25.73,18.57,15.41,-274.0,-275.0,9,7,drift
137,1777727467727,1777727467985,192.168.35.43:52028,-1.81,11.20,1777727467223,-275.2,3813216,3837893,0,7.37,23.46,16.08,15.41,-274.0,-275.0,9,7,drift
138,1777727468222,1777727468487,192.168.35.43:52028,-2.17,16.80,1777727467728,-275.2,3837120,3861957,0,7.83,24.63,16.80,15.41,-418.0,-275.0,292,7,drift
139,1777727468817,1777727469084,192.168.35.43:52028,-0.79,21.18,1777727468232,-275.2,3861216,3890629,0,7.43,22.18,14.76,15.41,-418.0,-275.0,292,7,drift
140,1777727469320,1777727469585,192.168.35.43:52028,0.42,27.43,1777727468738,-275.1,3885216,3914693,0,8.33,23.15,14.82,15.41,-276.0,-275.0,10,7,drift
141,1777727469817,1777727470087,192.168.35.43:52028,-1.86,32.06,1777727469243,-275.1,3909120,3938757,0,8.12,24.64,16.52,15.41,-276.0,-275.0,10,7,drift
142,1777727470419,1777727470684,192.168.35.43:52028,0.47,-9.52,1777727470202,-275.1,3957312,3967429,0,8.40,21.83,13.43,15.41,-277.0,-275.0,8,7,drift
143,1777727470923,1777727471185,192.168.35.43:52028,0.34,-2.94,1777727470707,-275.1,3981216,3991493,0,7.67,21.84,14.16,15.41,-276.0,-275.0,10,7,drift
144,1777727471420,1777727471687,192.168.35.43:52028,-1.34,0.34,1777727471212,-275.1,4005216,4015557,0,8.99,24.21,15.22,15.41,-276.0,-275.0,10,7,drift
145,1777727471921,1777727472188,192.168.35.43:52028,-4.46,4.59,1777727471719,-275.1,4029216,4039621,0,7.39,25.68,18.28,15.41,-275.0,-275.0,10,7,drift
146,1777727472520,1777727472785,192.168.35.43:52028,0.18,15.19,1777727472226,-275.1,4053216,4068293,0,8.40,23.41,15.02,15.41,-275.0,-275.0,10,7,drift
147,1777727473023,1777727473287,192.168.35.43:52028,-4.36,14.36,1777727472729,-275.1,4077216,4092357,0,7.04,25.21,18.18,15.41,-298.0,-275.0,51,7,drift
148,1777727473618,1777727473884,192.168.35.43:52028,1.31,23.98,1777727473234,-275.1,4101216,4121029,0,8.14,22.02,13.88,15.41,-298.0,-275.0,51,7,drift
149,1777727474145,1777727474386,192.168.35.43:52028,-1.86,25.74,1777727473738,-275.1,4125216,4145093,0,7.96,23.41,15.45,15.41,-277.0,-275.0,12,7,drift
150,1777727474623,1777727474887,192.168.35.43:52028,-1.05,33.45,1777727474244,-275.1,4149120,4169157,0,8.14,24.21,16.07,15.41,-277.0,-275.0,12,7,drift
151,1777727475220,1777727475484,192.168.35.43:52028,1.11,-11.88,1777727474698,-275.3,4173216,4197829,0,7.75,21.68,13.93,15.41,-296.0,-277.0,48,8,drift
152,1777727475722,1777727475985,192.168.35.43:52028,-1.09,-9.08,1777727475202,-275.3,4197216,4221893,0,8.00,23.47,15.46,15.41,-296.0,-277.0,48,8,drift
153,1777727476222,1777727476487,192.168.35.43:52028,-2.88,-5.54,1777727475708,-275.4,4221216,4245957,0,7.37,24.80,17.43,15.41,-293.0,-277.0,49,8,drift
154,1777727476819,1777727477084,192.168.35.43:52028,-0.57,1.44,1777727476212,-275.4,4245216,4274629,0,7.23,22.01,14.78,15.41,-293.0,-277.0,49,8,drift
