seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,event
512,1777376159637,1777376159890,192.168.35.90:58340,-0.72,0.00,1777376159381,-343.8,3505553,10315470,0,anchor_reset_seek_notify
513,1777376159821,0,host,0.00,0.00,1777376159784,0.0,10335144,234357,0,host_seek
514,1777376159834,1777376160071,192.168.35.90:58340,-0.72,0.00,1777376159583,-343.8,10317902,10438756,0,anchor_reset_seek_notify
515,1777376159963,0,host,0.00,0.00,1777376159885,0.0,3968471,89988,0,host_seek
516,1777376159992,1777376160274,192.168.35.90:58340,-0.72,0.00,1777376159885,-343.8,10338504,10339752,0,anchor_reset_seek_notify
517,1777376160154,0,host,0.00,0.00,1777376160087,0.0,10347007,234626,0,host_seek
518,1777376160166,1777376160471,192.168.35.90:58340,-0.72,0.00,1777376159885,-343.8,10338504,3974615,0,anchor_reset_seek_notify
519,1777376160333,0,host,0.00,0.00,1777376160290,0.0,4059626,92055,0,host_seek
520,1777376160354,1777376160674,192.168.35.90:58340,-0.72,0.00,1777376160087,-343.8,3974327,10354431,0,anchor_reset_seek_notify
521,1777376160818,0,host,0.00,0.00,1777376160794,0.0,9954781,225732,0,host_seek
522,1777376160829,1777376161074,192.168.35.90:58340,-0.72,0.00,1777376160391,-343.8,4062410,4076778,0,anchor_reset_seek_notify
523,1777376160993,0,host,0.00,0.00,1777376160895,0.0,3920931,88910,0,host_seek
524,1777376161003,1777376161271,192.168.35.90:58340,-0.72,0.00,1777376160895,-343.8,9958237,9959645,0,anchor_reset_seek_notify
525,1777376161174,0,host,0.00,0.00,1777376161095,0.0,3889267,88192,0,host_seek
526,1777376161218,1777376161473,192.168.35.90:58340,-0.72,0.00,1777376160895,-343.8,9958237,3926819,0,anchor_reset_seek_notify
527,1777376161352,0,host,0.00,0.00,1777376161297,0.0,3770374,85496,0,host_seek
528,1777376161362,1777376161671,192.168.35.90:58340,-0.72,0.00,1777376161095,-343.8,3925443,3895923,0,anchor_reset_seek_notify
529,1777376161513,0,host,0.00,0.00,1777376161448,0.0,3611922,81903,0,host_seek
530,1777376161522,1777376161783,192.168.35.90:58340,-0.72,0.00,1777376161348,-343.8,3772294,3900787,0,anchor_reset_seek_notify
531,1777376161855,0,host,0.00,0.00,1777376161751,0.0,9827994,222857,0,host_seek
532,1777376161878,1777376162173,192.168.35.90:58340,-0.72,0.00,1777376161448,-343.8,3776710,3625490,0,anchor_reset_seek_notify
533,1777376162045,0,host,0.00,0.00,1777376162004,0.0,10176648,230763,0,host_seek
534,1777376162077,1777376162375,192.168.35.90:58340,-0.72,0.00,1777376161902,-343.8,9830394,9835674,0,anchor_reset_seek_notify
535,1777376162242,0,host,0.00,0.00,1777376162155,0.0,10259865,232650,0,host_seek
536,1777376162260,1777376162573,192.168.35.90:58340,-0.72,0.00,1777376162004,-343.8,9834618,10184584,0,anchor_reset_seek_notify
537,1777376162407,0,host,0.00,0.00,1777376162357,0.0,10414347,236153,0,host_seek
538,1777376162436,1777376162684,192.168.35.90:58340,-0.72,0.00,1777376162155,-343.8,10183176,10263705,0,anchor_reset_seek_notify
539,1777376162594,0,host,0.00,0.00,1777376162458,0.0,10331175,234267,0,host_seek
540,1777376162606,1777376162872,192.168.35.90:58340,-0.72,0.00,1777376162357,-343.8,10266585,10418955,0,anchor_reset_seek_notify
541,1777376162954,0,host,0.00,0.00,1777376162861,0.0,10133078,229775,0,host_seek
542,1777376162991,1777376163271,192.168.35.90:58340,-0.72,0.00,1777376162861,-343.8,10344615,10345767,0,anchor_reset_seek_notify
543,1777376163321,0,host,0.00,0.00,1777376163268,0.0,10105339,229146,0,host_seek
544,1777376163335,1777376163575,192.168.35.90:58340,-0.72,0.00,1777376162861,-343.8,10344615,10144086,0,anchor_reset_seek_notify
545,1777376163471,0,host,0.00,0.00,1777376163367,0.0,9954781,225732,0,host_seek
546,1777376163484,1777376163772,192.168.35.90:58340,-0.72,0.00,1777376163367,-343.8,10108699,10109947,0,anchor_reset_seek_notify
547,1777376163662,0,host,0.00,0.00,1777376163569,0.0,3465334,78579,0,host_seek
548,1777376163676,1777376163969,192.168.35.90:58340,-0.72,0.00,1777376163367,-343.7,10108699,9961437,0,anchor_reset_seek_notify
549,1777376163832,0,host,0.00,0.00,1777376163771,0.0,10085538,228697,0,host_seek
550,1777376163843,1777376164172,192.168.35.90:58340,-0.72,0.00,1777376163569,-343.7,9960253,3472246,0,anchor_reset_seek_notify
551,1777376163982,0,host,0.00,0.00,1777376163872,0.0,3433626,77860,0,host_seek
552,1777376164011,1777376164274,192.168.35.90:58340,-0.72,0.00,1777376163872,-343.7,10088322,10089634,0,anchor_reset_seek_notify
553,1777376165080,1777376165372,192.168.35.90:58340,-0.72,0.00,1777376164883,-343.6,10132578,3478682,0,anchor_set
554,1777376165156,1777376165474,192.168.35.90:58340,-0.91,-10.14,1777376164883,-343.6,10132578,10143745,0,drift
555,1777376165644,1777376165976,192.168.35.90:58340,2.13,-8.60,1777376165387,-343.6,10154562,10165505,0,drift
556,1777376165692,0,host,0.00,0.00,1777376165590,0.0,8940569,202734,0,host_seek
557,1777376165707,1777376165976,192.168.35.90:58340,2.13,0.00,1777376165387,-343.5,10154562,10165505,0,anchor_reset_seek_notify
558,1777376165857,0,host,0.00,0.00,1777376165792,0.0,3069140,69595,0,host_seek
559,1777376165866,1777376166172,192.168.35.90:58340,2.13,0.00,1777376165590,-343.5,10163298,8946457,0,anchor_reset_seek_notify
560,1777376166021,0,host,0.00,0.00,1777376165995,0.0,9915179,224834,0,host_seek
561,1777376166082,1777376166370,192.168.35.90:58340,2.13,0.00,1777376165892,-343.5,3070964,3076308,0,anchor_reset_seek_notify
562,1777376167176,1777376167474,192.168.35.90:58340,2.13,0.00,1777376166852,-343.5,9953675,9961515,0,anchor_set
563,1777376167249,1777376167575,192.168.35.90:58340,-1.04,-9.36,1777376166852,-343.5,9953675,9970715,0,drift
564,1777376167840,1777376168173,192.168.35.90:58340,-0.91,-7.03,1777376167356,-343.4,9975851,9997083,0,drift
565,1777376168340,1777376168674,192.168.35.90:58340,0.07,-2.26,1777376167861,-343.4,9997835,10019099,0,drift
566,1777376168839,1777376169175,192.168.35.90:58340,-2.88,-2.72,1777376168365,-343.4,10019915,10041115,0,drift
567,1777376169440,1777376169772,192.168.35.90:58340,-0.26,4.61,1777376168870,-343.4,10041995,10067483,0,drift
568,1777376169792,0,host,0.00,0.00,1777376169679,0.0,3386086,76782,0,host_seek
569,1777376169809,1777376170071,192.168.35.90:58340,1.79,0.00,1777376169376,-343.4,10064267,10080795,0,anchor_reset_seek_notify
570,1777376170091,0,host,0.00,0.00,1777376169981,0.0,3271206,74177,0,host_seek
571,1777376170105,1777376170375,192.168.35.90:58340,1.79,0.00,1777376169880,-343.4,3390790,3396326,0,anchor_reset_seek_notify
572,1777376170235,0,host,0.00,0.00,1777376170182,0.0,3227635,73189,0,host_seek
573,1777376170243,1777376170572,192.168.35.90:58340,1.79,0.00,1777376169981,-343.4,3395110,3277094,0,anchor_reset_seek_notify
574,1777376171344,1777376171671,192.168.35.90:58340,1.79,0.00,1777376170888,-343.3,3256915,3275507,0,anchor_set
575,1777376171439,1777376171772,192.168.35.90:58340,-2.03,-10.03,1777376170888,-343.3,3256915,3280904,0,drift
576,1777376171943,1777376172274,192.168.35.90:58340,-4.95,-6.72,1777376171392,-343.3,3278803,3302920,0,drift
577,1777376172442,1777376172775,192.168.35.90:58340,-1.32,-6.96,1777376171897,-343.3,3300883,3324680,0,drift
578,1777376173083,1777376173372,192.168.35.90:58340,-3.71,-41.82,1777376172859,-343.4,3345043,3351304,0,drift
579,1777376173541,1777376173874,192.168.35.90:58340,-4.73,-32.73,1777376173365,-343.4,3367027,3373576,0,drift
580,1777376174080,1777376174375,192.168.35.90:58340,-5.97,-28.46,1777376173871,-343.4,3389011,3395592,0,drift
581,1777376174641,1777376174973,192.168.35.90:58340,-3.92,-24.10,1777376174375,-343.4,3411187,3421960,0,drift
582,1777376175180,1777376175474,192.168.35.90:58340,-4.41,-18.54,1777376174880,-343.5,3433075,3443976,0,drift
583,1777376175642,1777376175975,192.168.35.90:58340,-6.48,-14.17,1777376175385,-343.5,3455251,3466248,0,drift
584,1777376176281,1777376176572,192.168.35.90:58340,-4.82,-6.11,1777376175891,-343.5,3477331,3492616,0,drift
585,1777376176741,1777376177073,192.168.35.90:58340,-2.34,0.72,1777376176397,-343.6,3499315,3514632,0,drift
586,1777376177281,1777376177575,192.168.35.90:58340,-5.76,-49.32,1777376176851,-343.6,3521299,3536648,0,drift
587,1777376177841,1777376178172,192.168.35.90:58340,-0.75,-43.78,1777376177354,-343.6,3543475,3563016,0,drift
588,1777376178351,1777376178674,192.168.35.90:58340,-4.97,-39.28,1777376177859,-343.6,3565555,3585288,0,drift
589,1777376178842,1777376179175,192.168.35.90:58340,-3.73,-33.59,1777376178365,-343.7,3587539,3607304,0,drift
590,1777376179443,1777376179773,192.168.35.90:58340,-4.37,-27.29,1777376178869,-343.7,3609523,3633672,0,drift
591,1777376179941,1777376180274,192.168.35.90:58340,-4.39,-26.00,1777376179376,-343.7,3631699,3655688,0,drift
592,1777376180442,1777376180775,192.168.35.90:58340,-6.05,-17.18,1777376179881,-343.7,3653683,3677960,0,drift
593,1777376181041,1777376181372,192.168.35.90:58340,-1.37,-10.35,1777376180890,-343.5,3697843,3704072,0,drift
594,1777376181541,1777376181874,192.168.35.90:58340,-5.14,-1.78,1777376181397,-343.5,3719827,3726344,0,drift
595,1777376182041,1777376182375,192.168.35.90:58340,-5.74,-48.34,1777376181852,-343.4,3741811,3748360,0,drift
596,1777376182642,1777376182972,192.168.35.90:58340,-4.24,-43.76,1777376182356,-343.4,3763987,3774728,0,drift
597,1777376183141,1777376183474,192.168.35.90:58340,-5.68,-39.99,1777376182862,-343.2,3785971,3796744,0,drift
598,1777376183741,1777376184071,192.168.35.90:58340,-1.49,-31.10,1777376183367,-343.1,3808051,3823112,0,drift
599,1777376184252,1777376184572,192.168.35.90:58340,-3.76,-23.59,1777376183872,-343.1,3830035,3845384,0,drift
600,1777376184739,1777376185073,192.168.35.90:58340,-6.26,-23.92,1777376184376,-343.0,3852115,3867400,0,drift
601,1777376185252,1777376185575,192.168.35.90:58340,-1.85,-16.41,1777376184880,-343.0,3874099,3889416,0,drift
