seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,out_lat_host_raw,out_lat_guest_raw,out_lat_delta_current,out_lat_delta_anchored,raw_offset_ms,win_min_raw_offset_ms,last_rtt_ms,win_min_rtt_ms,event
17,1777724836498,1777724836755,192.168.35.43:51972,4.17,4.17,1777724836141,-272.4,886464,903761,0,7.68,22.24,14.56,0.00,-269.0,-269.0,15,8,fallback
18,1777724837005,1777724837256,192.168.35.43:51972,8.65,8.65,1777724836646,-272.4,910560,927825,0,9.32,22.74,13.42,0.00,-269.0,-269.0,15,8,fallback
19,1777724837501,1777724837758,192.168.35.43:51972,13.74,13.74,1777724837153,-272.0,934464,951889,0,8.73,25.05,16.32,0.00,-271.0,-269.0,14,8,fallback
20,1777724838002,1777724838259,192.168.35.43:51972,17.50,17.50,1777724837658,-272.0,958464,975697,0,7.87,20.43,12.56,0.00,-271.0,-269.0,14,8,fallback
21,1777724838610,1777724838857,192.168.35.43:51972,23.69,23.69,1777724838163,-271.7,982464,1004625,0,8.32,24.05,15.73,0.00,-270.0,-269.0,13,8,fallback
22,1777724839136,1777724839358,192.168.35.43:51972,24.05,24.05,1777724838163,-271.7,982464,1028689,0,8.32,24.03,15.71,0.00,-270.0,-269.0,13,8,fallback
23,1777724839704,1777724839955,192.168.35.43:51972,-13.86,-13.86,1777724839122,-271.5,1030464,1057361,0,9.48,22.16,12.68,0.00,-269.0,-269.0,14,8,fallback
24,1777724840202,1777724840457,192.168.35.43:51972,-13.29,-13.29,1777724839627,-271.5,1054560,1081425,0,8.72,23.17,14.45,0.00,-269.0,-269.0,14,8,fallback
25,1777724840698,1777724840958,192.168.35.43:51972,-6.90,-6.90,1777724840134,-271.2,1078464,1105489,0,7.86,24.99,17.14,0.00,-297.0,-269.0,70,8,fallback
26,1777724841340,1777724841603,192.168.35.43:51972,2.42,2.42,1777724841144,-271.0,1126464,1136465,0,7.71,25.64,17.93,0.00,-295.0,-269.0,66,8,fallback
27,1777724841903,1777724842158,192.168.35.43:51972,6.39,6.39,1777724841647,-271.0,1150464,1163089,0,7.81,24.43,16.62,0.00,-295.0,-269.0,66,8,fallback
28,1777724842546,1777724842755,192.168.35.43:51972,12.85,12.85,1777724842151,-271.0,1174464,1191761,0,7.67,22.18,14.50,0.00,-295.0,-269.0,66,8,fallback
29,1777724842998,1777724843257,192.168.35.43:51972,15.98,15.98,1777724842655,-270.8,1198464,1215825,0,8.29,22.79,14.50,0.00,-403.0,-269.0,280,8,fallback
30,1777724843496,1777724843758,192.168.35.43:51972,20.85,20.85,1777724843160,-270.7,1222368,1239889,0,8.42,25.31,16.89,0.00,-270.0,-270.0,10,10,fallback
31,1777724844104,1777724844355,192.168.35.43:51972,-20.82,-20.82,1777724843615,-270.7,1246368,1268561,0,7.79,21.68,13.89,0.00,-270.0,-270.0,10,10,fallback
32,1777724844603,1777724844856,192.168.35.43:51972,-17.10,-17.10,1777724844120,-270.7,1270368,1292625,0,7.97,23.50,15.54,0.00,-271.0,-271.0,9,9,fallback
33,1777724845098,1777724845358,192.168.35.43:51972,-13.26,-13.26,1777724844625,-270.7,1294368,1316689,0,8.02,24.05,16.02,0.00,-271.0,-271.0,9,9,fallback
34,1777724845318,1777724845555,192.168.35.43:51972,0.00,0.00,1777724845128,-270.8,1318368,1326161,0,0.00,0.00,0.00,0.00,-271.0,-271.0,10,9,anchor_set
35,1777724845774,1777724845955,192.168.35.43:51972,-1.18,-27.86,1777724845128,-270.8,1318368,1344439,0,7.89,22.67,14.78,13.59,-271.0,-271.0,10,9,drift
36,1777724846197,1777724846457,192.168.35.43:51972,-2.46,-23.47,1777724845634,-270.8,1342368,1368503,0,7.50,23.22,15.72,13.59,-271.0,-271.0,10,9,drift
37,1777724846696,1777724846958,192.168.35.43:51972,-4.05,-20.69,1777724846138,-270.8,1366368,1392567,0,7.54,24.83,17.29,13.59,-271.0,-271.0,11,9,drift
38,1777724847400,1777724847619,192.168.35.43:51972,-4.11,-12.87,1777724847148,-270.8,1414464,1424311,0,7.53,25.36,17.83,13.59,-268.0,-271.0,16,9,drift
39,1777724847898,1777724848158,192.168.35.43:51972,-3.01,-5.69,1777724847654,-270.8,1438464,1450167,0,8.21,24.52,16.32,13.59,-268.0,-271.0,16,9,drift
40,1777724848501,1777724848755,192.168.35.43:51972,0.70,3.14,1777724848159,-270.8,1462464,1478839,0,8.93,21.75,12.82,13.59,-268.0,-271.0,16,9,drift
41,1777724849001,1777724849256,192.168.35.43:51972,-0.12,8.16,1777724848665,-270.8,1486464,1502903,0,8.94,23.09,14.15,13.59,-384.0,-271.0,241,9,drift
42,1777724849599,1777724849854,192.168.35.43:51972,1.61,-37.03,1777724849118,-270.6,1510464,1531575,0,9.46,20.95,11.49,13.59,-269.0,-269.0,9,9,drift
43,1777724850102,1777724850355,192.168.35.43:51972,-0.98,-30.61,1777724849625,-270.6,1534368,1555639,0,7.23,21.63,14.41,13.59,-269.0,-269.0,9,9,drift
44,1777724850600,1777724850856,192.168.35.43:51972,-2.39,-27.15,1777724850130,-270.5,1558368,1579703,0,7.54,23.65,16.12,13.59,-269.0,-269.0,13,9,drift
45,1777724851097,1777724851358,192.168.35.43:51972,-3.30,-23.35,1777724850635,-270.5,1582368,1603767,0,7.87,24.52,16.65,13.59,-269.0,-269.0,13,9,drift
46,1777724851697,1777724851955,192.168.35.43:51972,0.99,-16.64,1777724851139,-270.3,1606464,1632439,0,9.46,21.58,12.12,13.59,-269.0,-269.0,11,9,drift
47,1777724852199,1777724852457,192.168.35.43:51972,-2.27,-12.36,1777724851645,-270.3,1630368,1656503,0,7.45,22.63,15.17,13.59,-269.0,-269.0,11,9,drift
48,1777724852698,1777724852958,192.168.35.43:51972,-3.28,-7.88,1777724852151,-270.2,1654368,1680567,0,7.91,24.80,16.89,13.59,-387.0,-269.0,244,9,drift
49,1777724853346,1777724853603,192.168.35.43:51972,0.90,5.98,1777724853162,-270.1,1702464,1711543,0,8.26,20.51,12.25,13.59,-271.0,-269.0,14,9,drift
50,1777724853900,1777724854158,192.168.35.43:51972,-4.63,-43.27,1777724853618,-270.1,1726464,1738167,0,7.50,24.67,17.16,13.59,-271.0,-269.0,14,9,drift
51,1777724854501,1777724854755,192.168.35.43:51972,-2.15,-34.70,1777724854124,-270.0,1750464,1766839,0,7.64,22.47,14.82,13.59,-268.0,-269.0,11,9,drift
52,1777724854999,1777724855256,192.168.35.43:51972,-1.32,-28.00,1777724854630,-270.0,1774464,1790903,0,9.18,23.63,14.45,13.59,-268.0,-269.0,11,9,drift
53,1777724855495,1777724855758,192.168.35.43:51972,1.29,-24.97,1777724855135,-269.9,1798368,1814711,0,7.88,20.21,12.33,13.59,-271.0,-269.0,11,9,drift
54,1777724856097,1777724856355,192.168.35.43:51972,-1.28,-18.04,1777724855638,-269.9,1822368,1843639,0,7.76,21.82,14.06,13.59,-271.0,-269.0,11,9,drift
55,1777724856607,1777724856856,192.168.35.43:51972,-1.41,-15.09,1777724856143,-269.9,1846464,1867703,0,9.37,23.83,14.46,13.59,-270.0,-270.0,9,9,drift
56,1777724857098,1777724857358,192.168.35.43:51972,-3.74,-9.46,1777724856649,-269.9,1870368,1891767,0,8.15,24.31,16.16,13.59,-270.0,-270.0,9,9,drift
57,1777724857697,1777724857955,192.168.35.43:51972,-2.56,-3.28,1777724857156,-269.9,1894464,1920439,0,7.15,22.48,15.33,13.59,-294.0,-270.0,61,9,drift
58,1777724858201,1777724858456,192.168.35.43:51972,-0.60,4.68,1777724857662,-269.9,1918464,1944503,0,8.85,22.55,13.70,13.59,-294.0,-270.0,61,9,drift
59,1777724858698,1777724858958,192.168.35.43:51972,-4.85,-43.86,1777724858118,-269.9,1942464,1968567,0,7.45,25.03,17.58,13.59,-270.0,-270.0,8,8,drift
60,1777724859300,1777724859555,192.168.35.43:51972,-1.16,-30.84,1777724859127,-269.9,1990464,1997239,0,7.75,21.66,13.90,13.59,-269.0,-270.0,11,8,drift
61,1777724859818,1777724860057,192.168.35.43:51972,-1.57,-26.62,1777724859633,-269.9,2014464,2021303,0,8.49,23.51,15.02,13.59,-269.0,-270.0,11,8,drift
62,1777724860347,1777724860606,192.168.35.43:51972,-3.17,-22.72,1777724860137,-269.9,2038464,2047671,0,8.08,23.54,15.46,13.59,-270.0,-270.0,12,8,drift
63,1777724860898,1777724861155,192.168.35.43:51972,0.91,-16.77,1777724860641,-269.9,2062560,2074039,0,9.38,21.22,11.84,13.59,-270.0,-270.0,12,8,drift
64,1777724861398,1777724861656,192.168.35.43:51972,-1.53,-13.04,1777724861147,-269.9,2086560,2098103,0,9.29,23.74,14.46,13.59,-268.0,-270.0,14,8,drift
65,1777724861900,1777724862158,192.168.35.43:51972,-3.54,-9.18,1777724861653,-269.9,2110560,2122167,0,8.70,24.63,15.92,13.59,-268.0,-270.0,14,8,drift
66,1777724862496,1777724862755,192.168.35.43:51972,-2.44,-1.16,1777724862158,-269.9,2134464,2150839,0,7.53,22.78,15.25,13.59,-269.0,-270.0,13,8,drift
67,1777724862999,1777724863257,192.168.35.43:51972,-1.87,4.04,1777724862663,-269.9,2158464,2174903,0,8.76,23.15,14.38,13.59,-269.0,-270.0,13,8,drift
68,1777724863499,1777724863758,192.168.35.43:51972,-4.37,-44.50,1777724863117,-269.9,2182464,2198967,0,7.76,25.02,17.26,13.59,-302.0,-270.0,75,8,drift
69,1777724864101,1777724864355,192.168.35.43:51972,-0.65,-36.70,1777724863621,-269.9,2206464,2227639,0,7.72,21.51,13.80,13.59,-302.0,-270.0,75,8,drift
70,1777724864613,1777724864856,192.168.35.43:51972,-1.36,-32.04,1777724864127,-270.0,2230464,2251703,0,8.15,23.62,15.47,13.59,-269.0,-270.0,11,8,drift
71,1777724865099,1777724865358,192.168.35.43:51972,2.58,-27.93,1777724864632,-270.0,2254464,2275511,0,8.71,19.07,10.36,13.59,-269.0,-270.0,11,8,drift
72,1777724865696,1777724865955,192.168.35.43:51972,-1.78,-21.58,1777724865137,-270.0,2278464,2304439,0,7.39,22.08,14.69,13.59,-271.0,-270.0,11,8,drift
73,1777724866199,1777724866456,192.168.35.43:51972,-1.12,-16.88,1777724865643,-270.0,2302560,2328503,0,9.01,23.32,14.32,13.59,-271.0,-270.0,11,8,drift
74,1777724866697,1777724866958,192.168.35.43:51972,-4.31,-15.32,1777724866146,-270.0,2326464,2352567,0,7.57,24.67,17.10,13.59,-269.0,-270.0,13,8,drift
75,1777724867338,1777724867598,192.168.35.43:51972,-3.12,-7.84,1777724867154,-270.0,2374560,2383287,0,9.42,25.04,15.62,13.59,-269.0,-270.0,10,8,drift
76,1777724867895,1777724868158,192.168.35.43:51972,-3.09,-2.85,1777724867659,-270.0,2398560,2410167,0,8.66,24.29,15.63,13.59,-269.0,-270.0,10,8,drift
77,1777724868501,1777724868755,192.168.35.43:51972,-2.21,5.12,1777724868162,-269.9,2422368,2438839,0,7.81,22.71,14.90,13.59,-297.0,-269.0,64,10,drift
78,1777724869000,1777724869256,192.168.35.43:51972,1.09,8.37,1777724868667,-269.9,2446560,2462903,0,9.73,22.71,12.98,13.59,-297.0,-269.0,64,10,drift
79,1777724869501,1777724869758,192.168.35.43:51972,-3.45,-40.59,1777724869122,-269.8,2470560,2486967,0,8.63,24.82,16.18,13.59,-269.0,-269.0,10,10,drift
80,1777724870101,1777724870355,192.168.35.43:51972,-1.00,-28.68,1777724869627,-269.8,2494368,2515639,0,8.01,21.62,13.61,13.59,-269.0,-269.0,10,10,drift
81,1777724870599,1777724870856,192.168.35.43:51972,-2.10,-24.94,1777724870134,-269.7,2518464,2539703,0,8.12,23.24,15.12,13.59,-294.0,-269.0,59,10,drift
82,1777724871102,1777724871358,192.168.35.43:51972,3.30,-23.46,1777724870638,-269.7,2542560,2563511,0,9.63,19.27,9.64,13.59,-294.0,-269.0,59,10,drift
83,1777724871698,1777724871955,192.168.35.43:51972,-2.01,-15.56,1777724871143,-269.6,2566464,2592439,0,8.22,22.56,14.34,13.59,-293.0,-269.0,59,10,drift
84,1777724872201,1777724872456,192.168.35.43:51972,-0.44,-8.16,1777724871651,-269.6,2590560,2616503,0,8.60,21.87,13.27,13.59,-293.0,-269.0,59,10,drift
85,1777724872699,1777724872958,192.168.35.43:51972,-5.34,-5.02,1777724872157,-269.6,2614464,2640567,0,7.36,24.76,17.40,13.59,-270.0,-269.0,11,10,drift
86,1777724873202,1777724873459,192.168.35.43:51972,-2.35,-0.11,1777724872662,-269.6,2638560,2664631,0,9.33,25.16,15.83,13.59,-270.0,-269.0,11,10,drift
87,1777724873802,1777724874057,192.168.35.43:51972,-3.76,-40.77,1777724873620,-269.5,2686464,2693303,0,7.42,23.18,15.76,13.59,-268.0,-269.0,15,10,drift
88,1777724874571,1777724874611,192.168.35.43:51972,-4.77,-32.32,1777724874129,-269.5,2710464,2719927,0,7.49,24.42,16.93,13.59,-270.0,-269.0,11,10,drift
89,1777724874898,1777724875155,192.168.35.43:51972,-0.88,-24.72,1777724874633,-269.5,2734464,2746039,0,9.13,22.46,13.33,13.59,-270.0,-269.0,11,10,drift
90,1777724875398,1777724875657,192.168.35.43:51972,-4.70,-22.67,1777724875139,-269.4,2758464,2770103,0,7.34,23.91,16.57,13.59,-270.0,-269.0,11,10,drift
91,1777724875895,1777724876157,192.168.35.43:51972,-3.39,-15.90,1777724875645,-269.4,2782464,2794167,0,8.37,25.51,17.13,13.59,-270.0,-269.0,11,10,drift
92,1777724876499,1777724876755,192.168.35.43:51972,-3.04,-10.55,1777724876151,-269.3,2806560,2822839,0,8.22,23.18,14.97,13.59,-268.0,-268.0,9,9,drift
93,1777724876994,1777724877257,192.168.35.43:51972,-5.49,-7.37,1777724876655,-269.3,2830464,2846903,0,7.22,24.34,17.13,13.59,-268.0,-268.0,9,9,drift
94,1777724877499,1777724877757,192.168.35.43:51972,-4.68,-1.19,1777724877160,-269.2,2854464,2870967,0,7.85,25.09,17.25,13.59,-269.0,-269.0,9,9,drift
95,1777724878095,1777724878355,192.168.35.43:51972,-2.46,7.12,1777724877666,-269.2,2878464,2899639,0,8.61,22.89,14.28,13.59,-269.0,-269.0,9,9,drift
96,1777724878600,1777724878857,192.168.35.43:51972,-3.06,-43.15,1777724878119,-269.2,2902560,2923703,0,9.46,24.32,14.86,13.59,-381.0,-269.0,231,9,drift
97,1777724879098,1777724879357,192.168.35.43:51972,-3.45,-32.96,1777724878628,-269.2,2926464,2947767,0,8.39,25.38,16.99,13.59,-381.0,-269.0,231,9,drift
98,1777724879700,1777724879955,192.168.35.43:51972,-3.25,-28.72,1777724879131,-269.0,2950464,2976439,0,8.61,23.48,14.86,13.59,-267.0,-267.0,9,9,drift
99,1777724880202,1777724880456,192.168.35.43:51972,-2.15,-23.62,1777724879638,-269.0,2974560,3000503,0,9.39,24.49,15.10,13.59,-267.0,-267.0,9,9,drift
100,1777724880697,1777724880957,192.168.35.43:51972,0.64,-20.20,1777724880143,-269.0,2998560,3024311,0,9.02,20.70,11.68,13.59,-269.0,-269.0,7,7,drift
101,1777724881326,1777724881582,192.168.35.43:51972,-1.25,-6.38,1777724881154,-269.0,3046560,3054519,0,8.95,22.14,13.20,13.59,-282.0,-269.0,49,7,drift
102,1777724881897,1777724882157,192.168.35.43:51972,-5.04,-3.51,1777724881660,-269.0,3070560,3082167,0,8.56,25.88,17.32,13.59,-282.0,-269.0,49,7,drift
103,1777724882497,1777724882755,192.168.35.43:51972,-2.67,4.82,1777724882164,-269.0,3094464,3110839,0,8.80,23.13,14.33,13.59,-285.0,-269.0,52,7,drift
104,1777724882997,1777724883256,192.168.35.43:51972,-1.49,6.67,1777724882668,-269.0,3118560,3134903,0,9.37,24.17,14.81,13.59,-285.0,-269.0,52,7,drift
105,1777724883597,1777724883853,192.168.35.43:51972,-1.03,-36.54,1777724883121,-269.0,3142464,3163575,0,8.68,22.04,13.36,13.59,-285.0,-269.0,54,7,drift
106,1777724884177,1777724884355,192.168.35.43:51972,-3.56,-35.48,1777724883625,-269.0,3166464,3187639,0,7.40,23.03,15.63,13.59,-285.0,-269.0,54,7,drift
107,1777724884596,1777724884857,192.168.35.43:51972,-4.15,-31.03,1777724884130,-269.0,3190464,3211703,0,8.55,24.05,15.51,13.59,-289.0,-269.0,48,7,drift
108,1777724885197,1777724885453,192.168.35.43:51972,-2.00,-21.46,1777724884637,-269.0,3214464,3240375,0,7.58,21.86,14.28,13.59,-289.0,-269.0,48,7,drift
109,1777724885703,1777724885955,192.168.35.43:51972,-3.15,-19.03,1777724885141,-269.0,3238464,3264439,0,7.66,22.84,15.18,13.59,-286.0,-269.0,47,7,drift
110,1777724886199,1777724886456,192.168.35.43:51972,-3.23,-12.70,1777724885647,-269.0,3262464,3288503,0,7.98,23.15,15.17,13.59,-286.0,-269.0,47,7,drift
111,1777724886798,1777724887053,192.168.35.43:51972,0.18,0.68,1777724886659,-269.0,3310560,3317175,0,9.62,21.75,12.14,13.59,-265.0,-269.0,26,7,drift
112,1777724887370,1777724887593,192.168.35.43:51972,-3.39,3.60,1777724887166,-269.0,3334560,3343031,0,7.38,22.27,14.88,13.59,-264.0,-269.0,20,7,drift
113,1777724887902,1777724888157,192.168.35.43:51972,-0.81,-43.65,1777724887619,-269.0,3358464,3369911,0,7.24,20.36,13.13,13.59,-264.0,-269.0,20,7,drift
114,1777724888496,1777724888755,192.168.35.43:51972,-3.98,-36.41,1777724888124,-269.0,3382464,3398839,0,7.42,22.98,15.56,13.59,-266.0,-269.0,18,7,drift
115,1777724888997,1777724889257,192.168.35.43:51972,-2.93,-31.82,1777724888629,-269.0,3406464,3422903,0,9.36,24.66,15.30,13.59,-266.0,-269.0,18,7,drift
116,1777724889496,1777724889758,192.168.35.43:51972,0.05,-30.83,1777724889133,-269.0,3430560,3446711,0,8.83,20.14,11.31,13.59,-267.0,-269.0,18,7,drift
117,1777724890098,1777724890355,192.168.35.43:51972,-3.17,-21.64,1777724889640,-269.0,3454560,3475639,0,8.24,23.03,14.78,13.59,-267.0,-269.0,18,7,drift
118,1777724890597,1777724890856,192.168.35.43:51972,-2.93,-18.39,1777724890144,-268.8,3478560,3499703,0,8.71,24.39,15.67,13.59,-355.0,-267.0,292,18,drift
119,1777724891199,1777724891453,192.168.35.43:51972,-1.03,-8.53,1777724890649,-268.8,3502464,3528375,0,8.31,21.46,13.15,13.59,-355.0,-267.0,292,18,drift
120,1777724891695,1777724891955,192.168.35.43:51972,-5.41,-5.41,1777724891157,-268.5,3526560,3552439,0,8.35,23.42,15.08,0.00,-266.0,-266.0,15,15,fallback
121,1777724892196,1777724892456,192.168.35.43:51972,-0.19,-0.19,1777724891660,-268.5,3550464,3576503,0,9.25,24.44,15.19,0.00,-266.0,-266.0,15,15,fallback
122,1777724892696,1777724892957,192.168.35.43:51972,2.71,2.71,1777724892166,-268.3,3574560,3600567,0,9.06,25.43,16.38,0.00,-284.0,-266.0,55,15,fallback
123,1777724893326,1777724893587,192.168.35.43:51972,-18.12,-18.12,1777724893124,-268.0,3622464,3631763,0,7.16,24.05,16.89,0.00,-283.0,-266.0,52,15,fallback
124,1777724893901,1777724894157,192.168.35.43:51972,-13.10,-13.10,1777724893628,-268.0,3646464,3659155,0,9.11,25.65,16.54,0.00,-283.0,-266.0,52,15,fallback
125,1777724894497,1777724894755,192.168.35.43:51972,-6.27,-6.27,1777724894133,-267.8,3670464,3687827,0,9.24,23.08,13.84,0.00,-285.0,-266.0,54,15,fallback
126,1777724894999,1777724895256,192.168.35.43:51972,-2.06,-2.06,1777724894639,-267.8,3694464,3711891,0,8.11,24.08,15.96,0.00,-285.0,-266.0,54,15,fallback
127,1777724895614,1777724895854,192.168.35.43:51972,4.62,4.62,1777724895145,-267.7,3718464,3740563,0,7.21,21.64,14.43,0.00,-283.0,-266.0,51,15,fallback
128,1777724896097,1777724896355,192.168.35.43:51972,9.51,9.51,1777724895651,-267.7,3742560,3764627,0,9.29,23.16,13.88,0.00,-283.0,-266.0,51,15,fallback
129,1777724896597,1777724896856,192.168.35.43:51972,11.69,11.69,1777724896155,-267.5,3766560,3788691,0,8.47,24.32,15.86,0.00,-282.0,-266.0,49,15,fallback
130,1777724897197,1777724897453,192.168.35.43:51972,19.87,19.87,1777724896659,-267.5,3790464,3817363,0,7.89,21.90,14.01,0.00,-282.0,-266.0,49,15,fallback
131,1777724897695,1777724897955,192.168.35.43:51972,22.21,22.21,1777724897164,-267.3,3814464,3841427,0,7.29,23.15,15.86,0.00,-281.0,-266.0,46,15,fallback
132,1777724898198,1777724898456,192.168.35.43:51972,-22.31,-22.31,1777724897618,-267.3,3838464,3865491,0,9.01,23.72,14.71,0.00,-281.0,-266.0,46,15,fallback
133,1777724898696,1777724898958,192.168.35.43:51972,-6.55,-20.51,1777724898123,-267.2,3862464,3889555,0,8.74,25.86,17.12,13.59,-280.0,-266.0,47,15,drift
134,1777724899298,1777724899555,192.168.35.43:51972,-5.37,-10.33,1777724899131,-267.1,3910464,3918227,0,7.95,23.10,15.15,13.59,-266.0,-266.0,14,14,drift
135,1777724899797,1777724900056,192.168.35.43:51972,-5.61,-4.87,1777724899635,-267.1,3934368,3942291,0,7.73,23.75,16.02,13.59,-266.0,-266.0,14,14,drift
136,1777724900377,1777724900595,192.168.35.43:51972,-5.64,-0.81,1777724900141,-267.0,3958464,3968147,0,8.87,24.39,15.52,13.59,-266.0,-266.0,16,14,drift
137,1777724900897,1777724901155,192.168.35.43:51972,-5.53,5.63,1777724900647,-267.0,3982464,3995027,0,8.28,23.36,15.08,13.59,-266.0,-266.0,16,14,drift
138,1777724901420,1777724901657,192.168.35.43:51972,-5.63,10.78,1777724901153,-266.9,4006464,4019091,0,8.68,23.84,15.16,13.59,-266.0,-266.0,16,14,drift
139,1777724901896,1777724902158,192.168.35.43:51972,-3.01,13.40,1777724901658,-266.9,4030464,4042899,0,7.87,20.41,12.54,13.59,-266.0,-266.0,16,14,drift
140,1777724902500,1777724902755,192.168.35.43:51972,-5.19,21.25,1777724902163,-266.9,4054464,4071827,0,8.02,23.38,15.35,13.59,-266.0,-266.0,16,14,drift
141,1777724902997,1777724903257,192.168.35.43:51972,-6.61,-26.04,1777724902617,-266.8,4078464,4095891,0,8.44,24.33,15.89,13.59,-378.0,-266.0,235,14,drift
142,1777724903499,1777724903757,192.168.35.43:51972,-2.18,-21.44,1777724903122,-267.0,4102464,4119699,0,8.02,20.53,12.51,13.59,-269.0,-269.0,10,10,drift
143,1777724904096,1777724904355,192.168.35.43:51972,-4.18,-12.69,1777724903628,-267.0,4126464,4148627,0,8.94,23.37,14.43,13.59,-269.0,-269.0,10,10,drift
144,1777724904599,1777724904856,192.168.35.43:51972,-5.74,-8.67,1777724904133,-267.2,4150464,4172691,0,8.02,23.96,15.94,13.59,-267.0,-269.0,14,10,drift
145,1777724905094,1777724905358,192.168.35.43:51972,-7.91,-3.88,1777724904640,-267.2,4174464,4196755,0,7.93,25.41,17.49,13.59,-267.0,-269.0,14,10,drift
146,1777724905702,1777724905955,192.168.35.43:51972,-4.13,2.99,1777724905145,-267.4,4198560,4225427,0,9.02,23.15,14.13,13.59,-269.0,-269.0,8,8,drift
147,1777724906199,1777724906456,192.168.35.43:51972,-5.14,9.89,1777724905651,-267.4,4222464,4249491,0,8.75,24.31,15.56,13.59,-269.0,-269.0,8,8,drift
148,1777724906698,1777724906957,192.168.35.43:51972,-6.26,11.85,1777724906156,-267.6,4246560,4273555,0,8.65,25.74,17.10,13.59,-268.0,-269.0,13,8,drift
149,1777724907325,1777724907582,192.168.35.43:51972,-1.27,26.47,1777724907166,-267.7,4294560,4303507,0,9.27,20.89,11.62,13.59,-291.0,-269.0,52,8,drift
150,1777724907896,1777724908158,192.168.35.43:51972,-0.98,-22.70,1777724907622,-267.7,4318560,4330899,0,8.80,20.26,11.46,13.59,-291.0,-269.0,52,8,drift
151,1777724908496,1777724908755,192.168.35.43:51972,-4.74,-15.71,1777724908127,-267.8,4342560,4359827,0,7.81,23.07,15.26,13.59,-270.0,-269.0,10,8,drift
152,1777724908997,1777724909256,192.168.35.43:51972,-5.41,-9.34,1777724908632,-267.8,4366464,4383891,0,8.29,24.52,16.23,13.59,-270.0,-269.0,10,8,drift
153,1777724909614,1777724909853,192.168.35.43:51972,-1.11,-1.99,1777724909137,-267.9,4390560,4412563,0,9.52,21.85,12.33,13.59,-288.0,-269.0,50,8,drift
