seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,event
18,1777353408143,1777353409965,192.168.35.90:57924,0.00,0.00,1777353407885,-1857.3,328992,338872,0,anchor_set
19,1777353408243,1777353410066,192.168.35.90:57924,-1.96,-21.60,1777353407885,-1857.3,328992,342963,0,drift
20,1777353408730,1777353410568,192.168.35.90:57924,-1.96,-12.54,1777353408390,-1857.3,350976,365235,0,drift
21,1777353409231,1777353411069,192.168.35.90:57924,-1.55,-11.98,1777353408894,-1856.1,373056,387251,0,drift
22,1777353409831,1777353411667,192.168.35.90:57924,-0.19,-6.45,1777353409398,-1856.1,395136,413619,0,drift
23,1777353410330,1777353412168,192.168.35.90:57924,-4.80,-5.79,1777353409903,-1855.0,417120,435635,0,drift
24,1777353410832,1777353412669,192.168.35.90:57924,-3.89,-1.44,1777353410406,-1855.0,439296,457907,0,drift
25,1777353411433,1777353413267,192.168.35.90:57924,-3.15,-0.34,1777353410910,-1854.0,461280,484019,0,drift
26,1777353411943,1777353413768,192.168.35.90:57924,-4.46,5.56,1777353411414,-1854.0,483360,506291,0,drift
27,1777353412430,1777353414269,192.168.35.90:57924,-7.00,9.57,1777353411921,-1853.1,505344,528307,0,drift
28,1777353413031,1777353414866,192.168.35.90:57924,-5.75,-29.51,1777353412879,-1853.1,549408,554675,0,drift
29,1777353413330,1777353415165,192.168.35.90:57924,-7.72,0.00,1777353412879,-1852.3,549408,567987,0,anchor_reset_offset_drift
30,1777353413432,1777353415266,192.168.35.90:57924,-7.72,0.00,1777353412879,-1852.3,549408,572339,0,anchor_set
31,1777353413529,1777353415368,192.168.35.90:57924,-1.06,-5.25,1777353413384,-1852.3,571488,577742,0,drift
32,1777353414030,1777353415870,192.168.35.90:57924,-0.29,1.08,1777353413888,-1852.3,593568,600014,0,drift
33,1777353414630,1777353416467,192.168.35.90:57924,-1.12,8.21,1777353414392,-1851.6,615552,626382,0,drift
34,1777353415129,1777353416968,192.168.35.90:57924,-1.24,10.25,1777353414897,-1851.6,637632,648398,0,drift
35,1777353415630,1777353417469,192.168.35.90:57924,-3.38,10.03,1777353415401,-1851.0,659712,670414,0,drift
36,1777353416230,1777353418066,192.168.35.90:57924,-2.03,18.49,1777353415908,-1850.5,681792,696782,0,drift
37,1777353416731,1777353418568,192.168.35.90:57924,-4.32,24.14,1777353416411,-1850.5,703776,719054,0,drift
38,1777353417231,1777353419069,192.168.35.90:57924,-4.30,23.44,1777353416914,-1850.1,725856,741070,0,drift
39,1777353417829,1777353419666,192.168.35.90:57924,-2.69,30.92,1777353417420,-1850.1,747936,767438,0,drift
40,1777353418358,1777353420168,192.168.35.90:57924,-3.81,34.11,1777353417925,-1849.6,769920,789454,0,drift
41,1777353418830,1777353420669,192.168.35.90:57924,-4.48,-8.57,1777353418380,-1849.6,792000,811726,0,drift
42,1777353419431,1777353421266,192.168.35.90:57924,-3.26,0.85,1777353418886,-1849.3,813984,838094,0,drift
43,1777353419929,1777353421768,192.168.35.90:57924,-3.69,0.78,1777353419391,-1849.3,836160,860110,0,drift
44,1777353420430,1777353422269,192.168.35.90:57924,-5.09,4.98,1777353419897,-1849.0,858144,882126,0,drift
45,1777353421031,1777353422866,192.168.35.90:57924,-2.63,16.05,1777353420906,-1849.0,902304,908494,0,drift
46,1777353421530,1777353423368,192.168.35.90:57924,-4.67,17.86,1777353420906,-1848.7,902304,930766,0,drift
47,1777353422029,1777353423869,192.168.35.90:57924,-5.78,26.37,1777353421917,-1848.7,946368,952782,0,drift
48,1777353422531,1777353424371,192.168.35.90:57924,-2.04,29.34,1777353422423,-1848.4,968352,974542,0,drift
49,1777353423134,1777353424968,192.168.35.90:57924,-4.19,-11.34,1777353422879,-1848.4,990432,1001166,0,drift
50,1777353423632,1777353425470,192.168.35.90:57924,-6.58,-5.56,1777353423384,-1848.2,1012512,1023438,0,drift
51,1777353424244,1777353426067,192.168.35.90:57924,-4.05,-4.44,1777353423888,-1847.8,1034592,1049550,0,drift
52,1777353424759,1777353426568,192.168.35.90:57924,-5.74,7.30,1777353424394,-1847.8,1056480,1071822,0,drift
53,1777353425233,1777353427069,192.168.35.90:57924,-8.37,4.57,1777353424899,-1847.6,1078656,1093838,0,drift
54,1777353425831,1777353427666,192.168.35.90:57924,-4.06,13.19,1777353425404,-1847.6,1100736,1120206,0,drift
55,1777353426332,1777353428168,192.168.35.90:57924,-5.82,16.06,1777353425909,-1847.3,1122720,1142222,0,drift
56,1777353426833,1777353428670,192.168.35.90:57924,-7.44,22.42,1777353426413,-1847.3,1144704,1164494,0,drift
57,1777353427138,1777353428969,192.168.35.90:57924,-2.69,0.00,1777353426916,-1847.1,1166880,1177550,0,anchor_reset_offset_drift
58,1777353427240,1777353429069,192.168.35.90:57924,-2.69,0.00,1777353426916,-1847.1,1166880,1182158,0,anchor_set
59,1777353427342,1777353429171,192.168.35.90:57924,-1.79,-10.43,1777353426916,-1847.1,1166880,1185130,0,drift
60,1777353427931,1777353429768,192.168.35.90:57924,-1.26,-0.08,1777353427421,-1847.1,1188768,1211498,0,drift
61,1777353428449,1777353430285,192.168.35.90:57924,2.43,1.58,1777353427925,-1846.9,1211040,1234282,0,drift
62,1777353429032,1777353430867,192.168.35.90:57924,-0.21,-40.06,1777353428885,-1846.9,1255104,1259882,0,drift
63,1777353429545,1777353431368,192.168.35.90:57924,-0.81,-32.26,1777353429388,-1846.7,1277088,1282154,0,drift
64,1777353430032,1777353431869,192.168.35.90:57924,-1.85,-31.98,1777353429894,-1846.7,1299264,1304170,0,drift
65,1777353430531,1777353432371,192.168.35.90:57924,1.97,-36.88,1777353429894,-1846.5,1299264,1325930,0,drift
66,1777353431346,1777353432969,192.168.35.90:57924,-1.06,-24.46,1777353430902,-1846.5,1343328,1352554,0,drift
67,1777353431644,1777353433469,192.168.35.90:57924,-4.46,-15.83,1777353431408,-1846.4,1365312,1374826,0,drift
68,1777353432131,1777353433971,192.168.35.90:57924,1.65,-9.17,1777353431912,-1846.4,1387392,1396842,0,drift
69,1777353432730,1777353434568,192.168.35.90:57924,-1.78,-8.71,1777353432416,-1846.2,1409472,1423210,0,drift
70,1777353433232,1777353435069,192.168.35.90:57924,-2.44,-5.66,1777353432922,-1846.1,1431552,1445226,0,drift
71,1777353433744,1777353435571,192.168.35.90:57924,0.94,1.28,1777353433426,-1846.1,1453536,1467242,0,drift
72,1777353434332,1777353436168,192.168.35.90:57924,-2.23,-41.26,1777353433881,-1846.0,1475616,1493866,0,drift
73,1777353434833,1777353436669,192.168.35.90:57924,-1.68,-38.83,1777353434385,-1846.0,1497600,1515882,0,drift
74,1777353435443,1777353437267,192.168.35.90:57924,-1.69,-31.19,1777353434890,-1846.1,1519584,1542250,0,drift
75,1777353435932,1777353437768,192.168.35.90:57924,-2.86,-26.99,1777353435396,-1846.1,1541568,1564266,0,drift
76,1777353436433,1777353438269,192.168.35.90:57924,-1.99,-20.25,1777353435901,-1846.2,1563744,1586538,0,drift
77,1777353436940,1777353438771,192.168.35.90:57924,-4.30,-20.22,1777353436405,-1846.2,1585728,1608554,0,drift
78,1777353437532,1777353439368,192.168.35.90:57924,-0.73,-7.60,1777353437415,-1846.3,1629888,1634922,0,drift
79,1777353438032,1777353439869,192.168.35.90:57924,-1.25,-3.25,1777353437922,-1846.3,1651968,1656938,0,drift
80,1777353438533,1777353440371,192.168.35.90:57924,-1.55,2.84,1777353438426,-1846.2,1674048,1679210,0,drift
81,1777353439142,1777353440968,192.168.35.90:57924,-0.56,-43.92,1777353438880,-1846.2,1696032,1705322,0,drift
82,1777353439632,1777353441469,192.168.35.90:57924,-2.49,-39.96,1777353439385,-1846.2,1718208,1727594,0,drift
83,1777353440135,1777353441971,192.168.35.90:57924,-4.05,-36.77,1777353439891,-1846.2,1740192,1749610,0,drift
84,1777353440740,1777353442568,192.168.35.90:57924,-0.14,-27.58,1777353440394,-1846.2,1762176,1775978,0,drift
85,1777353441231,1777353443070,192.168.35.90:57924,-3.56,-29.67,1777353440898,-1846.2,1784256,1797994,0,drift
86,1777353441732,1777353443571,192.168.35.90:57924,-4.52,-22.17,1777353441403,-1846.2,1806336,1820266,0,drift
87,1777353442332,1777353444168,192.168.35.90:57924,-1.71,-12.43,1777353441908,-1846.2,1828320,1846634,0,drift
88,1777353442850,1777353444670,192.168.35.90:57924,-3.79,-10.98,1777353442413,-1846.2,1850304,1868650,0,drift
89,1777353443445,1777353445266,192.168.35.90:57924,-0.24,-3.25,1777353442917,-1846.1,1872384,1895018,0,drift
90,1777353443932,1777353445768,192.168.35.90:57924,-2.60,-1.55,1777353443422,-1846.1,1894368,1917034,0,drift
91,1777353444433,1777353446269,192.168.35.90:57924,-2.85,4.91,1777353443928,-1846.1,1916544,1939306,0,drift
92,1777353444943,1777353446770,192.168.35.90:57924,1.51,-43.85,1777353444384,-1846.1,1938624,1961066,0,drift
93,1777353445532,1777353447368,192.168.35.90:57924,-0.95,-29.44,1777353445394,-1846.1,1982688,1987690,0,drift
94,1777353446035,1777353447869,192.168.35.90:57924,-1.62,-29.83,1777353445898,-1846.1,2004864,2009706,0,drift
95,1777353446647,1777353448482,192.168.35.90:57924,-0.26,-17.83,1777353446403,-1846.1,2026752,2036842,0,drift
96,1777353447232,1777353449070,192.168.35.90:57924,-2.60,-19.89,1777353446907,-1846.1,2048928,2062698,0,drift
97,1777353447732,1777353449571,192.168.35.90:57924,-0.15,-15.44,1777353447413,-1846.1,2070816,2084458,0,drift
98,1777353448336,1777353450168,192.168.35.90:57924,-2.09,-7.72,1777353447919,-1846.3,2092992,2111082,0,drift
99,1777353448830,1777353450669,192.168.35.90:57924,-1.57,1.53,1777353448423,-1846.3,2114976,2133354,0,drift
100,1777353449430,1777353451267,192.168.35.90:57924,-0.19,-38.66,1777353448879,-1846.5,2136960,2159722,0,drift
101,1777353449937,1777353451768,192.168.35.90:57924,-1.40,-37.61,1777353449384,-1846.5,2159040,2181738,0,drift
102,1777353450429,1777353452269,192.168.35.90:57924,-1.47,-32.42,1777353449891,-1846.4,2181024,2203754,0,drift
103,1777353450931,1777353452771,192.168.35.90:57924,0.44,-27.62,1777353450396,-1846.4,2203104,2225770,0,drift
104,1777353451532,1777353453368,192.168.35.90:57924,-0.81,-14.75,1777353451407,-1846.4,2247360,2252394,0,drift
105,1777353452031,1777353453870,192.168.35.90:57924,-2.37,-12.03,1777353451912,-1846.4,2269344,2274410,0,drift
106,1777353452544,1777353454371,192.168.35.90:57924,-3.46,-9.18,1777353452418,-1846.3,2291424,2296426,0,drift
107,1777353453144,1777353454968,192.168.35.90:57924,-1.17,-1.58,1777353452921,-1846.3,2313408,2322794,0,drift
108,1777353453631,1777353455469,192.168.35.90:57924,-2.02,6.44,1777353453427,-1846.3,2335488,2345066,0,drift
109,1777353454140,1777353455971,192.168.35.90:57924,1.36,-46.91,1777353453881,-1846.3,2357664,2366826,0,drift
110,1777353454731,1777353456568,192.168.35.90:57924,-0.59,-33.37,1777353454387,-1846.3,2379552,2393450,0,drift
111,1777353455232,1777353457069,192.168.35.90:57924,-2.20,-31.14,1777353454893,-1846.2,2401632,2415466,0,drift
112,1777353455834,1777353457667,192.168.35.90:57924,-0.75,-24.97,1777353455398,-1846.2,2423712,2441834,0,drift
113,1777353456342,1777353458168,192.168.35.90:57924,-2.69,-22.30,1777353455903,-1846.2,2445696,2463850,0,drift
114,1777353456832,1777353458670,192.168.35.90:57924,-4.11,-14.70,1777353456408,-1846.2,2467680,2486122,0,drift
115,1777353457433,1777353459266,192.168.35.90:57924,-0.14,-5.37,1777353456913,-1846.2,2489760,2512490,0,drift
116,1777353457941,1777353459768,192.168.35.90:57924,-0.80,-5.31,1777353457418,-1846.2,2511936,2534506,0,drift
117,1777353458432,1777353460270,192.168.35.90:57924,-3.17,-2.97,1777353457923,-1846.2,2533920,2556522,0,drift
118,1777353458933,1777353460771,192.168.35.90:57924,-4.60,3.62,1777353458428,-1846.2,2556000,2578794,0,drift
119,1777353459536,1777353461368,192.168.35.90:57924,-1.20,-31.47,1777353459387,-1846.2,2599968,2605162,0,drift
120,1777353460031,1777353461869,192.168.35.90:57924,-2.48,-33.38,1777353459893,-1846.2,2622240,2627178,0,drift
121,1777353460532,1777353462371,192.168.35.90:57924,1.65,-37.46,1777353459893,-1846.3,2622240,2648938,0,drift
122,1777353461147,1777353462968,192.168.35.90:57924,-0.22,-21.57,1777353460903,-1846.3,2666304,2675562,0,drift
123,1777353461640,1777353463470,192.168.35.90:57924,-2.78,-14.39,1777353461408,-1846.5,2688288,2697834,0,drift
124,1777353462142,1777353463971,192.168.35.90:57924,-2.82,-12.23,1777353461913,-1846.6,2710368,2719850,0,drift
125,1777353462732,1777353464568,192.168.35.90:57924,-1.66,-5.61,1777353462416,-1846.6,2732352,2746218,0,drift
126,1777353463230,1777353465070,192.168.35.90:57924,-2.71,-6.28,1777353462920,-1846.6,2754432,2768234,0,drift
127,1777353463734,1777353465571,192.168.35.90:57924,1.35,-46.96,1777353463376,-1846.6,2776416,2790250,0,drift
128,1777353464234,1777353466072,192.168.35.90:57924,-3.82,-46.26,1777353463881,-1846.6,2798592,2812522,0,drift
129,1777353464833,1777353466670,192.168.35.90:57924,-2.49,-36.46,1777353464386,-1846.6,2820480,2838890,0,drift
130,1777353465332,1777353467171,192.168.35.90:57924,2.58,-36.18,1777353464891,-1846.7,2842656,2860650,0,drift
131,1777353465932,1777353467768,192.168.35.90:57924,-2.12,-29.40,1777353465396,-1846.7,2864736,2887274,0,drift
132,1777353466433,1777353468270,192.168.35.90:57924,-1.69,-19.56,1777353465901,-1846.7,2886720,2909546,0,drift
133,1777353467038,1777353468867,192.168.35.90:57924,-0.27,-13.50,1777353466911,-1846.7,2930880,2935658,0,drift
134,1777353467545,1777353469368,192.168.35.90:57924,-3.22,-5.85,1777353467416,-1846.6,2952864,2957930,0,drift
135,1777353468041,1777353469870,192.168.35.90:57924,-1.46,-2.10,1777353467922,-1846.6,2974944,2979946,0,drift
136,1777353468532,1777353470371,192.168.35.90:57924,1.13,-45.10,1777353468377,-1846.6,2996928,3001962,0,drift
137,1777353469138,1777353470968,192.168.35.90:57924,-2.08,-44.40,1777353468881,-1846.8,3019008,3028330,0,drift
138,1777353469640,1777353471469,192.168.35.90:57924,-0.57,-35.84,1777353469385,-1846.8,3041088,3050602,0,drift
139,1777353470142,1777353471971,192.168.35.90:57924,1.35,-36.48,1777353469889,-1846.8,3063072,3072362,0,drift
140,1777353470732,1777353472568,192.168.35.90:57924,0.23,-28.25,1777353470394,-1846.7,3085152,3098986,0,drift
141,1777353471232,1777353473069,192.168.35.90:57924,-1.79,-27.40,1777353470898,-1846.7,3107232,3121002,0,drift
142,1777353471732,1777353473571,192.168.35.90:57924,1.33,-23.43,1777353471402,-1846.7,3129312,3143018,0,drift
143,1777353472335,1777353474168,192.168.35.90:57924,-0.91,-15.56,1777353471907,-1846.6,3151392,3169642,0,drift
144,1777353472833,1777353474670,192.168.35.90:57924,-1.42,-10.64,1777353472411,-1846.6,3173280,3191658,0,drift
145,1777353473333,1777353475171,192.168.35.90:57924,3.17,-10.39,1777353472917,-1846.5,3195456,3213418,0,drift
146,1777353473932,1777353475768,192.168.35.90:57924,-1.14,-2.97,1777353473421,-1846.5,3217536,3240042,0,drift
147,1777353474432,1777353476269,192.168.35.90:57924,-3.58,4.13,1777353473926,-1846.5,3239520,3262314,0,drift
148,1777353474933,1777353476771,192.168.35.90:57924,-4.38,-46.63,1777353474380,-1846.5,3261600,3284330,0,drift
149,1777353475532,1777353477368,192.168.35.90:57924,-1.99,-32.16,1777353475391,-1846.4,3305664,3310698,0,drift
150,1777353476033,1777353477869,192.168.35.90:57924,-2.02,-29.98,1777353475896,-1846.4,3327744,3332714,0,drift
151,1777353476533,1777353478371,192.168.35.90:57924,2.32,-25.61,1777353476401,-1846.4,3349920,3354730,0,drift
152,1777353477140,1777353478968,192.168.35.90:57924,-2.12,-15.34,1777353476905,-1846.4,3371808,3381354,0,drift
153,1777353477633,1777353479469,192.168.35.90:57924,-1.92,-14.21,1777353477410,-1846.4,3393888,3403370,0,drift
154,1777353478131,1777353479971,192.168.35.90:57924,-5.18,-13.20,1777353477916,-1846.4,3415968,3425386,0,drift
155,1777353478636,1777353480473,192.168.35.90:57924,3.01,-5.27,1777353478420,-1846.3,3438048,3447402,0,drift
156,1777353479231,1777353481069,192.168.35.90:57924,-2.34,2.52,1777353478924,-1846.3,3460032,3474026,0,drift
157,1777353479732,1777353481571,192.168.35.90:57924,0.30,-47.35,1777353479380,-1846.3,3482112,3495786,0,drift
158,1777353480332,1777353482168,192.168.35.90:57924,-0.71,-38.61,1777353479884,-1846.4,3504192,3522410,0,drift
159,1777353480839,1777353482669,192.168.35.90:57924,-2.28,-34.00,1777353480390,-1846.4,3526176,3544426,0,drift
160,1777353481332,1777353483171,192.168.35.90:57924,0.70,-27.99,1777353480894,-1846.5,3548160,3566442,0,drift
161,1777353481933,1777353483768,192.168.35.90:57924,-0.62,-19.87,1777353481404,-1846.5,3570240,3592810,0,drift
162,1777353482431,1777353484269,192.168.35.90:57924,-3.25,-19.88,1777353481903,-1846.7,3592320,3615082,0,drift
163,1777353482939,1777353484771,192.168.35.90:57924,1.23,-17.74,1777353482408,-1846.7,3614304,3636842,0,drift
164,1777353483545,1777353485368,192.168.35.90:57924,0.82,-6.36,1777353483415,-1846.8,3658464,3663466,0,drift
165,1777353484033,1777353485870,192.168.35.90:57924,-1.21,-7.69,1777353483920,-1846.8,3680640,3685482,0,drift
166,1777353484668,1777353486467,192.168.35.90:57924,0.02,1.72,1777353484426,-1846.9,3702624,3711850,0,drift
167,1777353485149,1777353486968,192.168.35.90:57924,-0.31,-37.33,1777353484882,-1846.9,3724608,3734122,0,drift
168,1777353485632,1777353487470,192.168.35.90:57924,-2.59,-38.39,1777353485386,-1847.0,3746688,3756138,0,drift
169,1777353486136,1777353487971,192.168.35.90:57924,-2.56,-35.03,1777353485892,-1847.1,3768768,3778154,0,drift
170,1777353486732,1777353488568,192.168.35.90:57924,0.39,-23.84,1777353486398,-1847.1,3790752,3804522,0,drift
171,1777353487232,1777353489070,192.168.35.90:57924,-3.27,-16.31,1777353486904,-1847.2,3812736,3826794,0,drift
172,1777353487731,1777353489571,192.168.35.90:57924,2.98,-16.65,1777353487409,-1847.2,3834912,3848554,0,drift
173,1777353488332,1777353490168,192.168.35.90:57924,-0.48,-6.25,1777353487914,-1847.4,3856896,3875178,0,drift
174,1777353488830,1777353490670,192.168.35.90:57924,-2.46,-4.79,1777353488419,-1847.4,3878880,3897194,0,drift
175,1777353489331,1777353491171,192.168.35.90:57924,4.13,1.04,1777353488923,-1847.6,3901056,3919210,0,drift
176,1777353489933,1777353491768,192.168.35.90:57924,-0.48,-40.11,1777353489380,-1847.6,3923136,3945834,0,drift
177,1777353490439,1777353492269,192.168.35.90:57924,-1.64,-40.13,1777353489884,-1847.7,3945216,3967850,0,drift
178,1777353491040,1777353492867,192.168.35.90:57924,0.34,-23.84,1777353490895,-1847.7,3989184,3994218,0,drift
179,1777353491539,1777353493378,192.168.35.90:57924,1.30,-21.69,1777353491401,-1847.6,4011168,4016490,0,drift
180,1777353492136,1777353493971,192.168.35.90:57924,2.82,-16.77,1777353491906,-1847.6,4033248,4042602,0,drift
181,1777353492739,1777353494568,192.168.35.90:57924,-0.45,-7.95,1777353492412,-1847.6,4055328,4069226,0,drift
182,1777353493232,1777353495069,192.168.35.90:57924,-2.40,-6.28,1777353492918,-1847.5,4077408,4091242,0,drift
183,1777353493733,1777353495571,192.168.35.90:57924,1.82,-2.03,1777353493421,-1847.5,4099488,4113258,0,drift
184,1777353494333,1777353496168,192.168.35.90:57924,0.41,4.16,1777353493925,-1847.5,4121664,4139882,0,drift
185,1777353494832,1777353496670,192.168.35.90:57924,-1.76,-40.23,1777353494381,-1847.5,4143552,4161898,0,drift
186,1777353495331,1777353497171,192.168.35.90:57924,1.25,-39.08,1777353494886,-1847.4,4165536,4183658,0,drift
187,1777353495932,1777353497768,192.168.35.90:57924,-1.13,-30.96,1777353495391,-1847.4,4187616,4210282,0,drift
188,1777353496432,1777353498269,192.168.35.90:57924,-0.78,-30.30,1777353495896,-1847.4,4209792,4232298,0,drift
189,1777353496932,1777353498771,192.168.35.90:57924,-2.81,-24.40,1777353496401,-1847.4,4231872,4254570,0,drift
190,1777353497532,1777353499368,192.168.35.90:57924,2.51,-9.78,1777353497410,-1847.3,4275936,4280938,0,drift
191,1777353498046,1777353499869,192.168.35.90:57924,-0.50,-6.77,1777353497916,-1847.3,4297920,4302954,0,drift
192,1777353498619,1777353500371,192.168.35.90:57924,3.64,1.05,1777353498423,-1847.3,4320000,4324970,0,drift
193,1777353499142,1777353500968,192.168.35.90:57924,-0.37,3.13,1777353498928,-1847.3,4342080,4351338,0,drift
194,1777353499646,1777353501469,192.168.35.90:57924,-0.65,-40.34,1777353499382,-1847.3,4364160,4373610,0,drift
195,1777353500358,1777353501971,192.168.35.90:57924,2.69,-39.37,1777353499886,-1847.3,4386144,4395370,0,drift
196,1777353500731,1777353502568,192.168.35.90:57924,-0.02,-31.26,1777353500391,-1847.2,4408224,4421994,0,drift
197,1777353501243,1777353503069,192.168.35.90:57924,-1.96,-27.54,1777353500897,-1847.2,4430208,4444010,0,drift
198,1777353501732,1777353503570,192.168.35.90:57924,-3.09,-21.99,1777353501401,-1847.2,4452288,4466282,0,drift
199,1777353502338,1777353504169,192.168.35.90:57924,-0.02,-18.23,1777353501905,-1847.2,4474464,4492650,0,drift
200,1777353502832,1777353504670,192.168.35.90:57924,-0.89,-13.87,1777353502408,-1847.2,4496352,4514666,0,drift
201,1777353503431,1777353505266,192.168.35.90:57924,0.43,-5.18,1777353502914,-1847.2,4518432,4541034,0,drift
202,1777353503930,1777353505768,192.168.35.90:57924,-2.47,-7.32,1777353503418,-1847.2,4540512,4563050,0,drift
203,1777353504436,1777353506269,192.168.35.90:57924,-0.48,1.31,1777353503922,-1847.2,4562592,4585322,0,drift
204,1777353504933,1777353506771,192.168.35.90:57924,3.15,-45.45,1777353504377,-1847.2,4584480,4607082,0,drift
205,1777353505533,1777353507368,192.168.35.90:57924,-1.65,-34.50,1777353505389,-1846.9,4628736,4633706,0,drift
206,1777353506033,1777353507870,192.168.35.90:57924,-1.42,-30.26,1777353505895,-1846.9,4650720,4655722,0,drift
207,1777353506541,1777353508371,192.168.35.90:57924,-2.04,-23.26,1777353506399,-1846.7,4672800,4677994,0,drift
208,1777353507143,1777353508968,192.168.35.90:57924,-1.24,-18.08,1777353506903,-1846.6,4694880,4704362,0,drift
209,1777353507632,1777353509469,192.168.35.90:57924,-2.56,-14.74,1777353507408,-1846.6,4716864,4726378,0,drift
210,1777353508138,1777353509971,192.168.35.90:57924,2.73,-12.07,1777353507914,-1846.6,4738944,4748138,0,drift
211,1777353508732,1777353510568,192.168.35.90:57924,-2.73,-4.48,1777353508421,-1846.4,4761024,4774762,0,drift
212,1777353509231,1777353511069,192.168.35.90:57924,-1.73,-0.51,1777353508925,-1846.2,4783008,4796778,0,drift
213,1777353509835,1777353511667,192.168.35.90:57924,-0.69,-46.45,1777353509380,-1846.2,4805184,4823146,0,drift
214,1777353510342,1777353512169,192.168.35.90:57924,-2.57,-36.62,1777353509885,-1846.0,4827072,4845418,0,drift
215,1777353510831,1777353512670,192.168.35.90:57924,-3.25,-33.36,1777353510391,-1846.0,4849152,4867434,0,drift
216,1777353511335,1777353513171,192.168.35.90:57924,0.53,-25.34,1777353510896,-1845.8,4871136,4889450,0,drift
217,1777353511932,1777353513768,192.168.35.90:57924,-2.56,-22.68,1777353511402,-1845.8,4893216,4915818,0,drift
218,1777353512443,1777353514269,192.168.35.90:57924,-2.16,-14.47,1777353511909,-1845.9,4915392,4938090,0,drift
219,1777353512932,1777353514770,192.168.35.90:57924,0.52,-10.89,1777353512414,-1845.9,4937280,4959850,0,drift
220,1777353513434,1777353515272,192.168.35.90:57924,0.26,-5.07,1777353512919,-1846.0,4959456,4982122,0,drift
221,1777353514041,1777353515870,192.168.35.90:57924,-3.09,1.46,1777353513928,-1846.0,5003520,5008490,0,drift
222,1777353514532,1777353516371,192.168.35.90:57924,1.77,-44.42,1777353514382,-1846.1,5025696,5030506,0,drift
223,1777353515133,1777353516968,192.168.35.90:57924,-2.37,-31.18,1777353514889,-1846.3,5047584,5057130,0,drift
224,1777353515640,1777353517469,192.168.35.90:57924,-1.38,-29.33,1777353515393,-1846.3,5069664,5079146,0,drift
225,1777353516142,1777353517971,192.168.35.90:57924,-1.78,-25.71,1777353515900,-1846.5,5091744,5101162,0,drift
226,1777353516732,1777353518568,192.168.35.90:57924,-2.95,-21.13,1777353516405,-1846.5,5113824,5127530,0,drift
227,1777353517237,1777353519069,192.168.35.90:57924,-2.04,-12.32,1777353516908,-1846.6,5135808,5149802,0,drift
228,1777353517840,1777353519667,192.168.35.90:57924,-1.65,-8.65,1777353517414,-1846.6,5157984,5176170,0,drift
229,1777353518333,1777353520168,192.168.35.90:57924,-0.43,-4.23,1777353517918,-1846.8,5179968,5198186,0,drift
230,1777353518835,1777353520670,192.168.35.90:57924,-0.47,-0.69,1777353518422,-1846.8,5201952,5220202,0,drift
231,1777353519338,1777353521171,192.168.35.90:57924,0.42,2.19,1777353518928,-1846.8,5224128,5242218,0,drift
232,1777353519941,1777353521768,192.168.35.90:57924,-0.16,-36.66,1777353519381,-1846.8,5246016,5268842,0,drift
233,1777353520433,1777353522270,192.168.35.90:57924,-2.41,-38.06,1777353519887,-1846.8,5268192,5290858,0,drift
