seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,out_lat_host_raw,out_lat_guest_raw,out_lat_delta_current,out_lat_delta_anchored,raw_offset_ms,win_min_raw_offset_ms,last_rtt_ms,win_min_rtt_ms,decode_load_ms,decode_total_frames,decode_throughput_fpms,seek_msg_seq,event
13,1780654799353,1780654798971,192.168.35.220:60968,2.44,-3.95,1780654798780,522219967.7,212527,236754,0,7.60,8.58,0.98,2.11,522219965.0,522219965.0,11,11,0,0,0.00,0,drift
14,1780654799975,1780654799476,192.168.35.220:60968,2.37,-3.93,1780654799286,522219967.7,236817,261000,0,7.67,8.71,1.04,2.11,522219965.0,522219965.0,11,11,0,0,0.00,0,drift
15,1780654800123,1780654799780,192.168.35.220:60968,0.74,0.00,1780654799790,522219967.7,260943,275507,0,0.00,0.00,0.00,0.00,522219965.0,522219965.0,11,11,0,0,0.00,0,anchor_realign_periodic
16,1780654800380,1780654799982,192.168.35.220:60968,0.15,-13.02,1780654799790,522219967.7,260943,284809,0,6.27,7.80,1.53,1.67,522219965.0,522219965.0,11,11,0,0,0.00,0,drift
17,1780654800836,1780654800487,192.168.35.220:60968,1.56,-11.84,1780654800296,522219967.5,285292,309147,0,7.55,8.84,1.29,1.67,522219966.0,522219966.0,8,8,0,0,0.00,0,drift
18,1780654801423,1780654801043,192.168.35.220:60968,2.02,-10.86,1780654800803,522219967.5,309561,335841,0,7.14,8.97,1.83,1.67,522219966.0,522219966.0,8,8,0,0,0.00,0,drift
19,1780654801968,1780654801550,192.168.35.220:60968,-1.01,-12.70,1780654801304,522219967.4,333602,360131,0,5.99,9.00,3.01,1.67,522219969.0,522219966.0,22,8,0,0,0.00,0,drift
20,1780654802475,1780654802055,192.168.35.220:60968,1.55,-11.69,1780654801806,522219967.4,357770,384417,0,7.50,8.95,1.46,1.67,522219969.0,522219966.0,22,8,0,0,0.00,0,drift
21,1780654802956,1780654802560,192.168.35.220:60968,-0.87,-12.71,1780654802310,522219967.4,381918,408632,0,6.56,9.43,2.87,1.67,522219969.0,522219966.0,22,8,0,0,0.00,0,drift
22,1780654803457,1780654803064,192.168.35.220:60968,-0.69,-12.70,1780654802814,522219967.4,406117,432823,0,6.72,9.42,2.70,1.67,522219969.0,522219966.0,22,8,0,0,0.00,0,drift
23,1780654803911,1780654803570,192.168.35.220:60968,-1.26,-12.68,1780654803826,522219967.4,454669,457115,0,6.22,9.48,3.26,1.67,522219969.0,522219966.0,22,8,0,0,0.00,0,drift
24,1780654804472,1780654804075,192.168.35.220:60968,0.79,-11.61,1780654803826,522219967.4,454669,481356,0,6.22,8.44,2.21,1.67,522219969.0,522219966.0,22,8,0,0,0.00,0,drift
25,1780654804985,1780654804580,192.168.35.220:60968,-0.23,-12.67,1780654804334,522219967.4,479052,505593,0,6.21,8.44,2.23,1.67,522219969.0,522219966.0,22,8,0,0,0.00,0,drift
26,1780654805130,1780654804783,192.168.35.220:60968,-0.59,0.00,1780654804836,522219967.4,503166,515324,0,0.00,0.00,0.00,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,anchor_realign_periodic
27,1780654805473,1780654805086,192.168.35.220:60968,4.25,-8.77,1780654805241,522219967.4,522613,529955,0,7.72,8.07,0.35,2.60,522219969.0,522219966.0,22,8,0,0,0.00,0,drift
28,1780654805972,1780654805590,192.168.35.220:60968,-9.39,-9.39,1780654805241,522219967.4,522613,554141,0,7.72,8.57,0.85,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
29,1780654806530,1780654806146,192.168.35.220:60968,-10.78,-10.78,1780654806248,522219967.4,570934,580885,0,6.42,9.13,2.71,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
30,1780654807017,1780654806651,192.168.35.220:60968,-10.77,-10.77,1780654806754,522219967.4,595216,605073,0,6.29,9.03,2.75,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
31,1780654807518,1780654807155,192.168.35.220:60968,-9.76,-9.76,1780654807260,522219967.4,619565,629299,0,7.58,8.75,1.17,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
32,1780654808013,1780654807662,192.168.35.220:60968,-9.77,-9.77,1780654807766,522219967.4,643862,653628,0,7.75,8.60,0.85,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
33,1780654808510,1780654808167,192.168.35.220:60968,-10.78,-10.78,1780654808274,522219967.4,668183,677820,0,6.42,8.60,2.18,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
34,1780654809087,1780654808672,192.168.35.220:60968,-10.76,-10.76,1780654808778,522219967.4,692402,702091,0,7.00,9.24,2.24,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
35,1780654809513,1780654809178,192.168.35.220:60968,-10.68,-10.68,1780654809284,522219967.4,716663,726367,0,6.43,8.90,2.47,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
36,1780654810029,1780654809682,192.168.35.220:60968,-10.63,-10.63,1780654809788,522219967.4,740867,750558,0,6.67,8.82,2.15,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
37,1780654810519,1780654810187,192.168.35.220:60968,-8.74,-8.74,1780654810293,522219967.4,765081,774800,0,7.16,8.00,0.85,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
38,1780654811185,1780654810792,192.168.35.220:60968,-14.90,-14.90,1780654810794,522219967.4,789159,803741,0,4.75,9.07,4.32,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
39,1780654811729,1780654811347,192.168.35.220:60968,-9.79,-9.79,1780654811300,522219967.4,813420,830510,0,6.19,8.64,2.45,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
40,1780654812275,1780654811850,192.168.35.220:60968,-10.33,-10.33,1780654811806,522219967.4,837712,854670,0,6.74,8.99,2.25,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
41,1780654812771,1780654812355,192.168.35.220:60968,-10.80,-10.80,1780654812310,522219967.4,861899,878878,0,6.16,9.31,3.15,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
42,1780654813321,1780654812860,192.168.35.220:60968,-9.78,-9.78,1780654812818,522219967.4,886326,903125,0,7.09,8.47,1.38,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
43,1780654813766,1780654813367,192.168.35.220:60968,-9.78,-9.78,1780654813323,522219967.4,910506,927434,0,6.82,8.89,2.07,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
44,1780654814316,1780654813872,192.168.35.220:60968,-9.76,-9.76,1780654813828,522219967.4,934816,951683,0,7.29,8.07,0.78,0.00,522219969.0,522219966.0,22,8,0,0,0.00,0,fallback
45,1780654814654,1780654814279,192.168.35.220:60968,2.23,0.00,1780654814333,522219967.2,958998,971195,0,0.00,0.00,0.00,0.00,522219969.0,522219966.0,13,8,0,0,0.00,0,anchor_realign_periodic
46,1780654814723,1780654814380,192.168.35.220:60968,-0.16,-15.39,1780654814333,522219967.2,958998,975774,0,7.08,8.73,1.65,1.50,522219969.0,522219966.0,13,8,0,0,0.00,0,drift
47,1780654815336,1780654814884,192.168.35.220:60968,2.35,-14.36,1780654814738,522219967.2,978515,999972,0,7.69,7.83,0.14,1.50,522219969.0,522219966.0,13,8,0,0,0.00,0,drift
48,1780654815763,1780654815389,192.168.35.220:60968,-1.01,-17.26,1780654815244,522219967.2,1002786,1024169,0,7.32,8.82,1.50,1.50,522219969.0,522219966.0,13,8,0,0,0.00,0,drift
49,1780654816391,1780654815941,192.168.35.220:60968,-0.68,-16.40,1780654815748,522219967.2,1027000,1050761,0,7.79,8.97,1.18,1.50,522219969.0,522219966.0,13,8,0,0,0.00,0,drift
50,1780654816872,1780654816447,192.168.35.220:60968,-1.68,-16.26,1780654816254,522219967.1,1051216,1074983,0,6.28,8.57,2.29,1.50,522219961.0,522219966.0,30,8,0,0,0.00,0,drift
51,1780654817387,1780654816952,192.168.35.220:60968,0.00,-15.27,1780654816759,522219967.1,1075447,1099229,0,7.10,8.72,1.62,1.50,522219961.0,522219966.0,30,8,0,0,0.00,0,drift
52,1780654817874,1780654817457,192.168.35.220:60968,-1.56,-16.27,1780654817264,522219967.1,1099725,1123486,0,6.87,9.05,2.18,1.50,522219961.0,522219966.0,30,8,0,0,0.00,0,drift
53,1780654818380,1780654817961,192.168.35.220:60968,0.04,-15.27,1780654817768,522219967.1,1123918,1147698,0,6.90,8.47,1.57,1.50,522219961.0,522219966.0,30,8,0,0,0.00,0,drift
54,1780654818852,1780654818465,192.168.35.220:60968,0.39,-15.17,1780654818273,522219967.0,1148147,1171867,0,7.67,9.01,1.33,1.50,522219967.0,522219966.0,11,8,0,0,0.00,0,drift
55,1780654819401,1780654818970,192.168.35.220:60968,-0.39,-16.14,1780654818778,522219967.0,1172440,1196103,0,7.80,8.92,1.12,1.50,522219967.0,522219966.0,11,8,0,0,0.00,0,drift
56,1780654819735,1780654819374,192.168.35.220:60968,1.97,0.00,1780654819283,522219967.0,1196623,1215468,0,0.00,0.00,0.00,0.00,522219967.0,522219966.0,11,8,0,0,0.00,0,anchor_realign_periodic
57,1780654819821,1780654819475,192.168.35.220:60968,-0.30,-14.16,1780654819283,522219967.0,1196623,1220378,0,7.58,8.64,1.06,-0.24,522219967.0,522219966.0,11,8,0,0,0.00,0,drift
58,1780654820363,1780654819980,192.168.35.220:60968,-1.69,-15.14,1780654819786,522219967.0,1220740,1244563,0,6.03,7.48,1.45,-0.24,522219967.0,522219966.0,11,8,0,0,0.00,0,drift
59,1780654820869,1780654820486,192.168.35.220:60968,-0.70,-15.05,1780654820294,522219966.9,1245194,1268878,0,7.49,8.05,0.56,-0.24,522219962.0,522219966.0,20,8,0,0,0.00,0,drift
60,1780654821402,1780654820991,192.168.35.220:60968,-1.10,-16.76,1780654820798,522219966.9,1269396,1293065,0,7.72,8.68,0.96,-0.24,522219962.0,522219966.0,20,8,0,0,0.00,0,drift
61,1780654821924,1780654821547,192.168.35.220:60968,-1.45,-16.03,1780654821810,522219966.9,1317961,1319746,0,7.50,7.81,0.31,-0.24,522219962.0,522219966.0,20,8,0,0,0.00,0,drift
62,1780654822414,1780654822053,192.168.35.220:60968,-1.04,-16.03,1780654821810,522219966.9,1317961,1344062,0,7.50,7.39,-0.10,-0.24,522219962.0,522219966.0,20,8,0,0,0.00,0,drift
63,1780654822976,1780654822557,192.168.35.220:60968,-6.06,-16.95,1780654822314,522219966.8,1342081,1368283,0,3.97,7.98,4.01,-0.24,522219959.0,522219966.0,28,8,0,0,0.00,0,drift
64,1780654823477,1780654823063,192.168.35.220:60968,-1.80,-14.96,1780654822820,522219966.8,1366386,1392575,0,6.34,8.09,1.75,-0.24,522219959.0,522219966.0,28,8,0,0,0.00,0,drift
65,1780654824042,1780654823567,192.168.35.220:60968,-3.37,-15.97,1780654823324,522219966.8,1390567,1416735,0,6.08,8.40,2.32,-0.24,522219959.0,522219966.0,28,8,0,0,0.00,0,drift
66,1780654824425,1780654824072,192.168.35.220:60968,-1.74,-14.96,1780654823831,522219966.8,1414892,1440982,0,6.86,8.55,1.69,-0.24,522219959.0,522219966.0,28,8,0,0,0.00,0,drift
67,1780654824768,1780654824375,192.168.35.220:60968,-2.08,0.00,1780654824334,522219966.7,1439071,1455582,0,0.00,0.00,0.00,0.00,522219966.0,522219966.0,9,8,0,0,0.00,0,anchor_realign_periodic
68,1780654824910,1780654824577,192.168.35.220:60968,0.69,-18.26,1780654824736,522219966.7,1458370,1465085,0,6.66,8.09,1.42,2.11,522219966.0,522219966.0,9,8,0,0,0.00,0,drift
69,1780654825478,1780654825082,192.168.35.220:60968,1.49,-18.25,1780654824736,522219966.7,1458370,1489287,0,6.66,7.29,0.62,2.11,522219966.0,522219966.0,9,8,0,0,0.00,0,drift
70,1780654825986,1780654825588,192.168.35.220:60968,0.14,-18.25,1780654825243,522219966.7,1482695,1513629,0,7.44,9.41,1.97,2.11,522219966.0,522219966.0,9,8,0,0,0.00,0,drift
71,1780654826528,1780654826144,192.168.35.220:60968,0.77,-18.26,1780654826253,522219966.7,1531204,1540315,0,8.04,9.38,1.34,2.11,522219966.0,522219966.0,9,8,0,0,0.00,0,drift
72,1780654827023,1780654826648,192.168.35.220:60968,-0.51,-18.27,1780654826756,522219966.7,1555303,1564523,0,6.08,8.70,2.62,2.11,522219966.0,522219966.0,9,8,0,0,0.00,0,drift
73,1780654827521,1780654827153,192.168.35.220:60968,-1.67,-19.24,1780654827258,522219966.7,1579422,1588747,0,6.58,9.36,2.78,2.11,522219966.0,522219966.0,9,8,0,0,0.00,0,drift
74,1780654828030,1780654827658,192.168.35.220:60968,-0.65,-19.24,1780654827764,522219966.7,1603698,1612926,0,6.32,8.09,1.76,2.11,522219966.0,522219966.0,9,8,0,0,0.00,0,drift
75,1780654828553,1780654828164,192.168.35.220:60968,1.10,-18.24,1780654828270,522219966.7,1628043,1637283,0,7.53,8.54,1.01,2.11,522219966.0,522219966.0,9,8,0,0,0.00,0,drift
76,1780654829021,1780654828668,192.168.35.220:60968,-0.12,-18.27,1780654828774,522219966.7,1652181,1661478,0,6.38,8.61,2.23,2.11,522219966.0,522219966.0,9,8,0,0,0.00,0,drift
77,1780654829512,1780654829174,192.168.35.220:60968,-19.25,-19.25,1780654829280,522219966.7,1676489,1685752,0,6.81,9.31,2.50,0.00,522219966.0,522219966.0,9,8,0,0,0.00,0,fallback
78,1780654830032,1780654829679,192.168.35.220:60968,-17.26,-17.26,1780654829789,522219966.7,1700889,1709952,0,7.15,7.48,0.34,0.00,522219966.0,522219966.0,9,8,0,0,0.00,0,fallback
79,1780654830515,1780654830185,192.168.35.220:60968,-19.22,-19.22,1780654830294,522219966.7,1725201,1734283,0,7.67,9.36,1.70,0.00,522219966.0,522219966.0,9,8,0,0,0.00,0,fallback
80,1780654831103,1780654830688,192.168.35.220:60968,-19.25,-19.25,1780654830796,522219966.7,1749264,1758472,0,6.96,9.31,2.35,0.00,522219966.0,522219966.0,9,8,0,0,0.00,0,fallback
81,1780654831613,1780654831244,192.168.35.220:60968,-18.24,-18.24,1780654831303,522219966.7,1773528,1785031,0,6.46,7.62,1.16,0.00,522219966.0,522219966.0,9,8,0,0,0.00,0,fallback
82,1780654832122,1780654831748,192.168.35.220:60968,-18.27,-18.27,1780654831809,522219966.7,1797849,1809245,0,7.12,8.08,0.96,0.00,522219966.0,522219966.0,9,8,0,0,0.00,0,fallback
83,1780654832624,1780654832252,192.168.35.220:60968,-18.26,-18.26,1780654832314,522219966.7,1822104,1833453,0,6.45,7.42,0.97,0.00,522219966.0,522219966.0,9,8,0,0,0.00,0,fallback
84,1780654833124,1780654832757,192.168.35.220:60968,-18.27,-18.27,1780654832820,522219966.7,1846387,1857747,0,6.34,9.54,3.20,0.00,522219966.0,522219966.0,9,8,0,0,0.00,0,fallback
85,1780654833627,1780654833261,192.168.35.220:60968,-17.24,-17.24,1780654833326,522219966.7,1870724,1881941,0,7.39,8.59,1.20,0.00,522219966.0,522219966.0,9,8,0,0,0.00,0,fallback
86,1780654834154,1780654833766,192.168.35.220:60968,-18.27,-18.27,1780654833830,522219966.7,1894903,1906195,0,7.09,8.88,1.79,0.00,522219966.0,522219966.0,9,8,0,0,0.00,0,fallback
87,1780654834555,1780654834170,192.168.35.220:60968,0.57,0.00,1780654834236,522219966.7,1914389,1925578,0,0.00,0.00,0.00,0.00,522219962.0,522219966.0,19,8,0,0,0.00,0,anchor_realign_periodic
88,1780654834622,1780654834271,192.168.35.220:60968,1.20,-23.29,1780654834236,522219966.7,1914389,1930123,0,7.05,7.48,0.42,1.61,522219962.0,522219966.0,19,8,0,0,0.00,0,drift
89,1780654835123,1780654834774,192.168.35.220:60968,-0.28,-24.30,1780654834744,522219966.7,1938729,1954245,0,6.13,7.03,0.90,1.61,522219962.0,522219966.0,19,8,0,0,0.00,0,drift
90,1780654835653,1780654835279,192.168.35.220:60968,-1.14,-24.28,1780654835248,522219966.7,1962999,1978558,0,7.78,9.54,1.76,1.61,522219962.0,522219966.0,19,8,0,0,0.00,0,drift
91,1780654836121,1780654835785,192.168.35.220:60968,-0.26,-23.29,1780654835753,522219966.7,1987179,2002839,0,7.51,9.39,1.88,1.61,522219962.0,522219966.0,19,8,0,0,0.00,0,drift
92,1780654836663,1780654836290,192.168.35.220:60968,-0.38,-23.58,1780654836256,522219966.7,2011310,2027058,0,6.23,8.23,2.00,1.61,522219962.0,522219966.0,19,8,0,0,0.00,0,drift
93,1780654837255,1780654836845,192.168.35.220:60968,-2.11,-24.28,1780654836760,522219966.7,2035515,2053712,0,6.51,9.24,2.73,1.61,522219962.0,522219966.0,19,8,0,0,0.00,0,drift
94,1780654837766,1780654837348,192.168.35.220:60968,-0.87,-24.25,1780654837266,522219966.6,2059850,2077845,0,7.46,9.02,1.56,1.61,522219962.0,522219966.0,24,8,0,0,0.00,0,drift
95,1780654838269,1780654837855,192.168.35.220:60968,0.75,-22.32,1780654837770,522219966.6,2083970,2102124,0,7.90,7.83,-0.07,1.61,522219962.0,522219966.0,24,8,0,0,0.00,0,drift
96,1780654838710,1780654838359,192.168.35.220:60968,1.03,-22.21,1780654838273,522219966.6,2108100,2126390,0,6.72,8.37,1.65,1.61,522219962.0,522219966.0,24,8,0,0,0.00,0,drift
97,1780654839300,1780654838864,192.168.35.220:60968,-0.94,-23.22,1780654838776,522219966.6,2132257,2150641,0,5.99,8.62,2.63,1.61,522219962.0,522219966.0,24,8,0,0,0.00,0,drift
98,1780654839738,1780654839367,192.168.35.220:60968,-23.23,-23.23,1780654839280,522219966.6,2156452,2174726,0,6.04,7.38,1.34,0.00,522219962.0,522219966.0,24,8,0,0,0.00,0,fallback
99,1780654840223,1780654839872,192.168.35.220:60968,-26.20,-26.20,1780654839786,522219966.6,2180786,2198985,0,5.00,8.76,3.76,0.00,522219962.0,522219966.0,24,8,0,0,0.00,0,fallback
100,1780654840839,1780654840377,192.168.35.220:60968,-24.16,-24.16,1780654840294,522219966.6,2205187,2223224,0,7.37,8.70,1.33,0.00,522219962.0,522219966.0,24,8,0,0,0.00,0,fallback
101,1780654841254,1780654840881,192.168.35.220:60968,-24.21,-24.21,1780654840798,522219966.6,2229331,2247410,0,6.36,8.63,2.27,0.00,522219962.0,522219966.0,24,8,0,0,0.00,0,fallback
102,1780654841774,1780654841387,192.168.35.220:60968,-23.15,-23.15,1780654841303,522219966.5,2253562,2271720,0,7.16,9.08,1.91,0.00,522219958.0,522219966.0,28,9,0,0,0.00,0,fallback
103,1780654842371,1780654841992,192.168.35.220:60968,-23.93,-23.93,1780654841810,522219966.5,2277910,2300754,0,6.42,8.73,2.31,0.00,522219958.0,522219966.0,28,9,0,0,0.00,0,fallback
104,1780654842916,1780654842548,192.168.35.220:60968,-22.17,-22.17,1780654842820,522219966.5,2326404,2327468,0,6.70,8.51,1.80,0.00,522219958.0,522219966.0,28,9,0,0,0.00,0,fallback
105,1780654843412,1780654843054,192.168.35.220:60968,-24.21,-24.21,1780654843326,522219966.5,2350743,2351688,0,7.72,8.08,0.37,0.00,522219958.0,522219966.0,28,9,0,0,0.00,0,fallback
106,1780654843910,1780654843559,192.168.35.220:60968,-23.16,-23.16,1780654843326,522219966.5,2350743,2375944,0,7.72,7.42,-0.30,0.00,522219962.0,522219966.0,24,9,0,0,0.00,0,fallback
107,1780654844522,1780654844065,192.168.35.220:60968,-24.11,-24.11,1780654843834,522219966.5,2375075,2400237,0,6.68,8.52,1.83,0.00,522219962.0,522219966.0,24,9,0,0,0.00,0,fallback
108,1780654844927,1780654844569,192.168.35.220:60968,-24.11,-24.11,1780654844240,522219966.5,2394563,2424464,0,6.68,9.25,2.57,0.00,522219962.0,522219966.0,24,9,0,0,0.00,0,fallback
109,1780654845424,1780654845074,192.168.35.220:60968,-24.11,-24.11,1780654844746,522219966.5,2418819,2448739,0,6.02,8.99,2.97,0.00,522219962.0,522219966.0,24,9,0,0,0.00,0,fallback
110,1780654845950,1780654845580,192.168.35.220:60968,-23.05,-23.05,1780654845250,522219966.4,2443048,2473009,0,6.79,8.59,1.81,0.00,522219959.0,522219966.0,29,9,0,0,0.00,0,fallback
111,1780654846426,1780654846085,192.168.35.220:60968,-24.05,-24.05,1780654845756,522219966.4,2467355,2497248,0,7.20,9.59,2.39,0.00,522219959.0,522219966.0,29,9,0,0,0.00,0,fallback
112,1780654846974,1780654846590,192.168.35.220:60968,-23.65,-23.65,1780654846260,522219966.4,2491496,2521458,0,6.13,8.59,2.47,0.00,522219964.0,522219966.0,21,9,0,0,0.00,0,fallback
113,1780654847508,1780654847148,192.168.35.220:60968,-22.02,-22.02,1780654847273,522219966.4,2540129,2548284,0,7.30,8.83,1.53,0.00,522219964.0,522219966.0,21,9,0,0,0.00,0,fallback
114,1780654848030,1780654847653,192.168.35.220:60968,-22.98,-22.98,1780654847778,522219966.4,2564417,2572497,0,7.33,8.25,0.92,0.00,522219964.0,522219966.0,21,9,0,0,0.00,0,fallback
115,1780654848524,1780654848157,192.168.35.220:60968,-23.04,-23.04,1780654848283,522219966.4,2588588,2596667,0,6.86,7.82,0.96,0.00,522219964.0,522219966.0,21,9,0,0,0.00,0,fallback
116,1780654849012,1780654848664,192.168.35.220:60968,-24.01,-24.01,1780654848786,522219966.4,2612815,2620958,0,7.60,7.87,0.26,0.00,522219964.0,522219966.0,21,9,0,0,0.00,0,fallback
117,1780654849535,1780654849167,192.168.35.220:60968,-22.03,-22.03,1780654849293,522219966.4,2637106,2645126,0,7.66,7.38,-0.28,0.00,522219964.0,522219966.0,21,9,0,0,0.00,0,fallback
118,1780654850050,1780654849672,192.168.35.220:60968,-24.02,-24.02,1780654849798,522219966.4,2661404,2669378,0,7.87,8.63,0.76,0.00,522219964.0,522219966.0,21,9,0,0,0.00,0,fallback
119,1780654850558,1780654850176,192.168.35.220:60968,-22.97,-22.97,1780654850300,522219966.4,2685410,2693567,0,6.02,7.54,1.51,0.00,522219964.0,522219966.0,21,9,0,0,0.00,0,fallback
120,1780654851069,1780654850682,192.168.35.220:60968,-24.00,-24.00,1780654850808,522219966.4,2709869,2717848,0,7.57,7.41,-0.16,0.00,522219964.0,522219966.0,21,9,0,0,0.00,0,fallback
121,1780654851513,1780654851186,192.168.35.220:60968,-23.02,-23.02,1780654851313,522219966.4,2734026,2742105,0,6.82,8.77,1.95,0.00,522219964.0,522219966.0,21,9,0,0,0.00,0,fallback
122,1780654852018,1780654851690,192.168.35.220:60968,-25.78,-25.78,1780654851818,522219966.4,2758292,2766258,0,4.38,8.72,4.34,0.00,522219964.0,522219966.0,21,9,0,0,0.00,0,fallback
123,1780654852511,1780654852144,192.168.35.220:60968,0.12,0.00,1780654852324,522219966.4,2782619,2788098,0,0.00,0.00,0.00,0.00,522219963.0,522219966.0,17,9,0,0,0.00,0,anchor_realign_periodic
124,1780654852611,1780654852245,192.168.35.220:60968,0.21,-49.98,1780654852324,522219966.4,2782619,2791594,0,7.15,7.76,0.61,1.81,522219963.0,522219966.0,17,9,0,0,0.00,0,drift
125,1780654853222,1780654852750,192.168.35.220:60968,-1.53,-49.99,1780654852828,522219966.4,2806804,2815910,0,7.02,9.36,2.34,1.81,522219963.0,522219966.0,17,9,0,0,0.00,0,drift
126,1780654853612,1780654853255,192.168.35.220:60968,2.09,-47.96,1780654853333,522219966.4,2831027,2840152,0,7.68,8.40,0.72,1.81,522219963.0,522219966.0,17,9,0,0,0.00,0,drift
127,1780654854115,1780654853761,192.168.35.220:60968,-4.21,-50.95,1780654853738,522219966.4,2850454,2864442,0,4.42,8.43,4.02,1.81,522219963.0,522219966.0,17,9,0,0,0.00,0,drift
128,1780654854615,1780654854266,192.168.35.220:60968,-1.76,-49.98,1780654854244,522219966.4,2874762,2888679,0,6.82,9.39,2.57,1.81,522219963.0,522219966.0,17,9,0,0,0.00,0,drift
129,1780654855110,1780654854770,192.168.35.220:60968,0.93,-48.98,1780654854748,522219966.4,2898936,2912820,0,6.45,7.33,0.88,1.81,522219963.0,522219966.0,17,9,0,0,0.00,0,drift
130,1780654855611,1780654855276,192.168.35.220:60968,-1.52,-49.95,1780654855254,522219966.4,2923227,2937182,0,6.53,8.86,2.33,1.81,522219963.0,522219966.0,17,9,0,0,0.00,0,drift
131,1780654856110,1780654855781,192.168.35.220:60968,0.14,-49.92,1780654855758,522219966.4,2947457,2961334,0,7.33,8.01,0.68,1.81,522219963.0,522219966.0,17,9,0,0,0.00,0,drift
132,1780654856613,1780654856285,192.168.35.220:60968,-0.14,-48.93,1780654856263,522219966.3,2971653,2985591,0,7.39,9.37,1.99,1.81,522219962.0,522219966.0,21,9,0,0,0.00,0,drift
133,1780654857215,1780654856790,192.168.35.220:60968,-1.58,-50.27,1780654856766,522219966.3,2995820,3009811,0,6.87,9.30,2.43,1.81,522219962.0,522219966.0,21,9,0,0,0.00,0,drift
