seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,event
58,1777354945065,1777354946805,192.168.35.90:57960,0.00,0.00,1777354944307,-1850.0,543840,542016,0,guest_start
59,1777354945106,1777354946805,192.168.35.90:57960,0.00,0.00,1777354944307,-1850.0,543840,542016,0,host_state_sync_recv
60,1777354945193,1777354946898,192.168.35.90:57960,0.00,0.00,1777354944307,-1850.0,543840,543040,0,guest_stop
61,1777354945196,1777354946898,192.168.35.90:57960,0.00,0.00,1777354944307,-1850.0,543840,543040,0,host_state_sync_recv
62,1777354945349,1777354947055,192.168.35.90:57960,0.00,0.00,1777354944307,-1850.0,543840,579107,0,guest_start
63,1777354945727,0,host,0.00,0.00,1777354945703,0.0,587424,0,0,host_state_sync_sent
64,1777354945728,0,host,0.00,0.00,1777354945703,0.0,587424,0,0,host_pause
65,1777354946003,1777354947773,192.168.35.90:57960,0.00,0.00,1777354945703,-1849.9,587424,593443,0,host_state_sync_recv
66,1777354946040,1777354947773,192.168.35.90:57960,0.00,0.00,1777354945703,-1849.9,587424,593443,0,guest_stop
67,1777354946114,0,host,0.00,0.00,1777354946006,0.0,587424,0,0,host_state_sync_sent
68,1777354946114,0,host,0.00,0.00,1777354946006,0.0,587424,0,0,host_play
69,1777354946332,0,host,0.00,0.00,1777354946307,0.0,596928,0,0,host_state_sync_sent
70,1777354946333,0,host,0.00,0.00,1777354946307,0.0,596928,0,0,host_pause
71,1777354946405,1777354948175,192.168.35.90:57960,0.00,0.00,1777354946006,-1849.9,587424,587424,0,host_state_sync_recv
72,1777354946465,1777354948175,192.168.35.90:57960,0.00,0.00,1777354946006,-1849.9,587424,587424,0,guest_start
73,1777354946465,1777354948175,192.168.35.90:57960,0.00,0.00,1777354946006,-1849.9,587424,587424,0,host_state_sync_recv
74,1777354946606,1777354948307,192.168.35.90:57960,0.00,0.00,1777354946006,-1849.9,587424,588192,0,guest_stop
75,1777354946686,0,host,0.00,0.00,1777354946607,0.0,597408,0,0,host_state_sync_sent
76,1777354946687,0,host,0.00,0.00,1777354946607,0.0,597408,0,0,host_play
77,1777354946717,1777354948481,192.168.35.90:57960,0.00,0.00,1777354946607,-1849.9,597408,596928,0,host_state_sync_recv
78,1777354946777,1777354948481,192.168.35.90:57960,0.00,0.00,1777354946607,-1849.8,597408,596928,0,guest_start
79,1777354946950,0,host,0.00,0.00,1777354946905,0.0,607008,0,0,host_state_sync_sent
80,1777354946951,0,host,0.00,0.00,1777354946905,0.0,607008,0,0,host_pause
81,1777354946990,1777354948797,192.168.35.90:57960,0.00,0.00,1777354946905,-1849.8,607008,608581,0,host_state_sync_recv
82,1777354947017,1777354948797,192.168.35.90:57960,0.00,0.00,1777354946905,-1849.8,607008,608581,0,guest_stop
83,1777354947287,0,host,0.00,0.00,1777354947211,0.0,608256,0,0,host_state_sync_sent
84,1777354947287,0,host,0.00,0.00,1777354947211,0.0,608256,0,0,host_play
85,1777354947344,1777354949176,192.168.35.90:57960,0.00,0.00,1777354947211,-1849.8,608256,610117,0,host_state_sync_recv
86,1777354947420,1777354949176,192.168.35.90:57960,0.00,0.00,1777354947211,-1849.8,608256,610117,0,guest_start
87,1777354947592,0,host,0.00,0.00,1777354947506,0.0,618240,0,0,host_state_sync_sent
88,1777354947592,0,host,0.00,0.00,1777354947506,0.0,618240,0,0,host_pause
89,1777354947646,1777354949474,192.168.35.90:57960,0.00,0.00,1777354947506,-1849.8,618240,622993,0,host_state_sync_recv
90,1777354947678,1777354949474,192.168.35.90:57960,0.00,0.00,1777354947506,-1849.8,618240,622993,0,guest_stop
91,1777354947929,0,host,0.00,0.00,1777354947806,0.0,621120,0,0,host_state_sync_sent
92,1777354947930,0,host,0.00,0.00,1777354947806,0.0,621120,0,0,host_play
93,1777354947974,1777354949777,192.168.35.90:57960,0.00,0.00,1777354947806,-1849.8,621120,618240,0,host_state_sync_recv
94,1777354948099,1777354949777,192.168.35.90:57960,0.00,0.00,1777354947806,-1849.8,621120,618240,0,guest_start
95,1777354948186,0,host,0.00,0.00,1777354948126,0.0,629952,0,0,host_state_sync_sent
96,1777354948186,0,host,0.00,0.00,1777354948126,0.0,629952,0,0,host_pause
97,1777354948241,1777354950072,192.168.35.90:57960,0.00,0.00,1777354948126,-1849.8,629952,634031,0,host_state_sync_recv
98,1777354948270,1777354950072,192.168.35.90:57960,0.00,0.00,1777354948126,-1849.8,629952,634031,0,guest_stop
99,1777354948551,0,host,0.00,0.00,1777354948506,0.0,631968,0,0,host_state_sync_sent
100,1777354948552,0,host,0.00,0.00,1777354948506,0.0,631968,0,0,host_play
101,1777354948613,1777354950377,192.168.35.90:57960,0.00,0.00,1777354948506,-1849.8,631968,629952,0,host_state_sync_recv
102,1777354948682,1777354950377,192.168.35.90:57960,0.00,0.00,1777354948506,-1849.8,631968,629952,0,guest_start
103,1777354948804,0,host,0.00,0.00,1777354948706,0.0,638976,0,0,host_state_sync_sent
104,1777354948804,0,host,0.00,0.00,1777354948706,0.0,638976,0,0,host_pause
105,1777354949164,0,host,0.00,0.00,1777354949110,0.0,642816,0,0,host_state_sync_sent
106,1777354949164,0,host,0.00,0.00,1777354949110,0.0,642816,0,0,host_play
107,1777354949461,0,host,0.00,0.00,1777354949406,0.0,653568,0,0,host_state_sync_sent
108,1777354949461,0,host,0.00,0.00,1777354949406,0.0,653568,0,0,host_pause
109,1777354949715,1777354951475,192.168.35.90:57960,0.00,0.00,1777354948706,-1849.7,638976,679085,0,host_state_sync_recv
110,1777354949783,1777354951475,192.168.35.90:57960,0.00,0.00,1777354948706,-1849.7,638976,679085,0,guest_stop
111,1777354949784,1777354951475,192.168.35.90:57960,0.00,0.00,1777354948706,-1849.7,638976,679085,0,host_state_sync_recv
112,1777354950001,0,host,0.00,0.00,1777354949906,0.0,655200,0,0,host_state_sync_sent
113,1777354950002,0,host,0.00,0.00,1777354949906,0.0,655200,0,0,host_play
114,1777354950065,1777354951876,192.168.35.90:57960,0.00,0.00,1777354949906,-1849.6,655200,653568,0,host_state_sync_recv
115,1777354950128,1777354951876,192.168.35.90:57960,0.00,0.00,1777354949906,-1849.6,655200,653568,0,guest_start
116,1777354950264,0,host,0.00,0.00,1777354950197,0.0,664416,0,0,host_state_sync_sent
117,1777354950265,0,host,0.00,0.00,1777354950197,0.0,664416,0,0,host_pause
118,1777354950320,1777354952120,192.168.35.90:57960,0.00,0.00,1777354950197,-1849.6,664416,667068,0,host_state_sync_recv
119,1777354950353,1777354952120,192.168.35.90:57960,0.00,0.00,1777354950197,-1849.6,664416,667068,0,guest_stop
120,1777354950640,0,host,0.00,0.00,1777354950506,0.0,666336,0,0,host_state_sync_sent
121,1777354950640,0,host,0.00,0.00,1777354950506,0.0,666336,0,0,host_play
122,1777354950694,1777354952476,192.168.35.90:57960,0.00,0.00,1777354950506,-1849.6,666336,669116,0,host_state_sync_recv
