seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,event
490,1777372109008,1777372109334,192.168.35.90:58292,0.00,0.00,1777372108900,-335.3,8151072,8135814,0,guest_stop
491,1777372109132,0,host,0.00,0.00,1777372109001,0.0,8153952,0,0,host_play
492,1777372109216,1777372109397,192.168.35.90:58292,0.00,0.00,1777372109001,-335.3,8153952,8135814,0,guest_start
493,1777372109256,0,host,0.00,0.00,1777372109201,0.0,8157216,0,0,host_pause
494,1777372109319,1777372109377,192.168.35.90:58292,0.00,0.00,1777372109201,-335.3,8157216,8136326,0,guest_stop
495,1777372109443,0,host,0.00,0.00,1777372109412,0.0,8159232,0,0,host_play
496,1777372109523,1777372109697,192.168.35.90:58292,0.00,0.00,1777372109412,-335.3,8159232,8139654,0,guest_start
497,1777372109564,0,host,0.00,0.00,1777372109497,0.0,8161728,0,0,host_pause
498,1777372109598,1777372109926,192.168.35.90:58292,0.00,0.00,1777372109497,-335.3,8161728,8143750,0,guest_stop
499,1777372109730,0,host,0.00,0.00,1777372109702,0.0,8164032,0,0,host_play
500,1777372109813,1777372109997,192.168.35.90:58292,0.00,0.00,1777372109702,-335.3,8164032,8143750,0,guest_start
501,1777372109868,0,host,0.00,0.00,1777372109805,0.0,8167392,0,0,host_pause
502,1777372109885,1777372110215,192.168.35.90:58292,0.00,0.00,1777372109805,-335.3,8167392,8147846,0,guest_stop
503,1777372110060,0,host,0.00,0.00,1777372110001,0.0,8169696,0,0,host_play
504,1777372110124,1777372110397,192.168.35.90:58292,0.00,0.00,1777372110001,-335.3,8169696,8147846,0,guest_start
505,1777372110248,0,host,0.00,0.00,1777372110100,0.0,8171616,0,0,host_pause
506,1777372110266,1777372110524,192.168.35.90:58292,0.00,0.00,1777372110100,-335.3,8171616,8151686,0,guest_stop
507,1777372110340,0,host,0.00,0.00,1777372110300,0.0,8176992,0,0,host_play
508,1777372110485,0,host,0.00,0.00,1777372110401,0.0,8179680,0,0,host_pause
509,1777372110564,1777372110798,192.168.35.90:58292,0.00,0.00,1777372110401,-335.3,8179680,8154758,0,guest_start
510,1777372110653,0,host,0.00,0.00,1777372110601,0.0,8182848,0,0,host_play
511,1777372110772,0,host,0.00,0.00,1777372110699,0.0,8184960,0,0,host_pause
512,1777372110788,1777372111099,192.168.35.90:58292,0.00,0.00,1777372110699,-335.4,8184960,8164742,0,guest_stop
513,1777372110947,0,host,0.00,0.00,1777372110902,0.0,8187744,0,0,host_play
514,1777372111071,0,host,0.00,0.00,1777372111001,0.0,8190432,0,0,host_pause
515,1777372111175,1777372111399,192.168.35.90:58292,0.00,0.00,1777372111001,-335.4,8190432,8165254,0,guest_start
516,1777372111253,0,host,0.00,0.00,1777372111202,0.0,8193216,0,0,host_play
517,1777372111364,0,host,0.00,0.00,1777372111302,0.0,8195616,0,0,host_pause
518,1777372111545,0,host,0.00,0.00,1777372111502,0.0,8198016,0,0,host_play
519,1777372111577,1777372111793,192.168.35.90:58292,0.00,0.00,1777372111502,-335.4,8198016,8179078,0,guest_stop
520,1777372111581,1777372111793,192.168.35.90:58292,0.00,0.00,1777372111502,-335.4,8198016,8179078,0,guest_start
521,1777372111676,0,host,0.00,0.00,1777372111602,0.0,8200800,0,0,host_pause
522,1777372111694,1777372111996,192.168.35.90:58292,0.00,0.00,1777372111602,-335.4,8200800,8187782,0,guest_stop
523,1777372111847,0,host,0.00,0.00,1777372111803,0.0,8203488,0,0,host_play
524,1777372111928,1777372112097,192.168.35.90:58292,0.00,0.00,1777372111803,-335.5,8203488,8189062,0,guest_start
525,1777372111977,0,host,0.00,0.00,1777372111901,0.0,8205984,0,0,host_pause
526,1777372112013,1777372112342,192.168.35.90:58292,0.00,0.00,1777372111901,-335.5,8205984,8193670,0,guest_stop
527,1777372112171,0,host,0.00,0.00,1777372112101,0.0,8208864,0,0,host_play
528,1777372112302,0,host,0.00,0.00,1777372112203,0.0,8210400,0,0,host_pause
529,1777372112313,1777372112498,192.168.35.90:58292,0.00,0.00,1777372112101,-335.5,8208864,8193670,0,guest_start
530,1777372112332,1777372112652,192.168.35.90:58292,0.00,0.00,1777372112203,-335.5,8210400,8197254,0,guest_stop
531,1777372112475,0,host,0.00,0.00,1777372112401,0.0,8213760,0,0,host_play
532,1777372112549,1777372112798,192.168.35.90:58292,0.00,0.00,1777372112401,-335.5,8213760,8197254,0,guest_start
533,1777372112608,0,host,0.00,0.00,1777372112507,0.0,8215296,0,0,host_pause
534,1777372112627,1777372112897,192.168.35.90:58292,0.00,0.00,1777372112507,-335.5,8215296,8198790,0,guest_stop
535,1777372112776,0,host,0.00,0.00,1777372112702,0.0,8218848,0,0,host_play
536,1777372112897,1777372113098,192.168.35.90:58292,0.00,0.00,1777372112702,-335.5,8218848,8201350,0,guest_start
537,1777372112935,0,host,0.00,0.00,1777372112801,0.0,8219808,0,0,host_pause
538,1777372112974,1777372113228,192.168.35.90:58292,0.00,0.00,1777372112801,-335.5,8219808,8202374,0,guest_stop
539,1777372113376,0,host,0.00,0.00,1777372113301,0.0,8224128,0,0,host_play
540,1777372113499,1777372113698,192.168.35.90:58292,0.00,0.00,1777372113301,-335.5,8224128,8205446,0,guest_start
541,1777372113973,1777372114294,192.168.35.90:58292,0.00,0.00,1777372113794,-335.6,8242752,8226950,0,anchor_set
542,1777372114068,1777372114396,192.168.35.90:58292,-1.56,-16.27,1777372113794,-335.6,8242752,8254403,0,drift
543,1777372114570,1777372114897,192.168.35.90:58292,-4.94,-15.00,1777372114294,-335.6,8264832,8276675,0,drift
544,1777372115172,1777372115494,192.168.35.90:58292,-2.14,-24.13,1777372114782,-335.6,8286912,8303043,0,drift
545,1777372115670,1777372115996,192.168.35.90:58292,-3.73,-23.77,1777372115287,-335.6,8308992,8325059,0,drift
546,1777372116169,1777372116497,192.168.35.90:58292,-4.81,-18.41,1777372115794,-335.7,8330976,8347075,0,drift
547,1777372116670,1777372116999,192.168.35.90:58292,0.09,-16.94,1777372116296,-335.7,8353152,8369091,0,drift
548,1777372117270,1777372117596,192.168.35.90:58292,-2.75,-5.58,1777372116801,-335.7,8375040,8395715,0,drift
549,1777372117769,1777372118097,192.168.35.90:58292,-3.24,-54.52,1777372117254,-335.7,8397120,8417731,0,drift
550,1777372118274,1777372118598,192.168.35.90:58292,0.28,-5.27,1777372117809,-335.7,8419488,8439747,0,drift
551,1777372118872,1777372119195,192.168.35.90:58292,-1.38,-55.23,1777372118265,-335.7,8441760,8466115,0,drift
552,1777372119418,1777372119697,192.168.35.90:58292,-5.33,-40.77,1777372118768,-335.7,8463264,8488387,0,drift
553,1777372119533,0,host,0.00,0.00,1777372119475,0.0,8273689,187612,0,host_seek
554,1777372119555,1777372119798,192.168.35.90:58292,0.90,0.00,1777372119273,-335.7,8485440,8492739,0,anchor_reset_seek_notify
555,1777372119675,0,host,0.00,0.00,1777372119576,0.0,8497453,192686,0,host_seek
556,1777372119685,1777372119995,192.168.35.90:58292,0.90,0.00,1777372119475,-335.7,8494176,8278553,0,anchor_reset_seek_notify
557,1777372119719,0,host,0.00,0.00,1777372119676,0.0,8278276,187716,0,host_seek
558,1777372119781,1777372119995,192.168.35.90:58292,0.90,0.00,1777372119576,-335.7,8276953,8278553,0,anchor_reset_seek_notify
559,1777372119813,0,host,0.00,0.00,1777372119777,0.0,8502612,192803,0,host_seek
560,1777372119841,1777372120113,192.168.35.90:58292,0.90,0.00,1777372119676,-335.7,8498797,8501549,0,anchor_reset_seek_notify
561,1777372119879,0,host,0.00,0.00,1777372119777,0.0,8061612,182803,0,host_seek
562,1777372119903,1777372120113,192.168.35.90:58292,0.90,0.00,1777372119777,-335.8,8282116,8501549,0,anchor_reset_seek_notify
563,1777372119962,0,host,0.00,0.00,1777372119879,0.0,8283083,187825,0,host_seek
564,1777372119982,1777372120236,192.168.35.90:58292,0.90,0.00,1777372119777,-335.8,8282116,8505428,0,anchor_reset_seek_notify
565,1777372120037,0,host,0.00,0.00,1777372119980,0.0,8064699,182873,0,host_seek
566,1777372120070,1777372120310,192.168.35.90:58292,0.90,0.00,1777372119879,-335.8,8062572,8064940,0,anchor_reset_seek_notify
567,1777372120121,0,host,0.00,0.00,1777372120081,0.0,8287978,187936,0,host_seek
568,1777372120141,1777372120406,192.168.35.90:58292,0.90,0.00,1777372119980,-335.8,8285195,8064955,0,anchor_reset_seek_notify
569,1777372120196,0,host,0.00,0.00,1777372120081,0.0,7846978,177936,0,host_seek
570,1777372120216,1777372120406,192.168.35.90:58292,0.90,0.00,1777372120081,-335.8,8067483,8064955,0,anchor_reset_seek_notify
571,1777372120348,0,host,0.00,0.00,1777372120283,0.0,7631064,173040,0,host_seek
572,1777372120359,1777372120609,192.168.35.90:58292,0.90,0.00,1777372120081,-335.8,8067483,8294122,0,anchor_reset_seek_notify
573,1777372120489,0,host,0.00,0.00,1777372120384,0.0,7412945,168094,0,host_seek
574,1777372120594,1777372120898,192.168.35.90:58292,0.90,0.00,1777372120283,-335.8,7851586,7640024,0,anchor_reset_seek_notify
575,1777372120641,0,host,0.00,0.00,1777372120586,0.0,7197914,163218,0,host_seek
576,1777372120683,1777372120898,192.168.35.90:58292,0.90,0.00,1777372120384,-335.8,7633464,7640024,0,anchor_reset_seek_notify
577,1777372120816,0,host,0.00,0.00,1777372120789,0.0,6984602,158381,0,host_seek
578,1777372120831,1777372121099,192.168.35.90:58292,0.90,0.00,1777372120586,-335.8,7418417,7201498,0,anchor_reset_seek_notify
579,1777372121002,0,host,0.00,0.00,1777372120891,0.0,6768248,153475,0,host_seek
580,1777372121014,1777372121297,192.168.35.90:58292,0.90,0.00,1777372120789,-335.8,7205114,6990490,0,anchor_reset_seek_notify
581,1777372121167,0,host,0.00,0.00,1777372121092,0.0,6552158,148575,0,host_seek
582,1777372121178,1777372121495,192.168.35.90:58292,0.90,0.00,1777372120891,-335.8,6988730,6774648,0,anchor_reset_seek_notify
583,1777372121268,0,host,0.00,0.00,1777372121194,0.0,6333289,143612,0,host_seek
584,1777372121278,1777372121596,192.168.35.90:58292,0.90,0.00,1777372121092,-335.8,6772664,6556254,0,anchor_reset_seek_notify
585,1777372121343,0,host,0.00,0.00,1777372121295,0.0,6114421,138649,0,host_seek
586,1777372121424,1777372121697,192.168.35.90:58292,0.90,0.00,1777372121194,-335.8,6553790,6336873,0,anchor_reset_seek_notify
587,1777372121511,0,host,0.00,0.00,1777372121498,0.0,5900845,133806,0,host_seek
588,1777372121521,1777372121835,192.168.35.90:58292,0.90,0.00,1777372121295,-335.8,6334921,6118005,0,anchor_reset_seek_notify
589,1777372121620,0,host,0.00,0.00,1777372121600,0.0,5684270,128895,0,host_seek
590,1777372121628,1777372121931,192.168.35.90:58292,0.90,0.00,1777372121498,-335.8,6121333,5904429,0,anchor_reset_seek_notify
591,1777372121777,0,host,0.00,0.00,1777372121701,0.0,5467342,123976,0,host_seek
592,1777372121854,0,host,0.00,0.00,1777372121801,0.0,5247988,119002,0,host_seek
593,1777372121955,0,host,0.00,0.00,1777372121852,0.0,5029605,114050,0,host_seek
594,1777372122030,0,host,0.00,0.00,1777372121952,0.0,4811134,109096,0,host_seek
595,1777372122039,1777372122294,192.168.35.90:58292,0.90,0.00,1777372121600,-335.8,5904781,5699118,0,anchor_reset_seek_notify
596,1777372122039,1777372122294,192.168.35.90:58292,0.90,0.00,1777372121701,-335.8,5687822,5699118,0,anchor_reset_seek_notify
597,1777372122039,1777372122294,192.168.35.90:58292,0.90,0.00,1777372121801,-335.8,5468494,5699118,0,anchor_reset_seek_notify
598,1777372122092,1777372122294,192.168.35.90:58292,0.90,0.00,1777372121852,-335.8,5250100,5699118,0,anchor_reset_seek_notify
599,1777372122209,0,host,0.00,0.00,1777372122107,0.0,4594779,104190,0,host_seek
600,1777372122219,1777372122497,192.168.35.90:58292,0.90,0.00,1777372121952,-335.8,5031621,4816254,0,anchor_reset_seek_notify
601,1777372122374,0,host,0.00,0.00,1777372122256,0.0,4378424,99284,0,host_seek
602,1777372122432,1777372122694,192.168.35.90:58292,0.90,0.00,1777372122107,-335.8,4815262,4601179,0,anchor_reset_seek_notify
603,1777372123520,1777372123799,192.168.35.90:58292,0.90,0.00,1777372123264,-335.8,4419416,4423736,0,anchor_set
604,1777372123593,1777372123894,192.168.35.90:58292,-0.95,-9.45,1777372123264,-335.8,4419416,4432570,0,drift
605,1777372124074,1777372124395,192.168.35.90:58292,-1.69,-3.71,1777372123771,-335.9,4441400,4454586,0,drift
606,1777372124584,1777372124898,192.168.35.90:58292,-2.29,-7.28,1777372124274,-335.9,4463576,4476602,0,drift
607,1777372124585,0,host,0.00,0.00,1777372124527,0.0,10065737,228248,0,host_seek
608,1777372124601,1777372124898,192.168.35.90:58292,-2.29,0.00,1777372124274,-335.9,4463576,4476602,0,anchor_reset_seek_notify
609,1777372124635,0,host,0.00,0.00,1777372124577,0.0,2978029,67529,0,host_seek
610,1777372124698,1777372124898,192.168.35.90:58292,-2.29,0.00,1777372124527,-335.9,4473464,4476602,0,anchor_reset_seek_notify
611,1777372124815,0,host,0.00,0.00,1777372124778,0.0,2942396,66721,0,host_seek
612,1777372124878,0,host,0.00,0.00,1777372124778,0.0,9515016,215760,0,host_seek
613,1777372124886,1777372125195,192.168.35.90:58292,-2.29,0.00,1777372124577,-335.9,10066601,2985453,0,anchor_reset_seek_notify
614,1777372124950,0,host,0.00,0.00,1777372124880,0.0,2851241,64654,0,host_seek
615,1777372124982,1777372125195,192.168.35.90:58292,-2.29,0.00,1777372124778,-335.9,2985805,2985453,0,anchor_reset_seek_notify
616,1777372124983,1777372125195,192.168.35.90:58292,-2.29,0.00,1777372124778,-335.9,2985805,2985453,0,anchor_reset_seek_notify
617,1777372125025,0,host,0.00,0.00,1777372124980,0.0,8148181,184766,0,host_seek
618,1777372125069,1777372125318,192.168.35.90:58292,-2.29,0.00,1777372124880,-335.9,9516552,2851241,0,anchor_reset_seek_notify
619,1777372125119,0,host,0.00,0.00,1777372125081,0.0,2966166,67260,0,host_seek
620,1777372125148,1777372125398,192.168.35.90:58292,-2.29,0.00,1777372124980,-335.9,2853641,8148181,0,anchor_reset_seek_notify
621,1777372125198,0,host,0.00,0.00,1777372125081,0.0,9174299,208034,0,host_seek
622,1777372125222,1777372125398,192.168.35.90:58292,-2.29,0.00,1777372125081,-335.9,8151925,8148181,0,anchor_reset_seek_notify
623,1777372125271,0,host,0.00,0.00,1777372125182,0.0,2696759,61151,0,host_seek
624,1777372125297,1777372125553,192.168.35.90:58292,-2.29,0.00,1777372125081,-335.9,8151925,2969494,0,anchor_reset_seek_notify
625,1777372125362,0,host,0.00,0.00,1777372125283,0.0,7042858,159702,0,host_seek
626,1777372125413,1777372125627,192.168.35.90:58292,-2.29,0.00,1777372125182,-335.9,9174491,9177627,0,anchor_reset_seek_notify
627,1777372125418,0,host,0.00,0.00,1777372125384,0.0,2855210,64744,0,host_seek
628,1777372125627,0,host,0.00,0.00,1777372125585,0.0,2863466,0,0,host_pause
629,1777372125678,0,host,0.00,0.00,1777372125585,0.0,7070597,160331,0,host_seek
630,1777372125802,1777372125995,192.168.35.90:58292,-2.29,0.00,1777372125283,-335.9,2698103,7055658,0,anchor_reset_seek_notify
631,1777372125802,1777372125995,192.168.35.90:58292,-2.29,0.00,1777372125585,-335.9,2863466,7055658,0,anchor_reset_seek_notify
632,1777372125802,1777372125995,192.168.35.90:58292,-2.29,0.00,1777372125585,-335.9,2863466,7055658,0,guest_stop
633,1777372125803,0,host,0.00,0.00,1777372125702,0.0,7070597,0,0,host_play
634,1777372125853,0,host,0.00,0.00,1777372125841,0.0,5763209,130685,0,host_seek
635,1777372125885,1777372125995,192.168.35.90:58292,-2.29,0.00,1777372125702,-335.9,7070597,7055658,0,anchor_reset_seek_notify
636,1777372125938,0,host,0.00,0.00,1777372125908,0.0,5765801,0,0,host_pause
637,1777372125959,1777372126222,192.168.35.90:58292,0.00,0.00,1777372125841,-335.9,7072037,7070597,0,guest_start
638,1777372125982,0,host,0.00,0.00,1777372125908,0.0,8417588,190875,0,host_seek
639,1777372126046,1777372126222,192.168.35.90:58292,0.00,0.00,1777372125908,-335.9,5765801,7070597,0,anchor_reset_seek_notify
640,1777372126076,1777372126222,192.168.35.90:58292,0.00,0.00,1777372125908,-335.9,5765801,7070597,0,guest_start
641,1777372126117,0,host,0.00,0.00,1777372126002,0.0,8417588,0,0,host_play
642,1777372126149,0,host,0.00,0.00,1777372126124,0.0,5184749,117568,0,host_seek
643,1777372126155,1777372126379,192.168.35.90:58292,0.00,0.00,1777372125908,-335.9,5765801,5763209,0,guest_stop
644,1777372126202,1777372126379,192.168.35.90:58292,0.00,0.00,1777372126002,-335.9,8417588,5763209,0,anchor_reset_seek_notify
645,1777372126202,1777372126496,192.168.35.90:58292,-36.31,-36.31,1777372126124,-335.9,8417972,8417588,0,fallback
646,1777372126259,0,host,0.00,0.00,1777372126205,0.0,5187341,0,0,host_pause
647,1777372126280,1777372126602,192.168.35.90:58292,0.00,0.00,1777372126205,-335.9,5187341,8419565,0,guest_stop
648,1777372126299,0,host,0.00,0.00,1777372126205,0.0,7165677,162487,0,host_seek
649,1777372126323,1777372126602,192.168.35.90:58292,0.00,0.00,1777372126205,-335.9,5187341,8419565,0,anchor_reset_seek_notify
650,1777372126430,0,host,0.00,0.00,1777372126307,0.0,7165677,0,0,host_play
651,1777372126467,0,host,0.00,0.00,1777372126436,0.0,8944538,202824,0,host_seek
652,1777372126570,0,host,0.00,0.00,1777372126501,0.0,8946074,0,0,host_pause
653,1777372126606,0,host,0.00,0.00,1777372126605,0.0,7375637,167248,0,host_seek
654,1777372126710,0,host,0.00,0.00,1777372126605,0.0,8947610,0,0,host_play
655,1777372126759,0,host,0.00,0.00,1777372126724,0.0,5446262,123498,0,host_seek
656,1777372126768,1777372126999,192.168.35.90:58292,0.00,0.00,1777372126307,-335.9,7165677,7165677,0,anchor_reset_seek_notify
657,1777372126809,1777372126999,192.168.35.90:58292,0.00,0.00,1777372126501,-335.9,8946074,7165677,0,anchor_reset_seek_notify
658,1777372126847,1777372126999,192.168.35.90:58292,0.00,0.00,1777372126605,-335.9,8947610,7165677,0,anchor_reset_seek_notify
659,1777372126878,1777372126999,192.168.35.90:58292,0.00,0.00,1777372126724,-335.9,7376309,7165677,0,guest_start
660,1777372126879,1777372126999,192.168.35.90:58292,0.00,0.00,1777372126724,-335.9,7376309,7165677,0,guest_start
661,1777372126879,0,host,0.00,0.00,1777372126801,0.0,5227702,118542,0,host_seek
662,1777372126910,0,host,0.00,0.00,1777372126894,0.0,8465127,191953,0,host_seek
663,1777372127072,0,host,0.00,0.00,1777372126999,0.0,9427874,213784,0,host_seek
664,1777372127081,1777372126999,192.168.35.90:58292,0.00,0.00,1777372126724,-335.9,7376309,7165677,0,guest_start
665,1777372127082,1777372126999,192.168.35.90:58292,0.00,0.00,1777372126724,-335.9,7376309,7165677,0,guest_start
666,1777372127082,1777372127292,192.168.35.90:58292,0.00,0.00,1777372126724,-335.9,7376309,5446518,0,anchor_set
667,1777372127082,1777372127308,192.168.35.90:58292,1.16,-44004.65,1777372126724,-335.9,7376309,5447286,0,drift
668,1777372127125,1777372127393,192.168.35.90:58292,2.70,0.00,1777372126724,-335.9,7376309,7389290,0,anchor_reset_seek_notify
669,1777372127166,0,host,0.00,0.00,1777372127104,0.0,9429314,0,0,host_pause
670,1777372127188,1777372127393,192.168.35.90:58292,2.70,0.00,1777372126801,-335.9,5448182,7389290,0,anchor_reset_seek_notify
671,1777372127188,1777372127393,192.168.35.90:58292,2.70,0.00,1777372126894,-335.9,5229814,7389290,0,anchor_reset_seek_notify
672,1777372127216,1777372127500,192.168.35.90:58292,2.70,0.00,1777372127104,-335.9,9429314,9427874,0,guest_stop
673,1777372127217,0,host,0.00,0.00,1777372127214,0.0,9954781,225732,0,host_seek
674,1777372127268,1777372127500,192.168.35.90:58292,2.70,0.00,1777372127104,-335.9,9429314,9427874,0,anchor_reset_seek_notify
675,1777372127338,0,host,0.00,0.00,1777372127301,0.0,9954781,0,0,host_play
676,1777372127388,0,host,0.00,0.00,1777372127301,0.0,6147496,139399,0,host_seek
677,1777372127417,1777372127605,192.168.35.90:58292,0.00,0.00,1777372127301,-335.9,9954781,9954781,0,guest_start
678,1777372127485,0,host,0.00,0.00,1777372127402,0.0,6148168,0,0,host_pause
679,1777372127517,1777372127745,192.168.35.90:58292,0.00,0.00,1777372127301,-335.9,9954781,9955293,0,anchor_reset_seek_notify
680,1777372127521,0,host,0.00,0.00,1777372127502,0.0,5933567,134548,0,host_seek
681,1777372127542,1777372127804,192.168.35.90:58292,0.00,0.00,1777372127402,-335.9,6148168,6147752,0,guest_stop
682,1777372127645,1777372127804,192.168.35.90:58292,0.00,0.00,1777372127402,-335.9,6148168,6147752,0,anchor_reset_seek_notify
683,1777372127646,0,host,0.00,0.00,1777372127601,0.0,5933567,0,0,host_play
684,1777372127695,0,host,0.00,0.00,1777372127601,0.0,9217870,209022,0,host_seek
685,1777372127735,1777372127921,192.168.35.90:58292,0.00,0.00,1777372127601,-335.9,5933567,5933567,0,anchor_reset_seek_notify
686,1777372127785,1777372127921,192.168.35.90:58292,0.00,0.00,1777372127601,-335.9,5933567,5933567,0,guest_start
687,1777372127786,0,host,0.00,0.00,1777372127698,0.0,9218158,0,0,host_pause
688,1777372127833,1777372128071,192.168.35.90:58292,0.00,0.00,1777372127698,-335.9,9218158,5934335,0,guest_start
689,1777372127837,0,host,0.00,0.00,1777372127820,0.0,6373288,144519,0,host_seek
690,1777372127878,1777372128171,192.168.35.90:58292,0.00,0.00,1777372127698,-335.9,9218158,9219150,0,anchor_reset_seek_notify
691,1777372127879,1777372128171,192.168.35.90:58292,0.00,0.00,1777372127698,-335.9,9218158,9219150,0,guest_stop
692,1777372127957,1777372128219,192.168.35.90:58292,0.00,0.00,1777372127820,-335.9,9221326,6373288,0,guest_stop
693,1777372127959,0,host,0.00,0.00,1777372127901,0.0,6373288,0,0,host_play
694,1777372128023,0,host,0.00,0.00,1777372128010,0.0,5042129,114334,0,host_seek
695,1777372128065,1777372128345,192.168.35.90:58292,0.00,0.00,1777372127901,-335.9,6373288,6373288,0,anchor_reset_seek_notify
696,1777372128101,0,host,0.00,0.00,1777372128010,0.0,6375784,0,0,host_pause
697,1777372128123,1777372128345,192.168.35.90:58292,0.00,0.00,1777372127901,-335.9,6373288,6373288,0,guest_start
698,1777372128178,0,host,0.00,0.00,1777372128143,0.0,7403376,167877,0,host_seek
699,1777372128220,1777372128508,192.168.35.90:58292,0.00,0.00,1777372128010,-335.9,6375784,5042641,0,guest_stop
700,1777372128223,1777372128508,192.168.35.90:58292,0.00,0.00,1777372128010,-335.9,6375784,5042641,0,anchor_reset_seek_notify
701,1777372128287,0,host,0.00,0.00,1777372128202,0.0,7403376,0,0,host_play
702,1777372128338,0,host,0.00,0.00,1777372128320,0.0,9051481,205249,0,host_seek
703,1777372128382,1777372128650,192.168.35.90:58292,0.00,0.00,1777372128202,-335.9,7403376,7403376,0,anchor_reset_seek_notify
704,1777372128401,1777372128650,192.168.35.90:58292,0.00,0.00,1777372128202,-335.9,7403376,7403376,0,guest_start
705,1777372128421,0,host,0.00,0.00,1777372128402,0.0,9054361,0,0,host_pause
706,1777372128474,0,host,0.00,0.00,1777372128402,0.0,9768591,221510,0,host_seek
707,1777372128514,1777372128785,192.168.35.90:58292,0.00,0.00,1777372128402,-335.9,9054361,9054553,0,guest_stop
708,1777372128557,1777372128808,192.168.35.90:58292,0.00,0.00,1777372128402,-335.9,9054361,9055321,0,anchor_reset_seek_notify
709,1777372128587,0,host,0.00,0.00,1777372128500,0.0,9768591,0,0,host_play
710,1777372128624,0,host,0.00,0.00,1777372128622,0.0,8833583,200308,0,host_seek
711,1777372128723,1777372128958,192.168.35.90:58292,0.00,0.00,1777372128500,-335.9,9768591,9768591,0,anchor_reset_seek_notify
712,1777372128724,0,host,0.00,0.00,1777372128622,0.0,9769935,0,0,host_pause
713,1777372128736,1777372128958,192.168.35.90:58292,0.00,0.00,1777372128622,-335.9,9769935,9768591,0,guest_start
714,1777372128775,0,host,0.00,0.00,1777372128737,0.0,5707731,129427,0,host_seek
715,1777372128900,0,host,0.00,0.00,1777372128805,0.0,5707731,0,0,host_play
716,1777372128964,1777372128958,192.168.35.90:58292,0.00,0.00,1777372128622,-335.9,9769935,9768591,0,guest_start
717,1777372128964,1777372129137,192.168.35.90:58292,0.00,0.00,1777372128622,-335.9,9769935,8837423,0,guest_stop
718,1777372128965,1777372129212,192.168.35.90:58292,0.00,0.00,1777372128622,-335.9,9769935,8838191,0,anchor_reset_seek_notify
719,1777372128973,1777372129297,192.168.35.90:58292,0.00,0.00,1777372128805,-335.9,5707731,5707731,0,guest_stop
720,1777372128974,0,host,0.00,0.00,1777372128948,0.0,4744984,107596,0,host_seek
721,1777372129031,1777372129297,192.168.35.90:58292,0.00,0.00,1777372128805,-335.9,5707731,5707731,0,guest_start
722,1777372129032,0,host,0.00,0.00,1777372129002,0.0,4746136,0,0,host_pause
723,1777372129104,0,host,0.00,0.00,1777372129102,0.0,4447882,100859,0,host_seek
724,1777372129129,1777372129297,192.168.35.90:58292,0.00,0.00,1777372128805,-335.9,5707731,5707731,0,anchor_reset_seek_notify
725,1777372129147,1777372129297,192.168.35.90:58292,0.00,0.00,1777372129002,-335.9,4746136,5707731,0,anchor_reset_seek_notify
726,1777372129148,1777372129297,192.168.35.90:58292,0.00,0.00,1777372129102,-335.9,4747000,5707731,0,guest_stop
727,1777372129262,0,host,0.00,0.00,1777372129210,0.0,4974789,112807,0,host_seek
728,1777372129275,1777372129599,192.168.35.90:58292,0.00,0.00,1777372129102,-335.9,4747000,4447882,0,anchor_reset_seek_notify
729,1777372129387,0,host,0.00,0.00,1777372129301,0.0,4974789,0,0,host_play
730,1777372129429,0,host,0.00,0.00,1777372129426,0.0,7783694,176501,0,host_seek
731,1777372129526,1777372129701,192.168.35.90:58292,0.00,0.00,1777372129301,-335.9,4974789,4974789,0,anchor_reset_seek_notify
732,1777372129527,0,host,0.00,0.00,1777372129499,0.0,7786958,0,0,host_pause
733,1777372129594,0,host,0.00,0.00,1777372129499,0.0,9063388,205519,0,host_seek
734,1777372129721,1777372129701,192.168.35.90:58292,0.00,0.00,1777372129301,-335.9,4974789,4974789,0,guest_start
735,1777372129722,1777372129942,192.168.35.90:58292,0.00,0.00,1777372129426,-335.9,4976709,7789582,0,anchor_set
736,1777372129723,1777372129995,192.168.35.90:58292,1.84,0.85,1777372129426,-335.9,4976709,4987666,0,drift
737,1777372129724,0,host,0.00,0.00,1777372129610,0.0,9063388,0,0,host_play
738,1777372129728,1777372129995,192.168.35.90:58292,1.84,0.00,1777372129499,-335.9,7786958,4987666,0,anchor_reset_seek_notify
739,1777372129768,1777372129995,192.168.35.90:58292,1.84,0.00,1777372129499,-335.9,7786958,4987666,0,guest_stop
740,1777372129797,0,host,0.00,0.00,1777372129726,0.0,10065737,228248,0,host_seek
741,1777372129837,1777372129995,192.168.35.90:58292,1.84,0.00,1777372129610,-335.9,9063388,4987666,0,anchor_reset_seek_notify
742,1777372129878,0,host,0.00,0.00,1777372129808,0.0,10066121,0,0,host_pause
743,1777372129908,1777372129995,192.168.35.90:58292,0.00,0.00,1777372129726,-335.9,9063772,4987666,0,guest_start
744,1777372129925,0,host,0.00,0.00,1777372129908,0.0,6583292,149281,0,host_seek
745,1777372130032,0,host,0.00,0.00,1777372130004,0.0,6583292,0,0,host_play
746,1777372130056,0,host,0.00,0.00,1777372130004,0.0,4800461,108854,0,host_seek
747,1777372130174,0,host,0.00,0.00,1777372130099,0.0,4802381,0,0,host_pause
