seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,out_lat_host_raw,out_lat_guest_raw,out_lat_delta_current,out_lat_delta_anchored,raw_offset_ms,win_min_raw_offset_ms,last_rtt_ms,win_min_rtt_ms,event
26,1777716845563,1777716846304,192.168.35.43:51814,-1.25,-8.55,1777716845012,-776.5,525312,548360,0,7.53,23.24,15.71,15.91,-767.0,-766.0,8,7,drift
27,1777716846049,1777716846805,192.168.35.43:51814,-3.75,-3.01,1777716845516,-775.5,547392,570632,0,7.56,24.04,16.48,15.91,-764.0,-766.0,11,7,drift
28,1777716846553,1777716847307,192.168.35.43:51814,-3.62,-1.85,1777716846021,-775.5,569472,592648,0,8.27,25.13,16.86,15.91,-764.0,-766.0,11,7,drift
29,1777716847198,1777716847904,192.168.35.43:51814,-3.75,10.64,1777716847031,-774.5,613536,619016,0,7.83,22.99,15.16,15.91,-767.0,-766.0,16,7,drift
30,1777716847651,1777716848405,192.168.35.43:51814,-5.06,-37.46,1777716847487,-774.5,635616,641032,0,7.18,23.98,16.80,15.91,-767.0,-766.0,16,7,drift
31,1777716848194,1777716848912,192.168.35.43:51814,-4.76,-27.77,1777716847994,-773.7,657696,663560,0,8.00,24.41,16.41,15.91,-765.0,-766.0,11,7,drift
32,1777716848754,1777716849504,192.168.35.43:51814,-3.09,-20.52,1777716848498,-773.7,679680,689672,0,7.94,22.71,14.78,15.91,-765.0,-766.0,11,7,drift
33,1777716849299,1777716850005,192.168.35.43:51814,-6.45,-19.54,1777716849004,-772.9,701760,711688,0,7.69,24.27,16.58,15.91,-876.0,-766.0,233,7,drift
34,1777716849748,1777716850506,192.168.35.43:51814,-7.28,-18.25,1777716849509,-772.9,723840,733704,0,7.79,25.62,17.83,15.91,-876.0,-766.0,233,7,drift
35,1777716850196,1777716850907,192.168.35.43:51814,-6.82,0.00,1777716850014,-772.2,745824,751368,0,0.00,0.00,0.00,0.00,-726.0,-766.0,98,7,anchor_reset_offset_drift
36,1777716850296,1777716851003,192.168.35.43:51814,-6.82,0.00,1777716850014,-772.2,745824,755720,0,0.00,0.00,0.00,0.00,-726.0,-766.0,98,7,anchor_set
37,1777716850377,1777716851104,192.168.35.43:51814,-0.81,-9.25,1777716850014,-772.2,745824,760097,0,7.82,22.94,15.12,14.00,-726.0,-766.0,98,7,drift
38,1777716850856,1777716851605,192.168.35.43:51814,-1.13,-1.38,1777716850519,-772.2,767904,782369,0,8.31,23.92,15.61,14.00,-726.0,-766.0,98,7,drift
39,1777716851390,1777716852107,192.168.35.43:51814,-3.58,-1.44,1777716851024,-771.7,789984,804385,0,8.94,25.63,16.69,14.00,-763.0,-767.0,13,8,drift
40,1777716851951,1777716852704,192.168.35.43:51814,-1.07,7.65,1777716851531,-771.7,812064,830753,0,8.37,23.20,14.83,14.00,-763.0,-767.0,13,8,drift
41,1777716852456,1777716853206,192.168.35.43:51814,-3.36,-41.33,1777716851985,-771.1,834048,852769,0,8.36,24.33,15.97,14.00,-766.0,-766.0,8,8,drift
42,1777716852947,1777716853706,192.168.35.43:51814,-5.19,-30.46,1777716852491,-771.1,856032,875041,0,7.87,25.50,17.63,14.00,-766.0,-766.0,8,8,drift
43,1777716853551,1777716854304,192.168.35.43:51814,-1.63,-23.14,1777716852996,-770.6,878112,901409,0,8.79,22.82,14.03,14.00,-766.0,-766.0,7,7,drift
44,1777716854051,1777716854805,192.168.35.43:51814,-4.81,-21.78,1777716853501,-770.2,900096,923425,0,7.22,24.16,16.93,14.00,-765.0,-766.0,12,7,drift
45,1777716854547,1777716855307,192.168.35.43:51814,-2.08,-23.95,1777716854004,-770.2,922176,945185,0,7.35,20.20,12.85,14.00,-765.0,-766.0,12,7,drift
46,1777716855150,1777716855904,192.168.35.43:51814,-4.82,-11.27,1777716855012,-769.7,966240,971809,0,7.29,22.58,15.29,14.00,-765.0,-766.0,13,7,drift
47,1777716855651,1777716856406,192.168.35.43:51814,-3.83,-6.81,1777716855516,-769.7,988416,994081,0,8.90,23.90,15.01,14.00,-765.0,-766.0,13,7,drift
48,1777716856147,1777716856906,192.168.35.43:51814,-7.50,-5.68,1777716856020,-769.4,1010400,1016097,0,7.31,25.53,18.22,14.00,-764.0,-766.0,12,7,drift
49,1777716856747,1777716857504,192.168.35.43:51814,-4.35,1.42,1777716856524,-769.4,1032480,1042465,0,8.74,23.10,14.36,14.00,-764.0,-766.0,12,7,drift
50,1777716857295,1777716858005,192.168.35.43:51814,-4.82,4.31,1777716857029,-769.0,1054464,1064481,0,7.93,23.79,15.86,14.00,-765.0,-766.0,12,7,drift
51,1777716857754,1777716858506,192.168.35.43:51814,-5.85,-39.90,1777716857485,-769.0,1076640,1086753,0,7.71,24.95,17.25,14.00,-765.0,-766.0,12,7,drift
52,1777716858396,1777716859104,192.168.35.43:51814,-4.34,-39.04,1777716857988,-768.7,1098624,1112865,0,8.26,22.95,14.69,14.00,-766.0,-766.0,9,7,drift
53,1777716858850,1777716859606,192.168.35.43:51814,-6.64,-33.80,1777716858492,-768.7,1120704,1135137,0,7.76,23.56,15.80,14.00,-766.0,-766.0,9,7,drift
54,1777716859468,1777716860202,192.168.35.43:51814,-4.09,-30.20,1777716858492,-768.5,1120704,1161505,0,7.76,21.60,13.84,14.00,-773.0,-766.0,26,7,drift
55,1777716859955,1777716860704,192.168.35.43:51814,-6.23,-27.80,1777716859500,-768.5,1164864,1183521,0,7.68,23.00,15.32,14.00,-773.0,-766.0,26,7,drift
56,1777716860447,1777716861206,192.168.35.43:51814,-5.97,-23.57,1777716860006,-768.2,1186848,1205537,0,8.06,23.63,15.57,14.00,-765.0,-766.0,11,7,drift
57,1777716860949,1777716861707,192.168.35.43:51814,-3.49,-14.02,1777716860510,-768.2,1208928,1227809,0,8.91,22.28,13.37,14.00,-765.0,-766.0,11,7,drift
58,1777716861553,1777716862304,192.168.35.43:51814,-4.08,-9.54,1777716861015,-768.0,1231008,1254177,0,8.15,22.05,13.90,14.00,-767.0,-766.0,11,7,drift
59,1777716862048,1777716862805,192.168.35.43:51814,-6.77,-8.03,1777716861519,-767.8,1252992,1276193,0,7.40,23.32,15.92,14.00,-765.0,-766.0,14,7,drift
60,1777716862548,1777716863307,192.168.35.43:51814,-1.02,-1.69,1777716862024,-767.8,1275072,1298209,0,8.12,19.25,11.13,14.00,-765.0,-766.0,14,7,drift
61,1777716863155,1777716863904,192.168.35.43:51814,-3.59,-44.40,1777716862982,-767.6,1319136,1324577,0,8.55,21.93,13.38,14.00,-767.0,-766.0,13,9,drift
62,1777716863647,1777716864405,192.168.35.43:51814,-7.93,-37.33,1777716863487,-767.6,1341120,1346849,0,7.05,23.90,16.85,14.00,-767.0,-766.0,13,9,drift
63,1777716864154,1777716864912,192.168.35.43:51814,-6.32,-35.97,1777716863992,-767.4,1363296,1369121,0,8.27,23.77,15.50,14.00,-767.0,-766.0,12,9,drift
64,1777716864751,1777716865504,192.168.35.43:51814,-6.99,-28.97,1777716864497,-767.4,1385280,1395233,0,7.23,22.34,15.11,14.00,-767.0,-766.0,12,9,drift
65,1777716865253,1777716866006,192.168.35.43:51814,-8.03,-27.61,1777716865003,-767.4,1407360,1417249,0,7.60,23.85,16.25,14.00,-767.0,-767.0,9,9,drift
66,1777716865760,1777716866507,192.168.35.43:51814,-6.88,-18.25,1777716865509,-767.4,1429440,1439521,0,8.38,24.62,16.25,14.00,-767.0,-767.0,9,9,drift
67,1777716866348,1777716867105,192.168.35.43:51814,-4.93,-9.36,1777716866014,-767.4,1451424,1465889,0,8.40,22.13,13.73,14.00,-765.0,-767.0,16,9,drift
68,1777716866851,1777716867605,192.168.35.43:51814,-6.33,-5.95,1777716866521,-767.4,1473504,1487905,0,7.47,23.34,15.87,14.00,-765.0,-767.0,16,9,drift
69,1777716867355,1777716868107,192.168.35.43:51814,-7.15,-4.87,1777716867026,-767.3,1495584,1509921,0,8.50,24.80,16.30,14.00,-767.0,-767.0,14,9,drift
70,1777716867948,1777716868704,192.168.35.43:51814,-5.30,2.35,1777716867531,-767.3,1517664,1536289,0,7.94,22.25,14.31,14.00,-767.0,-767.0,14,9,drift
71,1777716868449,1777716869205,192.168.35.43:51814,-8.38,-38.32,1777716867985,-767.3,1539552,1558561,0,6.97,23.64,16.66,14.00,-762.0,-767.0,19,9,drift
72,1777716869054,1777716869803,192.168.35.43:51814,-3.71,-35.94,1777716868492,-767.3,1561728,1584673,0,7.93,20.43,12.50,14.00,-766.0,-767.0,12,9,drift
73,1777716869548,1777716870304,192.168.35.43:51814,-5.67,-30.24,1777716868996,-767.3,1583808,1606945,0,8.25,22.40,14.16,14.00,-766.0,-767.0,12,9,drift
74,1777716870048,1777716870805,192.168.35.43:51814,-5.67,-25.31,1777716869502,-767.2,1605792,1628961,0,8.12,23.05,14.93,14.00,-766.0,-767.0,12,9,drift
75,1777716870554,1777716871307,192.168.35.43:51814,-8.87,-18.38,1777716870007,-767.2,1627776,1651233,0,7.71,25.23,17.52,14.00,-766.0,-767.0,12,9,drift
76,1777716871232,1777716871904,192.168.35.43:51814,-4.91,-17.60,1777716870512,-767.2,1649952,1677345,0,8.05,22.05,13.99,14.00,-766.0,-767.0,12,9,drift
77,1777716871284,1777716872005,192.168.35.43:51814,-4.91,0.00,1777716871016,-767.2,1671840,1681953,0,0.00,0.00,0.00,0.00,-879.0,-767.0,239,9,anchor_reset_offset_drift
78,1777716871410,1777716872107,192.168.35.43:51814,-4.91,0.00,1777716871016,-767.2,1671840,1686305,0,0.00,0.00,0.00,0.00,-879.0,-767.0,239,9,anchor_set
79,1777716871648,1777716872406,192.168.35.43:51814,0.69,3.11,1777716871521,-767.2,1693920,1699935,0,7.38,22.88,15.50,17.24,-879.0,-767.0,239,9,drift
80,1777716872154,1777716872907,192.168.35.43:51814,-0.29,3.40,1777716872027,-767.2,1716096,1721951,0,8.38,24.94,16.56,17.24,-767.0,-767.0,11,9,drift
81,1777716872747,1777716873504,192.168.35.43:51814,2.84,-36.46,1777716872482,-767.2,1738080,1748319,0,8.60,22.43,13.83,17.24,-767.0,-767.0,11,9,drift
82,1777716873247,1777716874006,192.168.35.43:51814,1.85,-35.64,1777716872987,-767.1,1760160,1770335,0,8.70,23.14,14.43,17.24,-766.0,-766.0,9,9,drift
83,1777716873750,1777716874506,192.168.35.43:51814,0.53,-28.16,1777716873493,-767.1,1782240,1792607,0,7.39,24.70,17.31,17.24,-766.0,-766.0,9,9,drift
84,1777716874353,1777716875104,192.168.35.43:51814,2.56,-20.03,1777716873997,-767.0,1804224,1818975,0,7.88,22.36,14.49,17.24,-882.0,-766.0,244,9,drift
85,1777716874876,1777716875606,192.168.35.43:51814,1.42,-19.67,1777716874501,-767.0,1826304,1840991,0,8.88,23.55,14.67,17.24,-882.0,-766.0,244,9,drift
86,1777716875351,1777716876107,192.168.35.43:51814,1.59,-16.74,1777716875007,-766.9,1848384,1863007,0,9.28,24.48,15.19,17.24,-767.0,-766.0,10,9,drift
87,1777716875950,1777716876704,192.168.35.43:51814,1.61,-11.75,1777716875511,-766.9,1870464,1889375,0,7.55,21.99,14.44,17.24,-767.0,-766.0,10,9,drift
88,1777716876451,1777716877206,192.168.35.43:51814,0.93,-9.39,1777716875511,-766.8,1870464,1911647,0,7.55,22.57,15.02,17.24,-766.0,-766.0,10,9,drift
89,1777716876948,1777716877707,192.168.35.43:51814,0.27,-0.17,1777716876523,-766.8,1914528,1933663,0,7.91,24.75,16.85,17.24,-766.0,-766.0,10,9,drift
90,1777716877514,1777716878213,192.168.35.43:51814,5.54,9.40,1777716877027,-766.7,1936512,1955935,0,8.61,20.34,11.74,17.24,-761.0,-766.0,22,9,drift
91,1777716878052,1777716878805,192.168.35.43:51814,0.33,-13.10,1777716877531,-766.6,1959552,1982047,0,7.61,23.44,15.82,17.24,-765.0,-766.0,12,9,drift
92,1777716878555,1777716879307,192.168.35.43:51814,5.63,-34.04,1777716877987,-766.6,1980672,2004063,0,8.33,19.41,11.08,17.24,-765.0,-766.0,12,9,drift
93,1777716879148,1777716879904,192.168.35.43:51814,1.17,-21.10,1777716878996,-766.6,2024736,2030687,0,7.83,22.44,14.61,17.24,-765.0,-766.0,11,9,drift
94,1777716879652,1777716880406,192.168.35.43:51814,0.32,-22.02,1777716879499,-766.6,2046816,2052703,0,7.46,22.55,15.08,17.24,-765.0,-766.0,11,9,drift
95,1777716880156,1777716880906,192.168.35.43:51814,-1.10,-19.79,1777716880005,-766.5,2068896,2074719,0,7.53,24.87,17.34,17.24,-771.0,-766.0,21,9,drift
96,1777716880747,1777716881504,192.168.35.43:51814,2.37,-8.38,1777716880510,-766.5,2090784,2101087,0,7.80,22.32,14.52,17.24,-771.0,-766.0,21,9,drift
97,1777716881249,1777716882005,192.168.35.43:51814,0.77,-1.80,1777716881014,-766.5,2112864,2123359,0,8.19,23.43,15.24,17.24,-764.0,-766.0,14,9,drift
98,1777716881753,1777716882507,192.168.35.43:51814,0.33,-2.48,1777716881520,-766.5,2135040,2145375,0,7.96,24.26,16.30,17.24,-764.0,-766.0,14,9,drift
99,1777716882352,1777716883104,192.168.35.43:51814,2.34,0.48,1777716881520,-766.4,2135040,2171743,0,7.96,22.17,14.21,17.24,-763.0,-766.0,14,9,drift
100,1777716882849,1777716883605,192.168.35.43:51814,2.13,10.86,1777716882532,-766.4,2179104,2193759,0,8.60,23.47,14.87,17.24,-763.0,-766.0,14,9,drift
101,1777716883419,1777716884107,192.168.35.43:51814,5.31,-32.88,1777716882986,-766.4,2201088,2215775,0,8.76,20.05,11.29,17.24,-773.0,-766.0,23,10,drift
102,1777716883947,1777716884704,192.168.35.43:51814,0.70,-32.21,1777716883490,-766.4,2223168,2242143,0,7.68,22.54,14.85,17.24,-773.0,-766.0,23,10,drift
103,1777716884449,1777716885205,192.168.35.43:51814,1.60,-22.03,1777716883995,-766.3,2245152,2264415,0,8.41,23.58,15.17,17.24,-765.0,-766.0,13,10,drift
104,1777716884951,1777716885707,192.168.35.43:51814,-2.60,-23.21,1777716884500,-766.3,2267232,2286431,0,7.14,25.05,17.90,17.24,-765.0,-766.0,13,10,drift
105,1777716885548,1777716886304,192.168.35.43:51814,3.16,-13.60,1777716885005,-766.3,2289312,2312799,0,8.22,21.70,13.48,17.24,-766.0,-766.0,10,10,drift
106,1777716886048,1777716886805,192.168.35.43:51814,3.16,-11.18,1777716885510,-766.3,2311392,2334815,0,9.38,22.96,13.58,17.24,-766.0,-766.0,10,10,drift
107,1777716886547,1777716887306,192.168.35.43:51814,-0.02,-4.12,1777716886015,-766.3,2333376,2357087,0,7.93,24.99,17.06,17.24,-766.0,-766.0,10,10,drift
108,1777716887156,1777716887904,192.168.35.43:51814,2.11,10.45,1777716887026,-766.2,2377440,2383455,0,7.71,21.91,14.19,17.24,-767.0,-766.0,15,10,drift
109,1777716887650,1777716888405,192.168.35.43:51814,-1.20,10.31,1777716887531,-766.2,2399520,2405471,0,7.02,23.89,16.88,17.24,-767.0,-766.0,15,10,drift
110,1777716888147,1777716888907,192.168.35.43:51814,-2.30,-40.03,1777716887985,-766.3,2421600,2427487,0,7.39,25.23,17.85,17.24,-767.0,-767.0,8,8,drift
111,1777716888752,1777716889505,192.168.35.43:51814,2.56,-28.42,1777716888491,-766.3,2443584,2453855,0,8.12,21.76,13.64,17.24,-767.0,-767.0,8,8,drift
112,1777716889252,1777716890006,192.168.35.43:51814,1.21,-26.19,1777716888491,-766.3,2443584,2476127,0,8.12,23.53,15.41,17.24,-766.0,-766.0,8,8,drift
113,1777716889748,1777716890507,192.168.35.43:51814,-2.58,-24.65,1777716889498,-766.3,2487744,2498143,0,6.86,24.61,17.74,17.24,-766.0,-766.0,8,8,drift
114,1777716890353,1777716891104,192.168.35.43:51814,2.96,-16.23,1777716890002,-766.3,2509824,2524511,0,8.65,22.17,13.53,17.24,-766.0,-766.0,10,8,drift
115,1777716890850,1777716891606,192.168.35.43:51814,1.06,-14.48,1777716890507,-766.3,2531808,2546527,0,7.92,23.43,15.50,17.24,-766.0,-766.0,10,8,drift
116,1777716891350,1777716892106,192.168.35.43:51814,1.32,-5.28,1777716891012,-766.2,2553888,2568799,0,7.64,23.27,15.63,17.24,-766.0,-766.0,9,8,drift
117,1777716891947,1777716892704,192.168.35.43:51814,2.32,0.30,1777716891517,-766.2,2575968,2595167,0,7.92,22.21,14.29,17.24,-766.0,-766.0,9,8,drift
118,1777716892451,1777716893206,192.168.35.43:51814,0.60,1.55,1777716892021,-766.3,2597952,2617183,0,7.75,23.59,15.84,17.24,-767.0,-767.0,8,8,drift
119,1777716892954,1777716893706,192.168.35.43:51814,1.01,1.69,1777716892525,-766.3,2620128,2639199,0,8.46,24.54,16.07,17.24,-767.0,-767.0,8,8,drift
120,1777716893548,1777716894304,192.168.35.43:51814,3.00,8.26,1777716893030,-766.4,2642208,2665567,0,8.27,22.07,13.80,17.24,-766.0,-767.0,12,8,drift
121,1777716894064,1777716894806,192.168.35.43:51814,2.97,-34.19,1777716893483,-766.4,2664192,2687839,0,8.61,22.46,13.85,17.24,-769.0,-767.0,18,8,drift
122,1777716894553,1777716895307,192.168.35.43:51814,-0.05,-33.59,1777716893989,-766.4,2686272,2709855,0,7.93,24.73,16.80,17.24,-769.0,-767.0,18,8,drift
123,1777716895146,1777716895904,192.168.35.43:51814,0.94,-21.65,1777716894997,-766.5,2730336,2736223,0,7.59,22.23,14.64,17.24,-767.0,-767.0,14,8,drift
124,1777716895647,1777716896405,192.168.35.43:51814,1.58,-18.97,1777716895503,-766.5,2752416,2758239,0,8.09,23.60,15.51,17.24,-767.0,-767.0,14,8,drift
125,1777716896154,1777716896907,192.168.35.43:51814,1.13,-11.60,1777716896008,-766.5,2774496,2780511,0,8.69,24.23,15.54,17.24,-771.0,-767.0,21,8,drift
126,1777716896753,1777716897504,192.168.35.43:51814,2.74,-7.56,1777716896514,-766.5,2796480,2806623,0,8.35,22.45,14.10,17.24,-771.0,-767.0,21,8,drift
127,1777716897249,1777716898006,192.168.35.43:51814,-0.78,-2.21,1777716897019,-766.5,2818560,2828895,0,7.61,23.67,16.06,17.24,-766.0,-766.0,8,8,drift
128,1777716897748,1777716898507,192.168.35.43:51814,6.39,6.70,1777716897525,-766.5,2840640,2850911,0,8.29,18.98,10.69,17.24,-766.0,-766.0,8,8,drift
129,1777716898353,1777716899104,192.168.35.43:51814,2.13,10.36,1777716898030,-766.4,2862624,2877279,0,8.01,22.41,14.40,17.24,-770.0,-766.0,30,8,drift
130,1777716898850,1777716899606,192.168.35.43:51814,1.66,-38.66,1777716898485,-766.4,2884704,2899295,0,8.37,23.33,14.96,17.24,-770.0,-766.0,30,8,drift
131,1777716899446,1777716900203,192.168.35.43:51814,1.94,-32.85,1777716898989,-766.4,2906784,2925663,0,7.96,21.30,13.35,17.24,-767.0,-766.0,9,8,drift
132,1777716899952,1777716900704,192.168.35.43:51814,1.07,-24.83,1777716899495,-766.4,2928864,2947935,0,7.71,22.39,14.68,17.24,-767.0,-766.0,9,8,drift
133,1777716900450,1777716901205,192.168.35.43:51814,0.88,-21.32,1777716900000,-766.4,2950848,2969951,0,8.07,23.93,15.86,17.24,-686.0,-766.0,253,8,drift
134,1777716900948,1777716901707,192.168.35.43:51814,5.28,-16.43,1777716900504,-766.4,2972928,2991967,0,8.42,19.93,11.51,17.24,-686.0,-766.0,253,8,drift
135,1777716901553,1777716902309,192.168.35.43:51814,2.67,-14.27,1777716901008,-766.3,2995008,3018591,0,8.19,22.54,14.35,17.24,-767.0,-766.0,10,8,drift
136,1777716902156,1777716902907,192.168.35.43:51814,5.97,-4.91,1777716902019,-766.3,3039072,3044703,0,8.52,19.41,10.89,17.24,-767.0,-766.0,15,8,drift
137,1777716902749,1777716903504,192.168.35.43:51814,2.90,2.29,1777716902523,-766.3,3061152,3071327,0,8.31,22.03,13.73,17.24,-767.0,-766.0,15,8,drift
138,1777716903251,1777716904006,192.168.35.43:51814,0.44,4.97,1777716903029,-766.3,3083136,3093343,0,7.82,23.55,15.74,17.24,-741.0,-766.0,59,8,drift
139,1777716903753,1777716904507,192.168.35.43:51814,0.55,-37.82,1777716903483,-766.3,3105216,3115615,0,8.49,24.38,15.89,17.24,-741.0,-766.0,59,8,drift
140,1777716904347,1777716905104,192.168.35.43:51814,3.04,-28.07,1777716903988,-766.2,3127200,3141983,0,8.52,22.04,13.52,17.24,-766.0,-766.0,9,8,drift
141,1777716904848,1777716905606,192.168.35.43:51814,-0.40,-28.98,1777716904493,-766.2,3149280,3163999,0,7.66,23.64,15.98,17.24,-766.0,-766.0,9,8,drift
142,1777716905352,1777716906107,192.168.35.43:51814,-0.37,-24.88,1777716905000,-766.2,3171360,3186015,0,8.35,24.76,16.41,17.24,-766.0,-766.0,9,8,drift
143,1777716905948,1777716906704,192.168.35.43:51814,4.32,-15.81,1777716905505,-766.2,3193440,3212383,0,8.99,21.56,12.57,17.24,-766.0,-766.0,9,8,drift
144,1777716906447,1777716907205,192.168.35.43:51814,0.95,-6.40,1777716906012,-766.2,3215424,3234655,0,8.24,23.91,15.67,17.24,-765.0,-766.0,14,8,drift
145,1777716906951,1777716907707,192.168.35.43:51814,3.64,-4.73,1777716906517,-766.2,3237408,3256415,0,7.51,19.43,11.92,17.24,-765.0,-766.0,14,8,drift
146,1777716907548,1777716908304,192.168.35.43:51814,2.44,5.00,1777716907023,-766.2,3259488,3283039,0,8.04,22.25,14.21,17.24,-766.0,-766.0,10,9,drift
147,1777716908231,1777716908805,192.168.35.43:51814,1.92,5.84,1777716907527,-766.2,3281568,3305055,0,8.41,23.33,14.91,17.24,-766.0,-766.0,10,9,drift
148,1777716908549,1777716909307,192.168.35.43:51814,-0.73,-35.54,1777716907983,-766.2,3303552,3327327,0,7.61,24.42,16.81,17.24,-880.0,-766.0,239,9,drift
149,1777716909155,1777716909904,192.168.35.43:51814,2.24,-30.00,1777716908488,-766.1,3325728,3353695,0,8.07,22.38,14.31,17.24,-776.0,-766.0,34,9,drift
150,1777716909648,1777716910406,192.168.35.43:51814,0.24,-22.55,1777716909498,-766.1,3369792,3375711,0,8.59,23.50,14.91,17.24,-776.0,-766.0,34,9,drift
151,1777716910151,1777716910907,192.168.35.43:51814,-2.72,-19.80,1777716910004,-766.1,3391776,3397727,0,7.18,25.05,17.87,17.24,-766.0,-766.0,9,9,drift
152,1777716910748,1777716911504,192.168.35.43:51814,0.71,-13.37,1777716910509,-766.1,3413952,3424095,0,7.42,21.91,14.50,17.24,-766.0,-766.0,9,9,drift
153,1777716911247,1777716912006,192.168.35.43:51814,0.68,-4.88,1777716911014,-766.1,3435936,3446367,0,8.05,23.57,15.52,17.24,-762.0,-766.0,21,9,drift
154,1777716911806,1777716912507,192.168.35.43:51814,-1.01,-1.08,1777716911520,-766.1,3457920,3468383,0,7.12,24.57,17.45,17.24,-762.0,-766.0,21,9,drift
