seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,event
266,1777354753017,1777354754855,192.168.35.90:57952,-2.41,-17.37,1777354752543,-1849.4,793152,813472,0,drift
267,1777354753649,1777354755457,192.168.35.90:57952,2.43,-33.43,1777354753503,-1849.4,836160,839840,0,drift
268,1777354754221,1777354756055,192.168.35.90:57952,-2.39,-28.24,1777354754006,-1849.4,858240,866464,0,drift
269,1777354754746,1777354756556,192.168.35.90:57952,0.89,-27.58,1777354754510,-1849.4,880224,888224,0,drift
270,1777354755319,1777354757153,192.168.35.90:57952,1.17,-19.67,1777354755015,-1849.4,902400,914848,0,drift
271,1777354755833,1777354757655,192.168.35.90:57952,-2.90,-19.49,1777354755519,-1849.3,924384,936864,0,drift
272,1777354756419,1777354758252,192.168.35.90:57952,-0.30,-11.13,1777354756025,-1849.3,946464,963232,0,drift
273,1777354756920,1777354758753,192.168.35.90:57952,-0.67,-1.65,1777354756530,-1849.3,968448,985504,0,drift
274,1777354757417,1777354759255,192.168.35.90:57952,-2.08,-49.33,1777354756985,-1849.3,990432,1007520,0,drift
275,1777354757933,1777354759756,192.168.35.90:57952,2.00,-49.32,1777354757489,-1849.3,1012512,1029280,0,drift
276,1777354758517,1777354760354,192.168.35.90:57952,-2.03,-41.23,1777354757993,-1849.2,1034496,1055904,0,drift
277,1777354759017,1777354760855,192.168.35.90:57952,-2.20,-10.37,1777354758547,-1849.2,1057728,1078176,0,drift
278,1777354759240,0,host,0.00,0.00,1777354759102,0.0,1083072,0,0,host_state_sync_sent
279,1777354759240,0,host,0.00,0.00,1777354759102,0.0,1083072,0,0,host_pause
280,1777354759252,1777354761052,192.168.35.90:57952,-0.32,0.00,1777354759102,-1849.2,1083072,1086880,0,host_state_sync_recv
281,1777354759275,1777354761052,192.168.35.90:57952,-0.32,0.00,1777354759102,-1849.2,1083072,1086880,0,guest_stop
282,1777354767287,0,host,0.00,0.00,1777354767254,0.0,3462908,78524,0,host_seek
283,1777354767895,0,host,0.00,0.00,1777354767754,0.0,3462908,0,0,host_state_sync_sent
284,1777354767896,0,host,0.00,0.00,1777354767754,0.0,3462908,0,0,host_play
285,1777354768737,0,host,0.00,0.00,1777354768650,0.0,3712118,84175,0,host_seek
286,1777354769171,0,host,0.00,0.00,1777354769142,0.0,3730742,0,0,host_state_sync_sent
287,1777354769171,0,host,0.00,0.00,1777354769142,0.0,3730742,0,0,host_pause
288,1777354769551,0,host,0.00,0.00,1777354769458,0.0,3510360,79600,0,host_seek
289,1777354770435,0,host,0.00,0.00,1777354770354,0.0,3510360,0,0,host_state_sync_sent
290,1777354770436,0,host,0.00,0.00,1777354770354,0.0,3510360,0,0,host_play
291,1777354774350,1777354776056,192.168.35.90:57952,0.00,0.00,1777354773812,-1849.0,3661272,1083072,0,guest_start
292,1777354774435,1777354776276,192.168.35.90:57952,0.00,0.00,1777354773812,-1849.0,3661272,1024,0,anchor_set
293,1777354774500,1777354776341,192.168.35.90:57952,-1.13,-14.87,1777354774317,-1849.0,3683352,3691053,0,drift
294,1777354775036,1777354776842,192.168.35.90:57952,-2.17,-5.75,1777354774822,-1849.0,3705336,3713325,0,drift
295,1777354775474,0,host,0.00,0.00,1777354775429,0.0,3731928,0,0,host_state_sync_sent
296,1777354775475,0,host,0.00,0.00,1777354775429,0.0,3731928,0,0,host_pause
297,1777354775713,1777354777343,192.168.35.90:57952,-2.85,-9.05,1777354774822,-1849.0,3705336,3735341,0,drift
298,1777354775799,1777354777541,192.168.35.90:57952,0.24,0.00,1777354775429,-1849.3,3731928,3744045,0,host_state_sync_recv
299,1777354775820,1777354777541,192.168.35.90:57952,0.24,0.00,1777354775429,-1849.3,3731928,3744045,0,guest_stop
300,1777354779283,1777354780945,192.168.35.90:57952,0.24,0.00,1777354775429,-1849.0,3731928,3721855,0,anchor_reset_seek_notify
301,1777354779285,0,host,0.00,0.00,1777354779154,0.0,3732024,0,0,host_state_sync_sent
302,1777354779285,0,host,0.00,0.00,1777354779154,0.0,3732024,0,0,host_play
303,1777354779351,1777354781144,192.168.35.90:57952,0.24,0.00,1777354779154,-1849.0,3732024,0,0,host_state_sync_recv
304,1777354779405,1777354781144,192.168.35.90:57952,0.00,0.00,1777354779154,-1848.9,3732024,0,0,guest_start
305,1777354779989,0,host,0.00,0.00,1777354779949,0.0,2957037,67053,0,host_seek
306,1777354780381,1777354782145,192.168.35.90:57952,0.00,0.00,1777354779748,-1848.9,21216,3759231,0,anchor_reset_seek_notify
307,1777354780733,0,host,0.00,0.00,1777354780641,0.0,3468421,78649,0,host_seek
308,1777354780748,1777354782544,192.168.35.90:57952,0.00,0.00,1777354780256,-1848.8,2968845,2971885,0,anchor_reset_seek_notify
309,1777354781807,1777354783643,192.168.35.90:57952,0.00,0.00,1777354781753,-1848.8,3513541,3515013,0,anchor_set
310,1777354781948,1777354783744,192.168.35.90:57952,-1.52,-10.52,1777354781753,-1848.8,3513541,3520114,0,drift
311,1777354782504,1777354784342,192.168.35.90:57952,1.05,-53.49,1777354782207,-1848.7,3535621,3546482,0,drift
312,1777354783050,1777354784842,192.168.35.90:57952,-0.62,-48.87,1777354782713,-1848.7,3557605,3568498,0,drift
313,1777354783504,1777354785344,192.168.35.90:57952,-1.32,-41.89,1777354783218,-1848.9,3579685,3590770,0,drift
314,1777354784126,1777354785941,192.168.35.90:57952,0.67,-32.17,1777354783723,-1848.9,3601669,3617138,0,drift
315,1777354784604,1777354786443,192.168.35.90:57952,-1.29,-30.76,1777354784227,-1849.0,3623653,3639154,0,drift
316,1777354785148,1777354786944,192.168.35.90:57952,-3.31,-32.20,1777354784732,-1849.0,3645829,3661170,0,drift
317,1777354785711,1777354787547,192.168.35.90:57952,0.35,-22.32,1777354785238,-1849.1,3667909,3687794,0,drift
318,1777354786315,1777354788144,192.168.35.90:57952,-1.53,-19.08,1777354785742,-1849.1,3689893,3714162,0,drift
319,1777354786777,0,host,0.00,0.00,1777354786752,0.0,3734053,0,0,host_state_sync_sent
320,1777354786778,0,host,0.00,0.00,1777354786752,0.0,3734053,0,0,host_pause
321,1777354786788,1777354788544,192.168.35.90:57952,-1.92,0.00,1777354786752,-1849.2,3734053,3731826,0,host_state_sync_recv
322,1777354786828,1777354788544,192.168.35.90:57952,-1.92,0.00,1777354786752,-1849.2,3734053,3731826,0,guest_stop
323,1777354788037,1777354789745,192.168.35.90:57952,-1.92,0.00,1777354786752,-1849.3,3734053,3736178,0,anchor_reset_seek_notify
324,1777354788038,0,host,0.00,0.00,1777354787954,0.0,3734245,0,0,host_state_sync_sent
325,1777354788038,0,host,0.00,0.00,1777354787954,0.0,3734245,0,0,host_play
326,1777354788093,1777354789847,192.168.35.90:57952,-1.92,0.00,1777354787954,-1849.3,3734245,0,0,host_state_sync_recv
327,1777354788162,1777354789847,192.168.35.90:57952,0.00,0.00,1777354787954,-1849.3,3734245,0,0,guest_start
328,1777354789271,1777354791040,192.168.35.90:57952,0.00,0.00,1777354788957,-1849.2,40608,3763327,0,anchor_set
329,1777354789301,1777354791141,192.168.35.90:57952,0.32,-8.15,1777354788957,-1849.2,40608,55665,0,drift
330,1777354789804,1777354791643,192.168.35.90:57952,-1.22,-29.99,1777354789435,-1849.2,62688,77937,0,drift
331,1777354790304,1777354792144,192.168.35.90:57952,-0.64,-28.56,1777354789938,-1849.2,84768,99953,0,drift
332,1777354790906,1777354792741,192.168.35.90:57952,1.83,-18.36,1777354790443,-1849.2,106752,126321,0,drift
333,1777354791404,1777354793243,192.168.35.90:57952,-1.56,-16.64,1777354790949,-1849.2,128736,148337,0,drift
334,1777354791903,1777354793744,192.168.35.90:57952,2.69,-11.30,1777354791453,-1849.2,150816,170353,0,drift
335,1777354792505,1777354794342,192.168.35.90:57952,0.40,-58.76,1777354791907,-1849.1,172896,196721,0,drift
336,1777354792966,0,host,0.00,0.00,1777354792917,0.0,216960,0,0,host_state_sync_sent
337,1777354792967,0,host,0.00,0.00,1777354792917,0.0,216960,0,0,host_pause
338,1777354792987,1777354794742,192.168.35.90:57952,0.17,0.00,1777354792917,-1849.1,216960,214385,0,host_state_sync_recv
339,1777354793017,1777354794742,192.168.35.90:57952,0.17,0.00,1777354792917,-1849.1,216960,214385,0,guest_stop
