seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,out_lat_host_raw,out_lat_guest_raw,out_lat_delta_current,out_lat_delta_anchored,raw_offset_ms,win_min_raw_offset_ms,last_rtt_ms,win_min_rtt_ms,decode_load_ms,decode_total_frames,decode_throughput_fpms,seek_msg_seq,event
49,1780628955818,1780628955517,192.168.35.220:58752,3.76,3.76,1780628955444,522219911.8,1123342,1139430,0,10.91,8.52,-2.39,0.00,522219910.0,522219910.0,10,10,0,0,0.00,0,fallback
50,1780628956418,1780628956023,192.168.35.220:58752,1.77,1.77,1780628955946,522219911.8,1147514,1163736,0,10.50,8.89,-1.61,0.00,522219910.0,522219910.0,10,10,0,0,0.00,0,fallback
51,1780628956825,1780628956526,192.168.35.220:58752,1.75,1.75,1780628956454,522219911.8,1171894,1187867,0,10.41,8.62,-1.78,0.00,522219910.0,522219910.0,10,10,0,0,0.00,0,fallback
52,1780628957307,1780628957031,192.168.35.220:58752,1.77,1.77,1780628956954,522219911.8,1195865,1212119,0,9.83,8.88,-0.94,0.00,522219910.0,522219910.0,10,10,0,0,0.00,0,fallback
53,1780628957805,1780628957536,192.168.35.220:58752,1.76,1.76,1780628957458,522219911.8,1220101,1236309,0,10.72,7.83,-2.89,0.00,522219910.0,522219910.0,10,10,0,0,0.00,0,fallback
54,1780628958305,1780628958039,192.168.35.220:58752,1.21,1.21,1780628957964,522219911.6,1244376,1260459,0,10.44,8.67,-1.77,0.00,522219910.0,522219910.0,14,10,0,0,0.00,0,fallback
55,1780628958924,1780628958596,192.168.35.220:58752,2.93,2.93,1780628958468,522219911.6,1268553,1287216,0,10.14,8.40,-1.74,0.00,522219910.0,522219910.0,14,10,0,0,0.00,0,fallback
56,1780628959419,1780628959102,192.168.35.220:58752,1.93,1.93,1780628958976,522219911.6,1292951,1311521,0,10.43,8.75,-1.68,0.00,522219910.0,522219910.0,14,10,0,0,0.00,0,fallback
57,1780628959921,1780628959606,192.168.35.220:58752,2.95,2.95,1780628959478,522219911.6,1317025,1335696,0,9.98,8.39,-1.59,0.00,522219910.0,522219910.0,14,10,0,0,0.00,0,fallback
58,1780628960424,1780628960110,192.168.35.220:58752,1.95,1.95,1780628959982,522219911.6,1341255,1359900,0,10.77,8.63,-2.13,0.00,522219910.0,522219910.0,14,10,0,0,0.00,0,fallback
59,1780628961094,1780628960616,192.168.35.220:58752,1.82,1.82,1780628960486,522219911.6,1365411,1384185,0,9.91,8.59,-1.32,0.00,522219910.0,522219910.0,14,10,0,0,0.00,0,fallback
60,1780628961447,1780628961121,192.168.35.220:58752,0.95,0.95,1780628960992,522219911.6,1389692,1408415,0,9.89,9.38,-0.50,0.00,522219910.0,522219910.0,14,10,0,0,0.00,0,fallback
61,1780628961945,1780628961624,192.168.35.220:58752,2.56,2.56,1780628961498,522219911.6,1413939,1432571,0,10.63,8.62,-2.02,0.00,522219910.0,522219910.0,14,10,0,0,0.00,0,fallback
62,1780628962451,1780628962127,192.168.35.220:58752,0.93,0.93,1780628962002,522219911.6,1438206,1456719,0,10.57,8.71,-1.86,0.00,522219910.0,522219910.0,14,10,0,0,0.00,0,fallback
63,1780628962939,1780628962632,192.168.35.220:58752,0.93,0.93,1780628962506,522219911.6,1462386,1480861,0,10.32,7.67,-2.66,0.00,522219910.0,522219910.0,14,10,0,0,0.00,0,fallback
64,1780628963409,1780628963137,192.168.35.220:58752,2.11,2.11,1780628963012,522219911.5,1486636,1505161,0,9.55,7.92,-1.63,0.00,522219912.0,522219910.0,13,10,0,0,0.00,0,fallback
65,1780628964066,1780628963695,192.168.35.220:58752,1.13,1.13,1780628963518,522219911.5,1510914,1531960,0,9.34,9.22,-0.13,0.00,522219912.0,522219910.0,13,10,0,0,0.00,0,fallback
66,1780628964578,1780628964199,192.168.35.220:58752,2.10,2.10,1780628964022,522219911.5,1535094,1556186,0,9.08,8.94,-0.14,0.00,522219912.0,522219910.0,13,10,0,0,0.00,0,fallback
67,1780628965030,1780628964706,192.168.35.220:58752,2.41,2.41,1780628964528,522219911.5,1559424,1580446,0,10.28,7.36,-2.91,0.00,522219912.0,522219910.0,13,10,0,0,0.00,0,fallback
68,1780628965517,1780628965213,192.168.35.220:58752,2.11,2.11,1780628964932,522219911.5,1578796,1604827,0,9.55,8.29,-1.25,0.00,522219912.0,522219910.0,13,10,0,0,0.00,0,fallback
69,1780628966086,1780628965720,192.168.35.220:58752,1.07,1.07,1780628965438,522219911.5,1603136,1629135,0,10.60,8.72,-1.88,0.00,522219912.0,522219910.0,13,10,0,0,0.00,0,fallback
70,1780628966321,1780628966022,192.168.35.220:58752,0.00,0.00,1780628965942,522219911.3,1627331,1643652,0,0.00,0.00,0.00,0.00,522219908.0,522219910.0,16,10,0,0,0.00,0,anchor_set
71,1780628966566,1780628966224,192.168.35.220:58752,-1.96,-27.81,1780628965942,522219911.3,1627331,1651951,0,10.69,9.10,-1.58,-2.54,522219908.0,522219910.0,16,10,0,0,0.00,0,drift
72,1780628967064,1780628966728,192.168.35.220:58752,1.06,-25.83,1780628966448,522219911.3,1651637,1676159,0,11.05,8.45,-2.60,-2.54,522219908.0,522219910.0,16,10,0,0,0.00,0,drift
73,1780628967533,1780628967232,192.168.35.220:58752,1.30,-25.82,1780628966953,522219911.3,1675850,1700361,0,11.48,8.64,-2.84,-2.54,522219908.0,522219910.0,16,10,0,0,0.00,0,drift
74,1780628968006,1780628967736,192.168.35.220:58752,-2.09,-26.82,1780628967460,522219911.3,1700133,1724567,0,9.39,8.94,-0.45,-2.54,522219908.0,522219910.0,16,10,0,0,0.00,0,drift
75,1780628968605,1780628968292,192.168.35.220:58752,-0.29,-26.83,1780628968470,522219911.3,1748671,1751226,0,10.58,8.32,-2.26,-2.54,522219908.0,522219910.0,16,10,0,0,0.00,0,drift
76,1780628969171,1780628968797,192.168.35.220:58752,-0.12,-26.83,1780628968470,522219911.3,1748671,1775458,0,10.58,8.16,-2.42,-2.54,522219908.0,522219910.0,16,10,0,0,0.00,0,drift
77,1780628969667,1780628969303,192.168.35.220:58752,-0.68,-26.67,1780628968974,522219911.2,1772860,1799777,0,10.54,8.80,-1.74,-2.54,522219912.0,522219910.0,16,10,0,0,0.00,0,drift
78,1780628970108,1780628969807,192.168.35.220:58752,-3.23,-27.69,1780628969478,522219911.2,1797063,1823958,0,8.76,8.58,-0.18,-2.54,522219912.0,522219910.0,16,10,0,0,0.00,0,drift
79,1780628970743,1780628970313,192.168.35.220:58752,-0.80,-25.69,1780628969988,522219911.2,1821482,1848260,0,9.50,8.88,-0.62,-2.54,522219912.0,522219910.0,16,10,0,0,0.00,0,drift
80,1780628971119,1780628970817,192.168.35.220:58752,-0.64,-26.66,1780628970996,522219911.2,1869847,1872379,0,9.12,7.35,-1.77,-2.54,522219912.0,522219910.0,16,10,0,0,0.00,0,drift
81,1780628971643,1780628971321,192.168.35.220:58752,0.25,-26.71,1780628971502,522219911.2,1894198,1896589,0,10.40,7.74,-2.66,-2.54,522219912.0,522219910.0,16,10,0,0,0.00,0,drift
82,1780628972153,1780628971825,192.168.35.220:58752,-0.54,-26.71,1780628971502,522219911.2,1894198,1920819,0,10.40,8.53,-1.87,-2.54,522219912.0,522219910.0,16,10,0,0,0.00,0,drift
83,1780628972670,1780628972330,192.168.35.220:58752,-2.24,-26.57,1780628972006,522219911.1,1918324,1945081,0,9.04,8.99,-0.05,-2.54,522219906.0,522219910.0,20,10,0,0,0.00,0,drift
84,1780628973176,1780628972835,192.168.35.220:58752,-1.23,-26.58,1780628972512,522219911.1,1942649,1969309,0,9.80,8.73,-1.06,-2.54,522219906.0,522219910.0,20,10,0,0,0.00,0,drift
85,1780628973709,1780628973393,192.168.35.220:58752,1.15,-24.54,1780628973522,522219911.1,1991155,1996103,0,10.36,6.92,-3.44,-2.54,522219906.0,522219910.0,20,10,0,0,0.00,0,drift
86,1780628974225,1780628973898,192.168.35.220:58752,-4.35,-28.58,1780628974022,522219911.1,2015167,2020329,0,8.60,8.66,0.06,-2.54,522219906.0,522219910.0,20,10,0,0,0.00,0,drift
87,1780628974718,1780628974404,192.168.35.220:58752,-3.88,-28.46,1780628974022,522219911.0,2015167,2044600,0,8.60,8.29,-0.31,-2.54,522219907.0,522219910.0,19,10,0,0,0.00,0,drift
88,1780628975242,1780628974909,192.168.35.220:58752,-1.02,-26.46,1780628974936,522219911.0,2059003,2068859,0,9.85,8.69,-1.16,-2.54,522219907.0,522219910.0,19,10,0,0,0.00,0,drift
89,1780628975743,1780628975415,192.168.35.220:58752,-3.29,-27.37,1780628975440,522219910.9,2083159,2093128,0,9.09,9.29,0.20,-2.54,522219911.0,522219910.0,12,10,0,0,0.00,0,drift
90,1780628976207,1780628975921,192.168.35.220:58752,-7.42,-29.36,1780628975942,522219910.9,2107247,2117415,0,6.93,9.27,2.33,-2.54,522219911.0,522219910.0,12,10,0,0,0.00,0,drift
91,1780628976720,1780628976427,192.168.35.220:58752,-0.31,-26.37,1780628976448,522219910.9,2131634,2141700,0,10.99,9.20,-1.79,-2.54,522219911.0,522219910.0,12,10,0,0,0.00,0,drift
92,1780628977219,1780628976932,192.168.35.220:58752,-0.77,-26.36,1780628976954,522219910.9,2155897,2165986,0,10.49,9.17,-1.32,-2.54,522219911.0,522219910.0,12,10,0,0,0.00,0,drift
93,1780628977717,1780628977436,192.168.35.220:58752,-1.76,-27.39,1780628977456,522219910.9,2179926,2190109,0,9.07,7.74,-1.33,-2.54,522219911.0,522219910.0,12,10,0,0,0.00,0,drift
94,1780628978230,1780628977942,192.168.35.220:58752,-3.40,-27.36,1780628977960,522219910.9,2204119,2214430,0,9.09,9.40,0.31,-2.54,522219911.0,522219910.0,12,10,0,0,0.00,0,drift
95,1780628978821,1780628978497,192.168.35.220:58752,-1.42,-26.29,1780628978466,522219910.8,2228408,2241075,0,9.11,8.52,-0.59,-2.54,522219910.0,522219910.0,10,10,0,0,0.00,0,drift
96,1780628979306,1780628979003,192.168.35.220:58752,-1.49,-27.18,1780628978972,522219910.7,2252703,2265283,0,9.27,7.84,-1.44,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
97,1780628979842,1780628979507,192.168.35.220:58752,-1.96,-27.21,1780628979478,522219910.7,2277042,2289547,0,10.31,9.35,-0.97,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
98,1780628980322,1780628980011,192.168.35.220:58752,-2.37,-27.22,1780628979982,522219910.7,2301211,2313735,0,9.83,9.27,-0.56,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
99,1780628980858,1780628980515,192.168.35.220:58752,-4.41,-28.23,1780628980486,522219910.7,2325369,2337895,0,7.13,7.61,0.49,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
100,1780628981317,1780628981020,192.168.35.220:58752,-0.41,-26.18,1780628980992,522219910.7,2349704,2362184,0,10.14,8.62,-1.52,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
101,1780628981804,1780628981526,192.168.35.220:58752,-1.78,-27.26,1780628981498,522219910.7,2373986,2386432,0,9.93,8.78,-1.15,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
102,1780628982305,1780628982030,192.168.35.220:58752,-0.16,-26.20,1780628982004,522219910.7,2398293,2410664,0,10.39,8.62,-1.77,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
103,1780628982872,1780628982535,192.168.35.220:58752,1.85,-24.19,1780628982509,522219910.7,2422484,2434903,0,10.38,8.60,-1.78,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
104,1780628983357,1780628983039,192.168.35.220:58752,-0.12,-27.22,1780628983014,522219910.7,2446788,2459060,0,10.69,7.88,-2.81,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
105,1780628983916,1780628983594,192.168.35.220:58752,1.00,-26.19,1780628983518,522219910.7,2470963,2485679,0,10.37,7.45,-2.92,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
106,1780628984450,1780628984100,192.168.35.220:58752,0.18,-26.21,1780628984022,522219910.7,2495169,2510019,0,10.63,8.52,-2.11,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
107,1780628984917,1780628984604,192.168.35.220:58752,-1.09,-26.19,1780628984426,522219910.7,2514505,2534217,0,9.50,8.66,-0.84,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
108,1780628985430,1780628985108,192.168.35.220:58752,-2.03,-27.19,1780628984932,522219910.7,2538809,2558422,0,9.83,8.93,-0.90,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
109,1780628985941,1780628985612,192.168.35.220:58752,-2.01,-27.19,1780628985436,522219910.7,2562999,2582563,0,9.79,8.87,-0.92,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
110,1780628986423,1780628986116,192.168.35.220:58752,-0.32,-26.18,1780628985940,522219910.7,2587212,2606792,0,10.23,8.62,-1.61,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
111,1780628987003,1780628986622,192.168.35.220:58752,-1.47,-27.19,1780628986444,522219910.7,2611403,2631037,0,10.20,8.74,-1.46,-2.54,522219904.0,522219910.0,20,10,0,0,0.00,0,drift
112,1780628987538,1780628987127,192.168.35.220:58752,-4.85,-28.14,1780628986950,522219910.6,2635652,2655307,0,7.37,8.36,0.99,-2.54,522219909.0,522219910.0,18,10,0,0,0.00,0,drift
113,1780628987929,1780628987633,192.168.35.220:58752,-0.97,-26.13,1780628987456,522219910.6,2659963,2679576,0,9.85,8.96,-0.89,-2.54,522219909.0,522219910.0,18,10,0,0,0.00,0,drift
114,1780628988447,1780628988138,192.168.35.220:58752,-0.42,-26.23,1780628987960,522219910.6,2684162,2703840,0,9.90,8.46,-1.44,-2.54,522219909.0,522219910.0,18,10,0,0,0.00,0,drift
115,1780628988943,1780628988642,192.168.35.220:58752,-1.50,-27.83,1780628988464,522219910.6,2708307,2727960,0,9.02,8.66,-0.36,-2.54,522219909.0,522219910.0,18,10,0,0,0.00,0,drift
116,1780628989510,1780628989198,192.168.35.220:58752,0.20,-27.13,1780628988970,522219910.6,2732678,2754635,0,10.75,7.69,-3.06,-2.54,522219909.0,522219910.0,18,10,0,0,0.00,0,drift
117,1780628990085,1780628989701,192.168.35.220:58752,-0.29,-26.12,1780628989472,522219910.6,2756764,2778889,0,10.54,8.97,-1.57,-2.54,522219909.0,522219910.0,18,10,0,0,0.00,0,drift
118,1780628990520,1780628990207,192.168.35.220:58752,-1.70,-27.13,1780628989974,522219910.6,2780792,2803080,0,9.12,7.96,-1.16,-2.54,522219909.0,522219910.0,18,10,0,0,0.00,0,drift
119,1780628991079,1780628990711,192.168.35.220:58752,-1.77,-26.14,1780628990480,522219910.6,2805085,2827376,0,9.23,9.13,-0.09,-2.54,522219909.0,522219910.0,18,10,0,0,0.00,0,drift
120,1780628991516,1780628991217,192.168.35.220:58752,-4.65,-29.23,1780628990982,522219910.6,2829217,2851546,0,7.87,7.66,-0.21,-2.54,522219909.0,522219910.0,18,10,0,0,0.00,0,drift
121,1780628992023,1780628991723,192.168.35.220:58752,-1.23,-26.13,1780628991488,522219910.6,2853479,2875937,0,9.44,8.82,-0.62,-2.54,522219909.0,522219910.0,18,10,0,0,0.00,0,drift
122,1780628992516,1780628992227,192.168.35.220:58752,-1.87,-26.12,1780628991994,522219910.6,2877747,2900140,0,9.04,9.05,0.01,-2.54,522219909.0,522219910.0,18,10,0,0,0.00,0,drift
123,1780628993048,1780628992732,192.168.35.220:58752,-0.60,-26.12,1780628992498,522219910.6,2901972,2924352,0,9.73,8.47,-1.26,-2.54,522219909.0,522219910.0,18,10,0,0,0.00,0,drift
124,1780628993392,0,host,0.00,0.00,1780628993308,0.0,2940889,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0.00,0,host_pause
125,1780628993455,1780628993136,192.168.35.220:58752,-1.61,0.00,1780628993308,522219910.6,2940889,2943783,0,0.00,0.00,0.00,0.00,522219909.0,522219910.0,18,10,0,0,0.00,0,guest_stop
126,1780629157128,0,host,0.00,0.00,1780629157026,0.0,2944032,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0.00,0,host_play
127,1780629157855,1780629157440,192.168.35.220:58752,0.00,0.00,1780629157607,522219910.8,2967277,2945592,0,0.00,0.00,0.00,0.00,522219922.0,522219914.0,30,15,0,0,0.00,0,guest_start
128,1780629157856,1780629157564,192.168.35.220:58752,172880861.61,172880861.61,1780629157607,522219910.8,2967277,2945592,0,10.21,0.00,-10.21,0.00,522219922.0,522219914.0,30,15,0,0,0.00,0,fallback
129,1780629158441,1780629158132,192.168.35.220:58752,-62056.18,-62056.18,1780629158113,522219911.2,2991563,26097,0,10.17,7.65,-2.52,0.00,522219913.0,522219914.0,29,15,0,0,0.00,0,fallback
130,1780629159075,1780629158713,192.168.35.220:58752,-26.58,-26.58,1780629158619,522219911.2,3015861,3031424,0,10.39,8.05,-2.34,0.00,522219913.0,522219914.0,29,15,0,0,0.00,0,fallback
131,1780629159361,0,host,0.00,0.00,1780629159245,0.0,3045934,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0.00,0,host_pause
132,1780629159424,1780629159117,192.168.35.220:58752,0.00,0.00,1780629159245,522219911.1,3045934,3050798,0,0.00,0.00,0.00,0.00,522219911.0,522219911.0,13,13,0,0,0.00,0,guest_stop
133,1780629162826,0,host,0.00,0.00,1780629162726,0.0,3051072,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0,0,0,0,0.00,1,host_seek
